analyte_id	analyte_submitter_id	case_id	case_submitter_id	project_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	ribosomal_rna_28s_16s_ratio	analyte_volume	well_number	analyte_type	analyte_quantity	normal_tumor_genotype_snp_match	state	a260_a280_ratio	amount	spectrophotometer_method	analyte_type_id	concentration
7f695863-260a-4a8a-b419-534f6dd46083	TCGA-EL-A3MZ-11A-11W	f82f9ae8-e106-4c61-941c-3614d51b0f41	TCGA-EL-A3MZ	TCGA-THCA	75a694ff-7147-4aea-93e0-941470417517	TCGA-EL-A3MZ-11A	2ebf6b20-da48-44e6-8326-23b294ed9bff	TCGA-EL-A3MZ-11A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
a85d67f0-c76b-4914-9b08-8ee6dd9ab896	TCGA-EL-A3MZ-11A-11D	f82f9ae8-e106-4c61-941c-3614d51b0f41	TCGA-EL-A3MZ	TCGA-THCA	75a694ff-7147-4aea-93e0-941470417517	TCGA-EL-A3MZ-11A	2ebf6b20-da48-44e6-8326-23b294ed9bff	TCGA-EL-A3MZ-11A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
97736147-7702-4167-a98e-94b60aec085b	TCGA-EL-A3MZ-01A-11W	f82f9ae8-e106-4c61-941c-3614d51b0f41	TCGA-EL-A3MZ	TCGA-THCA	5019256b-b0e9-4097-ab4e-88546bd61cdf	TCGA-EL-A3MZ-01A	35fbef7b-c142-47a9-a5dd-d1fa64143fe5	TCGA-EL-A3MZ-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
6223103b-04f9-4dba-9803-fa709f08d43f	TCGA-EL-A3MZ-01A-11D	f82f9ae8-e106-4c61-941c-3614d51b0f41	TCGA-EL-A3MZ	TCGA-THCA	5019256b-b0e9-4097-ab4e-88546bd61cdf	TCGA-EL-A3MZ-01A	35fbef7b-c142-47a9-a5dd-d1fa64143fe5	TCGA-EL-A3MZ-01A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
64d78c46-8b60-4a06-9047-77bdd686976e	TCGA-EL-A3MZ-01A-11R	f82f9ae8-e106-4c61-941c-3614d51b0f41	TCGA-EL-A3MZ	TCGA-THCA	5019256b-b0e9-4097-ab4e-88546bd61cdf	TCGA-EL-A3MZ-01A	35fbef7b-c142-47a9-a5dd-d1fa64143fe5	TCGA-EL-A3MZ-01A-11	--	released	RNA	--	1.8	0.16	UV Spec	R	--	--	--	--
8b48907a-87af-482c-8df0-691dd33e09d2	TCGA-EM-A2CS-01A-11D	7555e736-a9e2-4b96-a633-fb0f7224d62c	TCGA-EM-A2CS	TCGA-THCA	a6713edf-42ea-4a4f-bf24-151ee02187bf	TCGA-EM-A2CS-01A	b3ec1734-ce5b-4086-85b4-d6095bb821af	TCGA-EM-A2CS-01A-11	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
9a98b749-ab44-4b67-9f8d-beddbb964099	TCGA-EM-A2CS-01A-11W	7555e736-a9e2-4b96-a633-fb0f7224d62c	TCGA-EM-A2CS	TCGA-THCA	a6713edf-42ea-4a4f-bf24-151ee02187bf	TCGA-EM-A2CS-01A	b3ec1734-ce5b-4086-85b4-d6095bb821af	TCGA-EM-A2CS-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
76377562-57ab-4293-bbdf-44ef9782ef23	TCGA-EM-A2CS-01A-11R	7555e736-a9e2-4b96-a633-fb0f7224d62c	TCGA-EM-A2CS	TCGA-THCA	a6713edf-42ea-4a4f-bf24-151ee02187bf	TCGA-EM-A2CS-01A	b3ec1734-ce5b-4086-85b4-d6095bb821af	TCGA-EM-A2CS-01A-11	--	released	RNA	--	1.84	0.16	UV Spec	R	--	--	--	--
1adfcde8-7456-4486-b654-fb39741dfe6f	TCGA-EM-A2CS-10A-01D	7555e736-a9e2-4b96-a633-fb0f7224d62c	TCGA-EM-A2CS	TCGA-THCA	6ef5ce00-5cf8-4b7c-9268-a083b175805c	TCGA-EM-A2CS-10A	346d1b57-12e5-48cf-a06a-5d1dd980d2b7	TCGA-EM-A2CS-10A-01	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
41a31bcc-1727-41d8-a1d6-3204c9240bc9	TCGA-EM-A2CS-10A-01W	7555e736-a9e2-4b96-a633-fb0f7224d62c	TCGA-EM-A2CS	TCGA-THCA	6ef5ce00-5cf8-4b7c-9268-a083b175805c	TCGA-EM-A2CS-10A	346d1b57-12e5-48cf-a06a-5d1dd980d2b7	TCGA-EM-A2CS-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
cd238a8c-7d69-40c9-bd92-7912440716b0	TCGA-EM-A2CS-06A-11D	7555e736-a9e2-4b96-a633-fb0f7224d62c	TCGA-EM-A2CS	TCGA-THCA	10850076-090a-4de6-8359-ac63bef3592d	TCGA-EM-A2CS-06A	2f6af034-7b9c-4052-8bb7-c5ef76479b50	TCGA-EM-A2CS-06A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
6ade85d6-485a-42c2-98f3-56e230a6cdc6	TCGA-EM-A2CS-06A-11W	7555e736-a9e2-4b96-a633-fb0f7224d62c	TCGA-EM-A2CS	TCGA-THCA	10850076-090a-4de6-8359-ac63bef3592d	TCGA-EM-A2CS-06A	2f6af034-7b9c-4052-8bb7-c5ef76479b50	TCGA-EM-A2CS-06A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
e1a79626-bd09-4ab4-9869-6d38ffb53a0b	TCGA-EM-A2CS-06A-11R	7555e736-a9e2-4b96-a633-fb0f7224d62c	TCGA-EM-A2CS	TCGA-THCA	10850076-090a-4de6-8359-ac63bef3592d	TCGA-EM-A2CS-06A	2f6af034-7b9c-4052-8bb7-c5ef76479b50	TCGA-EM-A2CS-06A-11	--	released	RNA	--	1.88	0.16	UV Spec	R	--	--	--	--
94ad2f40-0cf9-4984-ba28-ee0c9f5e5f52	TCGA-J8-A3O2-10A-01D	039bfc94-fadd-440a-aade-a1595128583e	TCGA-J8-A3O2	TCGA-THCA	4a3d3a72-e739-4ad9-85ce-f3ee56dc6753	TCGA-J8-A3O2-10A	899522d1-030e-4a12-95ae-1b94212408f9	TCGA-J8-A3O2-10A-01	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
dcd3121c-f4c5-472f-a31d-c66175b45771	TCGA-J8-A3O2-10A-01W	039bfc94-fadd-440a-aade-a1595128583e	TCGA-J8-A3O2	TCGA-THCA	4a3d3a72-e739-4ad9-85ce-f3ee56dc6753	TCGA-J8-A3O2-10A	899522d1-030e-4a12-95ae-1b94212408f9	TCGA-J8-A3O2-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
e1246494-9d1b-483d-8d0b-40e27c27782a	TCGA-J8-A3O2-01A-11R	039bfc94-fadd-440a-aade-a1595128583e	TCGA-J8-A3O2	TCGA-THCA	aba9a48d-cd5b-4031-a517-6f4b9619b490	TCGA-J8-A3O2-01A	e703f310-d5c4-4d53-84e6-3531f26ccce3	TCGA-J8-A3O2-01A-11	--	released	RNA	--	1.77	0.16	UV Spec	R	--	--	--	--
651aa6ea-a283-4461-a7f2-59179df6cfa8	TCGA-J8-A3O2-01A-11W	039bfc94-fadd-440a-aade-a1595128583e	TCGA-J8-A3O2	TCGA-THCA	aba9a48d-cd5b-4031-a517-6f4b9619b490	TCGA-J8-A3O2-01A	e703f310-d5c4-4d53-84e6-3531f26ccce3	TCGA-J8-A3O2-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
b91038ee-8893-4a06-805b-6b605cb79045	TCGA-J8-A3O2-01A-11D	039bfc94-fadd-440a-aade-a1595128583e	TCGA-J8-A3O2	TCGA-THCA	aba9a48d-cd5b-4031-a517-6f4b9619b490	TCGA-J8-A3O2-01A	e703f310-d5c4-4d53-84e6-3531f26ccce3	TCGA-J8-A3O2-01A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
c4bb1719-bf4a-43d6-b03b-e6b5ff9f62d6	TCGA-J8-A3O2-06A-11D	039bfc94-fadd-440a-aade-a1595128583e	TCGA-J8-A3O2	TCGA-THCA	cb50f540-96d7-4599-aa07-89a6b5090672	TCGA-J8-A3O2-06A	d7ec32d3-05fe-4102-b2cb-353efd2864e7	TCGA-J8-A3O2-06A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
a6c8e11e-6da0-414b-8acf-a7dc0abb594c	TCGA-J8-A3O2-06A-11W	039bfc94-fadd-440a-aade-a1595128583e	TCGA-J8-A3O2	TCGA-THCA	cb50f540-96d7-4599-aa07-89a6b5090672	TCGA-J8-A3O2-06A	d7ec32d3-05fe-4102-b2cb-353efd2864e7	TCGA-J8-A3O2-06A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
8f72c437-b519-4b4f-bdb7-528c75cfaab7	TCGA-J8-A3O2-06A-11R	039bfc94-fadd-440a-aade-a1595128583e	TCGA-J8-A3O2	TCGA-THCA	cb50f540-96d7-4599-aa07-89a6b5090672	TCGA-J8-A3O2-06A	d7ec32d3-05fe-4102-b2cb-353efd2864e7	TCGA-J8-A3O2-06A-11	--	released	RNA	--	1.86	0.16	UV Spec	R	--	--	--	--
752c2fe2-0fbb-4c38-956a-31a8f04387d4	TCGA-DE-A0Y3-10A-01W	c31b3adf-3fc6-4a72-83b0-bbc0f295b5e7	TCGA-DE-A0Y3	TCGA-THCA	2b40de55-0cbb-44d8-a26f-b48448b32354	TCGA-DE-A0Y3-10A	1c0bf3d2-526b-4e1a-a95a-f61dbeb5fdc3	TCGA-DE-A0Y3-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
4458ca14-3beb-4760-ac0a-3210464f8a74	TCGA-DE-A0Y3-10A-01D	c31b3adf-3fc6-4a72-83b0-bbc0f295b5e7	TCGA-DE-A0Y3	TCGA-THCA	2b40de55-0cbb-44d8-a26f-b48448b32354	TCGA-DE-A0Y3-10A	1c0bf3d2-526b-4e1a-a95a-f61dbeb5fdc3	TCGA-DE-A0Y3-10A-01	--	released	DNA	--	1.93	0.15	UV Spec	D	--	--	--	--
faa8feb2-e767-4ac0-a2bb-94343776b378	TCGA-DE-A0Y3-01B-11R	c31b3adf-3fc6-4a72-83b0-bbc0f295b5e7	TCGA-DE-A0Y3	TCGA-THCA	3ae03b86-1473-409c-8118-a91a73a36f60	TCGA-DE-A0Y3-01B	44106599-e33f-4339-9a35-228d79e52b72	TCGA-DE-A0Y3-01B-11	--	released	RNA	--	1.93	0.17	UV Spec	R	--	--	--	--
3fa1bbb3-f4e3-486b-9f71-1f3af14e30ce	TCGA-DE-A0Y3-01B-11W	c31b3adf-3fc6-4a72-83b0-bbc0f295b5e7	TCGA-DE-A0Y3	TCGA-THCA	3ae03b86-1473-409c-8118-a91a73a36f60	TCGA-DE-A0Y3-01B	44106599-e33f-4339-9a35-228d79e52b72	TCGA-DE-A0Y3-01B-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
b79b780f-3857-4999-9a96-b724940d3050	TCGA-DE-A0Y3-01B-11D	c31b3adf-3fc6-4a72-83b0-bbc0f295b5e7	TCGA-DE-A0Y3	TCGA-THCA	3ae03b86-1473-409c-8118-a91a73a36f60	TCGA-DE-A0Y3-01B	44106599-e33f-4339-9a35-228d79e52b72	TCGA-DE-A0Y3-01B-11	--	released	DNA	--	2.03	0.14	UV Spec	D	--	--	--	--
a3bebce6-a2ef-4c40-b7ad-28ca27b2602e	TCGA-ET-A39K-10A-01W	6e1c9ac8-eead-4db9-8f30-ef3591daf78b	TCGA-ET-A39K	TCGA-THCA	47d544f4-4ab3-4e18-968e-7d32af6a7851	TCGA-ET-A39K-10A	3349856f-6d23-43e5-a322-87137ad21f30	TCGA-ET-A39K-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
d1c508cc-7dea-4e0f-9601-61d012dd1c28	TCGA-ET-A39K-10A-01D	6e1c9ac8-eead-4db9-8f30-ef3591daf78b	TCGA-ET-A39K	TCGA-THCA	47d544f4-4ab3-4e18-968e-7d32af6a7851	TCGA-ET-A39K-10A	3349856f-6d23-43e5-a322-87137ad21f30	TCGA-ET-A39K-10A-01	--	released	DNA	--	--	0.17	PicoGreen	D	--	--	--	--
fb0b0175-48ad-4cec-8663-94f49ac078f7	TCGA-ET-A39K-01A-11R	6e1c9ac8-eead-4db9-8f30-ef3591daf78b	TCGA-ET-A39K	TCGA-THCA	2669313a-0641-42e4-b284-964e426b9c9d	TCGA-ET-A39K-01A	f8e741c6-3b4a-47be-95fa-6b904c7a5065	TCGA-ET-A39K-01A-11	--	released	RNA	--	1.76	0.18	UV Spec	R	--	--	--	--
e3d5b941-020d-4684-9c50-80d37010a121	TCGA-ET-A39K-01A-11D	6e1c9ac8-eead-4db9-8f30-ef3591daf78b	TCGA-ET-A39K	TCGA-THCA	2669313a-0641-42e4-b284-964e426b9c9d	TCGA-ET-A39K-01A	f8e741c6-3b4a-47be-95fa-6b904c7a5065	TCGA-ET-A39K-01A-11	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
4c77f0df-b06c-44aa-a1e9-662bd11f569b	TCGA-ET-A39K-01A-11W	6e1c9ac8-eead-4db9-8f30-ef3591daf78b	TCGA-ET-A39K	TCGA-THCA	2669313a-0641-42e4-b284-964e426b9c9d	TCGA-ET-A39K-01A	f8e741c6-3b4a-47be-95fa-6b904c7a5065	TCGA-ET-A39K-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
b2598e04-2f28-440f-8f48-41cb83dbcb21	TCGA-E8-A433-01A-11D	4be84ffe-4b12-4b71-90bb-9ea0ca6947f8	TCGA-E8-A433	TCGA-THCA	e252f9ce-8e6e-4005-abfc-f4a0ffbd76d5	TCGA-E8-A433-01A	8f60dfdb-c97a-4f76-91d7-94152d1184b1	TCGA-E8-A433-01A-11	--	released	DNA	--	--	0.17	PicoGreen	D	--	--	--	--
e7c06c4c-795a-4904-b4c7-8911464793fe	TCGA-E8-A433-01A-11R	4be84ffe-4b12-4b71-90bb-9ea0ca6947f8	TCGA-E8-A433	TCGA-THCA	e252f9ce-8e6e-4005-abfc-f4a0ffbd76d5	TCGA-E8-A433-01A	8f60dfdb-c97a-4f76-91d7-94152d1184b1	TCGA-E8-A433-01A-11	--	released	RNA	--	1.93	0.18	UV Spec	R	--	--	--	--
7471e031-023d-4d1b-ba60-e2c4608e85e9	TCGA-E8-A433-01A-11W	4be84ffe-4b12-4b71-90bb-9ea0ca6947f8	TCGA-E8-A433	TCGA-THCA	e252f9ce-8e6e-4005-abfc-f4a0ffbd76d5	TCGA-E8-A433-01A	8f60dfdb-c97a-4f76-91d7-94152d1184b1	TCGA-E8-A433-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
268c492a-0fd9-4958-9091-a588c8804446	TCGA-E8-A433-10A-01D	4be84ffe-4b12-4b71-90bb-9ea0ca6947f8	TCGA-E8-A433	TCGA-THCA	37fceaf8-2f4a-4b27-a74c-57d381518e6b	TCGA-E8-A433-10A	33f6fedd-767b-4333-8c4d-dd1c143834aa	TCGA-E8-A433-10A-01	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
7c469d80-d8f6-4d1d-b22c-d7171b5a3460	TCGA-E8-A433-10A-01W	4be84ffe-4b12-4b71-90bb-9ea0ca6947f8	TCGA-E8-A433	TCGA-THCA	37fceaf8-2f4a-4b27-a74c-57d381518e6b	TCGA-E8-A433-10A	33f6fedd-767b-4333-8c4d-dd1c143834aa	TCGA-E8-A433-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
33068673-2687-4f7b-9fc0-2d5ca43c8be7	TCGA-EL-A3H8-01A-11R	f9deeda6-8f81-441a-9c47-24c2eefd049a	TCGA-EL-A3H8	TCGA-THCA	7a6e571f-7673-4f5e-bbb0-826cd5116a29	TCGA-EL-A3H8-01A	167d4aab-33b3-4519-94a1-15751d64986e	TCGA-EL-A3H8-01A-11	--	released	RNA	--	1.85	0.15	UV Spec	R	--	--	--	--
32bbf0ce-e311-428f-9172-83ff7588bb2f	TCGA-EL-A3H8-01A-11W	f9deeda6-8f81-441a-9c47-24c2eefd049a	TCGA-EL-A3H8	TCGA-THCA	7a6e571f-7673-4f5e-bbb0-826cd5116a29	TCGA-EL-A3H8-01A	167d4aab-33b3-4519-94a1-15751d64986e	TCGA-EL-A3H8-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
c8e5a7e5-46e2-47af-b50c-194f957a08bb	TCGA-EL-A3H8-01A-11D	f9deeda6-8f81-441a-9c47-24c2eefd049a	TCGA-EL-A3H8	TCGA-THCA	7a6e571f-7673-4f5e-bbb0-826cd5116a29	TCGA-EL-A3H8-01A	167d4aab-33b3-4519-94a1-15751d64986e	TCGA-EL-A3H8-01A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
553b07c4-f890-419b-a4d6-d4219674d1ee	TCGA-EL-A3H8-10A-01D	f9deeda6-8f81-441a-9c47-24c2eefd049a	TCGA-EL-A3H8	TCGA-THCA	9df5f26b-c674-4a63-bd89-48a3ed60ab93	TCGA-EL-A3H8-10A	d30b0453-e21c-4ca1-8551-e89414ba720d	TCGA-EL-A3H8-10A-01	--	released	DNA	--	--	0.14	PicoGreen	D	--	--	--	--
b61797df-b2d1-4e41-8264-c1d30722930e	TCGA-EL-A3H8-10A-01W	f9deeda6-8f81-441a-9c47-24c2eefd049a	TCGA-EL-A3H8	TCGA-THCA	9df5f26b-c674-4a63-bd89-48a3ed60ab93	TCGA-EL-A3H8-10A	d30b0453-e21c-4ca1-8551-e89414ba720d	TCGA-EL-A3H8-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
883791e9-8f44-4707-9367-a0a2c7419daf	TCGA-FY-A3R8-01A-11D	c77976b6-35ea-4623-a92a-6d9440a978e6	TCGA-FY-A3R8	TCGA-THCA	baa64e5a-237e-44ac-8b22-2d86e710f7db	TCGA-FY-A3R8-01A	70528c8f-e2d2-4a5f-8723-9d7e47edb359	TCGA-FY-A3R8-01A-11	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
ef94c038-606d-4899-b86c-d68a3c0aad1e	TCGA-FY-A3R8-01A-11R	c77976b6-35ea-4623-a92a-6d9440a978e6	TCGA-FY-A3R8	TCGA-THCA	baa64e5a-237e-44ac-8b22-2d86e710f7db	TCGA-FY-A3R8-01A	70528c8f-e2d2-4a5f-8723-9d7e47edb359	TCGA-FY-A3R8-01A-11	--	released	RNA	--	1.81	0.16	UV Spec	R	--	--	--	--
61a6c7e6-849c-4a47-b474-7ac8483f5251	TCGA-FY-A3R8-01A-11W	c77976b6-35ea-4623-a92a-6d9440a978e6	TCGA-FY-A3R8	TCGA-THCA	baa64e5a-237e-44ac-8b22-2d86e710f7db	TCGA-FY-A3R8-01A	70528c8f-e2d2-4a5f-8723-9d7e47edb359	TCGA-FY-A3R8-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
9eeeb07b-859b-43c1-84a2-d811bd26385a	TCGA-FY-A3R8-10A-01W	c77976b6-35ea-4623-a92a-6d9440a978e6	TCGA-FY-A3R8	TCGA-THCA	0bb3305b-7846-4ef8-956e-4a0ea66e1b6e	TCGA-FY-A3R8-10A	35672c0b-5d0d-4284-bac8-63c891a5ea38	TCGA-FY-A3R8-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
12fa14dd-d508-43ad-884c-e8eba8b21755	TCGA-FY-A3R8-10A-01D	c77976b6-35ea-4623-a92a-6d9440a978e6	TCGA-FY-A3R8	TCGA-THCA	0bb3305b-7846-4ef8-956e-4a0ea66e1b6e	TCGA-FY-A3R8-10A	35672c0b-5d0d-4284-bac8-63c891a5ea38	TCGA-FY-A3R8-10A-01	--	released	DNA	--	--	0.14	PicoGreen	D	--	--	--	--
712a1595-df90-4439-958e-3d926e6b7793	TCGA-J8-A3YF-10A-01W	00d588e3-3db6-4cf3-9def-34d941e8cdb0	TCGA-J8-A3YF	TCGA-THCA	67c1dafa-6b74-4b24-8e74-b58d4807bd80	TCGA-J8-A3YF-10A	6b5f163e-125e-4a65-8c70-bf0edbc7a383	TCGA-J8-A3YF-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
5ee04f86-0cd7-4877-a81f-8f5b1843f842	TCGA-J8-A3YF-10A-01D	00d588e3-3db6-4cf3-9def-34d941e8cdb0	TCGA-J8-A3YF	TCGA-THCA	67c1dafa-6b74-4b24-8e74-b58d4807bd80	TCGA-J8-A3YF-10A	6b5f163e-125e-4a65-8c70-bf0edbc7a383	TCGA-J8-A3YF-10A-01	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
3ca32217-685b-4d15-b585-8dde7b6d2037	TCGA-J8-A3YF-01A-12R	00d588e3-3db6-4cf3-9def-34d941e8cdb0	TCGA-J8-A3YF	TCGA-THCA	30ff16f0-38dc-452f-b088-43ef6be19b57	TCGA-J8-A3YF-01A	97b52e65-52a7-4c70-b724-ec81cd461c8e	TCGA-J8-A3YF-01A-12	--	released	RNA	--	1.81	0.17	UV Spec	R	--	--	--	--
b578d5c8-a24a-49f1-a927-bf27ce2ebe2f	TCGA-J8-A3YF-01A-12D	00d588e3-3db6-4cf3-9def-34d941e8cdb0	TCGA-J8-A3YF	TCGA-THCA	30ff16f0-38dc-452f-b088-43ef6be19b57	TCGA-J8-A3YF-01A	97b52e65-52a7-4c70-b724-ec81cd461c8e	TCGA-J8-A3YF-01A-12	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
0a01e81b-dd5d-4578-8f64-6f20bff13370	TCGA-J8-A3YF-01A-12W	00d588e3-3db6-4cf3-9def-34d941e8cdb0	TCGA-J8-A3YF	TCGA-THCA	30ff16f0-38dc-452f-b088-43ef6be19b57	TCGA-J8-A3YF-01A	97b52e65-52a7-4c70-b724-ec81cd461c8e	TCGA-J8-A3YF-01A-12	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
17e9dee9-2100-4727-8ed4-e50bc4fe1647	TCGA-EL-A4KG-01A-11D	dc5c1a76-30de-4b30-b397-3ad691c92a86	TCGA-EL-A4KG	TCGA-THCA	0f2ad5d1-fe8f-4555-80d9-f4155cf9b653	TCGA-EL-A4KG-01A	37d93329-d789-4da5-932d-13ca57395023	TCGA-EL-A4KG-01A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
47dbedc7-2008-42ee-887d-7b66a05f3aa4	TCGA-EL-A4KG-01A-11R	dc5c1a76-30de-4b30-b397-3ad691c92a86	TCGA-EL-A4KG	TCGA-THCA	0f2ad5d1-fe8f-4555-80d9-f4155cf9b653	TCGA-EL-A4KG-01A	37d93329-d789-4da5-932d-13ca57395023	TCGA-EL-A4KG-01A-11	--	released	RNA	--	1.81	0.17	UV Spec	R	--	--	--	--
b5032566-fec7-4027-b756-0db26e524e54	TCGA-EL-A4KG-01A-11W	dc5c1a76-30de-4b30-b397-3ad691c92a86	TCGA-EL-A4KG	TCGA-THCA	0f2ad5d1-fe8f-4555-80d9-f4155cf9b653	TCGA-EL-A4KG-01A	37d93329-d789-4da5-932d-13ca57395023	TCGA-EL-A4KG-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
08175127-3d7f-4fe9-b335-538265be4b05	TCGA-EL-A4KG-10A-01W	dc5c1a76-30de-4b30-b397-3ad691c92a86	TCGA-EL-A4KG	TCGA-THCA	69cf12fa-e1e0-449c-b8f9-bd418813f951	TCGA-EL-A4KG-10A	0916d1a3-5f4b-4210-84bb-a26a641326d2	TCGA-EL-A4KG-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
06843883-3050-4ac6-b7f8-f973544b00d7	TCGA-EL-A4KG-10A-01D	dc5c1a76-30de-4b30-b397-3ad691c92a86	TCGA-EL-A4KG	TCGA-THCA	69cf12fa-e1e0-449c-b8f9-bd418813f951	TCGA-EL-A4KG-10A	0916d1a3-5f4b-4210-84bb-a26a641326d2	TCGA-EL-A4KG-10A-01	--	released	DNA	--	--	0.14	PicoGreen	D	--	--	--	--
69ba3f49-746a-4a60-8718-4b373a94ff40	TCGA-DJ-A3V4-01A-11W	35277c30-010c-4d3f-9dfe-754bf72799d7	TCGA-DJ-A3V4	TCGA-THCA	7ec39a22-ed7c-44b5-97c3-26363239fe91	TCGA-DJ-A3V4-01A	c7ad28ae-8880-4c4e-af50-ce4db0745c63	TCGA-DJ-A3V4-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
cf89de56-07a6-41c8-8ba5-7fdd3de4f299	TCGA-DJ-A3V4-01A-11R	35277c30-010c-4d3f-9dfe-754bf72799d7	TCGA-DJ-A3V4	TCGA-THCA	7ec39a22-ed7c-44b5-97c3-26363239fe91	TCGA-DJ-A3V4-01A	c7ad28ae-8880-4c4e-af50-ce4db0745c63	TCGA-DJ-A3V4-01A-11	--	released	RNA	--	1.83	0.15	UV Spec	R	--	--	--	--
d009bb5c-e104-47c2-b6fe-ccda957439cd	TCGA-DJ-A3V4-01A-11D	35277c30-010c-4d3f-9dfe-754bf72799d7	TCGA-DJ-A3V4	TCGA-THCA	7ec39a22-ed7c-44b5-97c3-26363239fe91	TCGA-DJ-A3V4-01A	c7ad28ae-8880-4c4e-af50-ce4db0745c63	TCGA-DJ-A3V4-01A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
b5b1a50b-4d8b-4ce4-b3f8-3c89c0b2efc2	TCGA-DJ-A3V4-10A-01D	35277c30-010c-4d3f-9dfe-754bf72799d7	TCGA-DJ-A3V4	TCGA-THCA	d0559f85-0ef7-4e85-b5ec-0566142d4245	TCGA-DJ-A3V4-10A	e39fc9d0-f79a-47fa-bfb5-65f92318c5bb	TCGA-DJ-A3V4-10A-01	--	released	DNA	--	--	0.14	PicoGreen	D	--	--	--	--
e2f7aba5-0432-4761-8b44-1d0ee849c83f	TCGA-DJ-A3V4-10A-01W	35277c30-010c-4d3f-9dfe-754bf72799d7	TCGA-DJ-A3V4	TCGA-THCA	d0559f85-0ef7-4e85-b5ec-0566142d4245	TCGA-DJ-A3V4-10A	e39fc9d0-f79a-47fa-bfb5-65f92318c5bb	TCGA-DJ-A3V4-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
416b4a04-92bd-4deb-8318-a100f6e33bef	TCGA-EM-A2CT-10A-01D	c8703a65-816b-4f6e-bb15-53dcb3288f66	TCGA-EM-A2CT	TCGA-THCA	a4cf9977-e76f-497e-b853-74e1036ab295	TCGA-EM-A2CT-10A	39ab9c04-22f1-480a-bde7-671379aa40ed	TCGA-EM-A2CT-10A-01	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
54100858-6388-4d0a-8d1e-9ce13061082c	TCGA-EM-A2CT-10A-01W	c8703a65-816b-4f6e-bb15-53dcb3288f66	TCGA-EM-A2CT	TCGA-THCA	a4cf9977-e76f-497e-b853-74e1036ab295	TCGA-EM-A2CT-10A	39ab9c04-22f1-480a-bde7-671379aa40ed	TCGA-EM-A2CT-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
