bcr_sample_barcode	bcr_portion_barcode	bcr_portion_uuid	LCE	date_of_creation	is_ffpe	portion_number	weight
TCGA-77-7139-01A	TCGA-77-7139-01A-11	1aeb5a1a-6f3f-44b6-a1bb-ca0173ff9e0c	[Not Available]	2011-07-28	NO	11	39.00
TCGA-77-7139-10A	TCGA-77-7139-10A-01	ddbdf959-9ec7-496f-a1fb-a2609de15725	[Not Available]	2011-07-26	NO	01	[Not Available]
TCGA-77-7139-11A	TCGA-77-7139-11A-01	f6d82f89-5b70-4957-8bfe-f6c7cf6d1b90	[Not Available]	2011-07-29	NO	01	61.00
TCGA-77-7140-01A	TCGA-77-7140-01A-41	d9c2d865-555e-4c1f-a75b-809ce8fd4c64	LCE	2011-08-15	NO	41	8.00
TCGA-77-7140-10A	TCGA-77-7140-10A-01	b08d5479-353c-450e-99b5-4d4498acdd5b	[Not Available]	2011-07-26	NO	01	[Not Available]
TCGA-77-7140-11A	TCGA-77-7140-11A-01	2f3857b1-26b6-4c1d-96b3-a6f6d358c7c1	[Not Available]	2011-07-29	NO	01	70.00
TCGA-77-7141-01A	TCGA-77-7141-01A-11	395c0900-9ed9-4739-9ab1-62ff620dae7e	[Not Available]	2011-07-28	NO	11	30.00
TCGA-77-7141-11A	TCGA-77-7141-11A-01	54692d02-e261-448c-b012-0477681fd2f6	[Not Available]	2011-07-29	NO	01	86.00
TCGA-77-7142-01A	TCGA-77-7142-01A-11	b6b98b8c-0929-46fd-b9aa-5a21bf72e1eb	[Not Available]	2011-07-28	NO	11	25.00
TCGA-77-7142-11A	TCGA-77-7142-11A-01	9c2ceb0f-f7b9-45cb-acc9-c10f6d20fe3b	[Not Available]	2011-07-29	NO	01	57.00
TCGA-77-7335-01A	TCGA-77-7335-01A-11	c99121a7-f1b3-40c6-bdf9-6f4ec9ff8a74	[Not Available]	2011-09-13	NO	11	25.00
TCGA-77-7335-11A	TCGA-77-7335-11A-01	acb8082c-82f6-407e-96ab-d26147658250	[Not Available]	2011-09-13	NO	01	65.00
TCGA-77-7337-01A	TCGA-77-7337-01A-21	2d802896-714e-4561-bf15-8a4fc639daa3	[Not Available]	2011-09-13	NO	21	39.00
TCGA-77-7337-11A	TCGA-77-7337-11A-01	c630829a-74db-4be9-b488-b58ba223aed7	[Not Available]	2011-09-13	NO	01	69.00
TCGA-77-7338-01A	TCGA-77-7338-01A-11	f0cba13e-f66a-4594-a69e-0a66c4b243bd	[Not Available]	2011-09-13	NO	11	32.00
TCGA-77-7338-11A	TCGA-77-7338-11A-01	0f8bf918-fc89-4c54-a59d-33ba664e6b1a	[Not Available]	2011-09-13	NO	01	58.00
TCGA-77-7463-01A	TCGA-77-7463-01A-11	0083d853-478b-4e8c-ba8a-36d83e9af35e	[Not Available]	2011-10-07	NO	11	27.00
TCGA-77-7463-10A	TCGA-77-7463-10A-01	8614bc1d-3c5e-4b86-961e-e2758bb268cd	[Not Available]	2011-09-29	NO	01	[Not Available]
TCGA-77-7465-01A	TCGA-77-7465-01A-11	9f7e8486-2a4a-4634-a154-9c26ae170203	[Not Available]	2011-10-07	NO	11	33.00
TCGA-77-7465-10A	TCGA-77-7465-10A-01	aa0c2ce9-9e21-4034-a541-7b136e4fead1	[Not Available]	2011-09-29	NO	01	[Not Available]
TCGA-92-7340-01A	TCGA-92-7340-01A-21	f33d8de0-1f9e-4bc7-bfe8-6451b09f8f96	[Not Available]	2011-10-04	NO	21	39.00
TCGA-92-7340-01D	TCGA-92-7340-01D-01	53DD07BA-186E-4161-AED3-E9250CC096D1	[Not Available]	2014-03-05	YES	01	[Not Available]
TCGA-92-7340-01E	TCGA-92-7340-01E-01	BDE54E18-437A-4C7F-A130-E3182DE5C0A3	[Not Available]	2014-03-11	YES	01	[Not Available]
TCGA-92-7340-10A	TCGA-92-7340-10A-01	0d392a3f-e078-44fc-874e-c26a399ca485	[Not Available]	2011-10-06	NO	01	[Not Available]
TCGA-92-7340-11A	TCGA-92-7340-11A-01	f2d588c0-95f2-4013-ae53-ac13fb7cab63	[Not Available]	2011-10-04	NO	01	61.00
TCGA-92-7341-01A	TCGA-92-7341-01A-31	4f5a1330-0c46-44c6-bbee-59955a16120c	[Not Available]	2011-10-21	NO	31	[Not Available]
TCGA-92-7341-10A	TCGA-92-7341-10A-01	e0fa1c3c-d2b1-4c5a-bdea-1e6e4e628c2c	[Not Available]	2011-10-24	NO	01	[Not Available]
TCGA-92-7341-11A	TCGA-92-7341-11A-01	eeff33d5-4dff-4360-a961-5de610550827	[Not Available]	2011-10-04	NO	01	69.00
TCGA-96-7544-01A	TCGA-96-7544-01A-11	ee3a8172-41c0-4d46-acd7-8b004b72f088	[Not Available]	2011-10-06	NO	11	35.00
TCGA-96-7544-10A	TCGA-96-7544-10A-01	b1aa0449-2108-4ccd-8381-17cabeb58f65	[Not Available]	2011-10-13	NO	01	[Not Available]
TCGA-96-7545-01A	TCGA-96-7545-01A-21	230ba58b-bd50-4bad-bf33-13440f40ed86	[Not Available]	2011-10-07	NO	21	30.00
TCGA-96-7545-10A	TCGA-96-7545-10A-01	9dfd1e59-4ae5-4375-92f1-f0e6e6f8d019	[Not Available]	2011-10-12	NO	01	[Not Available]
TCGA-98-7454-01A	TCGA-98-7454-01A-11	f62b389a-3b6b-4a7e-a0cf-948cb76f7f10	[Not Available]	2011-10-04	NO	11	39.00
TCGA-98-7454-10A	TCGA-98-7454-10A-01	9eaae3d2-c29d-4424-ab23-8f7559b6e6f9	[Not Available]	2011-10-06	NO	01	[Not Available]
TCGA-98-7454-11A	TCGA-98-7454-11A-01	11ab84eb-04f3-43e0-b893-c319a8fb0fb0	[Not Available]	2011-10-04	NO	01	55.00
TCGA-22-4605-01A	TCGA-22-4605-01A-21	b597cec2-56ed-4cd0-8b01-5e9136a80850	[Not Available]	2011-10-25	NO	21	35.00
TCGA-22-4605-11A	TCGA-22-4605-11A-01	f53c5fac-fca4-43a5-baf3-32dd82f4de76	[Not Available]	2010-07-06	NO	01	43.00
TCGA-22-4609-01A	TCGA-22-4609-01A-21	8bd50063-7138-48ea-bfc4-a6fd6131ea04	[Not Available]	2011-10-25	NO	21	35.00
TCGA-22-4609-11A	TCGA-22-4609-11A-01	85707950-c456-46ae-8864-bd36ab902128	[Not Available]	2010-07-06	NO	01	60.00
TCGA-33-4587-01A	TCGA-33-4587-01A-11	f2194ce9-87a8-4fb7-aa88-2ceb01cb3ab4	[Not Available]	2011-10-25	NO	11	35.00
TCGA-33-4587-11A	TCGA-33-4587-11A-01	f63de47b-5cf8-46ba-98b5-b765330375eb	[Not Available]	2010-07-21	NO	01	115.00
TCGA-39-5040-01A	TCGA-39-5040-01A-21	f611b440-a345-49c4-acce-48a8df8b23df	[Not Available]	2011-10-25	NO	21	34.00
TCGA-39-5040-11A	TCGA-39-5040-11A-01	c1447168-7f66-4927-bdae-ff0cbc76d65a	[Not Available]	2010-08-31	NO	01	106.00
TCGA-43-5670-01A	TCGA-43-5670-01A-21	637dbe19-cfbd-44ac-aad6-153b15d3d664	[Not Available]	2011-10-25	NO	21	43.00
TCGA-43-5670-10A	TCGA-43-5670-10A-01	9ca04504-473b-40b0-bd36-d9ee0c470b42	[Not Available]	2011-11-02	NO	01	[Not Available]
TCGA-43-5670-11A	TCGA-43-5670-11A-01	06bad4db-219d-44db-b98c-eb53713098d2	[Not Available]	2011-01-10	NO	01	64.00
TCGA-43-7656-01A	TCGA-43-7656-01A-11	fa8a063f-6549-4204-8cf7-d210174d5d0d	[Not Available]	2011-11-07	NO	11	36.00
TCGA-43-7656-10A	TCGA-43-7656-10A-01	c9b44433-0369-46ac-87b5-9d9ca5836e41	[Not Available]	2011-11-08	NO	01	[Not Available]
TCGA-43-7656-11A	TCGA-43-7656-11A-01	683980c4-be36-4a1c-8059-1814e939e2a6	[Not Available]	2011-11-07	NO	01	62.00
TCGA-43-7657-01A	TCGA-43-7657-01A-31	f1fa0062-345f-4c13-91f3-c43c52831d41	[Not Available]	2011-11-14	NO	31	20.00
TCGA-43-7657-10A	TCGA-43-7657-10A-01	0179cb6e-5371-4cf0-b5d6-6c1322b04549	[Not Available]	2011-11-15	NO	01	[Not Available]
TCGA-43-7657-11A	TCGA-43-7657-11A-01	b09a96c4-06db-433b-be40-13d3935cc931	[Not Available]	2011-11-07	NO	01	61.00
TCGA-43-7658-01A	TCGA-43-7658-01A-11	c23b3a0a-4f96-436b-9bc5-491dd1b6d805	[Not Available]	2011-11-07	NO	11	39.00
TCGA-43-7658-10A	TCGA-43-7658-10A-01	921ee481-681e-4ce3-b552-91f13f4114d5	[Not Available]	2011-11-08	NO	01	[Not Available]
TCGA-43-7658-11A	TCGA-43-7658-11A-01	db821726-f79b-473a-b3c1-8220922c7485	[Not Available]	2011-11-07	NO	01	70.00
TCGA-52-7622-01A	TCGA-52-7622-01A-11	6b0ba018-344b-448f-9b22-0e7c9505ddea	[Not Available]	2011-10-28	NO	11	46.00
TCGA-52-7622-10A	TCGA-52-7622-10A-01	e8eb6d15-d1b8-4ab9-9e08-376e800ebf99	[Not Available]	2011-11-01	NO	01	[Not Available]
TCGA-52-7809-01A	TCGA-52-7809-01A-21	c0c085c8-4701-439a-a0f2-99db3e0c79d2	[Not Available]	2011-11-21	NO	21	39.00
TCGA-52-7809-10A	TCGA-52-7809-10A-01	1f086819-230f-4bb6-b3a6-6d299970f821	[Not Available]	2011-11-29	NO	01	[Not Available]
TCGA-52-7810-01A	TCGA-52-7810-01A-11	f4fa31d2-9c35-46b1-a68f-0ce8ffea64bc	[Not Available]	2011-11-21	NO	11	33.00
TCGA-52-7810-10A	TCGA-52-7810-10A-01	4e2c2c2d-113d-4797-84e8-f796cccc050f	[Not Available]	2011-11-29	NO	01	[Not Available]
TCGA-52-7811-01A	TCGA-52-7811-01A-11	97d2c38b-6107-4048-8997-b9fde7d67eb2	[Not Available]	2011-11-21	NO	11	29.00
TCGA-52-7811-10A	TCGA-52-7811-10A-01	61ba5aad-6505-4f74-b58e-b688f74297d6	[Not Available]	2011-11-29	NO	01	[Not Available]
TCGA-52-7812-01A	TCGA-52-7812-01A-11	9a757938-1eaf-4c36-8d52-21ca8b05089c	[Not Available]	2011-11-21	NO	11	39.00
TCGA-52-7812-10A	TCGA-52-7812-10A-01	4d1827d3-6b1c-4766-9bde-744b3c5c9017	[Not Available]	2011-11-29	NO	01	[Not Available]
TCGA-56-7730-01A	TCGA-56-7730-01A-11	38f29231-37de-4f36-9d15-4422c082ff06	[Not Available]	2011-11-10	NO	11	40.00
TCGA-56-7730-11A	TCGA-56-7730-11A-01	83dad022-f088-4e24-b1af-db31736c23ea	[Not Available]	2011-11-10	NO	01	75.00
TCGA-56-7731-01A	TCGA-56-7731-01A-11	39fbf87b-fe96-4913-820a-9a9eb677a018	[Not Available]	2011-11-10	NO	11	15.00
TCGA-56-7731-10A	TCGA-56-7731-10A-01	7ab0febc-cdc5-4a8a-ac0d-739d1d5866a1	[Not Available]	2011-11-29	NO	01	[Not Available]
TCGA-56-7731-11A	TCGA-56-7731-11A-01	abac9b72-59e4-4f45-9a45-af4ead38bae6	[Not Available]	2011-11-10	NO	01	55.00
TCGA-56-7822-01A	TCGA-56-7822-01A-11	1b27f524-127f-42ba-8dd3-4b05dbe8969b	[Not Available]	2011-12-02	NO	11	22.00
TCGA-56-7822-10A	TCGA-56-7822-10A-01	90ae1fed-6e65-49ee-9413-d77fc7d4a11d	[Not Available]	2011-12-06	NO	01	[Not Available]
TCGA-56-7822-11A	TCGA-56-7822-11A-01	ae07f04d-771e-4db8-9b27-c588debe77a7	[Not Available]	2011-12-02	NO	01	63.00
TCGA-60-2697-01A	TCGA-60-2697-01A-11	1526ab07-43d8-4ea9-8462-e29c4319b95e	[Not Available]	2011-10-21	NO	11	46.00
TCGA-60-2697-11A	TCGA-60-2697-11A-01	1858fd34-fe44-4cd4-b742-bc5ab319a51b	[Not Available]	2009-12-29	NO	01	153.00
TCGA-68-7755-01A	TCGA-68-7755-01A-11	bd0c86ff-9da4-4d55-9047-018ffbf12096	[Not Available]	2011-11-23	NO	11	13.00
TCGA-68-7755-10A	TCGA-68-7755-10A-01	cbe29748-a033-40fc-9b8b-0774b0f67239	[Not Available]	2011-11-29	NO	01	[Not Available]
TCGA-68-7756-01A	TCGA-68-7756-01A-11	301be111-1303-4096-9b22-7c1b6b75a0e3	[Not Available]	2011-11-18	NO	11	30.00
TCGA-68-7756-10A	TCGA-68-7756-10A-01	e9b3a41d-872e-472c-b70f-17cc4fcaa09b	[Not Available]	2011-11-29	NO	01	[Not Available]
TCGA-85-7696-01A	TCGA-85-7696-01A-11	7484e5ff-df79-40d4-9201-0bf300cadbc5	[Not Available]	2011-11-21	NO	11	40.00
TCGA-85-7696-10A	TCGA-85-7696-10A-01	6a73f36b-ffb3-4fb0-80cf-e7ae54738536	[Not Available]	2011-11-28	NO	01	[Not Available]
TCGA-85-7697-01A	TCGA-85-7697-01A-11	a5b585d0-676c-400b-822f-b91af305ff61	[Not Available]	2011-11-21	NO	11	35.00
TCGA-85-7697-10A	TCGA-85-7697-10A-01	60190c31-2f22-4375-9964-8bebe663c000	[Not Available]	2011-11-28	NO	01	[Not Available]
TCGA-85-7698-01A	TCGA-85-7698-01A-11	0815e80f-9716-4372-9d3b-c7b571a5b10a	[Not Available]	2011-11-21	NO	11	35.00
TCGA-85-7698-10A	TCGA-85-7698-10A-01	91669dbf-5e83-4a27-a4dd-9202bcf979d2	[Not Available]	2011-11-28	NO	01	[Not Available]
TCGA-85-7699-01A	TCGA-85-7699-01A-11	c724290c-7647-4113-9b5f-e6e75832be6c	[Not Available]	2011-11-21	NO	11	41.00
TCGA-85-7699-10A	TCGA-85-7699-10A-01	baa71ced-4c05-4b68-8d81-caa0adb91dee	[Not Available]	2011-11-28	NO	01	[Not Available]
TCGA-85-7710-01A	TCGA-85-7710-01A-11	68efcc3b-42ca-41a6-a3e1-391b74ffbbb8	[Not Available]	2011-11-10	NO	11	36.00
TCGA-85-7710-10A	TCGA-85-7710-10A-01	e5c1520c-1ec9-4601-81e3-0cee9458ce7e	[Not Available]	2011-11-16	NO	01	[Not Available]
TCGA-85-7710-11A	TCGA-85-7710-11A-01	ec163ef6-1c47-4b12-b5f7-d7ca135dfd82	[Not Available]	2011-11-09	NO	01	62.00
TCGA-85-7843-01A	TCGA-85-7843-01A-11	d9e0df44-8ac6-4cb4-8b81-f15a9796228a	[Not Available]	2011-12-07	NO	11	30.00
TCGA-85-7843-10A	TCGA-85-7843-10A-01	fe931a68-50f3-463b-90a4-705f0a2548ce	[Not Available]	2011-12-13	NO	01	[Not Available]
TCGA-85-7844-01A	TCGA-85-7844-01A-11	f31043e9-3eac-426c-af29-771813dbbad8	[Not Available]	2011-12-07	NO	11	37.00
TCGA-85-7844-10A	TCGA-85-7844-10A-01	c144cfeb-0f8a-4dd2-bca2-b5cb5eeafb76	[Not Available]	2011-12-13	NO	01	[Not Available]
TCGA-90-7766-01A	TCGA-90-7766-01A-21	e2c7066e-f273-4561-87d9-06b1f4bd059d	[Not Available]	2011-11-14	NO	21	49.00
TCGA-90-7766-10A	TCGA-90-7766-10A-01	0babf8ed-c318-49f3-a534-723fbd2f58c3	[Not Available]	2011-11-28	NO	01	[Not Available]
TCGA-90-7766-11A	TCGA-90-7766-11A-01	fafa1e95-c0fc-4206-a973-9e4cbac91933	[Not Available]	2011-11-14	NO	01	65.00
TCGA-90-7767-01A	TCGA-90-7767-01A-11	2d8ce2f2-4a3b-407c-9333-818849ac7c55	[Not Available]	2011-11-14	NO	11	27.00
TCGA-90-7767-10A	TCGA-90-7767-10A-01	3017c53c-ce31-434e-a603-98a7d16f72d2	[Not Available]	2011-11-28	NO	01	[Not Available]
TCGA-90-7767-11A	TCGA-90-7767-11A-01	de2298c3-203f-403d-8d17-276a0bdaf58c	[Not Available]	2011-11-14	NO	01	60.00
TCGA-90-7769-01A	TCGA-90-7769-01A-11	75213763-a735-48b4-bce3-6803f67971bb	[Not Available]	2011-11-14	NO	11	47.00
TCGA-90-7769-10A	TCGA-90-7769-10A-01	f38fc504-5656-420b-ab1b-ef97aef0ac06	[Not Available]	2011-11-28	NO	01	[Not Available]
TCGA-90-7769-11A	TCGA-90-7769-11A-01	00662e10-c82d-4a3b-a573-69613fc5fe83	[Not Available]	2011-11-14	NO	01	51.00
TCGA-94-7557-01A	TCGA-94-7557-01A-11	7a8c2aef-8a14-4d56-8e51-98e7922e9db3	[Not Available]	2011-10-17	NO	11	28.00
TCGA-94-7557-10A	TCGA-94-7557-10A-01	b61b50e0-1688-453e-8631-8731edfef2c9	[Not Available]	2011-11-01	NO	01	[Not Available]
TCGA-21-5783-01A	TCGA-21-5783-01A-41	c952ab24-aac9-49f1-bd37-70064d96b4fe	[Not Available]	2011-06-06	NO	41	23.00
TCGA-21-5783-10A	TCGA-21-5783-10A-01	60e95750-49b0-4c50-b202-bd5540ca5284	[Not Available]	2011-01-19	NO	01	300.00
TCGA-77-8007-01A	TCGA-77-8007-01A-11	0266de27-8d19-4376-864e-99e18b70d370	[Not Available]	2012-02-02	NO	11	37.00
TCGA-77-8007-11A	TCGA-77-8007-11A-01	5f4d2799-7817-47de-871b-d8700af5d3b5	[Not Available]	2012-02-02	NO	01	69.00
TCGA-77-8008-01A	TCGA-77-8008-01A-21	cbd8001e-fcd1-4ee5-add6-151d2468a05b	[Not Available]	2012-02-02	NO	21	36.00
TCGA-77-8008-11A	TCGA-77-8008-11A-01	ccc8e9f0-c353-4ecb-9425-4717354e46a1	[Not Available]	2012-02-02	NO	01	60.00
TCGA-77-8009-01A	TCGA-77-8009-01A-11	11910849-e170-430d-882b-ab3c92e61a8d	[Not Available]	2012-02-02	NO	11	41.00
TCGA-77-8009-11A	TCGA-77-8009-11A-01	75c371d5-9d28-42a7-b0df-861520ddbf14	[Not Available]	2012-02-02	NO	01	67.00
TCGA-85-7950-01A	TCGA-85-7950-01A-11	2235360d-2ea7-45be-9b48-65a13cb77684	[Not Available]	2012-01-24	NO	11	39.00
TCGA-85-7950-10A	TCGA-85-7950-10A-01	8b9362ac-0d0f-4dc9-9214-b30730329a8b	[Not Available]	2012-01-31	NO	01	[Not Available]
TCGA-90-7964-01A	TCGA-90-7964-01A-21	38370bf1-965c-467f-a82e-4eaf4351f1dc	[Not Available]	2012-01-31	NO	21	39.00
TCGA-90-7964-10A	TCGA-90-7964-10A-01	21e2ea29-a293-447f-bdd8-b749635391cc	[Not Available]	2012-02-06	NO	01	[Not Available]
TCGA-90-7964-11A	TCGA-90-7964-11A-01	2273feed-e4b2-4f95-bdf1-3a5fed566bc4	[Not Available]	2012-01-31	NO	01	62.00
TCGA-94-7943-01A	TCGA-94-7943-01A-11	5eb7d8e2-6b03-47fe-b568-bba9d5a21ccd	[Not Available]	2012-01-31	NO	11	33.00
TCGA-94-7943-10A	TCGA-94-7943-10A-01	a3586123-efb7-4702-ab23-5114e84d4045	[Not Available]	2012-02-01	NO	01	[Not Available]
TCGA-43-8115-01A	TCGA-43-8115-01A-11	4505d897-86cf-4790-ad76-310c108dc70b	[Not Available]	2012-03-21	NO	11	24.00
TCGA-43-8115-10A	TCGA-43-8115-10A-01	684e81e4-7808-43c6-b322-46d598795f77	[Not Available]	2012-03-26	NO	01	[Not Available]
TCGA-43-8115-11A	TCGA-43-8115-11A-01	155db5cd-b025-4aa7-bf8c-df3329502170	[Not Available]	2012-03-21	NO	01	70.00
TCGA-43-8116-01A	TCGA-43-8116-01A-11	a391eae2-42a6-4bc2-ab0d-e827601722a4	[Not Available]	2012-04-02	NO	11	26.00
TCGA-43-8116-10A	TCGA-43-8116-10A-01	5d744d66-e755-42ef-85f0-70d26449fcfc	[Not Available]	2012-04-03	NO	01	[Not Available]
TCGA-43-8116-11A	TCGA-43-8116-11A-01	b15d5e23-bd40-4dca-94f0-1d6c744306e2	[Not Available]	2012-03-21	NO	01	70.00
TCGA-56-7823-01B	TCGA-56-7823-01B-11	06b14b43-e25f-48c3-b59b-cc0f2797ac3a	LCE	2012-03-13	NO	11	14.00
TCGA-56-7823-10A	TCGA-56-7823-10A-01	e7699cc9-0165-4b41-88a2-f84f795ed373	[Not Available]	2011-12-06	NO	01	[Not Available]
TCGA-56-7823-11A	TCGA-56-7823-11A-01	d8e930e4-dfab-4c8a-98ec-9df9a78d6a93	[Not Available]	2011-12-02	NO	01	73.00
TCGA-56-8082-01A	TCGA-56-8082-01A-11	a0456acf-820a-4c29-aa1d-68f9bf7835d7	[Not Available]	2012-03-13	NO	11	38.00
TCGA-56-8082-10A	TCGA-56-8082-10A-01	b8f75cdb-cf8f-4488-9d79-0a0383328f11	[Not Available]	2012-03-14	NO	01	[Not Available]
TCGA-56-8082-11A	TCGA-56-8082-11A-01	2df1d2a6-b147-47b9-8668-e9ed877f5959	[Not Available]	2012-03-13	NO	01	60.00
TCGA-56-8083-01A	TCGA-56-8083-01A-11	f8c789c7-1d1c-452b-a39d-61914e0e660b	[Not Available]	2012-03-13	NO	11	32.00
TCGA-56-8083-10A	TCGA-56-8083-10A-01	1bd0ce7c-2ea1-4d14-82eb-27ec4be7b378	[Not Available]	2012-03-14	NO	01	[Not Available]
TCGA-56-8083-11A	TCGA-56-8083-11A-01	971e02d9-f8bc-40e4-b188-eb05658189ff	[Not Available]	2012-03-13	NO	01	61.00
TCGA-56-8201-01A	TCGA-56-8201-01A-11	c22a162e-18ad-472b-b250-d371172d38ec	LCE	2012-04-02	NO	11	44.00
TCGA-56-8201-10A	TCGA-56-8201-10A-01	a78fa87e-3e9f-46c8-a859-78666fa490ed	[Not Available]	2012-04-03	NO	01	[Not Available]
TCGA-56-8201-11A	TCGA-56-8201-11A-01	c7875188-d729-449e-bfca-ea835805a7a6	[Not Available]	2012-04-02	NO	01	70.00
TCGA-77-8128-01A	TCGA-77-8128-01A-11	bc7900ee-482a-46e8-a0d7-f61388e0ff1c	[Not Available]	2012-03-28	NO	11	32.00
TCGA-77-8128-10A	TCGA-77-8128-10A-01	a8dabb01-c427-4614-b3fb-1df7f6a9ed22	[Not Available]	2012-03-21	NO	01	[Not Available]
TCGA-77-8130-01A	TCGA-77-8130-01A-11	927e401e-1191-4903-b72d-57d910ef4fc1	[Not Available]	2012-03-28	NO	11	27.00
TCGA-77-8130-10A	TCGA-77-8130-10A-01	e211983b-9ab7-4dba-bcef-981b790206bc	[Not Available]	2012-03-21	NO	01	[Not Available]
TCGA-77-8131-01A	TCGA-77-8131-01A-11	77c58ca3-45b8-4cc7-9c9e-1547a60a9bb9	[Not Available]	2012-03-28	NO	11	40.00
TCGA-77-8131-10A	TCGA-77-8131-10A-01	79d31857-bc24-4a7d-a76c-c334a9e7acc1	[Not Available]	2012-03-21	NO	01	[Not Available]
TCGA-77-8133-01A	TCGA-77-8133-01A-12	8cded24b-80f6-4161-81de-db71ac17e849	[Not Available]	2012-03-28	NO	12	42.00
TCGA-77-8133-10A	TCGA-77-8133-10A-01	3c7574c7-cee4-4336-ac36-0795770025bf	[Not Available]	2012-03-21	NO	01	[Not Available]
TCGA-77-8136-01A	TCGA-77-8136-01A-11	5af7bac3-c77b-4e84-98df-0fed9a0e8fa9	[Not Available]	2012-03-28	NO	11	36.00
TCGA-77-8136-10A	TCGA-77-8136-10A-01	d20792e8-e7df-4c78-b377-4bf2ab2500db	[Not Available]	2012-03-21	NO	01	[Not Available]
TCGA-77-8138-01A	TCGA-77-8138-01A-11	367531d1-daa5-46b0-aa5d-a5b93c680ddc	[Not Available]	2012-03-28	NO	11	20.00
TCGA-77-8138-10A	TCGA-77-8138-10A-01	319bfc9a-889c-4c13-bdc3-bbde88c4ca5e	[Not Available]	2012-03-21	NO	01	[Not Available]
TCGA-77-8139-01A	TCGA-77-8139-01A-11	52a76e19-c054-475b-b0db-9066b21f9805	LCE	2012-03-28	NO	11	36.00
TCGA-77-8139-10A	TCGA-77-8139-10A-01	bda674df-7155-47f2-b3e2-1504fae1b444	[Not Available]	2012-03-21	NO	01	[Not Available]
TCGA-77-8140-01A	TCGA-77-8140-01A-11	ca09f46c-8b12-47dc-bd12-4be3b725a4fb	[Not Available]	2012-03-28	NO	11	35.00
TCGA-77-8140-10A	TCGA-77-8140-10A-01	1ba7a525-6b80-4245-9f97-d029e8a96f55	[Not Available]	2012-03-21	NO	01	[Not Available]
TCGA-77-8143-01A	TCGA-77-8143-01A-11	cade914f-59ac-4859-88a9-88941b8d1de4	[Not Available]	2012-03-28	NO	11	12.00
TCGA-77-8143-10A	TCGA-77-8143-10A-01	bcae022c-c3c5-4922-98ba-acb0c9a729cf	[Not Available]	2012-03-21	NO	01	[Not Available]
TCGA-77-8144-01A	TCGA-77-8144-01A-11	025f02d0-e6ff-439a-9117-0cc5b2c44569	[Not Available]	2012-03-28	NO	11	16.00
TCGA-77-8144-10A	TCGA-77-8144-10A-01	7a688b3c-41e9-4dbf-855c-6bdf1ad9c7ef	[Not Available]	2012-03-21	NO	01	[Not Available]
TCGA-77-8145-01A	TCGA-77-8145-01A-11	f8e29f4e-eabe-4a32-9c95-a9d72770919f	[Not Available]	2012-03-28	NO	11	40.00
TCGA-77-8145-10A	TCGA-77-8145-10A-01	25550566-4f93-455f-b66e-eed8c00044a5	[Not Available]	2012-03-21	NO	01	[Not Available]
TCGA-77-8146-01A	TCGA-77-8146-01A-11	15d80633-b46c-4854-8f94-4101a920f8a0	[Not Available]	2012-03-28	NO	11	24.00
TCGA-77-8146-10A	TCGA-77-8146-10A-01	c6e385e9-cc70-4eb1-81ff-8f772b5eadfe	[Not Available]	2012-03-21	NO	01	[Not Available]
TCGA-77-8148-01A	TCGA-77-8148-01A-11	2eb73e39-92b0-400c-96d0-ba787d75725e	[Not Available]	2012-03-28	NO	11	35.00
TCGA-77-8148-10A	TCGA-77-8148-10A-01	882c1ed7-f4a5-4a4b-a339-56dda0ae5d95	[Not Available]	2012-03-21	NO	01	[Not Available]
TCGA-77-8150-01A	TCGA-77-8150-01A-11	9d58aeb1-40c0-4f99-83f9-89327f044ef5	[Not Available]	2012-03-28	NO	11	35.00
TCGA-77-8150-10A	TCGA-77-8150-10A-01	177ec696-ae3f-4a63-8db0-d224d955a3c6	[Not Available]	2012-03-21	NO	01	[Not Available]
TCGA-77-8154-01A	TCGA-77-8154-01A-11	29fa794c-9d4b-43ee-8bea-29a590080865	[Not Available]	2012-03-28	NO	11	23.00
TCGA-77-8154-10A	TCGA-77-8154-10A-01	14a85a6b-c1f3-4946-bb5c-4203af10dfcc	[Not Available]	2012-03-21	NO	01	[Not Available]
TCGA-77-8156-01A	TCGA-77-8156-01A-11	4c86f573-a8f0-4c32-ba77-e71e9aa5c30d	[Not Available]	2012-03-28	NO	11	38.00
TCGA-77-8156-10A	TCGA-77-8156-10A-01	73d70030-a072-451c-8713-982f4505e467	[Not Available]	2012-03-21	NO	01	[Not Available]
TCGA-85-8048-01A	TCGA-85-8048-01A-11	bcca5669-1522-426a-bfaf-f5d062e5c26e	[Not Available]	2012-02-23	NO	11	30.00
TCGA-85-8048-10A	TCGA-85-8048-10A-01	a3aed6ea-c6d5-42d5-b41b-29df63d34e03	[Not Available]	2012-02-28	NO	01	[Not Available]
TCGA-85-8049-01A	TCGA-85-8049-01A-11	e0823c80-f1e6-4561-a463-d62d58054459	[Not Available]	2012-02-23	NO	11	34.00
TCGA-85-8049-10A	TCGA-85-8049-10A-01	3b2aacf4-0a00-4943-b933-47f4637878bf	[Not Available]	2012-02-28	NO	01	[Not Available]
TCGA-85-8052-01A	TCGA-85-8052-01A-11	43d04900-b932-4f66-8fd0-132956f41fcc	[Not Available]	2012-03-01	NO	11	[Not Available]
TCGA-85-8052-10A	TCGA-85-8052-10A-01	43b55ab3-f22d-40c0-939c-6a83e8f5eac5	[Not Available]	2012-03-07	NO	01	[Not Available]
