BN190264	0.06	0.01	0.008	0.011	0.008	0.075	0.08	0.097	0.086	0.098	0.079	0.07	0.028	0.019	0.036	0.026	0.015	0.015	0.635	N
BN190265	0.049	0.015	0.015	0.019	0.021	0.607	0.623	0.627	0.639	0.632	0.449	0.284	0.235	0.249	0.257	0.074	0.03	0.026	0.644	T
BN190266	0.057	0.01	0.013	0.012	0.01	0.074	0.089	0.084	0.077	0.089	0.062	0.075	0.038	0.037	0.043	0.028	0.014	0.016	0.629	N
BN190267	0.084	0.047	0.055	0.049	0.011	0.131	0.131	0.147	0.145	0.165	0.143	0.151	0.095	0.095	0.095	0.092	0.075	0.047	0.627	T
BN190269	0.041	0.007	0.005	0.007	0.008	0.101	0.105	0.119	0.089	0.105	0.074	0.098	0.023	0.029	0.032	0.027	0.015	0.024	0.623	N
BN190270	0.062	0.008	0.007	0.013	0.008	0.023	0.031	0.027	0.017	0.028	0.025	0.044	0.027	0.011	0.023	0.017	0.019	0.014	0.637	T
BN190271	0.084	0.04	0.044	0.042	0.016	0.069	0.076	0.071	0.067	0.08	0.067	0.069	0.071	0.063	0.071	0.063	0.054	0.053	0.652	N
BN190274	0.118	0.041	0.073	0.072	0.064	0.141	0.128	0.148	0.144	0.133	0.113	0.134	0.111	0.149	0.189	0.112	0.103	0.132	0.615	T
BN190278	0.248	0.207	0.257	0.351	0.074	0.657	0.673	0.67	0.675	0.672	0.65	0.64	0.662	0.647	0.551	0.625	0.421	0.513	0.617	T
BN190279	0.06	0.009	0.007	0.008	0.006	0.017	0.024	0.024	0.024	0.029	0.017	0.018	0.016	0.01	0.015	0.01	0.008	0.013	0.637	N
BN190280	0.067	0.006	0.014	0.01	0.014	0.015	0.026	0.035	0.023	0.037	0.04	0.039	0.04	0.043	0.045	0.026	0.02	0.021	0.602	T
BN190283	0.058	0.024	0.023	0.023	0.009	0.047	0.039	0.041	0.03	0.053	0.041	0.041	0.03	0.032	0.047	0.037	0.03	0.028	0.596	N
BN190284	0.357	0.284	0.334	0.296	0.117	0.435	0.449	0.46	0.452	0.461	0.452	0.437	0.404	0.405	0.429	0.395	0.365	0.369	0.63	T
BN190285	0.049	0.01	0.006	0.01	0.006	0.044	0.059	0.057	0.054	0.058	0.036	0.06	0.022	0.035	0.04	0.02	0.013	0.032	0.633	N
BN190286	0.057	0.019	0.021	0.029	0.018	0.28	0.289	0.29	0.282	0.29	0.218	0.209	0.129	0.13	0.227	0.192	0.074	0.212	0.626	T
BN190287	0.037	0.006	0.016	0.037	0.004	0.162	0.166	0.168	0.158	0.155	0.11	0.147	0.053	0.094	0.127	0.125	0.037	0.078	0.643	N
BN190288	0.076	0.046	0.037	0.06	0.024	0.252	0.247	0.265	0.271	0.286	0.241	0.234	0.151	0.2	0.238	0.17	0.125	0.152	0.575	T
BN190290	0.245	0.181	0.198	0.201	0.167	0.308	0.304	0.313	0.301	0.322	0.296	0.311	0.298	0.297	0.281	0.293	0.287	0.287	0.616	N
BN190292	0.16	0.068	0.057	0.055	0.042	0.273	0.285	0.289	0.285	0.279	0.201	0.242	0.169	0.178	0.111	0.178	0.09	0.184	0.654	T
BN190293	0.2	0.04	0.2	0.25	0.08	0.4	0.4	0.36	0.36	0.36	0.36	0.4	0.28	0.24	0.4	0.36	0.24	0.32	0.64	N
BN190296	0.06	0.025	0.019	0.027	0.03	0.115	0.157	0.157	0.158	0.172	0.131	0.133	0.081	0.061	0.1	0.048	0.034	0.05	0.643	T
BN190298	0.176	0.122	0.127	0.126	0.056	0.178	0.181	0.189	0.171	0.18	0.167	0.182	0.168	0.168	0.177	0.149	0.15	0.162	0.648	N
BN190300	0.605	0.517	0.65	0.622	0.359	0.717	0.734	0.722	0.728	0.728	0.726	0.712	0.726	0.736	0.737	0.712	0.672	0.634	0.617	T
BN190303	0.156	0.098	0.102	0.092	0.066	0.201	0.203	0.222	0.214	0.226	0.209	0.198	0.149	0.173	0.186	0.15	0.116	0.141	0.611	N
BN190305	0.076	0.034	0.031	0.032	0.021	0.068	0.081	0.076	0.069	0.087	0.073	0.074	0.059	0.059	0.071	0.055	0.041	0.065	0.627	T
BN190308	0.124	0.08	0.087	0.079	0.041	0.11	0.117	0.133	0.122	0.136	0.12	0.109	0.094	0.099	0.105	0.098	0.09	0.1	0.636	N
BN190310	0.063	0.014	0.014	0.006	0.01	0.077	0.085	0.104	0.068	0.113	0.06	0.063	0.034	0.035	0.038	0.024	0.009	0.019	0.613	N
BN190312	0.481	0.464	0.467	0.467	0.159	0.496	0.501	0.499	0.503	0.505	0.502	0.51	0.533	0.532	0.544	0.537	0.542	0.546	0.633	T
BN190313	0.058	0.014	0.015	0.016	0.012	0.221	0.257	0.32	0.145	0.236	0.28	0.187	0.042	0.048	0.067	0.064	0.045	0.149	0.629	T
BN190314	0.061	0.02	0.013	0.02	0.007	0.038	0.045	0.038	0.033	0.033	0.03	0.033	0.038	0.041	0.025	0.022	0.02	0.018	0.613	N
BN190315	0.074	0.025	0.028	0.02	0.022	0.109	0.123	0.135	0.13	0.148	0.121	0.13	0.09	0.087	0.102	0.075	0.062	0.075	0.62	N
BN190319	0.139	0.082	0.098	0.097	0.094	0.337	0.348	0.375	0.364	0.382	0.356	0.349	0.299	0.295	0.32	0.236	0.148	0.238	0.632	T
BN190322	0.163	0.114	0.111	0.119	0.017	0.124	0.155	0.166	0.158	0.166	0.149	0.154	0.135	0.15	0.159	0.133	0.128	0.135	0.626	T
BN190323	0.059	0.016	0.008	0.013	0.008	0.043	0.043	0.063	0.049	0.062	0.038	0.042	0.025	0.026	0.033	0.024	0.021	0.026	0.637	T
position	158527592	158527598	158527602	158527608	158527635	158527702	158527705	158527707	158527716	158527718	158527729	158527738	158527758	158527760	158527770	158527773	158527783	158527786	158527807	
