BN190264	0.501	0.161	0.264	0.23	0.145	0.163	0.163	0.181	0.169	0.164	0.108	0.035	0.022	0.09	0.022	0.034	0.04	0.079	0.033	0.031	N
BN190265	0.476	0.598	0.616	0.579	0.493	0.519	0.478	0.411	0.427	0.388	0.293	0.019	0.009	0.011	0.006	0.009	0.009	0.017	0.006	0.019	T
BN190266	0.516	0.217	0.272	0.268	0.173	0.215	0.179	0.184	0.212	0.162	0.141	0.044	0.027	0.064	0.02	0.029	0.051	0.067	0.035	0.031	N
BN190267	0.51	0.378	0.405	0.338	0.256	0.281	0.238	0.217	0.209	0.23	0.233	0.06	0.017	0.025	0.017	0.047	0.032	0.044	0.023	0.04	T
BN190269	0.503	0.149	0.204	0.154	0.119	0.122	0.135	0.114	0.125	0.111	0.109	0.041	0.018	0.051	0.031	0.035	0.029	0.043	0.031	0.021	N
BN190270	0.511	0.099	0.14	0.131	0.09	0.101	0.071	0.084	0.105	0.065	0.084	0.032	0.011	0.028	0.012	0.016	0.02	0.019	0.017	0.03	T
BN190271	0.521	0.158	0.2	0.164	0.161	0.152	0.152	0.164	0.171	0.096	0.13	0.034	0.007	0.034	0	0.014	0.007	0	0	0.007	N
BN190274	0.523	0.415	0.518	0.467	0.382	0.412	0.355	0.388	0.421	0.327	0.27	0.069	0.018	0.034	0.032	0.022	0.032	0.029	0.039	0.045	T
BN190278	0.483	0.748	0.766	0.756	0.7	0.719	0.745	0.755	0.705	0.723	0.572	0.139	0.044	0.11	0.01	0.014	0.015	0.041	0.013	0.011	T
BN190279	0.496	0.1	0.132	0.09	0.062	0.058	0.059	0.068	0.077	0.051	0.083	0.02	0.012	0.02	0.007	0.01	0.013	0.015	0.006	0.012	N
BN190280	0.476	0.067	0.072	0.092	0.051	0.058	0.039	0.047	0.07	0.035	0.077	0.021	0.009	0.015	0.005	0.019	0.015	0.015	0.016	0.017	T
BN190283	0.513	0.171	0.165	0.184	0.132	0.125	0.107	0.104	0.112	0.112	0.114	0.026	0.023	0.016	0.023	0.023	0.019	0.028	0.007	0.021	N
BN190284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190285	0.32	0.04	0.2	0.24	0.08	0.08	0.16	0.08	0.12	0.08	0.2	0	0	0.04	0.04	0.04	0.12	0.12	0	0.04	N
BN190286	0.333	0.467	0.6	0.667	0.533	0.4	0.6	0.6	0.467	0.467	0.467	0.067	0.133	0.267	0.133	0	0.133	0.267	0.2	0.267	T
BN190287	0.448	0.207	0.207	0.172	0.138	0.138	0.172	0.25	0.069	0.069	0.138	0	0	0.069	0.034	0	0	0.034	0	0	N
BN190288	0.444	0.274	0.312	0.262	0.198	0.202	0.174	0.217	0.212	0.181	0.189	0.027	0.022	0.034	0.02	0.022	0.034	0.044	0.044	0.037	T
BN190290	0.509	0.449	0.533	0.511	0.495	0.495	0.476	0.476	0.508	0.474	0.476	0.312	0.164	0.256	0.14	0.097	0.113	0.185	0.092	0.075	N
BN190292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190296	0.503	0.331	0.314	0.307	0.279	0.318	0.284	0.282	0.303	0.188	0.241	0.111	0.05	0.052	0.053	0.062	0.062	0.048	0.057	0.084	T
BN190298	0.5	0.325	0.356	0.309	0.263	0.306	0.269	0.309	0.324	0.284	0.283	0.166	0.161	0.195	0.135	0.139	0.143	0.131	0.128	0.118	N
BN190300	0.493	0.779	0.778	0.785	0.768	0.77	0.741	0.772	0.772	0.783	0.755	0.649	0.554	0.72	0.629	0.623	0.659	0.6	0.553	0.499	T
BN190303	0.516	0.243	0.296	0.242	0.155	0.174	0.196	0.154	0.147	0.133	0.107	0.029	0.034	0.055	0.027	0.028	0.027	0.04	0.023	0.023	N
BN190305	0.499	0.245	0.276	0.247	0.178	0.212	0.141	0.171	0.167	0.151	0.16	0.041	0.034	0.045	0.025	0.041	0.034	0.051	0.025	0.045	T
BN190308	0.505	0.247	0.293	0.308	0.238	0.223	0.263	0.266	0.268	0.247	0.251	0.115	0.082	0.183	0.075	0.092	0.103	0.19	0.108	0.096	N
BN190310	0.467	0.123	0.194	0.212	0.143	0.134	0.116	0.117	0.152	0.144	0.136	0.031	0.015	0.054	0.024	0.035	0.033	0.044	0.029	0.025	N
BN190312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T
BN190313	0.514	0.203	0.238	0.202	0.178	0.219	0.146	0.173	0.208	0.137	0.143	0.057	0.028	0.042	0.021	0.021	0.043	0.039	0.038	0.045	T
BN190314	0.532	0.172	0.25	0.217	0.123	0.113	0.114	0.135	0.176	0.148	0.161	0.043	0.035	0.075	0.023	0.024	0.035	0.058	0.023	0.048	N
BN190315	0.521	0.225	0.335	0.323	0.235	0.221	0.251	0.249	0.243	0.264	0.233	0.053	0.042	0.102	0.039	0.074	0.063	0.124	0.053	0.055	N
BN190319	0.51	0.418	0.461	0.418	0.351	0.379	0.356	0.353	0.372	0.356	0.35	0.077	0.032	0.079	0.02	0.028	0.034	0.056	0.026	0.042	T
BN190322	0.499	0.307	0.378	0.358	0.279	0.283	0.302	0.277	0.317	0.269	0.244	0.067	0.031	0.054	0.039	0.033	0.04	0.039	0.038	0.049	T
BN190323	0.512	0.13	0.156	0.121	0.098	0.115	0.093	0.089	0.096	0.074	0.093	0.041	0.016	0.02	0.015	0.014	0.021	0.025	0.018	0.033	T
position	75078244	75078283	75078291	75078307	75078310	75078312	75078321	75078323	75078325	75078330	75078345	75078350	75078378	75078388	75078395	75078408	75078410	75078417	75078419	75078430	
