BN190292	0.637	0.306	0.148	0.305	0.385	0.211	0.221	0.402	0.427	0.414	0.56	0.341	0.346	0.618	0.715	0.768	0.746	T
BN190293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N
BN190296	0.662	0.431	0.28	0.414	0.415	0.4	0.331	0.461	0.556	0.487	0.498	0.429	0.402	0.663	0.77	0.866	0.912	T
BN190298	0.587	0.314	0.239	0.297	0.232	0.239	0.243	0.283	0.413	0.387	0.46	0.399	0.416	0.572	0.681	0.746	0.797	N
BN190300	0.603	0.766	0.753	0.779	0.8	0.747	0.75	0.778	0.799	0.778	0.87	0.836	0.822	0.815	0.897	0.911	0.89	T
BN190303	0.623	0.343	0.231	0.272	0.345	0.284	0.287	0.381	0.437	0.388	0.574	0.366	0.288	0.572	0.6	0.76	0.835	N
BN190305	0.606	0.253	0.144	0.19	0.272	0.214	0.186	0.286	0.344	0.266	0.481	0.306	0.284	0.472	0.544	0.747	0.792	T
BN190308	0.657	0.17	0.122	0.18	0.263	0.176	0.169	0.244	0.331	0.331	0.591	0.349	0.361	0.581	0.592	0.787	0.816	N
BN190310	0.626	0.216	0.105	0.142	0.257	0.156	0.167	0.227	0.352	0.289	0.543	0.3	0.227	0.548	0.583	0.72	0.775	N
BN190312	0.5	0.812	0.786	0.792	0.786	0.773	0.783	0.805	0.828	0.799	0.909	0.851	0.844	0.89	0.922	0.955	0.922	T
BN190313	0.612	0.436	0.336	0.398	0.472	0.42	0.52	0.47	0.494	0.473	0.694	0.484	0.45	0.787	0.81	0.858	0.92	T
BN190314	0.609	0.169	0.045	0.078	0.197	0.112	0.112	0.167	0.242	0.194	0.428	0.239	0.184	0.506	0.611	0.75	0.793	N
BN190315	0.674	0.413	0.25	0.239	0.457	0.326	0.304	0.391	0.5	0.413	0.63	0.5	0.391	0.63	0.804	0.826	0.848	N
BN190319	0.566	0.446	0.373	0.398	0.458	0.349	0.386	0.373	0.506	0.518	0.482	0.446	0.39	0.614	0.675	0.831	0.94	T
BN190322	0.579	0.412	0.317	0.393	0.45	0.378	0.391	0.427	0.524	0.474	0.608	0.512	0.46	0.636	0.715	0.803	0.9	T
BN190323	0.613	0.137	0.024	0.044	0.083	0.056	0.075	0.099	0.143	0.115	0.196	0.139	0.125	0.671	0.771	0.873	0.899	T
position	100548464	100548490	100548496	100548504	100548506	100548513	100548524	100548526	100548536	100548553	100548595	100548614	100548623	100548648	100548650	100548659	100548661	
