ID	Lung_N1	Lung_N10	Lung_N11	Lung_N12	Lung_N14	Lung_T15	Lung_T16	Lung_T17	Lung_T18	Lung_N19	Lung_N2	Lung_N20	Lung_N21	Lung_N22	Lung_N23	Lung_N24	Lung_N25	Lung_N3	Lung_N4	Lung_N5	Lung_N7	Lung_N8	Lung_N9	Lung_T1	Lung_T10	Lung_T11	Lung_T12	Lung_T13	Lung_T14	Lung_N15	Lung_N16	Lung_N17	Lung_N18	Lung_T19	Lung_T2	Lung_T20	Lung_T21	Lung_T22	Lung_T23	Lung_T24	Lung_T25	Lung_T3	Lung_T4	Lung_T5	Lung_T7	Lung_T8	Lung_T9
cg05582079	0.953175383956481	0.956859307360403	0.955754365855313	0.938930756492256	0.95306740749729	0.950044392075848	0.961339105844663	0.89311059591112	0.95291543377601	0.94072950185188	0.967660299055642	0.961489087144492	0.966925206562795	0.952794883992819	0.961523665895595	0.966842112028842	0.943676997107295	0.957198804762703	0.949632581819335	0.940728959210526	0.95537913525307	0.950429356594862	0.947764367064892	0.965491855936367	0.962577467805032	0.944950961730562	0.944295251659156	0.932891320127139	0.945766306533611	0.954769999194306	0.949687402665094	0.956104986633237	0.959874918439025	0.973018290658349	0.974611288524094	0.952863860809077	0.793200594483125	0.973576802678704	0.962522836272566	0.963381402387015	0.95680092666919	0.939916067032545	0.972372118664161	0.931771516158989	0.818730165238027	0.915041946328433	0.95177410804638
cg05584070	0.542655157582249	0.516296092249481	0.529568060619967	0.452423333057851	0.49805957420337	0.350155686396965	0.4695596517193	0.714142906875249	0.506826315246332	0.666621487416834	0.788878426519655	0.770034109123335	0.731133249671901	0.458781075055398	0.554752719473539	0.621867106156665	0.48380829015544	0.405650751062057	0.718859347205721	0.479166559743704	0.606883883088854	0.688852131889946	0.524568090722253	0.327746250745023	0.454722026390936	0.456061845735943	0.450235781079123	0.462227492566319	0.427961555646127	0.525326291731097	0.474214065084586	0.465623796847389	0.536337885219234	0.831748604282188	0.707089668616502	0.680708216540086	0.818548111158499	0.707767937883139	0.648980754397106	0.610945942810775	0.418451269495068	0.347185316768158	0.831574948459632	0.655321269332247	0.571326213512074	0.441384737109092	0.513852561945453
cg05590196	0.133717474200741	0.045020306005867	0.0935554611598928	0.0719641638840528	0.0659622241635287	0.0602240486121448	0.048299903299426	0.0287983650887913	0.0412917419801905	0.126251556972847	0.153245491090473	0.101940062131874	0.0668701230500109	0.0631152066579291	0.0862957528105135	0.081266549770778	0.109896782604701	0.1095651235826	0.0694804035246346	0.110567666661457	0.114481757740295	0.101859074131208	0.128855415649018	0.0626454642527523	0.125419005720807	0.0470583270120618	0.0727949451679192	0.0682300526487062	0.0580611117414141	0.0588988801088723	0.0683738420087878	0.105871608451878	0.102731762977742	0.672139889849178	0.0278360627403582	0.0531701984095473	0.0437324318154665	0.0302580073936359	0.0460427268132796	0.0472973557418869	0.0485468321511726	0.0668655744345254	0.040362129128009	0.134145946163832	0.078330742922861	0.113076514631547	0.0452178699013078
cg05648629	0.18114892742571	0.0710782586645902	0.122414580434954	0.227407741139004	0.0400125933083992	0.172711902340956	0.492595807564745	0.111316436666468	0.0648292806328444	0.132440212552134	0.0702481308424317	0.0714405995790006	0.0668148445072066	0.0486500491916143	0.120184630946187	0.0525339959483069	0.0468304924912979	0.126851135846231	0.0768756895093966	0.0982053328674693	0.0845962551981146	0.083355638600877	0.0590353189226201	0.408581879429197	0.366508767118208	0.222103452765647	0.464361622576599	0.324459691594417	0.124514470803328	0.0592608039132061	0.0528542158239536	0.132848308958027	0.0448804894669439	0.255256273884236	0.335951954866693	0.307797412505885	0.228006965487471	0.0684828288298772	0.15419801828046	0.230428991694513	0.102453748718881	0.287657008180969	0.399441439565342	0.544446532059892	0.174897780647786	0.203380701891862	0.272372256463368
cg05725086	0.071869740270714	0.0261898908032482	0.044333153187388	0.0530665259181044	0.0351947104866997	0.133821636907131	0.157008291532289	0.412040772190835	0.606764223059593	0.0328226992649384	0.031892965978365	0.0493268877354698	0.0305805729317015	0.0300731035405784	0.0253162693063921	0.0409819801092519	0.0780581374211168	0.0418226740302361	0.0387432818354018	0.0325473770786452	0.06343972197568	0.0394874122872933	0.0349787461794466	0.486203485843997	0.0514330585782283	0.0333254339860572	0.213174009602766	0.102614611414213	0.528317991971804	0.0378892038629081	0.036468149784055	0.0303018777575573	0.0479101814998819	0.187582253713535	0.0653726119118112	0.0642514691539199	0.564724223327811	0.0299728979976107	0.0284437328928186	0.559655732380643	0.270327223893941	0.327805039407693	0.0370690131435779	0.684271820246602	0.132853393995907	0.150224531708609	0.184398613800782
cg05740657	0.601338893257656	0.445189427100484	0.368429086883507	0.42405182702372	0.483161792311063	0.282264816813375	0.443397021991366	0.424656996429563	0.279922432091914	0.477702519761268	0.503673688432148	0.554148228615032	0.562155026768375	0.544611751853688	0.539443234551078	0.497112238808806	0.532490282384879	0.633249647884815	0.530010341439134	0.43684552684609	0.54053410814965	0.426152494480094	0.522849299544691	0.422491068692304	0.360317337159448	0.256065221598559	0.459382502777102	0.361192758555588	0.172280824733466	0.404298596099799	0.345577484096467	0.474680995584029	0.49295046151289	0.498564890520114	0.331136961394609	0.506931042003944	0.582993320772521	0.497398099258751	0.195405220492286	0.589203274841532	0.538759093494342	0.458896898018299	0.303298857803202	0.380011412000723	0.43574173466426	0.498970729478079	0.602379553594796
cg05791575	0.050744731969012	0.0410270977260635	0.0392307403439509	0.0497017795068756	0.0599472666527806	0.064477508892467	0.0535379939765779	0.111518211130567	0.0736021909964462	0.058723170050621	0.0678739009422482	0.0490580146554998	0.0449880619092478	0.0591497449906832	0.0493361482081197	0.0494614857310951	0.0563146900864534	0.0588577575400713	0.083628614359217	0.050323819125917	0.053055444325464	0.0592247334838136	0.0453721521388349	0.166412393012091	0.0410342868276046	0.0564765248894196	0.0641801212867946	0.0356338554357532	0.0622340710877023	0.0382271630673366	0.0441164946524855	0.0479585579876784	0.0613734239672054	0.0602956365992383	0.0539841079859206	0.0645884680950327	0.22888831586398	0.0539213671264107	0.0655770847577392	0.0514018989955281	0.0567097016079425	0.170057013146925	0.0680459901977109	0.0813403670467634	0.0717169866473844	0.0990090187636734	0.107942154857407
cg05969783	0.8209827039606	0.662462153376267	0.703418977402774	0.736058576485096	0.652333499495993	0.735618178510346	0.550774778097911	0.422442129440198	0.518776492139767	0.68924610225904	0.740672769370491	0.631507098830053	0.598121849219895	0.605996949015235	0.674694702572536	0.645342148387328	0.602990420360309	0.751754513169713	0.705742123871611	0.668002662036543	0.695156558107232	0.748973438924793	0.642422842969503	0.88826574982622	0.697834671914331	0.620672469829477	0.680262925455908	0.729529648128261	0.59423088853429	0.622343233687385	0.603225762327552	0.700270742628249	0.631859506915908	0.559874216953887	0.361682164006093	0.719623928184504	0.513143812897306	0.456564175723541	0.522631715239013	0.70508031065696	0.645591763460532	0.524082178889369	0.875567756194783	0.885517390353378	0.619336301421548	0.752370274731958	0.575037071156357
cg06025847	0.529799167935727	0.394669112711935	0.457046095346597	0.372325294647604	0.419217829430965	0.469831023471237	0.383530935644963	0.754985863837944	0.891694689403802	0.535848202788177	0.500230734675542	0.392991370937342	0.394904282073417	0.344745241417103	0.490131428144009	0.40292509457722	0.590954772655346	0.50082005927729	0.455562052550375	0.509979695620588	0.496941840983022	0.43558713827044	0.427018443258586	0.637796740844338	0.379965172222272	0.454860260772636	0.515431495308365	0.520096937357672	0.676224052766779	0.446463433666431	0.472235305951246	0.415945213868607	0.461800908174157	0.882153362730107	0.505697041037803	0.59913729377793	0.76181741778225	0.438911717923809	0.855425000926928	0.721488920378372	0.793403204271622	0.632407369792025	0.913932765923583	0.757095417325739	0.599958682484398	0.52923600534416	0.521299542762939
cg06176348	0.330987368064534	0.101585239394679	0.201095906628842	0.162406878770207	0.136786189127826	0.528690093433559	0.585285362387189	0.797693772691814	0.88424185423442	0.181830907335096	0.112477663609467	0.193777838730204	0.128472843692667	0.123438923636613	0.261957576760744	0.157958673791156	0.191716850815517	0.261786600732082	0.142044146053024	0.209857148320568	0.282306166753843	0.193215021728371	0.207283496223513	0.759844209045194	0.703265101296401	0.594079637330463	0.734868476909135	0.34500582203721	0.367117771548323	0.125362339616263	0.148145504884986	0.177860074040903	0.182238915397824	0.855215117864796	0.784100399823043	0.379521111594139	0.777075365648073	0.13032747351352	0.45537376131132	0.527783307758033	0.631140865546111	0.657028349148347	0.229345945173379	0.797152624470869	0.438253045365233	0.538520875630264	0.682293730063571
cg06200857	0.698079039630988	0.603371758062744	0.591976810577422	0.60002023955616	0.60141109420118	0.603761738153374	0.627208224937516	0.660002588731636	0.634716110201507	0.601030114761223	0.657315959056617	0.569472053724105	0.656468580944611	0.629393794209424	0.615122300290017	0.611962244612853	0.633648965017769	0.601875216835241	0.555015879745985	0.641987584386524	0.559125297740842	0.5812740609097	0.617300677513075	0.657126859195869	0.62695881913644	0.617155368151865	0.609554005621847	0.587556719147526	0.634444011806217	0.626792935070451	0.618705564269492	0.583915417822281	0.617487085092622	0.717183793672894	0.778925601754718	0.620837382278317	0.795827089729262	0.229597506448031	0.560897770417266	0.669007451340526	0.610603942230154	0.820139783784738	0.285585797360081	0.741960558827269	0.600365002146996	0.513703927225985	0.701711237249534
cg06285471	0.757228981899326	0.838523449580279	0.846410048358671	0.830257988267546	0.80308043960636	0.724788378108754	0.856826277752476	0.53212635574405	0.904561976140551	0.844513383189444	0.80619440648006	0.776313700312813	0.850825135330189	0.77012031019359	0.831220474477727	0.796187341996957	0.844954306374942	0.798843732488488	0.855590681785692	0.909024264564964	0.810392327118241	0.806201529338285	0.794311125234708	0.289691510210067	0.721278001585562	0.677421462297145	0.521599589190577	0.487732118214917	0.58355188778792	0.820007073297512	0.879608098215045	0.74999474423221	0.845307686837269	0.709683103938281	0.308941445620954	0.847344380005009	0.329110955774466	0.716464196071396	0.37326881704209	0.737232666965644	0.795886559775548	0.736299688182867	0.948114574976511	0.690938467126525	0.803817818265208	0.700556088770764	0.836986682332061
cg06287435	0.943247627202068	0.920567576397342	0.963873985808591	0.951724796635001	0.942665074285446	0.921324462564099	0.80077116864765	0.732317945785094	0.626804940389406	0.937902636423869	0.949380611569707	0.927578059134027	0.947850287392519	0.938396826950687	0.950215148865758	0.957226086396025	0.928387809589558	0.932006812633759	0.919421936845168	0.960762429842616	0.919538529725801	0.919826563710208	0.918652620234423	0.921606693392249	0.742646233021991	0.909566664678655	0.817522180674614	0.890210170906853	0.488136221572899	0.946631281578459	0.950632709122297	0.933632527453647	0.953895057420665	0.760760494600249	0.914302672970691	0.933326447604332	0.670361177289795	0.955064470828842	0.966539240611618	0.858229498226955	0.904225063880728	0.796364643924463	0.947368569414594	0.690641502748926	0.926813508378765	0.829264714926765	0.766146600521478
cg06325145	0.692158213889996	0.723151714328876	0.607803809892038	0.641631217054702	0.675741488969215	0.568429318511069	0.699839247465692	0.670859314657831	0.453435081438725	0.633088679653856	0.651154305802951	0.610316084331814	0.66752747750541	0.64049083975206	0.659315964122614	0.652670505912297	0.686427154649194	0.651397355593194	0.71935580602566	0.631973412238796	0.707179449675905	0.704018434578554	0.681129263441981	0.602354054527435	0.608594371958602	0.595983712896381	0.495798980834209	0.641655929409828	0.661632287156373	0.661774577521166	0.616485092026313	0.592763735724309	0.578768098334098	0.651921438040584	0.545375476561568	0.579802564895076	0.325158564993279	0.675628121579539	0.65869720056472	0.499049247448686	0.681095565701451	0.494833622720037	0.829109564362001	0.47540581447813	0.7253594409245	0.457737524677132	0.564969748957462
cg06342064	0.173709319766885	0.0954104510783888	0.0881436169122884	0.0654935351558014	0.0768872101454577	0.167130980983635	0.0382833283920551	0.424702848229261	0.573139218045644	0.0554817753966101	0.112027113427358	0.0847238218888513	0.0960466277360488	0.0763798107792047	0.0820889587164877	0.0848223431596652	0.0904843783596879	0.0778450948165964	0.19072609435065	0.0921308435798246	0.0936500611750774	0.11229701176403	0.133834911165898	0.396863841047191	0.0973008599951838	0.0351638802784115	0.248413053859976	0.122413251615356	0.142758234919983	0.0800685731960439	0.0623815089031453	0.107158171069329	0.086385774942862	0.424960791756968	0.0691136560513081	0.213506624485712	0.640675568142242	0.579160725340308	0.354427353747544	0.237172797203078	0.21580115166062	0.452482801691941	0.0516128472290103	0.49418717827618	0.0853709466036742	0.194784499429923	0.106266747476549
cg06565386	0.777438283554234	0.802038690761011	0.82694572865813	0.831607152021806	0.846388652904837	0.725636015430543	0.558155128928773	0.455511673066534	0.387065543458584	0.901705735593444	0.749338381863413	0.847001366414046	0.882424260019555	0.852903067849371	0.865824446104767	0.842957127225248	0.839944057372291	0.792295858025096	0.786960568028435	0.820175737575948	0.83297717616663	0.871496286449788	0.848878563000055	0.398283119678531	0.488337446874198	0.819263610779018	0.555166699896624	0.712994689905315	0.695599377096879	0.859565906376256	0.871782010812726	0.84942129236515	0.852711875908703	0.463619337263099	0.923157576400472	0.763688554151447	0.524806545513491	0.643782470786684	0.415416836215202	0.686826242913831	0.814693854845923	0.682057864388627	0.827335574101047	0.496848769811399	0.690328942667568	0.625215564543944	0.832825175664122
cg06743037	0.848990757390644	0.85389484716526	0.861610556133512	0.823268841281872	0.809401480004601	0.773514746217758	0.913165352064773	0.565764175609641	0.931764691615417	0.85560052173635	0.855830064921432	0.854773231235204	0.841650101600012	0.851044913053058	0.875815895148773	0.857867029354299	0.833991456892083	0.818071511846847	0.869856474339482	0.853037508207935	0.798516870754829	0.834679305628981	0.827685387778145	0.537866133295541	0.814770085006446	0.730197752732176	0.842852798242974	0.736043447732924	0.664244214820673	0.859036514482257	0.868436748227929	0.79496531656566	0.863458514418121	0.840861377050952	0.690509512906234	0.769633878685007	0.507820294928027	0.927250938166822	0.66200225646999	0.800466869006807	0.547248996309685	0.566930975775036	0.862852254504663	0.676456011471664	0.683663379832219	0.642080951725628	0.820736604032814
cg06809891	0.0387515158841416	0.0210956426763662	0.019919359320158	0.0275951620355959	0.0300668160031964	0.0487861337119853	0.0864989252655354	0.179361686890526	0.0791295442035754	0.0345307073453926	0.0196427311004522	0.0220209577813204	0.0257067101238588	0.0196756442870813	0.0218416065563497	0.0290688935728814	0.0174192874170328	0.0324415687225235	0.0288269020988236	0.0420426186485438	0.0247745280254539	0.0216674272022789	0.0395105558574177	0.18925178908939	0.101979006206251	0.0896523810297325	0.0239048520374667	0.0469971660207597	0.0448412431930376	0.0278391626278681	0.0263569955112182	0.0376730151462258	0.0372861309777878	0.0927856887422804	0.45024684773474	0.0428797419828563	0.116606870320503	0.0326974410783339	0.0463412198284012	0.0440120595732396	0.105854302720604	0.0323686343036722	0.0154164481147984	0.0193219072087027	0.0359870396540304	0.116323321629714	0.0691462414734058
cg06825677	0.798791860671966	0.650870843762772	0.720270857918576	0.752786595909547	0.718661687634192	0.831699083730214	0.876264801242148	0.918139499833731	0.854938213630927	0.810644642825152	0.811922228492279	0.807313972272374	0.811020361681156	0.818402666414041	0.733182519176131	0.776747621004422	0.846940387872551	0.839728269322143	0.817736254404991	0.794384848034766	0.582054445442593	0.781309561479299	0.777825766936344	0.920537868850007	0.862142070218161	0.860704379058991	0.855680296844855	0.810237650703519	0.886022752217327	0.782144678490872	0.808010881895386	0.765499596781762	0.810538158623872	0.872595929469599	0.873074182529546	0.904999488052436	0.92006609895938	0.953955972070218	0.953424058549971	0.858120731964079	0.8017224029119	0.931777467528737	0.926789140466728	0.923130752486145	0.865950917224317	0.798426323247744	0.783972757537914
cg06864384	0.746411344246485	0.703639041640087	0.736786785172871	0.705254569792245	0.740785651362292	0.757625738812554	0.812585539344179	0.676868735163164	0.57641775557222	0.731625323952891	0.629598407469318	0.614250518441609	0.762705852315146	0.616170104105224	0.739175730146548	0.801593871739037	0.816794248441895	0.759192543457027	0.55636748496144	0.726149742079662	0.727420363944361	0.614475818993917	0.683615911071634	0.527177294903622	0.439918121031689	0.504090226678248	0.599716140034765	0.628957064900836	0.446038104719477	0.68483436140273	0.571495497456454	0.572996250886032	0.675586168621883	0.588954602040064	0.171304278678704	0.75095722940681	0.314500099697596	0.794863252663899	0.483885570542948	0.750562575683686	0.671130410998901	0.854067422904876	0.356820840981445	0.41964003848764	0.557062435942398	0.616288436756392	0.591789282644851
cg07244095	0.721612220821134	0.765966774683551	0.606690718185037	0.595389355186271	0.775645580264057	0.462758346837807	0.41096599187794	0.695203731738289	0.143944978231444	0.750673628526373	0.680157180647471	0.794788754327188	0.803611880843618	0.789859837029041	0.796514364913276	0.842153419465878	0.781562314050805	0.546165638899211	0.712781772550313	0.702331945337015	0.759149820816451	0.66503933878827	0.811634861496819	0.740047382097544	0.463997074911927	0.348845003073214	0.671742389892559	0.492139163452329	0.484774105773977	0.75951904914641	0.776081760433783	0.728060149792512	0.731389689986719	0.586282218941685	0.874804597716002	0.565374114273961	0.932485293764146	0.678354032653905	0.889122913537825	0.570234563795953	0.575947605004879	0.608685761090285	0.772659761631223	0.611586386059153	0.844718143664887	0.340328821170726	0.772765783986795
cg07263393	0.435420736087469	0.306385536535521	0.291803646822605	0.399182959852573	0.297974694223394	0.685827760907435	0.733084828263048	0.842653855255063	0.736079277531972	0.392350084808752	0.398292305599802	0.288460037633915	0.368483469245028	0.252166031686377	0.311190716849537	0.22994453558443	0.264168323445076	0.447550197890968	0.423676231079448	0.175819852131046	0.419803801303721	0.402749050185592	0.327517823595894	0.856631885742414	0.386104197476538	0.699303847908705	0.398149568041851	0.593800357024883	0.289979693002541	0.209671427121699	0.223076608441682	0.53833514660241	0.326148844509217	0.860550914995328	0.471061746886386	0.707324912323083	0.841004290183617	0.338917312089358	0.248577635253957	0.632308088143752	0.576724509850117	0.60925443280197	0.900887070599628	0.778482635139823	0.569165904217544	0.586639720556192	0.516892767823184
cg07350016	0.788096448790589	0.823956174619805	0.80368247827851	0.8198782994887	0.841716002003862	0.7314967051523	0.68594249769695	0.479023459003747	0.498235547018652	0.840556711269466	0.813808974666335	0.795233086572756	0.89573568582315	0.851944072924152	0.810272949588924	0.883553361726836	0.861051910632636	0.78413433827128	0.83945422317251	0.866530044890561	0.829812901026349	0.805913010461676	0.824172954344563	0.482331571858692	0.528295773800432	0.53571894055381	0.536876560293253	0.671528823601248	0.610581992148176	0.83496832728362	0.832889640597734	0.788726841900221	0.831415913127527	0.425293859055767	0.599332892504025	0.718318903717146	0.569297068421308	0.895733406294895	0.505037546942023	0.900406033708193	0.831329647933079	0.585931570634448	0.939791438097559	0.486084481206474	0.709469530820484	0.571030429501131	0.693521102710194
cg07405989	0.696445719385478	0.672401825943311	0.639208678006767	0.0862099916128916	0.512685545896236	0.72533221354165	0.0800304310944256	0.826587826053944	0.873526449545737	0.146733760210512	0.162123253086416	0.087138262620895	0.0747653219471706	0.632241905820473	0.106200789044172	0.0892170278517698	0.0767804790624519	0.659031573956221	0.636691883238771	0.120247327195228	0.0983363556451173	0.696385620826089	0.690092428502635	0.741477519348061	0.749241984775792	0.74143588385964	0.32528751848171	0.679222276204357	0.497766304631836	0.580959596834585	0.0871390833391814	0.150994007608361	0.100293479590643	0.903534094195148	0.0469400974122094	0.330621186656082	0.827185618494269	0.32879611444965	0.0903298616663459	0.289469230060326	0.787821690477083	0.710540211840386	0.327271600702561	0.747042550839273	0.100402693813146	0.738113153753257	0.710755455972647
cg07436299	0.398421611501582	0.324705675051329	0.317207236236601	0.325151034782687	0.399887144460811	0.26196473430607	0.204141260628778	0.151483650750553	0.764834167823456	0.353921376396433	0.509771028293253	0.4376528863127	0.422267004551716	0.437308846358006	0.303554932550078	0.474433574929368	0.483282578191727	0.440148576161398	0.373819258692498	0.241112761361006	0.293313650964094	0.473119230514455	0.536194063950123	0.191006361557657	0.181416368099318	0.246319365653814	0.479996612066875	0.165618933374606	0.210224058157468	0.287930830477512	0.456267975550641	0.456578124487	0.466092417776932	0.358314503681718	0.676128453225123	0.462675178564263	0.202518840236354	0.246077157416338	0.117732730900376	0.0846766497427039	0.274032810792088	0.23195220601076	0.0737133975926632	0.0627128210157008	0.226061200299456	0.346505787935046	0.529100730010157
cg07545846	0.856683213030454	0.799127320826545	0.824570272596382	0.822616365581245	0.714459934082285	0.77321437198307	0.688593346125118	0.547727619426653	0.485287447865362	0.739852522674319	0.804846284166722	0.801441138774443	0.794111346571178	0.758568769247504	0.771897280593812	0.714886951819711	0.764949355672214	0.818672699163332	0.860940324642388	0.677413306041213	0.724628392542801	0.778987369839564	0.738783357825313	0.591841528155596	0.719739056412973	0.715978493445668	0.655267468117105	0.839950132464073	0.59838782221687	0.6563163267396	0.691494184614381	0.833903164669512	0.737549582577315	0.944954804597045	0.738798562648487	0.762374900044852	0.448784384598998	0.81792443997405	0.574061301344873	0.776407052444203	0.515243998704945	0.728449934525875	0.813329580812421	0.531007767800296	0.705264767887386	0.729984506675661	0.592239266221545
cg07557214	0.215611561582786	0.19181207983327	0.223028955847748	0.193433175969776	0.182047978425413	0.180521510220671	0.171585938417893	0.0794462711398749	0.114243844387525	0.170756280657937	0.230305951677903	0.171470532890434	0.170902518145451	0.184865356120348	0.182658123806437	0.19636457067618	0.175285966382482	0.183861983529367	0.167607033741025	0.263775021482201	0.211288242120043	0.205542763623169	0.165146401829498	0.11428839872235	0.120522810282965	0.126642942895532	0.13813628456511	0.164489252714951	0.130806797653081	0.180650752122637	0.207509307981103	0.158328204541507	0.210484078839304	0.14623908994387	0.093178059538342	0.157840364657272	0.100619585640678	0.251587675185517	0.0888872399618206	0.161525842377685	0.0912300371673533	0.162441105017128	0.225353645509265	0.148789693732603	0.181496153744789	0.129624385526705	0.0927074884662518
cg07740222	0.895661736533099	0.91057427833946	0.904021255161727	0.90661854288895	0.906040993099337	0.873463171309571	0.874419824996392	0.72865266111492	0.836134192024548	0.920360082784326	0.92473232305577	0.908067397263892	0.935085384458192	0.927523606577188	0.920087098915563	0.926677311456455	0.919763898414644	0.876593515483281	0.89060146245774	0.914161023987367	0.89938001453106	0.908910238917864	0.929898135778605	0.707335105044331	0.788655591682768	0.82948204912201	0.837063628326182	0.817495686243179	0.883218956353931	0.915390545173003	0.898262827310615	0.907202878508519	0.904844992505856	0.656419728899649	0.532568815577786	0.858550765733276	0.835115803246107	0.890693153716683	0.76448856445371	0.887074453213787	0.928184860361049	0.709690514805567	0.701363218081199	0.763784683441355	0.827124005531935	0.795624907681215	0.871610449041021
cg07763397	0.71600369482827	0.744712397329006	0.803742289957006	0.714081906046445	0.73609719581444	0.658301855553938	0.565164064680521	0.549684988375567	0.334009314218128	0.765531044165716	0.656173605476638	0.788105085317092	0.7484757656904	0.819667464113466	0.710844758727225	0.777359543055786	0.821277492269384	0.729687906280294	0.793550422724188	0.816046296144695	0.676693258725518	0.723920604951737	0.815153358586236	0.564053323673301	0.66510168150851	0.798378887646855	0.541366957873913	0.558114387970767	0.534799870569443	0.804886712060126	0.779930261818792	0.843858724373541	0.774230902429829	0.239755538211437	0.274276379299808	0.709072854747292	0.805736703270667	0.877525262402345	0.702393201807191	0.648052715678634	0.775182060989849	0.441558145268713	0.803134644082831	0.383447662007757	0.471005721624812	0.52110686279638	0.541932193833485
cg07779610	0.863054256862988	0.899239779383513	0.871007147113974	0.89979253678103	0.828587487207745	0.872557659015761	0.87865769417097	0.505946258426302	0.655597046213015	0.856297178405791	0.871582252635309	0.834944218729248	0.871813311548864	0.845775684885703	0.826431610051591	0.872622004155816	0.852039894645256	0.819148961590944	0.882421386728757	0.89954240317771	0.840795546430056	0.844338302715651	0.825289633132484	0.747171994210345	0.754401166546408	0.708114938109926	0.862572320716923	0.768036067840641	0.733117691418322	0.875308637185894	0.855711133159112	0.881525971892597	0.861068285532141	0.945966745114589	0.538214929797481	0.851015915460947	0.798233558614668	0.935974053085572	0.905322844915087	0.840265460738827	0.78366582711532	0.852940333505652	0.968694911171629	0.633991289500467	0.864485587698077	0.785495650696489	0.872025179962041
cg07780446	0.770831921305483	0.657042280672312	0.499658741303773	0.480790013700798	0.725264276107284	0.665059384063616	0.367450363316094	0.659958826822861	0.763851677653723	0.753932666792385	0.662901198973955	0.754408458541738	0.737526129901444	0.736376494586215	0.718758766378996	0.744604044881307	0.718045557856651	0.63881889060595	0.644858001862852	0.46568843161594	0.687261642701857	0.669652225810196	0.689472358296901	0.7113118498855	0.70483040277596	0.716287485248974	0.708401051675607	0.582597426105401	0.777946074415893	0.732964136420045	0.686942282342144	0.723583163719937	0.716647684431408	0.593876914131651	0.819061000279423	0.702632652085507	0.856085012527223	0.874389209982544	0.54074316719442	0.548868262324432	0.750096356502402	0.538468495444351	0.908729775113161	0.622070713713425	0.747033293121244	0.687907567189842	0.607013656412887
cg07810374	0.815073746629187	0.895274501132429	0.865088328053557	0.860787839573552	0.880215383505549	0.795113069552412	0.777848706451947	0.818301557961829	0.643278864315843	0.893038475157128	0.902714331380519	0.898208977091822	0.884824195726715	0.921434282856488	0.918970541666762	0.929261970734048	0.871872192089185	0.811079396242536	0.858680477321659	0.909944037187655	0.859247067912422	0.880180644858654	0.880966005024924	0.908107654791013	0.836023172095593	0.806454230028427	0.869831462401916	0.746968549345135	0.552573956048128	0.898844529181781	0.901497052970337	0.87380611087547	0.854661864246173	0.933978550440067	0.923673538578677	0.897817085385363	0.919325701887773	0.946035657165448	0.746854352309185	0.717261221267609	0.858939868028898	0.821893489901987	0.903971904000775	0.693183392394809	0.763476543833225	0.763460788668982	0.807707800303532
cg07868505	0.120402333796971	0.0585410523143177	0.101291516952528	0.0651888167475578	0.0463518701558595	0.0713757082934469	0.433302767485122	0.406160014432893	0.578703278071245	0.0731978825839402	0.0613964106969703	0.0256517975319107	0.0550524588107529	0.0665067222098587	0.0409538482681542	0.0363586083592704	0.080764309462958	0.141490275726406	0.0491094968321058	0.0737680601125561	0.0633267022334429	0.087637131534845	0.0486941022522198	0.323088764490349	0.183112954329194	0.242688538821731	0.225891172081133	0.178023425211224	0.197995964449947	0.0384242630958811	0.0289842292157977	0.0355970906987248	0.0577530184330744	0.377248915664066	0.277195904764312	0.141040740191078	0.153447055781845	0.021741840676731	0.215601547876955	0.546583970569349	0.290609908597022	0.0982560808045153	0.0150548758875689	0.438743971197609	0.180968062975037	0.204647800385722	0.205080730349297
cg07894732	0.108122631061169	0.0735853590451231	0.037035640146045	0.058629231016828	0.117595790825185	0.149888076116588	0.0742992098958468	0.54620033477502	0.71911083167722	0.0798227549380607	0.0680785072577065	0.0847444405625453	0.13170381673524	0.0443550279386989	0.0661877481757349	0.063254389891791	0.06422808233704	0.102347964589488	0.0486480778374509	0.0438083161531338	0.0776802885487652	0.0355910984836205	0.140321271592736	0.497736567198116	0.0431429871444956	0.0598144175002803	0.067217252356873	0.0756070086187361	0.140264868563127	0.0715561971305633	0.0299210804290084	0.106256309735074	0.0886918980670897	0.324601823732042	0.0902656350827885	0.188757915266974	0.213053148628288	0.143679596745056	0.0682371103967111	0.0472313363577233	0.308208422973813	0.175081738761773	0.11460863818925	0.154173186133639	0.110099911696989	0.07633228843963	0.205895022179174
cg07952676	0.383073366153454	0.388690056051484	0.252810493142094	0.299068707827863	0.299976243506383	0.562985987424269	0.36782913066158	0.312837695337856	0.646509079032491	0.26228361124351	0.504840884299816	0.492179695169565	0.386508256240782	0.496874151713746	0.373279966761104	0.384543379239904	0.460602780698431	0.41737474916152	0.632120623217402	0.43098032446209	0.369375414120936	0.499117663212406	0.238036569478161	0.806842272312796	0.336455571417159	0.177479369275941	0.434478395023686	0.296952949079394	0.41990802332864	0.364355674855716	0.381584735445926	0.510846143079924	0.418072177115992	0.37116412886039	0.695476337632032	0.385214464030972	0.881582572098514	0.482446077668896	0.244066189220293	0.202644613360521	0.742369205734922	0.740432073355205	0.498445336109809	0.309637332348742	0.324076294530322	0.572162305788778	0.333848513029698
