TargetID	X611.121_mas.lungtumortissue.Signal	X612..123.lungtumortissue.Signal	X613.132_mas.lungtumortissue.Signal	X614.185_mas.lungtumortissue.Signal	X615.187_mas.lungtumortissue.Signal	X616..232.lungtumortissue.Signal	X617..234.lungtumortissue.Signal	X618..243.lungtumortissue.Signal	X619.390_mas.lungtumortissue.Signal	X620..440.lungtumortissue.Signal	X1146.Lung.398SCC.lungtumortissue.Signal	X1608.4644T.lungtumortissue.Signal	X1609.4645T.lungtumortissue.Signal	X1610.4648T.lungtumortissue.Signal	X1611.4652T.lungtumortissue.Signal	X1612.4653T.lungtumortissue.Signal	X1613.4654T.lungtumortissue.Signal	X1614.6008T.lungtumortissue.Signal	X1615.6220T.lungtumortissue.Signal	X1616.6338T.lungtumortissue.Signal	X1617.6499T.lungtumortissue.Signal	X1618.6501T.lungtumortissue.Signal	X1619.6512T.lungtumortissue.Signal	X622.H1395wt.lungcellline.Signal	X623.H441wt.lungcellline.Signal	X624.H1155wt.lungcellline.Signal	X625.CALU3wt.lungcellline.Signal	X626.H23KO.lungcellline.Signal	X627.A427KO.lungcellline.Signal	X628.H522KO.lungcellline.Signal	X629.A549KO.lungcellline.Signal	X631.H2126KO.lungcellline.Signal	X990.H1299.lungcellline.Signal	X1657.normal_lung.lungnormaltissue.Signal	X1686.Nlung.571.lungnormaltissue.Signal	X1688.Nlung.593.lungnormaltissue.Signal
DCN_P1320_R	0.963364882506527	0.952741749068961	0.966129856850716	0.962580038771074	0.922374984791337	0.887762287001831	0.877636395328569	0.662058371735791	0.960057149956516	0.938282920867705	0.975416434454146	0.964530711598647	0.961538461538462	0.955962137827542	0.9559253364202	0.917850953206239	0.941897690892991	0.948794841998726	0.966141411397134	0.944024647316361	0.9591281526053	0.957426498663612	0.938851538170494	0.945739793707203	0.940998685939553	0.80112743739026	0.965211810012837	0.889597587846457	0.0644188596491228	0.0458553791887125	0.887852448590206	0.922038980509745	0.962649891881266	0.950273314560212	0.850695040329501	0.750826641473784
DDB2_P407_F	0.0736791080950073	0.206073386756643	0.0828612684660669	0.830490654205608	0.0732494017271876	0.0365669386521608	0.0904942965779468	0.0976948408342481	0.100229282672781	0.0668776067884366	0.0655658754729962	0.194958815879111	0.0776041666666667	0.0343347639484979	0.0513458779849802	0.0770573716212149	0.108161648177496	0.146092275655626	0.249267291910903	0.125897367721351	0.0380600401997017	0.0586002530465472	0.0180449577232419	0.0296980812641084	0.0402592301649647	0.0296846011131725	0.0567048987029692	0.0237462636997675	0.0323215289488477	0.0276031702650998	0.022020725388601	0.0468883205456095	0.0285200988097912	0.0829037497351882	0.0174302202331881	0.0412477148080439
DDB2_P613_R	0.161437382676321	0.41377308094298	0.0668106033345328	0.847419928825623	0.171977240398293	0.0766497461928934	0.298520710059172	0.112991694091835	0.211522497094471	0.207260603815521	0.152073965543374	0.135643847947952	0.162259021255561	0.0702762202882598	0.0943275778210117	0.13204769615781	0.12133553943405	0.223318797337618	0.324568129538586	0.143810289389068	0.0631016042780749	0.0541605533431146	0.0535303078612676	0.0470999153259949	0.0471483753692343	0.0495251833153023	0.0582079021636877	0.0546026750590087	0.0467281587191089	0.138324873096447	0.0356764394206994	0.054416073670992	0.0470453241537579	0.141112916684966	0.110340607791148	0.083483229287906
DDIT3_P1313_R	0.2416421271436	0.541060291060291	0.276132831670211	0.366435903556935	0.132741703643522	0.216121392860275	0.427244582043344	0.403786982248521	0.483967121307922	0.11569362613819	0.295869915785701	0.348182011482033	0.577700710941564	0.183937225940457	0.370685595101931	0.318279381488458	0.0974522490171192	0.581414566352402	0.444847934634589	0.505101472934367	0.468451314217443	0.548621190130624	0.837471994025392	0.438405797101449	0.133030631607482	0.0469637186026369	0.0482623975009762	0.0358329871208974	0.361995405316705	0.0209307051412315	0.622438928289992	0.0599939246658566	0.0362652952651179	0.31811666115338	0.121432847734983	0.286983069664169
DDR1_E23_R	0.0449176807444524	0.0647763946519133	0.0747696255686457	0.0472375403183852	0.0318891280947255	0.0295210569777044	0.0384075411151223	0.0475707218064189	0.0658914728682171	0.0415572377568361	0.0225196086358858	0.0679261657598718	0.0251047363203172	0.0213340462505013	0.027704621740253	0.0367456976142994	0.0213640098603122	0.0552116185803839	0.0474406991260924	0.0442544094067344	0.0603831802525832	0.0426050872691565	0.0190576517908447	0.0262706508982577	0.0216689718764408	0.0397902177630829	0.0296382238160532	0.0250583988107879	0.0245229630704491	0.0350131552317345	0.0288094411662617	0.0367537709793924	0.0536530840361752	0.0262265587156598	0.0322967812329514	0.0355191256830601
DDR1_P332_R	0.221890653309176	0.46010844306739	0.366576576576577	0.0376220562894888	0.268169412716062	0.532626427406199	0.214451928965095	0.566407335370936	0.514417887432537	0.178072940117064	0.488365557553957	0.643352933374597	0.507837809593479	0.160858013596937	0.32579931781551	0.551466549489179	0.263919377369786	0.519868621917935	0.640800343823122	0.650302551960011	0.543010233635837	0.614918752932145	0.153198469108803	0.0211406484183955	0.0155411526935675	0.0229112048330104	0.0228657108049855	0.0298222593343672	0.0179719797887	0.0309120403749099	0.588022064617809	0.0663478780633592	0.932933219014957	0.707158228564956	0.41471339057786	0.517650090182943
DDR2_E331_F	0.918209741114524	0.939972480220158	0.961334893308819	0.950603318250377	0.880176510522743	0.798960921617348	0.850379544546544	0.948821405818645	0.965074968386825	0.959101712974346	0.755048287971905	0.924657805990875	0.956407676273988	0.970913468267966	0.950618688664486	0.963748079877112	0.957667258732978	0.964021315403598	0.948374412931882	0.916761827079935	0.957629763184356	0.958648255813954	0.95199130601547	0.971387890704455	0.900709219858156	0.865400894908695	0.963758275335257	0.944647997906307	0.960228820484881	0.910641597208761	0.893453724604966	0.939473339447137	0.975183444636821	0.8430574622475	0.852007347152978	0.81658836284785
DDR2_P743_R	0.809330102129133	0.900525066532403	0.908281514980215	0.916559541895524	0.707638575935106	0.82445377246798	0.845717884130982	0.936251808972504	0.935113278993646	0.81888284725655	0.594758951790358	0.801618904628239	0.793225100447522	0.915099957464909	0.877148807858497	0.765495166348734	0.491812726717971	0.810573932711337	0.834472856556817	0.828059282996195	0.849261422191687	0.853349512830579	0.859116022099447	0.944829196171504	0.892744479495268	0.539292406039899	0.832053391844944	0.896863489228709	0.874124950468894	0.735377507088102	0.70254110612855	0.871654175588865	0.933113339256251	0.697094503519545	0.553632940799487	0.647785118596339
DES_E228_R	0.415264797507788	0.131775290761466	0.115068156699005	0.52235185399099	0.0798302743240576	0.0795352993744415	0.211973584497131	0.0948676265675801	0.324211502782931	0.0735687874537804	0.0676882925686753	0.0747137922174323	0.239217777777778	0.0331567796610169	0.0840390879478827	0.157679820597784	0.29164265129683	0.358610117526827	0.15394422310757	0.120205394704281	0.10145555363022	0.146104599016485	0.227104784978801	0.119726128793486	0.853790418514113	0.848593587220743	0.641729912058788	0.878685233973153	0.859878710501117	0.915912866900498	0.766243021736548	0.239727089471236	0.874058248060272	0.0601673354840402	0.0550908566483992	0.0816752469737025
DES_P1006_R	0.760809267417197	0.828934854969092	0.893126305275583	0.854071201973916	0.713613919586174	0.823938761308281	0.842895527106053	0.799449288664525	0.884765362377303	0.607951247823564	0.939118525896414	0.905272427920512	0.868992183602195	0.920558631978546	0.897577092511013	0.838032509051691	0.748361004682844	0.907538195445373	0.894502228826152	0.860314772771001	0.897676735332835	0.876268386690789	0.902970424484279	0.530483807525895	0.285173284369979	0.791730163568018	0.710319386467333	0.834869148544047	0.518886272904084	0.680103853511889	0.674173369079535	0.3271679805943	0.779011008843169	0.89359171143515	0.823835884076848	0.679132881019361
DHCR24_P406_R	0.0347676419965577	0.0337288686605982	0.0285068533100029	0.0409397372628067	0.0298552839596254	0.0235819437661341	0.0635117204776647	0.0364262603068573	0.0436638851154667	0.0348369188063845	0.0402449417632019	0.0148670935195964	0.0204454829451655	0.0211555085966766	0.0139700390985371	0.0172036631938007	0.0150269491567522	0.0188358404185742	0.0185739646538248	0.0166886575770904	0.0229497303790028	0.0165757672976152	0.0131366840699661	0.0253720638336023	0.0186942279453293	0.0202215448665527	0.0205076820307281	0.0200082338410869	0.0240794198408787	0.0336480044864006	0.0292571120399083	0.0285010555946517	0.0151503558038105	0.0121674472502535	0.0114179500796601	0.0175524134568503
DHCR24_P652_R	0.396420462134366	0.420154625433218	0.336222040051528	0.259727626459144	0.255783385909569	0.236890808143122	0.244006849315068	0.488892545663979	0.58029859076322	0.248080330773774	0.50458550620392	0.486819513180487	0.530507949618005	0.315925945133019	0.30015750713039	0.424977977880004	0.270614183915847	0.528370054489458	0.513622974963181	0.577570815036433	0.479730094466937	0.618574431492452	0.204665203073546	0.1969720864217	0.077583037136904	0.131697687535251	0.0999232540291635	0.319548218940052	0.078134613018334	0.199488491048593	0.12466765140325	0.131652661064426	0.725979824706466	0.427857556151702	0.274759552898362	0.394550958627649
DIO3_E230_R	0.958408441415696	0.887836301629405	0.849554090732842	0.906516093967027	0.749175953539476	0.769111780509647	0.756438193343899	0.872028949749157	0.90989870268349	0.882884919737735	0.824495677233429	0.749700598802395	0.864330406571053	0.94081934966852	0.891967165054236	0.913073254249725	0.877891111405484	0.879833064081852	0.823868975701436	0.781160206017891	0.85218118255054	0.87739924536556	0.260332944058986	0.917723457697727	0.939205579138872	0.942889390519187	0.96253692878245	0.953078302450687	0.970974641002139	0.813071474565357	0.969068435333132	0.955743804924392	0.752138797487287	0.641926981393043	0.482166910688141	0.553094686239162
DIO3_P674_F	0.827944437959612	0.162695590327169	0.400693842150911	0.814410480349345	0.244770959377701	0.098961937716263	0.499633833760527	0.0632368703108253	0.398637137989779	0.116822429906542	0.163291212278576	0.171564772950659	0.243132791888676	0.0288799040298574	0.157880549886403	0.408893574795336	0.626979161653593	0.126935249337097	0.231642907221313	0.251273194278376	0.391012801532701	0.247746478873239	0.209137503003123	0.875958588957055	0.902930402930403	0.106929593112068	0.0287100287100287	0.905038759689923	0.80002904443799	0.0373550401427297	0.948153214774282	0.665432098765432	0.152972846441948	0.079296875	0.0277136258660508	0.101339285714286
DIO3_P90_F	0.885907504363002	0.562249570692616	0.50724112961622	0.595185185185185	0.732945182906734	0.735276198212835	0.804058926547852	0.45963781461019	0.603206751054852	0.871717171717172	0.0670550731010223	0.148373681865439	0.262829260224124	0.0810589519650655	0.143808088419995	0.226321778711485	0.553321466138037	0.189787952315645	0.234957020057307	0.217796024551847	0.242804587751569	0.216774803420272	0.0529656257020894	0.361305048335124	0.788986847810377	0.13124583610926	0.0949430341794923	0.879775095088474	0.560089494992542	0.188862797718886	0.930252202244479	0.640438045021294	0.0788281167667826	0.0947571824413009	0.0292143329866692	0.110153846153846
DIRAS3_E55_R	0.915111749026041	0.825614779677943	0.802067464635473	0.91690093331834	0.725806451612903	0.727624651594921	0.77111503037429	0.816501728866102	0.786733139454369	0.858956473214286	0.930217720711381	0.923268117743138	0.947340254736166	0.94706845949082	0.935705389302185	0.939560642422005	0.900835161127046	0.866059180873996	0.923447169378868	0.923754991335794	0.92639426942475	0.906756860634945	0.589896956058273	0.956621660442402	0.961208065828737	0.919857116688038	0.0376530376530377	0.951277480689245	0.733619592875318	0.915873015873016	0.458440445586975	0.691012264323632	0.971164115343539	0.901037895244992	0.82285595337219	0.802006409363244
DIRAS3_P745_F	0.750763448437867	0.802814070351759	0.459664663081303	0.67557993372186	0.758937198067633	0.474605489988065	0.645228215767635	0.448529411764706	0.790707710011508	0.463890426120642	0.800425758382118	0.711301355835006	0.875291763921307	0.888079571537873	0.685048342541436	0.760752328742702	0.790941858642846	0.864250387539677	0.836216258144586	0.821940693303634	0.820542650204526	0.777957069948964	0.372549973250328	0.802251444510859	0.81218872870249	0.655928229177286	0.946722243273967	0.326462765957447	0.744348602022606	0.214438191344848	0.827855603448276	0.188165473904695	0.954500494559842	0.732413272368807	0.716349982933212	0.63098287717406
DKC1_E101_F	0.0388071114509654	0.0429928345275787	0.0449640287769784	0.146252838758516	0.141336321613671	0.0312028941814893	0.0341044598139757	0.0608333333333333	0.0567362428842505	0.0508990318118949	0.399896265560166	0.026019497459838	0.0272323515661524	0.0234529200046441	0.0365969820023061	0.0298779902007878	0.349266001174398	0.0227981293842557	0.0277605870391654	0.0260661978192141	0.0262392689005816	0.0258989726027397	0.0224663253640837	0.0458612975391499	0.0284609601546558	0.0321949097237329	0.0364690721649485	0.0346903215586884	0.0365916069600819	0.037943464238285	0.0466028942850135	0.0575589459084605	0.0303220409870347	0.0278769171409279	0.0311958405545927	0.0388216487782599
DKC1_P276_F	0.0376987379118177	0.035123684570179	0.0350136861313869	0.27336331834083	0.2161505126308	0.0650013430029546	0.0389750215331611	0.0520138089758343	0.0473135525260625	0.0436720142602496	0.6948066105612	0.0181231239734949	0.01772063933287	0.014869429112777	0.0176751446148196	0.0202694786174575	0.698420968259057	0.0188556566970091	0.0183519251529327	0.0202181735107659	0.0268483385075313	0.0193935926773455	0.0167404041611862	0.0473228171517441	0.0326165740517033	0.0275304592314902	0.0306599967726319	0.0344218887908208	0.029466994077712	0.0328588734100545	0.0329308452250274	0.0400523560209424	0.0413793103448276	0.0235007674800191	0.0303720577069096	0.036234458259325
DKFZP564O0823_E45_F	0.0758227575822758	0.0569921914613122	0.0538235572822894	0.054897428488876	0.0385329619312906	0.024414504023872	0.0277276611907701	0.0516631280962491	0.055645016997674	0.0404559988878076	0.0803855790054779	0.0367079264138088	0.0328241604477612	0.0193020457280385	0.0307464603870535	0.0237933106348888	0.0299402892152701	0.0330123796423659	0.0421212408689878	0.0342478034785727	0.0276470414113607	0.031326581829992	0.0213237924865832	0.0470099136552606	0.30533385244306	0.0391649007142297	0.0523597934430167	0.0683358845396895	0.0384853274689025	0.0538354606343991	0.0542567269519188	0.0939863161685272	0.09185303514377	0.0236622748050551	0.0534282018111255	0.0718824463860206
DKFZP564O0823_P386_F	0.23750469748215	0.439784532512505	0.557302086310374	0.704652730950775	0.510298661174047	NA	0.42590206185567	0.364497789008212	0.466453674121406	0.238756613756614	0.380003377807803	0.52445652173913	0.551405395208451	0.427912594707368	0.315984181655823	0.448459896309851	0.358486867894943	0.562645011600928	0.550423260949577	0.506932100959829	0.470544090056285	0.497949723658406	0.592678765317202	0.446094609460946	0.656736628300609	0.463750506277845	0.646200607902736	0.333781965006729	0.51820580474934	0.137480397281756	0.273684210526316	0.449438202247191	0.661870503597122	0.321242592925121	0.333545512412476	NA
DLC1_E276_F	0.257369814651368	0.317228805834093	0.85685740236149	0.670193702534346	0.294834020821057	0.257562754773654	0.53341303048416	0.259529481834425	0.406580338266385	0.646815247838266	0.471711421230289	0.455234104279152	0.311658815612382	0.701369206818091	0.349396607958252	0.266523303783025	0.749818957960133	0.45357193180217	0.448737714395837	0.380085462476631	0.318992420864913	0.257106004872689	0.20445144049493	0.102540354591162	0.368845428032253	0.52479743566913	0.917013574660633	0.282852373002623	0.542000763650248	0.142118863049096	0.319706794474204	0.0991055456171735	0.892463150088069	0.458945920385178	0.450669914738124	0.263474112033928
DLC1_P695_F	0.362654996353027	0.676210015853772	0.857026325546904	0.761277865543268	0.738033820578962	0.668658698539177	0.549009900990099	0.568081801708517	0.669257516874616	0.578756241488879	0.720071514576568	0.767469234884965	0.440946308238533	0.349514563106796	0.425103398669304	0.507676339575315	0.374575094118937	0.497813866333542	0.745124923826935	0.630895247717678	0.615547169811321	0.661992449341244	0.388710878078778	0.14792243767313	0.233841377363816	0.175571908494641	0.413333333333333	0.570698777595329	0.456265508684864	0.111903285802852	0.400404676258993	0.0748017924853499	0.693870789618995	0.725540477971293	0.624662043023392	0.353397172822617
DLC1_P88_R	0.254867698452322	0.470341521869383	0.727335720060053	0.834811225889021	0.239083750894775	0.468609865470852	0.476739223218096	0.497349397590361	0.46400308820691	0.604290429042904	0.406878531931701	0.461037334001503	0.367903998010321	0.834368748025692	0.396452884270871	0.30029224071092	0.734877126654064	0.491382993875516	0.616521899833672	0.383989753442203	0.463271302644466	0.398231392778187	0.395553164783934	0.561646669424907	0.823699421965318	0.873350678312581	0.926409185803758	0.733791208791209	0.835845896147404	0.0769625448948179	0.659832635983264	0.0932594644506002	0.839583333333333	0.500954400848356	0.394058037770613	0.22250827510114
DLG3_E340_F	0.0781499202551834	NA	0.0711398544866613	0.721285140562249	0.345563139931741	NA	0.0525502318392581	0.083883751651255	0.220633299284985	NA	0.509416195856874	0.0383448873483536	0.0445049954586739	0.0498052879688461	0.0998617829993089	0.263561643835616	0.683350816724112	0.0641411967283685	0.179470051213538	0.0880132137800849	0.0696055684454756	0.0720368239355581	0.044997606510292	NA	0.849268841394826	0.265785123966942	0.0697757208971164	0.760092272202999	0.847249703205382	0.186194895591647	0.0806591500433651	0.140957446808511	0.404726735598227	0.0446650124069479	0.0536681437715411	0.0577045022194039
DLG3_P62_R	0.149601063829787	0.240271772699197	0.21377012770683	0.562353577221121	0.394830448185914	0.0887067172396917	0.102233943530872	0.213973140184095	0.217273036382183	0.156858924395947	0.584341521039554	0.110245273377619	0.0739627681776442	0.049825137083891	0.294656898469564	0.101967081493376	0.712539564953869	0.104948268106163	0.131374949000408	0.0952214510410945	0.0646164478230822	0.104117676489718	0.0983078448031719	0.636252421245795	0.888210061094502	0.0694050991501416	0.120408631772268	0.687514424186476	0.787167020475245	0.197254513974771	0.325026448806865	0.146634615384615	0.805022018176708	0.0779689624454967	0.0569267934040542	0.0675475426031119
DLK1_E227_R	0.942361733931241	0.410008591065292	0.470044378698225	0.9064838829196	0.151871980676329	0.335759897828863	0.688787522071807	0.325965946299935	0.733626252917754	0.10199400035292	0.175857484711513	0.20193557212229	0.585868969298246	0.217434063477872	0.340625100382256	0.67715865589111	0.798771506471528	0.454670912951168	0.258276453626309	0.427404749701008	0.423881298465877	0.274046311414576	0.684878392668312	0.521328852119959	0.953006661191715	0.698941798941799	0.968590883994847	0.893360401241939	0.931207510521204	0.0463174547372122	0.833448933587654	0.320933069065406	0.67024477514841	0.117693758062916	0.071307037896365	0.231155778894472
DLL1_P386_F	0.0253807106598985	0.0217737652681891	0.020596821277976	0.38295543393276	0.0199757869249395	0.018241469816273	0.308706728607823	0.0328746177370031	0.0294522907337237	0.0280511811023622	0.0182729624838292	0.0110267301669026	0.0117220600696733	0.00918981412859811	0.0106111290960757	0.0127768710655164	0.0119494413528321	0.0142993782879005	0.0143597200763428	0.0146259555477001	0.0127789694673908	0.0125200174697918	0.011883646683221	0.0199836867862969	0.956484912652197	0.0146930462612744	0.021411578112609	0.0214730513205927	0.0115022053100406	0.0203757225433526	0.0175107296137339	0.0653050255307713	0.0201901631646907	0.00946102144783595	0.0218414611184334	0.0255670895809304
DLL1_P832_F	0.0633501748931209	0.096312209094164	0.314405487804878	0.862202925045704	0.736350777934936	0.498841698841699	0.419870194707938	0.315240083507307	0.0624502784407319	0.0479351032448378	0.0512867987409739	0.281042796865582	0.23171500630517	0.0997178819444444	0.178026962328336	0.309792450201978	0.924708798017348	0.211889787361485	0.251461111943654	0.328687394700567	0.186994553556693	0.289105935386927	0.140966010733453	0.751787538304392	0.931578947368421	0.742220157919182	NA	0.272122762148338	0.212757830404889	0.0651465798045603	0.446487505893446	0.353305785123967	0.654949944382647	0.166150670794634	0.157335907335907	0.180936073059361
DMP1_E194_F	0.90893359290504	0.914798206278027	0.959140332993544	0.952042136388838	0.845550527903469	0.902038132807364	0.814814814814815	0.923471400394477	0.902714932126697	0.90290088638195	0.973965996403466	0.964349899138089	0.961963377804962	0.976887570062644	0.948722383155346	0.969283805244606	0.963989777743359	0.959660383490413	0.960801868431296	0.953846746542359	0.962207253074332	0.964694369165914	0.888290845035964	0.936482084690554	0.81042654028436	0.921654653713569	0.926664711058962	0.8579530806909	0.583191126279863	0.356205852674067	0.717682020802377	0.863124560168895	0.960114261531951	0.959520842545323	0.926935053380783	0.889720417961028
DMP1_P134_F	0.746067755595886	0.79270872216001	0.919266672273148	0.921985815602837	0.690076335877863	0.686065696715164	0.596398948007283	0.783386581469649	0.817865612648221	0.775895316804408	0.894188435573819	0.88896585445359	0.855885141541379	0.903816199376947	0.780605886300451	0.875773611983138	0.854561611374408	0.860849656575935	0.851363093298577	0.831639135959339	0.847088178522668	0.814493741781522	0.647556293452319	0.755981530712187	0.698950469526791	0.806769936890419	0.839532019704433	0.596943430656934	0.201484146615696	0.134615384615385	0.338035264483627	0.613375640712717	0.906312362146833	0.858632362897766	0.735716672235216	0.657488247145735
DNAJC15_E26_R	0.313301728945901	0.150967240206085	0.222581910927997	0.393022215595646	0.0665594038445254	0.0975609756097561	0.119487019080388	0.150791928834888	0.197505502567865	0.0756832515767344	0.405321808397949	0.10085930276826	0.267398383789651	0.370510396975425	0.120717835818406	0.0527753770665477	0.127362197997471	0.21884916841904	0.10738138907153	0.0994286859777488	0.0612886327920377	0.117215403597636	0.229359764264666	0.186874154262517	0.521482386479332	0.305300526380218	0.238887477774956	0.0600108518719479	0.10492163322352	0.0511985409067223	0.505750516071955	0.0923529411764706	0.351863451299718	0.0762026783807693	0.0594225604297225	0.0448943099814803
DNAJC15_P65_F	0.917611212675198	0.837144138085631	0.920740092511564	0.939768647786199	0.791751735402205	0.802141011443337	0.834825507034533	0.747808496291301	0.891775608141651	0.633991709339186	0.946308724832215	0.888221654081693	0.870255643381044	0.930299921549695	0.879279166926483	0.741576966832939	0.783392663674354	0.880962551616118	0.85446077717945	0.862411446034171	0.826934795856185	0.830540892051105	0.908566058002148	0.776501600451892	0.895085803432137	0.924862909812157	0.921160348816515	0.844815256257449	0.884424281702311	0.545870248642469	0.837737127371274	0.552281161318489	0.875684686830198	0.88171513060621	0.826128266033254	0.725459079573793
DNASE1L1_E178_R	0.0830833141010847	0.120475113122172	0.14561895852822	0.662099702872235	0.167530582624922	0.0983446932814021	0.0599942313239112	0.0938189845474614	0.109395109395109	0.0876095118898623	0.685538048125076	0.0577331099944165	0.0446247464503043	0.0449075688873387	0.0509463853914784	0.0647266083779199	0.769828855355171	0.0695617999606995	0.0695652173913043	0.0620772946859903	0.0494466682364022	0.0950344499881207	0.0385438972162741	0.135812905043674	0.0625959406447211	0.102749383151216	0.0853212980872555	0.0836020838501613	0.0732851280046903	0.0929873339511894	0.0873328088119591	0.0879028882377564	0.0696055684454756	0.0485959885386819	0.0632486823191184	0.0792540792540792
DNASE1L1_P108_F	0.0459882583170254	0.0457227138643068	0.0386160024714242	0.0488727731357402	0.138496400959744	0.0338173481085212	0.0379471748579071	0.131334760885082	0.0563629222309505	0.0480914384300194	0.257145574737243	0.0271457272344998	0.0395590142671855	0.0325789473684211	0.0310358726320032	0.0404421394520404	0.51642888024211	0.028084069448675	0.0308209774848984	0.027415706129484	0.0251204590980456	0.0270101807604405	0.0254388955173002	0.0437653272967365	0.036242128261149	0.0258279782501236	0.0413267353216531	0.0295081967213115	0.0355113636363636	0.0368183397012852	0.0331460674157303	0.0720688418788096	0.0327683615819209	0.0228831562974203	0.0279075198505371	0.02421875
DNASE1L1_P39_R	0.0549682875264271	0.05869140625	0.0482059437431667	0.66415063712361	0.287716091691417	0.0499095840867993	0.0337599703209052	0.135593220338983	0.0725674091441969	0.0550572223940612	0.635028992063166	0.032397943381032	0.0304706601466993	0.0269571023201469	0.0344962540534496	0.0338566765117364	0.753416393442623	0.0323601501659893	0.0314467596618778	0.0339846793040769	0.0371290974056237	0.0321397071793967	0.0287437634969097	0.0633125462424691	0.0279411764705882	0.04225133731297	0.0396128192614283	0.0329538165490699	0.0326086956521739	0.0374129930394432	0.0354545454545455	0.0472589792060491	0.0252431202151873	0.0232585666094573	0.021527960094513	0.0197841726618705
DNMT1_P100_R	0.0529679376083189	0.0270930943165614	0.0484429065743945	0.0278436018957346	0.0176242158717515	0.0421852731591449	0.0211451651223569	0.0319390402075227	0.0547123190963643	0.0261993875467846	0.0682997465910462	0.0351222826086957	0.0241825613079019	0.0315912859511693	0.0387334767906548	0.058050171588767	0.0342086729047188	0.0317269218512092	0.015861548060819	0.0243430433896924	0.0323018721505481	0.0311363404602468	0.032899210209739	0.0183750949126803	0.017025171624714	0.0192366103067733	0.0200314630309386	0.0225195094760312	0.0284369357750838	0.0501117515586402	0.0516195829019376	0.0571569352057157	0.0208948444242562	0.0464531216781235	0.0131099781500364	0.0346387203530061
DNMT2_P199_F	0.857640174801866	0.842090802939762	0.909137629766677	0.73263179403351	0.80230853792598	0.839869547492866	0.833559853633037	0.891123316796598	0.896711509715994	0.817645940292831	0.837366124553748	0.875147232037691	0.855001695489997	0.904182254732258	0.866374350841185	0.86833587559061	0.644205770788049	0.916792144026187	0.888514287584694	0.893744987971131	0.871917692696913	0.90006363443532	0.911064842355741	0.860671737228243	0.850895594642569	0.592851125285835	0.752432969215492	0.535103244837758	0.14171465131158	0.503188989593823	0.674715909090909	0.827699133741813	0.510732227127417	0.799965647543799	0.689068918302145	0.750143020594966
DNMT3B_P352_R	0.137530072173216	0.21301247771836	0.136834319526627	0.0514046622833234	0.0600693107431652	0.131385614214933	0.127247338104381	0.155967255493322	0.209804955192409	0.0568263905610402	0.0811865246470151	0.0811443581544084	0.0766781501200543	0.0649403196439409	0.0846715328467153	0.127496917385943	0.0519704433497537	0.0888266879926882	0.0680552461572733	0.106323793039501	0.072684246112238	0.106954171274112	0.502057029365867	0.258523186298271	0.325884543761639	0.531272727272727	0.131665107577175	0.0468926553672316	0.0629594721960415	0.149515738498789	0.0348335388409371	0.134000556018905	0.118265119120342	0.0964101256137219	0.0519053876478318	0.0640672561240759
DSC2_E90_F	0.180929376581551	0.306528472718609	0.149280575539568	0.298551050207795	0.150181818181818	0.210827693909422	0.158741019500513	0.261567516525024	0.22245446401911	0.208539900847593	0.232016260968717	0.260409807491188	0.226441537640149	0.0682329936003792	0.267555756479807	0.219018522054611	0.0678426556510737	0.268417476116241	0.357744480893696	0.450930410400204	0.350887909594659	0.365916480175653	0.725138232230147	0.0386312471859523	0.0252125476399883	0.0536227850449949	0.0319189360354655	0.107267605633803	0.0711479330372395	0.147372857544254	0.119053038925563	0.0545239035954168	0.748320020286548	0.146542584521145	0.143906420021763	0.372829806108225
DSC2_P407_R	0.696025564210106	0.880795670615767	0.948248765154917	0.892673888255416	0.910127055306427	0.639724310776942	0.84212389380531	0.888842889670876	0.924764380890478	0.715028901734104	0.954699196007763	0.936058961207111	0.850095125631437	0.867073375496726	0.929984864622456	0.929803578821473	0.944987705152399	0.920400912128122	0.937585445367547	0.937945967226022	0.930037532254281	0.934811365680724	0.942177058596123	0.927529411764706	0.0629691409507923	0.909062885326757	0.829297340214371	0.864687819856704	0.552168815943728	0.126558005752637	0.872562674094708	0.221525600835946	0.926106055851898	0.937565495560091	0.888824685080319	0.860468850353243
DSG1_E292_F	0.801335559265442	0.836882242250173	0.933173856007408	0.91735755865232	0.729517770732521	0.739349112426036	0.716669533803544	0.817692928206507	0.866841710427607	0.759025404843263	0.930523615779232	0.920948440766938	0.93607083384103	0.96768923579597	0.890443936673739	0.93076857532379	0.930176349476323	0.941428571428571	0.931149161835423	0.93516343102098	0.922765994436718	0.914867365823566	0.861143361352343	0.869306757583705	0.618822075782537	0.735827823885216	0.86760710553814	0.438988818667963	0.476469091834139	0.369326500732064	0.517323208353109	0.510416666666667	0.857980900409277	0.92957868703085	0.86252061705637	0.832955061280073
DSG1_P159_R	0.895251862559769	0.842945104500911	0.898056597340607	0.885929648241206	0.765905779504614	0.77049387394215	0.681755116198404	0.678894534638741	0.85051975051975	0.682512244309997	0.893813911893931	0.871179556608563	0.771097975097472	0.915526266002396	0.827132038195588	0.761521580102414	0.883434301232505	0.858385230497107	0.819384703617222	0.797347329020709	0.8024527417591	0.755267495211368	0.382328990228013	0.788366983994142	0.822094406981357	0.417318727177882	0.917977639259919	0.0888511601584607	0.107487922705314	0.0493770189201661	0.490349264705882	0.11344262295082	0.185694635488308	0.858843467118588	0.812753036437247	0.632362821948488
