	genesymbol	McaM	McoM	Pvalue	OR	CI.upper	CI.lower	Logistic.P	Sens	Spec	AUC
FNDC1_159590004	FNDC1	0.42297647873401	0.241140709974636	2.50776852884492e-08	2.10929236604037	2.93581562306942	1.35933029397649	2.55431790491082e-07	0.658823529411765	0.755813953488372	0.749658002735978
FNDC1_159590006	FNDC1	0.424437429034439	0.245228317604962	4.99617713757841e-08	2.05273030350057	2.87140306379996	1.30989372463598	3.92588287630611e-07	0.682352941176471	0.732558139534884	0.744186046511628
FNDC1_159590009	FNDC1	0.395302284714431	0.202982276727504	9.56594959550075e-09	2.1549918093496	2.98513561221119	1.40793112263487	1.46698848767885e-07	0.694117647058824	0.720930232558139	0.75718194254446
FNDC1_159590015	FNDC1	0.351241698700203	0.181174613159244	4.87507376742014e-08	2.10946921858124	2.9769860949194	1.32968830606285	7.41354950162735e-07	0.670588235294118	0.732558139534884	0.744391244870041
FNDC1_159590025	FNDC1	0.330547942430694	0.179355187747728	1.57968124969357e-06	1.95663858078828	2.81871993740399	1.17500350745678	4.02652194581229e-06	0.6	0.744186046511628	0.715047879616963
FNDC1_159590059	FNDC1	0.348712736784871	0.134156604381147	5.76242713993888e-10	2.70534941152748	3.72027447459437	1.83427373679984	4.46959550647531e-08	0.729411764705882	0.813953488372093	0.778385772913817
FNDC1_159590064	FNDC1	0.361093237783488	0.16006509019105	5.98237403136893e-10	2.55822616870671	3.5179454220101	1.7183836999309	5.59472670416436e-08	0.635294117647059	0.837209302325581	0.778112175102599
FNDC1_159590069	FNDC1	0.289255684885288	0.112327316035466	2.5097950533326e-09	2.93759757153278	4.10702101857721	1.94191488045148	1.65969311914255e-07	0.635294117647059	0.848837209302326	0.767305061559508
FNDC1_159590083	FNDC1	0.173233661779289	0.0577098000700957	5.33958731483021e-08	4.09662100653422	6.06259029331221	2.47972077024867	9.51795140052954e-06	0.647058823529412	0.802325581395349	0.743638850889193
FNDC1_159590088	FNDC1	0.133726655126781	0.0593294874627703	0.00189473922666787	3.23492404517475	5.1746176058699	1.64564782229644	0.000369105705702225	0.376470588235294	0.895348837209302	0.639398084815321
FNDC1_159590105	FNDC1	0.271511820862003	0.113743240319367	3.67067846555078e-08	3.16671723107247	4.4799253175307	2.04418257388939	5.1276896692716e-07	0.647058823529412	0.86046511627907	0.746648426812585
FNDC1_159590143	FNDC1	0.180403484511785	0.0658315395959056	6.40719136683351e-05	2.85391149157594	4.48754734883369	1.56926613856458	0.000140221562456675	0.376470588235294	0.953488372093023	0.679343365253078
FNDC1_159590146	FNDC1	0.191131138739035	0.0743601006088887	0.000383159785124384	2.67097106494763	4.07852781444511	1.51237391053194	5.07590455910306e-05	0.4	0.918604651162791	0.659302325581395
FNDC1_159590148	FNDC1	0.199668534440449	0.079402440670416	0.000143328615444682	2.38815823749021	3.65329921738564	1.33758861470636	5.87380122309181e-05	0.470588235294118	0.825581395348837	0.670588235294118
FNDC1_159590155	FNDC1	0.183659289265847	0.0800675669873231	7.76403654935408e-05	2.84289956285903	4.36010160494795	1.58382009693142	6.85368903783407e-05	0.411764705882353	0.918604651162791	0.677291381668947
FOXB1_60286988	FOXB1	0.214264459638715	0.079506079982184	4.57219631753843e-09	4.94085158930734	7.0223432726102	3.2434600386281	4.34851635400384e-07	0.647058823529412	0.825581395348837	0.762790697674419
FOXB1_60287029	FOXB1	0.190908716019221	0.0536035064389948	5.62089692414667e-11	5.90086641074018	8.59122884000417	3.7673701364087	2.25531739310496e-06	0.635294117647059	0.872093023255814	0.795896032831737
FOXB1_60287054	FOXB1	0.273543419770511	0.0945877270978987	1.17858994480287e-12	4.37434186688943	6.11692397203427	2.94478461586518	1.15648045684691e-07	0.647058823529412	0.883720930232558	0.824076607387141
FOXB1_60287060	FOXB1	0.261580076759952	0.0961386336286517	9.49818262458446e-11	3.89802693100938	5.47480029503996	2.59697907896302	1.72464307364698e-07	0.6	0.906976744186046	0.791928864569083
FOXB1_60287108	FOXB1	0.19255311501824	0.0677040650876581	1.95481514855763e-11	5.88738060754528	8.59935139149366	3.76492032934459	2.25084785790936e-06	0.717647058823529	0.802325581395349	0.803830369357045
FOXB1_60287111	FOXB1	0.263641052623342	0.113981793803038	4.93462896435556e-11	4.44898345225349	6.38897084928896	2.89420722075057	8.02560963296322e-07	0.705882352941177	0.825581395348837	0.796922024623803
FOXB1_60287139	FOXB1	0.30302348405214	0.11063905053955	3.05443604059324e-12	3.95302941638791	5.55033452845534	2.65155881052323	1.50805722279278e-07	0.670588235294118	0.895348837209302	0.817373461012312
FOXB1_60287141	FOXB1	0.316878598310865	0.113552041800635	1.91553469218245e-12	3.90117111995952	5.48783494472694	2.62615733851171	1.45428268030292e-07	0.635294117647059	0.918604651162791	0.820656634746922
FOXB1_60287152	FOXB1	0.261524354570519	0.0863721292838442	2.61884762474853e-12	4.40226993638325	6.2341217471228	2.93414638449311	2.54418942813312e-07	0.729411764705882	0.813953488372093	0.818399452804378
FOXB1_60287172	FOXB1	0.286586788746804	0.0784829798509972	7.23812651617318e-13	4.16956239816206	5.91356477383519	2.79584553378729	2.33997535424945e-07	0.741176470588235	0.825581395348837	0.828043775649795
FOXB1_60287178	FOXB1	0.309157072112801	0.102219858156719	2.37571500333008e-12	3.46918661634335	4.85545705984886	2.33770379038202	1.09382540869459e-07	0.670588235294118	0.895348837209302	0.819083447332421
FOXB1_60287193	FOXB1	0.275523065960856	0.0755947085536022	1.15077712252513e-11	3.81934634580008	5.46429814077254	2.52199745767405	4.77848099993301e-07	0.682352941176471	0.895348837209302	0.807797537619699
FOXB1_60287196	FOXB1	0.267179843930468	0.082880196526318	1.84561298958419e-11	3.8545101331597	5.48530604665902	2.56243710947625	3.08989311969777e-07	0.623529411764706	0.918604651162791	0.804240766073871
FOXB1_60287201	FOXB1	0.239888668069559	0.0648926711645156	7.59448794479256e-12	4.46370922765435	6.36785800097023	2.96148787442848	3.78876077628449e-07	0.741176470588235	0.802325581395349	0.810807113543092
FOXE1_100611243	FOXE1	0.481720270270741	0.202577109363778	7.19401318015652e-11	1.70507919680419	2.30534134661838	1.15783100246827	2.01742178934064e-08	0.729411764705882	0.732558139534884	0.794049247606019
FOXE1_100611318	FOXE1	0.408316436092353	0.18466453230284	4.3756372452537e-09	1.74829258775483	2.41285948826776	1.13955515730889	1.32013917390652e-07	0.694117647058824	0.744186046511628	0.763064295485636
FOXE1_100611361	FOXE1	0.444933915705003	0.204828471648927	2.6186398591656e-09	1.78229296298296	2.43188124497431	1.18709371361716	5.00494326901801e-08	0.705882352941177	0.744186046511628	0.766963064295486
FOXE1_100611368	FOXE1	0.381583361369492	0.154137980777367	3.40206341016318e-09	1.76345637736919	2.4351559199685	1.15225888959098	1.26831368767745e-07	0.788235294117647	0.674418604651163	0.764911080711354
FOXE1_100611383	FOXE1	0.48807104927785	0.226852870031205	1.39528007834064e-09	1.65291097897629	2.25232227840809	1.10320788510181	4.46959550647531e-08	0.8	0.651162790697674	0.771751025991792
FOXE1_100611395	FOXE1	0.479416626430235	0.211217138471398	3.13771552767288e-09	1.56770496331855	2.13901514684486	1.04220316261182	5.20340267825495e-08	0.788235294117647	0.662790697674419	0.765526675786594
FOXE1_100611399	FOXE1	0.470900844948521	0.197946101778295	6.48487006912532e-10	1.63550194284383	2.22358733835615	1.09758156109372	3.53427574274811e-08	0.752941176470588	0.697674418604651	0.777222982216142
FOXE1_100611401	FOXE1	0.472123813849007	0.195002236432475	3.31362502576518e-10	1.66046272667742	2.25004874279369	1.12143193222081	2.58711257851346e-08	0.741176470588235	0.697674418604651	0.782352941176471
FOXE1_100611410	FOXE1	0.461744772392674	0.2046838567406	4.1347990739696e-10	1.64481348449974	2.24732567296719	1.09245304224457	5.59472670416436e-08	0.894117647058824	0.534883720930233	0.78077975376197
FOXE1_100611428	FOXE1	0.510240617131131	0.243643746980268	1.46796837437337e-09	1.59138293798999	2.16908779601096	1.06018686175004	4.7394264218141e-08	0.741176470588235	0.697674418604651	0.77140902872777
FOXE1_100611436	FOXE1	0.526265330309146	0.267598011771783	2.60087650080581e-09	1.61702613442532	2.20689290219248	1.07422871976522	5.34021009297817e-08	0.811764705882353	0.63953488372093	0.76703146374829
GHSR_172166242	GHSR	0.427522679399232	0.159586316733668	2.98745481411384e-13	2.78907769999474	3.73897134116919	1.96993525649771	5.51074474540928e-09	0.694117647058824	0.86046511627907	0.835020519835841
GHSR_172166258	GHSR	0.296941912963614	0.108439909451087	3.18336788785459e-11	3.68391338120524	5.13201483279602	2.47645025032145	1.01721896244617e-07	0.717647058823529	0.813953488372093	0.800273597811218
GHSR_172166270	GHSR	0.259607425786469	0.0910013259093651	4.7406440016832e-11	3.95693520673464	5.54406611462565	2.6276080529404	1.79397144237423e-07	0.764705882352941	0.732558139534884	0.797264021887825
GHSR_172166280	GHSR	0.376925302523944	0.148923259966742	2.23009377265181e-12	2.97007384858399	4.03437053924108	2.05671277830058	1.51703127597203e-08	0.729411764705882	0.802325581395349	0.819562243502052
GHSR_172166288	GHSR	0.366663492048795	0.138661716547458	2.36431573928119e-11	2.81402296822389	3.83952074212154	1.93612128227152	2.14313279147833e-08	0.788235294117647	0.720930232558139	0.802462380300958
GHSR_172166290	GHSR	0.321408840724102	0.113054025608619	1.56494974065093e-11	3.09867779279628	4.28187568423624	2.10299009337617	5.55608999394431e-08	0.705882352941177	0.779069767441861	0.80547195622435
GHSR_172166300	GHSR	0.37577621463718	0.145737506294179	7.00513740593802e-13	3.21585668088025	4.34453319349614	2.25019383017163	8.41055127805305e-09	0.894117647058824	0.63953488372093	0.828454172366621
GHSR_172166311	GHSR	0.412178845614351	0.149858225956256	2.77179011269163e-13	2.95088862126141	3.96061822798045	2.08557147731927	5.56911980426225e-09	0.811764705882353	0.755813953488372	0.835567715458276
GHSR_172166321	GHSR	0.412393337710719	0.152476944994258	8.73601131442789e-13	2.95300804581044	3.95930559709871	2.08971842627467	5.45422708436398e-09	0.694117647058824	0.872093023255814	0.82640218878249
GHSR_172166323	GHSR	0.446689555482803	0.17537467985111	3.2037891446722e-13	2.95290891520071	3.93170805382414	2.10991568057585	3.53530808606121e-09	0.729411764705882	0.848837209302326	0.834336525307798
GHSR_172166373	GHSR	0.352555929871711	0.148270329840641	1.74903673259236e-11	3.29845842600147	4.55151326535276	2.23734410452801	5.44604492912065e-08	0.752941176470588	0.744186046511628	0.804651162790698
GRIK4_120434979	GRIK4	0.19318640106007	0.0987867786257478	3.29580636010825e-05	3.21552651167753	5.09830807870452	1.74436133968064	0.000181756644921726	0.517647058823529	0.848837209302326	0.686183310533516
GRIK4_120434982	GRIK4	0.264741070688171	0.138588488162524	1.76765115383474e-07	3.53969906687543	5.24122009904362	2.15318477807846	8.89893420164475e-06	0.576470588235294	0.848837209302326	0.733926128590971
GRIK4_120434987	GRIK4	0.273813226283472	0.161913777327785	1.13586085876765e-05	2.89280322394559	4.35149617539278	1.67397276901141	2.71550432532204e-05	0.564705882352941	0.802325581395349	0.69671682626539
GRIK4_120435012	GRIK4	0.328400142166865	0.192443291950018	1.57797378692036e-08	3.48293048133851	5.01535271458971	2.19817380259134	1.6929566071891e-06	0.658823529411765	0.837209302325581	0.75328317373461
GRIK4_120435015	GRIK4	0.298384266842456	0.191003091783713	5.69676504301987e-05	2.71465191896158	4.07383041145329	1.55456977055092	2.83601535292399e-05	0.517647058823529	0.883720930232558	0.680574555403557
GRIK4_120435021	GRIK4	0.261521716027548	0.128728222031887	7.22409322598589e-10	3.89048235974638	5.66501862524868	2.4321201593481	3.24569033925629e-06	0.647058823529412	0.837209302325581	0.776607387140903
GRIK4_120435050	GRIK4	0.327789846323738	0.171026796711112	1.11578421354682e-08	3.26181539154197	4.68789854268993	2.08728698002545	1.12869720392081e-06	0.647058823529412	0.86046511627907	0.755950752393981
GRIK4_120435054	GRIK4	0.259854444224656	0.140637720602217	8.03045048917622e-07	3.19660171330612	4.78576733011691	1.89855920866419	1.68105418798131e-05	0.552941176470588	0.918604651162791	0.720998632010944
GRIK4_120435056	GRIK4	0.239506043107253	0.115684761293437	1.12232519482031e-06	3.46929610000302	5.16578433644095	2.09173564290289	1.18431125444519e-05	0.564705882352941	0.883720930232558	0.718057455540356
GRIK4_120435069	GRIK4	0.157488196006457	0.0673805738890323	1.20723166172071e-07	5.13312008287585	7.78494100229517	3.03359308349935	2.76712270038565e-05	0.458823529411765	0.953488372093023	0.737072503419973
GRIK4_120435077	GRIK4	0.120237370067341	0.0374888978194254	1.49396506739198e-09	6.20731781500058	9.46806500105262	3.65165519263086	3.47442317836502e-05	0.705882352941177	0.755813953488372	0.771272229822161
GRIK4_120435083	GRIK4	0.115722091456837	0.0429409741506724	5.24599343983942e-07	4.98921973604504	7.93724988212464	2.72069505078136	0.00020286180116849	0.6	0.802325581395349	0.724760601915185
GRIK4_120435091	GRIK4	0.170687789033951	0.0647826002839262	8.30003870864372e-09	5.03582815094737	7.6206755961089	3.0084939501826	2.38369420360308e-05	0.647058823529412	0.848837209302326	0.75827633378933
GRIK4_120435094	GRIK4	0.201834704955333	0.110342441823996	7.38021074265601e-05	3.86306537434028	5.89955877315755	2.22650180969245	4.2759485304722e-05	0.494117647058824	0.941860465116279	0.677838577291382
GRIK4_120435097	GRIK4	0.222382512661627	0.10256494064965	7.09848389921579e-10	4.13697595425331	6.10280404680164	2.55481217130901	6.07559036231935e-06	0.576470588235294	0.906976744186046	0.776744186046512
GRIK4_120435115	GRIK4	0.167078320862554	0.0961206742888846	0.00199430509297665	3.33811180303893	5.31343351396525	1.72693631573593	0.000288444275757956	0.458823529411765	0.918604651162791	0.638714090287278
GRIK4_120435119	GRIK4	0.152569812048806	0.0694035813759535	2.87860292950329e-05	3.87754393465789	6.00230462614452	2.17322271638927	7.87320110412455e-05	0.482352941176471	0.930232558139535	0.687551299589603
GRIK4_120435125	GRIK4	0.154403332525016	0.0672456620439699	8.20668510601386e-05	3.46793394927872	5.47638377783093	1.89567597866486	0.000152713558587841	0.541176470588235	0.86046511627907	0.676675786593707
GRIK4_120435134	GRIK4	0.102529402756328	0.0398328810380685	6.40680423729805e-07	5.25848732351443	8.57453185497769	2.69682364243201	0.000536320802916881	0.576470588235294	0.872093023255814	0.722982216142271
GRIK4_120435150	GRIK4	0.128826403826278	0.0649441625601457	0.000449244603607343	3.32802917672043	5.46169697566175	1.61257564169173	0.000740506450038556	0.541176470588235	0.825581395348837	0.657387140902873
GRIK4_120435158	GRIK4	0.149136075004377	0.0610949730141719	1.79447903397529e-07	3.94800493831871	6.31415787815698	2.1445453438049	0.000225360549101151	0.694117647058824	0.744186046511628	0.733789329685362
GRIK4_120435161	GRIK4	0.0761958247085248	0.0351611647690469	0.0202299722372448	3.70974880342026	6.85423790237672	1.39966604113125	0.00775900392257777	0.329411764705882	0.953488372093023	0.604240766073871
GRIK4_120435166	GRIK4	0.218461046035707	0.109389768129992	5.3131773948364e-07	3.29116939940391	5.09151020639064	1.87190464716253	6.91707364096455e-05	0.541176470588235	0.883720930232558	0.724623803009576
GRIK4_120435181	GRIK4	0.194429635018599	0.0950508451385775	5.6849545787416e-06	3.873710256452	5.86297957601448	2.27104537971156	2.71550432532204e-05	0.482352941176471	0.941860465116279	0.703351573187414
GRIK4_120435186	GRIK4	0.255293212770337	0.141136528317426	6.80121772350348e-06	3.0036162204329	4.57062734407128	1.71876848728498	4.40576082150535e-05	0.494117647058824	0.883720930232558	0.701641586867305
GSC_95235393	GSC	0.115655667247708	0.0377592060812345	0.032035567365975	2.80156056516801	4.80338730443356	1.31242447601538	0.00150810693581181	0.282352941176471	0.941860465116279	0.596169630642955
GSC_95235402	GSC	0.114984114567669	0.0363646445707	0.000246248038177166	2.97262047069755	5.07216857898406	1.41031094160572	0.00139443212299364	0.741176470588235	0.546511627906977	0.664432284541724
GSC_95235419	GSC	0.154375039526369	0.0513577113901712	0.00930547550645042	2.52628045266454	4.21226553322456	1.26835022673409	0.000724976795591136	0.364705882352941	0.906976744186046	0.616826265389877
GSC_95235425	GSC	0.151722814554691	0.0545818718238144	0.0102211826742679	2.82147665110459	4.74536511877352	1.40374944617251	0.000878633470331361	0.458823529411765	0.825581395348837	0.615321477428181
GSC_95235428	GSC	0.148986708567723	0.0512465137730506	0.00962212807396651	2.76379249292122	4.70170493797307	1.36053833859547	0.00110201363051898	0.364705882352941	0.918604651162791	0.616279069767442
GSC_95235434	GSC	0.178063757100325	0.0735346134358064	0.0115189925564469	2.5926448503636	4.3340827327183	1.30532849902209	0.000746683762810469	0.482352941176471	0.813953488372093	0.613406292749658
GSC_95235437	GSC	0.168248748780681	0.0646853441733511	0.000224322067795459	2.98289005871088	4.89399301045147	1.56429191996182	0.000437132848995847	0.447058823529412	0.848837209302326	0.665526675786594
GSC_95235468	GSC	0.16989160822411	0.0665161856433769	0.0244934759333558	2.43008618437965	4.04157950232608	1.21744623393136	0.000700676092637971	0.352941176470588	0.906976744186046	0.600957592339261
GSC_95235473	GSC	0.184107491678802	0.0913852458894616	0.238416650117266	2.09341213453432	3.60405081525065	0.954183785566377	0.00180492945693064	0.4	0.883720930232558	0.553077975376197
GSC_95235475	GSC	0.189753735571631	0.0867030890291853	0.125822722873993	2.13113329808265	3.55512402777771	1.03651623261539	0.000854307621597101	0.482352941176471	0.779069767441861	0.568809849521204
GSC_95235481	GSC	0.204180096076989	0.105747526326861	0.494412798593613	2.00923421262183	3.3537698731707	0.955340995968311	0.000966980503041516	0.282352941176471	0.883720930232558	0.469083447332421
GSC_95235489	GSC	0.137718870931237	0.0521487386440169	0.0923051520783877	2.40609750626259	4.09668648692645	1.12715124375265	0.00135711012800673	0.247058823529412	0.802325581395349	0.424350205198358
GSC_95235514	GSC	0.156676518314646	0.0587105316413317	0.407859261703722	2.26192059728996	3.83457618526599	1.08727756062493	0.00111518998779394	0.270588235294118	0.976744186046512	0.53734610123119
GSC_95235520	GSC	0.164306613203252	0.068825801117794	0.580463233610557	2.03637686807059	3.48912779216196	0.938517000325826	0.0015658531540938	0.329411764705882	0.906976744186046	0.525034199726402
GSC_95235535	GSC	0.171308436901246	0.0555177262520756	0.00906753967675738	2.36319681275792	3.90477496114839	1.21627222175658	0.000530030511572996	0.388235294117647	0.895348837209302	0.617236662106703
GSC_95235540	GSC	0.15516072400901	0.0494687608778481	0.00084113323614476	2.46208187160638	4.11351338603796	1.23408030082597	0.000740506450038556	0.376470588235294	0.883720930232558	0.649794801641587
GSC_95235549	GSC	0.159596748300061	0.0547447624480703	0.000991642324408065	2.32816606680419	3.90712781738013	1.14975235946442	0.000858514538043719	0.541176470588235	0.732558139534884	0.647742818057455
GSX1_28366364	GSX1	0.126997891735481	0.0788582233156783	0.035107952365442	2.231427404144	4.17414265775448	0.726008127316264	0.0105370300033661	0.270588235294118	0.930232558139535	0.59452804377565
GSX1_28366366	GSX1	0.0763293896363471	0.0436932376911031	0.264786345418386	3.2954615603567	6.76046306256665	0.830389901150922	0.0315068977960025	0.270588235294118	0.918604651162791	0.550205198358413
GSX1_28366388	GSX1	0.171775459011995	0.0746713322816789	0.00438120815319999	3.03151616240141	5.04592444849598	1.53954602629983	0.000732646629150157	0.470588235294118	0.837209302325581	0.627906976744186
GSX1_28366409	GSX1	0.314174169941515	0.231020974216169	0.0166028737977564	2.12596488535784	3.45107708253102	1.01023580889919	0.000663629388112543	0.411764705882353	0.895348837209302	0.607523939808482
GSX1_28366415	GSX1	0.255383944392864	0.157747634881655	0.00164265291338631	2.34229184011793	3.76030849927737	1.19644237282748	0.000361976977755215	0.4	0.86046511627907	0.641313269493844
GSX1_28366424	GSX1	0.257344392222093	0.165807642167715	0.00595392844233783	2.22843925606067	3.60874505092915	1.09767257346927	0.000531266414901863	0.317647058823529	0.953488372093023	0.623529411764706
GSX1_28366427	GSX1	0.211122966557749	0.127390545034683	0.000169250399457939	4.08630977946164	6.44527208115823	2.20073800313091	0.00019642977151089	0.423529411764706	0.895348837209302	0.668673050615595
GSX1_28366498	GSX1	0.105902220960907	0.0444557873111434	0.0383749964463192	2.17628480949202	4.1852067068463	0.774715994959812	0.0105761279555884	0.223529411764706	0.953488372093023	0.592886456908345
HOXD9_176987186	HOXD9	0.326518914663652	0.123173882946052	3.32966342479853e-10	2.35237636901868	3.34174796140601	1.51646687132124	6.04723499404971e-07	0.635294117647059	0.86046511627907	0.782421340629275
HOXD9_176987204	HOXD9	0.324276894241464	0.113731049911108	4.25606086938897e-11	2.49292868461332	3.54060141949131	1.62013822856836	5.02423160054342e-07	0.694117647058824	0.848837209302326	0.798084815321477
HOXD9_176987219	HOXD9	0.217699222898348	0.0894280277206906	1.81225903143593e-05	2.06478418222968	3.18832996871623	1.12067375115992	0.000107450379221274	0.564705882352941	0.848837209302326	0.692134062927497
HOXD9_176987223	HOXD9	0.334662217734738	0.125533347513907	1.00525622097239e-10	2.43898166001703	3.45498094931088	1.58407869766435	4.5951400190033e-07	0.611764705882353	0.86046511627907	0.791518467852257
HOXD9_176987225	HOXD9	0.327948703174402	0.122479013137957	4.01993831366091e-11	2.54013292072666	3.58718635740319	1.65966402729869	3.48603089376695e-07	0.705882352941177	0.813953488372093	0.798495212038304
HOXD9_176987244	HOXD9	0.341966481537279	0.144131884455159	6.73443380695679e-10	2.36900585839875	3.36553805276438	1.52382771883636	6.40548567777625e-07	0.588235294117647	0.883720930232558	0.777154582763338
HOXD9_176987251	HOXD9	0.337761560453798	0.139906109899855	6.48706991635321e-10	2.44285868732694	3.48621073363918	1.56919831226228	7.80029000825182e-07	0.764705882352941	0.697674418604651	0.777428180574555
HOXD9_176987266	HOXD9	0.30296534608314	0.114244287076775	2.16619507275475e-10	2.62731396984305	3.75314648524315	1.68903902823931	8.02560963296322e-07	0.694117647058824	0.802325581395349	0.785704514363885
HOXD9_176987271	HOXD9	0.309576357744038	0.119761869116847	2.56950210804642e-10	2.64944015283869	3.77511267435617	1.70803638238353	6.9285889500731e-07	0.717647058823529	0.779069767441861	0.784404924760602
HOXD9_176987276	HOXD9	0.306038354169422	0.120985700748742	6.40329515764702e-10	2.60039134473285	3.7201871101424	1.66516920151188	9.21112781873731e-07	0.682352941176471	0.802325581395349	0.777564979480164
HOXD9_176987281	HOXD9	0.312541798170857	0.12098242192663	3.23665677509171e-10	2.56819650747278	3.67206505012577	1.64818950803201	8.66358849460198e-07	0.729411764705882	0.755813953488372	0.782694938440492
HOXD9_176987303	HOXD9	0.314664526176301	0.111645737903253	1.49171526828705e-10	2.64922190007693	3.76986366219321	1.72026524816631	5.59373327784808e-07	0.670588235294118	0.848837209302326	0.788508891928865
HOXD9_176987316	HOXD9	0.334191248234975	0.12490541577662	1.53434101312162e-10	2.5244343481913	3.59288762844051	1.63787140527797	5.71036459506144e-07	0.729411764705882	0.802325581395349	0.788303693570451
HOXD9_176987319	HOXD9	0.334316118203939	0.122181800955271	1.63569130093983e-10	2.47288171427274	3.50388329561676	1.61081822958667	4.33529498747728e-07	0.764705882352941	0.755813953488372	0.787824897400821
HOXD9_176987367	HOXD9	0.343401890525114	0.109607264737871	3.32303269962337e-11	2.444644300689	3.44713808059092	1.61211168292463	2.61709524494632e-07	0.811764705882353	0.732558139534884	0.799931600547196
ITGA8_15761809	ITGA8	0.175970124810026	0.0368658845243697	7.05588577723246e-06	3.99366092030276	6.02527698311134	2.43499941602828	1.42783709314966e-05	0.55421686746988	0.855421686746988	0.703803164465089
ITGA8_15761814	ITGA8	0.206735473824626	0.0475409738873212	2.42412099411432e-09	4.03333461496688	5.88935169041818	2.567448352908	2.32793084671485e-06	0.566265060240964	0.879518072289157	0.771519814196545
ITGA8_15761826	ITGA8	0.25279678883285	0.0470763514633775	1.12471155744302e-11	4.42023306689892	6.37560612647834	2.904325275551	7.75721137924851e-07	0.734939759036145	0.795180722891566	0.812454637828422
ITGA8_15761854	ITGA8	0.247572726875366	0.0464841359813728	8.25710798022548e-13	5.05101206326464	7.19906184218959	3.34502080740586	4.1933978578584e-07	0.658823529411765	0.927710843373494	0.829624379872431
ITGA8_15761869	ITGA8	0.238177111133703	0.0433030409474721	7.16608566609291e-13	5.49454995161601	7.81281382492951	3.65012120121866	3.67239226143479e-07	0.647058823529412	0.916666666666667	0.830042016806723
ITGA8_15761876	ITGA8	0.204186449450748	0.0430098070908172	1.91553469218245e-12	5.22070982718051	7.41415407097793	3.44922363806039	3.73591815948019e-07	0.635294117647059	0.904761904761905	0.822408963585434
ITGA8_15761881	ITGA8	0.301274276273279	0.0686441967662183	6.49372010722219e-14	4.57988351135826	6.30089057694209	3.16913184181724	2.96449263221694e-08	0.670588235294118	0.928571428571429	0.850210084033613
ITGA8_15761886	ITGA8	0.303563741520471	0.0766906098490098	1.17858994480287e-12	4.49035439985029	6.23772661697372	3.07269992840823	6.15935359893658e-08	0.741176470588235	0.869047619047619	0.825980392156863
ITGA8_15761890	ITGA8	0.294451580735368	0.0653215854837119	1.05984384880925e-13	4.82666502913856	6.73470759544112	3.29141766001251	8.12408484835182e-08	0.705882352941177	0.892857142857143	0.845448179271709
ITGA8_15761893	ITGA8	0.29121516812344	0.0644277297034486	1.76553472774669e-13	4.53443358727529	6.31100759548138	3.10487820891346	6.3699609983589e-08	0.635294117647059	0.952380952380952	0.841526610644258
ITGA8_15761899	ITGA8	0.245268537819506	0.0543146500559665	1.85297544678987e-12	4.80453970022134	6.79567449288874	3.21015892811195	2.45263153389858e-07	0.694117647058824	0.892857142857143	0.822619047619048
ITGA8_15761914	ITGA8	0.25365509303291	0.0562796540177715	1.06519987929242e-12	4.98061224507161	6.97499939841175	3.36954468324656	1.16800506062726e-07	0.752941176470588	0.825581395348837	0.824897400820793
ITGA8_15761917	ITGA8	0.198389901349049	0.0518063474743278	8.30962324593267e-12	5.22195161091538	7.38770523882802	3.47418262107023	2.65050957282555e-07	0.776470588235294	0.744186046511628	0.810123119015048
ITGA8_15761931	ITGA8	0.193747273142155	0.0459222939803995	9.9484294046191e-10	5.04987342432683	7.26574616580528	3.28622675423426	8.79294290798794e-07	0.611764705882353	0.872093023255814	0.77421340629275
ITGA8_15761935	ITGA8	0.166983409161511	0.0377374750806972	9.03392819889194e-12	7.46344852278521	10.5293004736501	4.96325387031333	2.56695826433935e-07	0.776470588235294	0.755813953488372	0.809507523939808
ITGA8_15761939	ITGA8	0.149572878484477	0.0434519193524619	1.93143304740081e-11	7.04792428027144	10.0518636336479	4.57524489677516	7.32708190988357e-07	0.788235294117647	0.720930232558139	0.80389876880985
ITGA8_15761947	ITGA8	0.118727800184426	0.0299106744246537	1.31333084170453e-10	8.64411205799463	12.5231418465575	5.480717393976	2.1233637918932e-06	0.705882352941177	0.825581395348837	0.789398084815321
ITGA8_15761952	ITGA8	0.114577726385387	0.0339667319982367	2.91363420355386e-09	8.31105960741458	12.1682002614949	5.1692179216925	4.22969412649841e-06	0.635294117647059	0.802325581395349	0.766142270861833
ITGA8_15761985	ITGA8	0.212801357531142	0.0497453732229173	5.47044475368645e-11	4.74803589243465	6.82815541083453	3.0743752531794	1.03130408425391e-06	0.694117647058824	0.848837209302326	0.79610123119015
ITGA8_15761989	ITGA8	0.156368166923718	0.0334098644909701	2.90348005063719e-10	5.73054201718943	8.56809902245482	3.50443622131777	1.14956914571567e-05	0.647058823529412	0.825581395348837	0.783105335157319
ITGA8_15761991	ITGA8	0.158072424666348	0.0274113228570013	1.54159462995307e-12	6.06950945709819	9.12227703740056	3.71750058554171	1.3304215670942e-05	0.752941176470588	0.790697674418605	0.821545827633379
ITGA8_15762011	ITGA8	0.254150023268321	0.0507622664250914	1.95039480385214e-12	4.40413619731526	6.2420962216887	2.94266899068036	2.57815029523733e-07	0.729411764705882	0.835294117647059	0.821384083044983
