	value	Group
1438	0.000185185185185185	HNT
1439	0.000368324125230203	HNT
1440	0.000155400155400155	HNT
1441	0.00118343195266272	HNT
1442	0.0355392156862745	HNT
1443	0.00333333333333333	HNT
1444	NA	HNT
1445	0.00125786163522013	HNT
1446	0.00149253731343284	HNT
1447	0.0116666666666667	HNT
1448	0.0183150183150183	HNT
1449	0	HNT
1450	0	HNT
1451	0	HNT
1452	0	HNT
1453	0.00520833333333333	HNT
1454	0.00092464170134073	HNT
1455	0.0012987012987013	HNT
1456	0	HNT
1457	0	HNT
1458	0	HNT
1459	0.0396520146520147	HNT
1460	0	HNT
1461	0.0690364599939068	HNT
1462	0.00178122038108311	HNT
1463	0.00264550264550265	HNT
1464	0.00458553791887125	HNT
1465	0	HNT
1466	0.00919221230637467	HNT
1467	0	HNT
1468	0.0390654812649698	HNT
1469	0	HNT
1470	0.0124653628528381	HNT
1471	0	HNT
1472	0.00282485875706215	HNT
1473	0	HNT
1474	0	HNT
1475	0.00813008130081301	HNT
1476	0.00854166666666667	HNT
1477	0.0024	HNT
1478	0.00168350168350168	HNT
1479	0	HNT
1480	0.000260416666666667	HNT
1481	9.74658869395711e-05	HNT
1482	0.000613496932515337	HNT
1483	0	HNT
1484	0.00462962962962963	HNT
1485	NA	HNT
1486	0.0062671273680448	HNT
1487	0.0269574175824176	HNT
1488	0.0161622098148692	HNT
1489	0	HNT
1490	0.00072463768115942	HNT
1491	0	HNT
1492	0	HNT
1493	0.00495049504950495	HNT
1494	0.00252525252525253	HNT
1495	0.000432900432900433	HNT
1496	0.0376958525345622	HNT
1497	0	HNT
1498	NA	HNT
1499	NA	HNT
1500	0.0264550264550265	HNT
1501	0	HNT
1502	0.00320512820512821	HNT
1503	0	HNT
1504	0.0087719298245614	HNT
1505	0	HNT
1506	0.00775193798449612	HNT
1507	0.00358709648013309	HNT
1508	0.0416666666666667	HNT
1509	0.00258397932816537	HNT
1510	0.0303030303030303	HNT
1511	0	HNT
1512	0	HNT
1513	0.00813008130081301	HNT
1514	0.0100627022653722	HNT
1515	0.000129954515919428	HNT
1516	0.0844155844155844	HNT
1517	0	HNT
1518	0	HNT
1519	0.00273224043715847	HNT
1520	0.000222222222222222	HNT
1521	0	HNT
1522	0.000341880341880342	HNT
1523	0.00327868852459016	HNT
1524	0	HNT
1525	0	HNT
1526	NA	HNT
1527	0.0283499446290144	HNT
1528	0.00508474576271186	HNT
1529	0.00333333333333333	HNT
1530	0	HNT
1531	0	HNT
1532	0	HNT
1533	0	HNT
1534	0.00980392156862745	HNT
1535	0	HNT
1536	0	HNT
1537	0	HNT
1538	0	HNT
1539	0	HNT
1540	0	HNT
1541	NA	HNT
1542	NA	HNT
1543	0.0246415770609319	HNT
1544	0	HNT
1545	0.28125	HNT
1546	0	HNT
1547	0.075	HNT
1548	0.0175919732441472	HNT
1549	0	HNT
1550	0.0242504409171076	HNT
1551	0	HNT
1552	0	HNT
1553	0	HNT
1554	0	HNT
1555	0	HNT
1556	0	HNT
1557	0	HNT
1558	0	HNT
1559	0	HNT
1560	0	HNT
1561	0.000193236714975845	HNT
1562	0.000241545893719807	HNT
1563	0	HNT
1564	0.00151515151515152	HNT
1565	0.00694444444444444	HNT
1566	0	HNT
1567	NA	HNT
1568	0.0291166989039329	HNT
1569	0.00888888888888889	HNT
1570	0.0384615384615385	HNT
1571	0	HNT
1572	0	HNT
1573	0	HNT
1574	0	HNT
1575	0	HNT
1576	0	HNT
1577	0.0619305297876726	HNT
1578	0.0156723963599596	HNT
1579	0	HNT
1580	NA	HNT
1581	NA	HNT
1582	0	HNT
1583	0	HNT
1584	0.0151048791609667	HNT
1585	0	HNT
1586	0	HNT
1587	0.00091324200913242	HNT
1588	0.00574712643678161	HNT
1589	0.0323232323232323	HNT
1590	NA	HNT
1591	0.0887703252032521	HNT
1592	0.0238095238095238	HNT
1593	0	HNT
1594	0	HNT
1595	0.00925925925925926	HNT
1596	0	HNT
1597	0	HNT
1598	0	HNT
1599	0	HNT
1600	0.000854700854700855	HNT
1601	0.00238095238095238	HNT
1602	0.0001194743130227	HNT
1603	0.000202942668696093	HNT
1604	0.000290486564996369	HNT
1605	0	HNT
1606	0.00854700854700855	HNT
1607	0.075	HNT
1608	NA	HNT
1609	0.00136986301369863	HNT
1610	0.0729634442134442	HNT
1611	0.0241319444444444	HNT
1612	0	HNT
1613	0.0222303901812535	HNT
1614	0.0237520128824477	HNT
1615	0	HNT
1616	0.00833333333333333	HNT
1617	0.203580901856764	HNT
1618	0.301174212550511	HNT
1619	0.20266762223284	HNT
1620	0	HNT
1621	0	HNT
1622	0	HNT
1623	0.00769230769230769	HNT
1624	NA	HNT
1625	0.0149747662778191	HNT
1626	0	HNT
1627	0.0323275862068966	HNT
1628	0	HNT
1629	0.219667943805875	HNT
1630	0	HNT
1631	0	HNT
1632	0.00909090909090909	HNT
1633	0	HNT
1634	0.0015625	HNT
1635	0.0583382295338817	HNT
1636	0.00268817204301075	HNT
1637	0	HNT
1638	0.000288600288600289	HNT
1639	0.0240740740740741	HNT
1640	0.0552889576883385	HNT
1641	0.00120481927710843	HNT
1642	0	HNT
1643	0	HNT
1644	0	HNT
1645	0	HNT
1646	0.00144927536231884	HNT
1647	0.0263157894736842	HNT
1648	0	HNT
1649	NA	HNT
1650	0.00508474576271186	HNT
1651	0.354565656565657	HNT
1652	0.00854700854700855	HNT
1653	0.0087719298245614	HNT
1654	0.00116959064327485	HNT
1655	0	HNT
1656	0	HNT
1657	0.0037037037037037	HNT
1658	0.136706349206349	HNT
1659	0.0361305361305361	HNT
1660	0	HNT
1661	0	HNT
1662	NA	HNT
1663	0	HNT
1664	0	HNT
1665	0	HNT
1666	0.0174137737332884	HNT
1667	0.011400353447072	HNT
1668	0	HNT
1669	0	HNT
1670	0.18006993006993	HNT
1671	0.00484848484848485	HNT
1672	0	HNT
1673	0.0211352657004831	HNT
1674	0	HNT
1675	0.00801346801346801	HNT
1676	0	HNT
1677	0.0053763440860215	HNT
1678	0	HNT
1679	0	HNT
1680	0	HNT
1681	0	HNT
1682	0.000925925925925926	HNT
1683	0.00421940928270042	HNT
1684	0	HNT
1685	0	HNT
1686	0.000345423143350604	HNT
1687	0	HNT
1688	0.129322066822067	HNT
1689	0	HNT
1690	0	HNT
1691	0.0237594617325484	HNT
1692	0.040990990990991	HNT
1693	0.0463809982346333	HNT
1694	0	HNT
1695	0.0335414609768287	HNT
1696	0	HNT
1697	0.473333333333333	HNT
1698	0	HNT
1699	0.264388066713648	HNT
1700	0.420089741448754	HNT
1701	0.384542124542125	HNT
1702	0	HNT
1703	NA	HNT
1704	NA	HNT
1705	0	HNT
1706	0	HNT
1707	0.0850877192982456	HNT
1708	0	HNT
1709	0	HNT
1710	0	HNT
1711	0	HNT
1712	0.192549943883277	HNT
1713	0	HNT
1714	0.442301587301587	HNT
1715	0	HNT
1716	0.00123456790123457	HNT
1717	0.331570512820513	HNT
1718	0.00584795321637427	HNT
1719	0	HNT
1720	0.331548595096443	HNT
1721	0	HNT
1722	0	HNT
1723	0.00165289256198347	HNT
1724	0.0109903381642512	HNT
1725	0	HNT
1726	0.00012012012012012	HNT
1727	0	HNT
1728	0.0015625	HNT
1729	0	HNT
1730	0	HNT
1731	NA	HNT
1732	0	HNT
1733	0.00121951219512195	HNT
1734	0.0159817351598174	HNT
1735	0	HNT
1736	0.00394765071872989	HNT
1737	0.0104166666666667	HNT
1738	0	HNT
1739	0.0214942528735632	HNT
1740	0.03125	HNT
1741	0.00264550264550265	HNT
1742	0.0789779326364692	HNT
1743	0	HNT
1744	NA	HNT
1745	NA	HNT
1746	NA	HNT
1747	0	HNT
1748	0.04366842664715	HNT
1749	0	HNT
1750	0	HNT
1751	0	HNT
1752	0	HNT
1753	0.000900900900900901	HNT
1754	0	HNT
1755	0.00819672131147541	HNT
1756	0	HNT
1757	0.00099502487562189	HNT
1758	0.0123456790123457	HNT
1759	0	HNT
1760	0	HNT
1761	0	HNT
1762	0	HNT
1763	0	HNT
1764	0.0138359977730056	HNT
1765	0.00421940928270042	HNT
1766	0	HNT
1767	0.000113960113960114	HNT
1768	0.000144300144300144	HNT
1769	0.00117647058823529	HNT
1770	0.0393518518518519	HNT
1771	0	HNT
1772	0	HNT
1773	0.00263157894736842	HNT
1774	0.0145712443584784	HNT
1775	0.0299145299145299	HNT
1776	0	HNT
1777	0.0208866155157715	HNT
1778	0	HNT
1779	0	HNT
1780	0.00813008130081301	HNT
1781	0.115277777777778	HNT
1782	0.143220285461665	HNT
1783	0.223897306397306	HNT
1784	0	HNT
1785	0	HNT
1786	0	HNT
1787	0	HNT
1788	0	HNT
1789	0.0510630464795214	HNT
1790	0.00108225108225108	HNT
1791	0.037037037037037	HNT
1792	0	HNT
1793	0	HNT
1794	0.0025974025974026	HNT
1795	0	HNT
1796	0.0545748299319728	HNT
1797	0	HNT
1798	0.0028169014084507	HNT
1799	0.0698139025725233	HNT
1800	0	HNT
1801	0.00680272108843537	HNT
1802	0.00320218177361035	HNT
1803	0.148148148148148	HNT
1804	0	HNT
1805	0.334125874125874	HNT
1806	0.120946455505279	HNT
1807	0.904017857142857	HNT
1808	0.0526912840479649	HNT
1809	0	HNT
1810	0	HNT
1811	0	HNT
1812	0	HNT
1813	NA	HNT
1814	0	HNT
1815	0	HNT
1816	0	HNT
1817	NA	HNT
1818	0	HNT
1819	0	HNT
1820	0	HNT
1821	0	HNT
1822	0	HNT
1823	0	HNT
1824	0	HNT
1825	NA	HNT
1826	0	HNT
1827	NA	HNT
1828	NA	HNT
1829	0	HNT
1830	0.0133333333333333	HNT
1831	0	HNT
1832	0	HNT
1833	0	HNT
1834	0	HNT
1835	0.39030303030303	HNT
1836	0	HNT
1837	0	HNT
1838	0	HNT
1839	0	HNT
1840	0	HNT
1841	0	HNT
1842	0	HNT
1843	0	HNT
1844	0	HNT
1845	0	HNT
1846	0	HNT
1847	0	HNT
1848	0	HNT
1849	0.000170285227756492	HNT
1850	0	HNT
1851	0	HNT
1852	0	HNT
1853	0	HNT
1854	NA	HNT
1855	0.0349657955748919	HNT
1856	0.0101282051282051	HNT
1857	0	HNT
1858	0	HNT
1859	0.00087719298245614	HNT
1860	0	HNT
1861	0	HNT
1862	0.00303030303030303	HNT
1863	0	HNT
1864	0.000485908649173955	HNT
1865	0.00285714285714286	HNT
1866	NA	HNT
1867	NA	HNT
1868	NA	HNT
1869	0	HNT
1870	0	HNT
1871	0	HNT
1872	0	HNT
1873	0.00333333333333333	HNT
1874	0.00196078431372549	HNT
1875	0.01496138996139	HNT
1876	0.00829070758738278	HNT
1877	NA	HNT
1878	0.0045045045045045	HNT
1879	0	HNT
1880	0.000472813238770686	HNT
1881	0.06875	HNT
1882	0.00490196078431373	HNT
1883	0	HNT
1884	0	HNT
1885	0	HNT
1886	0	HNT
1887	0.00121951219512195	HNT
1888	0	HNT
1889	0	HNT
1890	0.000189125295508274	HNT
1891	0.00023767082590612	HNT
1892	0.000961538461538462	HNT
1893	0.00387596899224806	HNT
1894	NA	HNT
1895	NA	HNT
1896	0.0558144866219369	HNT
1897	NA	HNT
1898	NA	HNT
1899	NA	HNT
1900	NA	HNT
1901	NA	HNT
1902	NA	HNT
1903	NA	HNT
1904	NA	HNT
1905	NA	HNT
1906	NA	HNT
1907	NA	HNT
1908	NA	HNT
1909	NA	HNT
1910	NA	HNT
1911	NA	HNT
1912	NA	HNT
1913	NA	HNT
1914	NA	HNT
1915	0	HNT
1916	0.00641025641025641	HNT
1917	0.0143464880186321	HNT
1918	NA	HNT
1919	0	HNT
1920	0	HNT
1921	NA	HNT
1922	NA	HNT
1923	NA	HNT
1924	NA	HNT
1925	NA	HNT
1926	NA	HNT
1927	NA	HNT
1928	0.0471685971685972	HNT
1929	0.00900900900900901	HNT
1930	0	HNT
1931	0	HNT
1932	0.0002389486260454	HNT
1933	0.00151515151515152	HNT
1934	0.0119047619047619	HNT
1935	0	HNT
1936	0	HNT
1937	0.00444444444444444	HNT
1938	0	HNT
1939	0	HNT
1940	0	HNT
1941	0.0021505376344086	HNT
1942	0	HNT
1943	0.00833333333333333	HNT
1944	0	HNT
1945	0	HNT
1946	0	HNT
1947	0.00980392156862745	HNT
1948	0.025	HNT
1949	NA	HNT
1950	NA	HNT
1951	0	HNT
1952	0	HNT
1953	0.00892857142857143	HNT
1954	0.196544933762979	HNT
1955	0	HNT
1956	0	HNT
1957	0	HNT
1958	0.00099502487562189	HNT
1959	NA	HNT
1960	0.0603641456582633	HNT
1961	0	HNT
1962	0.00141843971631206	HNT
1963	0.471861471861472	HNT
1964	0	HNT
1965	0.0040650406504065	HNT
1966	0.0230929179525811	HNT
1967	0	HNT
1968	0	HNT
1969	0.00909090909090909	HNT
1970	0.0375	HNT
1971	0.000470809792843691	HNT
1972	0	HNT
1973	0.000155400155400155	HNT
1974	0	HNT
1975	0.0407407407407407	HNT
1976	0.00264550264550265	HNT
1977	NA	HNT
1978	0.0121069182389937	HNT
1979	0.0155555555555556	HNT
1980	0.037037037037037	HNT
1981	0	HNT
1982	0.0454622955901728	HNT
1983	0	HNT
1984	0	HNT
1985	0	HNT
1986	0	HNT
1987	0	HNT
1988	0	HNT
1989	NA	HNT
1990	0	HNT
1991	0	HNT
1992	NA	HNT
1993	NA	HNT
1994	0.00297619047619048	HNT
1995	0.00082815734989648	HNT
1996	0	HNT
1997	0	HNT
1998	0	HNT
1999	0.00868002054442732	HNT
2000	0	HNT
2001	0	HNT
2002	0	HNT
2003	0	HNT
2004	0	HNT
2005	0.0053763440860215	HNT
2006	0	HNT
2007	0	HNT
2008	0	HNT
2009	0.00347222222222222	HNT
2010	0.0326839826839827	HNT
2011	0.029038112522686	HNT
2012	0	HNT
2013	0.000417972831765935	HNT
2014	0.000392618767177071	HNT
2015	0	HNT
2016	0	HNT
2017	0.130833333333333	HNT
2018	NA	HNT
2019	0.00289855072463768	HNT
2020	0.0129733520336606	HNT
2021	0.0175438596491228	HNT
2022	0.00757575757575758	HNT
2023	0.00123456790123457	HNT
2024	0.00297619047619048	HNT
2025	0	HNT
2026	0	HNT
2027	0	HNT
2028	0	HNT
2029	0	HNT
2030	NA	HNT
2031	0	HNT
2032	0	HNT
2033	NA	HNT
2034	NA	HNT
2035	0.00314465408805031	HNT
2036	0.00142857142857143	HNT
2037	0	HNT
2038	0	HNT
2039	0	HNT
2040	0.00196078431372549	HNT
2041	0.00476190476190476	HNT
2042	0	HNT
2043	0	HNT
2044	0	HNT
2045	0	HNT
2046	0	HNT
2047	0.0342140921409214	HNT
2048	0.000689061154177433	HNT
2049	0	HNT
2050	0.00427350427350427	HNT
2051	0.0103448275862069	HNT
2052	0	HNT
2053	0	HNT
2054	0	HNT
2055	0	HNT
2056	0	HNT
2057	0.0469135802469136	HNT
2058	0.00666666666666667	HNT
2059	0	HNT
2060	0	HNT
2061	0.00540540540540541	HNT
2062	0.00427350427350427	HNT
2063	0.00222222222222222	HNT
2064	0	HNT
2065	0.00490196078431373	HNT
2066	0	HNT
2067	0	HNT
2068	0	HNT
2069	0	HNT
2070	0	HNT
2071	NA	HNT
2072	0	HNT
2073	0	HNT
2074	NA	HNT
2075	NA	HNT
2076	0	HNT
2077	0	HNT
2078	0	HNT
2079	0	HNT
2080	0	HNT
2081	0.00105820105820106	HNT
2082	0.113631780600928	HNT
2083	0.0711517165005537	HNT
2084	0	HNT
2085	0	HNT
2086	0	HNT
2087	0	HNT
2088	0.0538720538720539	HNT
2089	0	HNT
2090	0	HNT
2091	0	HNT
2092	NA	HNT
2093	NA	HNT
2094	NA	HNT
2095	NA	HNT
2096	NA	HNT
2097	NA	HNT
2098	NA	HNT
2099	0	HNT
2100	NA	HNT
2101	NA	HNT
2102	0	HNT
2103	0	HNT
2104	0	HNT
2105	0	HNT
2106	0	HNT
2107	0	HNT
2108	0	HNT
2109	NA	HNT
2110	NA	HNT
2111	NA	HNT
2112	NA	HNT
2113	NA	HNT
2114	NA	HNT
2115	NA	HNT
2116	NA	HNT
2117	NA	HNT
2118	NA	HNT
2119	NA	HNT
2120	0	HNT
2121	0	HNT
2122	NA	HNT
2123	NA	HNT
2124	0.0111111111111111	HNT
2125	0	HNT
2126	NA	HNT
2127	NA	HNT
2128	NA	HNT
2129	NA	HNT
2130	NA	HNT
2131	NA	HNT
2132	NA	HNT
2133	0.0303030303030303	HNT
2134	0	HNT
2135	0.00164203612479475	HNT
2136	0	HNT
2137	0.000516795865633075	HNT
2138	0.0512820512820513	HNT
2139	0.112433862433862	HNT
2140	0.0833333333333333	HNT
2141	0	HNT
2142	0	HNT
2143	0	HNT
2144	0.0555555555555556	HNT
2145	0	HNT
2146	0.01	HNT
2147	0	HNT
2148	0	HNT
2149	0	HNT
2150	NA	HNT
2151	NA	HNT
2152	NA	HNT
2153	NA	HNT
2154	NA	HNT
2155	NA	HNT
2156	NA	HNT
2157	NA	HNT
2158	NA	HNT
2159	NA	HNT
2160	NA	HNT
2161	NA	HNT
2162	NA	HNT
2163	0.0037037037037037	HNT
2164	NA	HNT
2165	0	HNT
2166	0	HNT
2167	NA	HNT
2168	NA	HNT
2169	NA	HNT
2170	NA	HNT
2171	NA	HNT
2172	NA	HNT
2173	NA	HNT
2174	0.0208711433756806	HNT
2175	0.0119047619047619	HNT
2176	0	HNT
2177	0	HNT
2178	0.000102880658436214	HNT
2179	0.0142857142857143	HNT
2180	0.00574712643678161	HNT
2181	NA	HNT
2182	NA	HNT
2183	NA	HNT
2184	0	HNT
2185	0.0123456790123457	HNT
2186	0	HNT
2187	0	HNT
2188	0.00347222222222222	HNT
2189	0.00617283950617284	HNT
2190	NA	HNT
2191	0	HNT
2192	0.00153609831029186	HNT
2193	0	HNT
2194	NA	HNT
2195	0	HNT
2196	0.02	HNT
2197	NA	HNT
2198	0	HNT
2199	0.00813008130081301	HNT
2200	0.00112044817927171	HNT
2201	0	HNT
2202	0	HNT
2203	0	HNT
2204	0.0220952380952381	HNT
2205	0.320762634555738	HNT
2206	NA	HNT
2207	NA	HNT
2208	0.00148148148148148	HNT
2209	NA	HNT
2210	NA	HNT
2211	NA	HNT
2212	NA	HNT
2213	NA	HNT
2214	NA	HNT
2215	0.00666666666666667	HNT
2216	0	HNT
2217	0	HNT
2218	0	HNT
2219	0.000189933523266857	HNT
2220	0	HNT
2221	0.0072463768115942	HNT
2222	NA	HNT
2223	NA	HNT
2224	0	HNT
2225	NA	HNT
2226	NA	HNT
2227	NA	HNT
2228	0.00317460317460317	HNT
2229	0.0087719298245614	HNT
2230	0.00694444444444444	HNT
2231	0.0138888888888889	HNT
2232	0	HNT
2233	0	HNT
2234	0.00714285714285714	HNT
2235	NA	HNT
2236	0	HNT
2237	NA	HNT
2238	NA	HNT
2239	NA	HNT
2240	0	HNT
2241	0.00108225108225108	HNT
2242	NA	HNT
2243	0	HNT
2244	0	HNT
2245	0.0350090769445608	HNT
2246	0.0128205128205128	HNT
2247	NA	HNT
2248	NA	HNT
2249	NA	HNT
2250	0.0238095238095238	HNT
2251	0	HNT
2252	0	HNT
2253	0.000389863547758285	HNT
2254	0	HNT
2255	0	HNT
2256	NA	HNT
2257	NA	HNT
2258	NA	HNT
2259	NA	HNT
2260	NA	HNT
2261	NA	HNT
2262	NA	HNT
2263	0.00757575757575758	HNT
2264	0	HNT
2265	NA	HNT
2266	NA	HNT
2267	NA	HNT
2268	NA	HNT
2269	NA	HNT
2270	NA	HNT
2271	NA	HNT
2272	0	HNT
2273	0	HNT
2274	0	HNT
2275	0	HNT
2276	NA	HNT
2277	0	HNT
2278	0	HNT
2279	NA	HNT
2280	NA	HNT
2281	NA	HNT
2282	NA	HNT
2283	NA	HNT
2284	0	HNT
2285	0.0111111111111111	HNT
2286	0.0010752688172043	HNT
2287	0.193434343434343	HNT
2288	NA	HNT
2289	NA	HNT
2290	0.00333333333333333	HNT
2291	NA	HNT
2292	NA	HNT
2293	NA	HNT
2294	NA	HNT
2295	NA	HNT
2296	NA	HNT
2297	0	HNT
2298	0.0208333333333333	HNT
2299	0	HNT
2300	0	HNT
2301	0	HNT
2302	0.00344827586206897	HNT
2303	0.0347222222222222	HNT
2304	0	HNT
2305	NA	HNT
2306	0	HNT
2307	0	HNT
2308	0.0123456790123457	HNT
2309	0	HNT
2310	NA	HNT
2311	NA	HNT
2312	NA	HNT
2313	0	HNT
2314	0.0833333333333333	HNT
2315	0	HNT
2316	0	HNT
2317	NA	HNT
2318	0.0666666666666667	HNT
2319	0	HNT
2320	NA	HNT
2321	NA	HNT
2322	0.0161290322580645	HNT
2323	0	HNT
2324	0	HNT
2325	0	HNT
2326	0	HNT
2327	NA	HNT
2328	NA	HNT
2329	NA	HNT
2330	NA	HNT
2331	0.00277777777777778	HNT
2332	0	HNT
2333	0	HNT
2334	0	HNT
2335	0.000493827160493827	HNT
2336	0	HNT
2337	0	HNT
2338	0.00555555555555555	HNT
2339	0.00980392156862745	HNT
2340	0	HNT
2341	0.000634920634920635	HNT
2342	0.000505050505050505	HNT
2343	0.003125	HNT
2344	0.046969696969697	HNT
2345	NA	HNT
2346	NA	HNT
2347	NA	HNT
2348	NA	HNT
2349	NA	HNT
2350	NA	HNT
2351	NA	HNT
2352	NA	HNT
2353	NA	HNT
2354	NA	HNT
2355	0	HNT
2356	0	HNT
2357	0	HNT
2358	NA	HNT
2359	0	HNT
2360	0	HNT
2361	NA	HNT
2362	NA	HNT
2363	0	HNT
2364	0.00170068027210884	HNT
2365	NA	HNT
2366	NA	HNT
2367	NA	HNT
2368	0	HNT
2369	0.0277777777777778	HNT
2370	NA	HNT
2371	NA	HNT
2372	NA	HNT
2373	0	HNT
2374	0	HNT
2375	0.00490196078431373	HNT
2376	0	HNT
2377	0	HNT
2378	0.0072463768115942	HNT
2379	0	HNT
2380	0	HNT
2381	0	HNT
2382	0	HNT
2383	0.000411522633744856	HNT
2384	0.00384615384615385	HNT
2385	0.0238095238095238	HNT
2386	0	HNT
2387	NA	HNT
2388	0	HNT
2389	NA	HNT
2390	0	HNT
2391	0	HNT
2392	0	HNT
2393	0	HNT
2394	0	HNT
2395	NA	HNT
2396	0	HNT
2397	0	HNT
2398	0.00476190476190476	HNT
2399	NA	HNT
2400	0	HNT
2401	0	HNT
2402	NA	HNT
2403	0	HNT
2404	0	HNT
2405	0	HNT
2406	0.0555555555555556	HNT
2407	NA	HNT
2408	NA	HNT
2409	0	HNT
2410	0	HNT
2411	NA	HNT
2412	NA	HNT
2413	NA	HNT
2414	0	HNT
2415	0	HNT
2416	0	HNT
2417	0	HNT
2418	0	HNT
2419	0	HNT
2420	NA	HNT
2421	NA	HNT
2422	NA	HNT
2423	NA	HNT
2424	NA	HNT
2425	NA	HNT
2426	NA	HNT
2427	NA	HNT
2428	NA	HNT
2429	NA	HNT
2430	1	HNT
2431	0.111111111111111	HNT
2432	0	HNT
2433	NA	HNT
2434	NA	HNT
2435	NA	HNT
2436	NA	HNT
2437	NA	HNT
2438	NA	HNT
2439	NA	HNT
2440	NA	HNT
2441	NA	HNT
2442	NA	HNT
2443	NA	HNT
2444	NA	HNT
2445	NA	HNT
2446	0	HNT
2447	0	HNT
2448	0	HNT
2449	0	HNT
2450	NA	HNT
2451	NA	HNT
2452	NA	HNT
2453	NA	HNT
2454	0	HNT
2455	NA	HNT
2456	NA	HNT
2457	NA	HNT
2458	NA	HNT
2459	NA	HNT
2460	NA	HNT
2461	NA	HNT
2462	0	HNT
2463	0.0020703933747412	HNT
2464	0	HNT
2465	0	HNT
2466	0	HNT
2467	0.0416666666666667	HNT
2468	0	HNT
2469	NA	HNT
2470	NA	HNT
2471	0	HNT
2472	0	HNT
2473	0	HNT
2474	0	HNT
2475	0	HNT
2476	0	HNT
2477	NA	HNT
2478	NA	HNT
2479	0	HNT
2480	0	HNT
2481	NA	HNT
2482	NA	HNT
2483	NA	HNT
2484	NA	HNT
2485	NA	HNT
2486	NA	HNT
2487	NA	HNT
2488	0	HNT
2489	0	HNT
2490	NA	HNT
2491	NA	HNT
2492	NA	HNT
2493	NA	HNT
2494	0	HNT
2495	0	HNT
2496	0	HNT
2497	0	HNT
2498	0.0166666666666667	HNT
2499	0	HNT
2500	NA	HNT
2501	0	HNT
2502	0	NP-Kun
2503	0	NP-Kun
2504	0	NP-Kun
2505	0	NP-Kun
2506	0	NP-Kun
2507	NA	NP-Kun
2508	0	NP-Kun
2509	NA	NP-Kun
2510	0.0698412698412698	NP-Kun
2511	0	NP-Kun
2512	0	NP-Kun
2513	0	NP-Kun
2514	0	NP-Kun
2515	0	NP-Kun
2516	NA	NP-Kun
2517	0	NP-Kun
2518	0	NP-Kun
2519	0	NP-Kun
2520	NA	NP-Kun
2521	NA	NP-Kun
2522	NA	NP-Kun
2523	NA	NP-Kun
2524	0	NP-Kun
2525	0.0111111111111111	NP-Kun
2526	NA	NP-Kun
2527	NA	NP-Kun
2528	0.972222222222222	NP-Kun
2529	0.0555555555555556	NP-Kun
2530	NA	NP-Kun
2531	0	NP-Kun
2532	0	NP-Kun
2533	0	NP-Kun
2534	0	NP-Kun
2535	0	NP-Kun
2536	0	NP-Kun
2537	NA	NP-Kun
2538	0	NP-Kun
2539	0	NP-Kun
2540	0	NP-Kun
2541	NA	NP-Kun
2542	NA	NP-Kun
2543	0	NP-Kun
2544	0	NP-Kun
2545	0	NP-Kun
2546	0	NP-Kun
2547	0	NP-Kun
2548	NA	NP-Kun
2549	0	NP-Kun
2550	NA	NP-Kun
2551	NA	NP-Kun
2552	0	NP-Kun
2553	0	NP-Kun
2554	0	NP-Kun
2555	0	NP-Kun
2556	0	NP-Kun
2557	NA	NP-Kun
2558	0	NP-Kun
2559	0	NP-Kun
2560	0	NP-Kun
2561	NA	NP-Kun
2562	NA	NP-Kun
2563	NA	NP-Kun
2564	NA	NP-Kun
2565	NA	NP-Kun
2566	0	NP-Kun
2567	NA	NP-Kun
2568	0	NP-Kun
2569	0.0238095238095238	NP-Kun
2570	NA	NP-Kun
2571	NA	NP-Kun
2572	NA	NP-Kun
2573	0.025	NP-Kun
2574	0	NP-Kun
2575	0	NP-Kun
2576	NA	NP-Kun
2577	0	NP-Kun
2578	0	NP-Kun
2579	0	NP-Kun
2580	0	NP-Kun
2581	0.431363636363636	NP-Kun
2582	NA	NP-Kun
2583	NA	NP-Kun
2584	NA	NP-Kun
2585	NA	NP-Kun
2586	0	NP-Kun
2587	0.000172265288544358	NP-Kun
2588	0	NP-Kun
2589	NA	NP-Kun
2590	0	NP-Kun
2591	NA	NP-Kun
2592	NA	NP-Kun
2593	0.0361111111111111	NP-Kun
2594	0	NP-Kun
2595	NA	NP-Kun
2596	0	NP-Kun
2597	0	NP-Kun
2598	NA	NP-Kun
2599	0	NP-Kun
2600	0	NP-Kun
2601	0	NP-Kun
2602	NA	NP-Kun
2603	NA	NP-Kun
2604	NA	NP-Kun
2605	NA	NP-Kun
2606	0	NP-Kun
2607	0	NP-Kun
2608	NA	NP-Kun
2609	NA	NP-Kun
2610	0	NP-Kun
2611	NA	NP-Kun
2612	NA	NP-Kun
2613	NA	NP-Kun
2614	0.0157894736842105	NP-Kun
2615	0	NP-Kun
2616	0	NP-Kun
2617	0	NP-Kun
2618	0.00833333333333333	NP-Kun
2619	0	NP-Kun
2620	NA	NP-Kun
2621	0	NP-Kun
2622	0	NP-Kun
2623	0	NP-Kun
2624	0	NP-Kun
2625	0	NP-Kun
2626	0	NP-Kun
2627	0	NP-Kun
2628	0	NP-Kun
2629	0	NP-Kun
2630	NA	NP-Kun
2631	0	NP-Kun
2632	NA	NP-Kun
2633	NA	NP-Kun
2634	0.15375	NP-Kun
2635	0	NP-Kun
2636	NA	NP-Kun
2637	0	NP-Kun
2638	0.00666666666666667	NP-Kun
2639	NA	NP-Kun
2640	0	NP-Kun
2641	0.0111111111111111	NP-Kun
