	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCT	LCT	LCT	LCT	LCT	LCT	LCT	LCT	NLT	NLT	NLT	NLT	WB	WB	WB	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT
chr1:31846126-31846227	NA	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	1	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0.908177408177408	0.763117283950617	0.0185467479674797	0	0.00476190476190476	0	0.0136986301369863	0.00378787878787879	0	0	0.0303030303030303	0	0	0	0	0	NA	0	0.037037037037037	0	0	0	0	0.0333845366103431	0	0.02	0	0	NA	0	0	NA	0	0.0175438596491228	0.0208333333333333	0.00952380952380952	0.0024330900243309	0.00266666666666667	0	0	0	0	0	0	0.0990675990675991	NA	0.0202020202020202	0.0185185185185185	0.0196078431372549	0	NA	0.00925925925925926	NA	0.0123456790123457	0.0238095238095238	0.0555555555555556	NA
chr19:40324880-40324888	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.919024128326454	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0.00245098039215686	0	0	0	0	0	0	0.0040650406504065	0	NA	0	NA	0	0	0	0	0	0.0072463768115942	0	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0.00340136054421769	0.0128205128205128	0	0	0	0	NA	0
chr22:38220758-38220762	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	1	NA	NA	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	1	0.00427350427350427	0	0.00520833333333333	0.0111111111111111	0.0045662100456621	0	0	0	0	0	NA	NA	0	0	NA	0	0	0.00694444444444444	0	0	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0.00761929641239986	0.0093244653103808	0	0	0.00469483568075117	0.00268817204301075	0	0	0	0.00497512437810945	0.0351605758582503	NA	0	0	NA	0	0.0361111111111111	0	NA	NA	NA
chr1:91183474-91183484	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.899404761904762	0.827777777777778	0.00980392156862745	0	0.0111111111111111	0	0.0544164854509682	0.054093567251462	0	0.0072463768115942	0	0	0.0833333333333333	0.0303030303030303	0.263888888888889	0	0.0666666666666667	0	0	0	0	0	0	0.00462962962962963	0	0	0	0	NA	0.00666666666666667	0	NA	0	0.0347222222222222	0	0.00462962962962963	0.00416666666666667	0.00694444444444444	0.00833333333333333	0.0879227053140097	0.0211538461538462	0.00354609929078014	0	0.00333333333333333	0	NA	0.0053763440860215	0	0	0	NA	0	NA	0	0	NA	NA
chr11:13984106-13984138	NA	NA	NA	NA	0	0	0	0	NA	0	NA	NA	0	NA	NA	0	0.00510204081632653	0.022108843537415	NA	0	0	NA	NA	NA	NA	NA	0.00340136054421769	0.00396825396825397	NA	0	0	0	NA	NA	NA	NA	NA	0.00170068027210884	NA	NA	NA	NA	0	0	0.00274725274725275	0	NA	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	0.891773380575744	0.666801403946597	0.000236518448438978	0	0.00158536585365854	0.00137362637362637	0.000141163184641446	0.00549424315180618	0.000590318772136954	0	0	0	0	0.000686813186813187	0	0	0	0.00133661712107523	0.000446428571428571	0	0	0.000637755102040816	0.000871080139372822	0.00181300427147603	0.000435540069686411	0.000297619047619048	0.000379939209726444	0	0.000420168067226891	0	0.000637755102040816	0	0.00140977443609023	0.00201610220240868	0.000871080139372822	0.00134264232008593	0.00117742291559349	0.000784929356357928	0	0.000430292598967298	0.000879662209711471	0.000695732838589981	0.000976618411954602	0.000463821892393321	0	0.00054525627044711	0.000605326876513317	NA	NA	0.000276854928017719	NA	0	0	NA	0	0	NA
chr16:22825669-22825688	0	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	0	NA	0	0	0	0	0	0	NA	0.333333333333333	0	0.2	NA	0	0	0	0.5	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	1	1	0.645632899452933	0	0	0	0	0.00216450216450216	0.040133779264214	0	0.00793650793650794	0	0	0	0.0111111111111111	NA	0	NA	0	0.0087719298245614	0.0119047619047619	0.00292397660818713	0	0	0.00171821305841924	0	0.00320512820512821	NA	0	0.0151515151515152	0	0	0.00303030303030303	0.00617283950617284	0.0555555555555556	0.0072463768115942	0.00490196078431373	0.00122549019607843	0.0293320580264626	0	0	0.00520833333333333	0	0	0.0028735632183908	0	NA	0	0	0	0.0037037037037037	NA	NA	0.0138888888888889	NA	0	NA	NA
chr11:13984290-13984309	NA	NA	0	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.720833333333333	0.00103092783505155	0	0	0	0.00151515151515152	0.00172413793103448	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0.00163934426229508	0.00303030303030303	0	0	0	0	0	0	0.00114942528735632	0	0	0	0	0	0.000709219858156028	0	0.00777126099706745	0.000813008130081301	0	0	0	0	0.000649350649350649	0	NA	NA	0	NA	0.00625	0	NA	0	NA	NA
chr11:2291449-2291464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	1	0.705555555555555	0.0168016194331984	0.0125	0.003125	0	0.00101010101010101	0.00526315789473684	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0.00078125	0	0	0	0	0	0	0	0	0.00384615384615385	0	0.004	0	0.000609756097560976	0.000649350649350649	0.00222222222222222	0	0.000917431192660551	0	0.00151515151515152	0	0	0.0170467032967033	0.004	NA	NA	0	NA	0	0.00476190476190476	NA	0	NA	NA
chr8:10590502-10590510	NA	0	NA	NA	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA	0	0	0	NA	0	0	0	NA	0	NA	NA	0	0	NA	0	0	NA	NA	0	0.333333333333333	NA	0	0	0	0	0	0.138888888888889	NA	NA	NA	NA	NA	0.0555555555555556	0	0	0	NA	0	0	NA	NA	NA	NA	NA	0.85233918128655	0.85625	0	0	0	0.00505050505050505	0	0.0459662288930582	0.0200320512820513	0	0	0.0238095238095238	0	0	0	0	0.277777777777778	0	0.00354609929078014	0	0	0	0	0.00879227053140097	0	0.00213675213675214	0	0.00617283950617284	0	0.0167676767676768	0.00617283950617284	NA	0	0.151085434173669	0	0.0193564605329311	0.00087260034904014	0.0105754573170732	0.0580993080993081	0	0	0.030345899827821	0	0	0	NA	0	NA	NA	0	NA	0.00273224043715847	0	NA	NA	0	0
chr17:75369938-75369953	NA	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	0	0	0	NA	0	0	NA	0.277777777777778	NA	NA	NA	1	1	0	0	0	0	0.00222222222222222	0	0.00416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0.164533405954975	0	0	0.00328947368421053	0.0947754859519565	0	0	0	0	0.00555555555555556	0	0.159761904761905	NA	0.0209505941213258	0	0	0	0	NA	NA	NA	0	NA	0
chr17:5000621-5000669	NA	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	0	0	0	NA	0	0	NA	NA	NA	NA	NA	0.973684210526316	0.814047619047619	0.00320512820512821	NA	0.131578947368421	0	0.00292397660818713	0.0410353535353535	0.0218637992831541	0.00476190476190476	0	0.0151515151515152	0.111111111111111	NA	0	0	0	0.00387596899224806	0	0.0386904761904762	0.00292397660818713	0	0	0.00378787878787879	0	0.00347222222222222	NA	0	NA	0.0119047619047619	0.0612745098039216	0.0028735632183908	0	0.103174603174603	0	0.00833333333333333	0.00303030303030303	0.124223602484472	0.0194871794871795	0	0	0	0	0.0286168521462639	0.0665349143610013	NA	0	0.0666666666666667	0.0666666666666667	0.0354609929078014	0.0392156862745098	NA	NA	NA	0.0138888888888889	NA	0
chr6:134499586-134499590	NA	0	NA	0	NA	NA	NA	0	NA	0	NA	NA	0	NA	NA	NA	0	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	1	1	0.202327327327327	0.0185185185185185	0.0192307692307692	0	0.0105820105820106	0	0.0037037037037037	0	0	0	0	0	0	0	NA	0.0163354411321891	0.199950396825397	0	0.00292397660818713	0	0	0.00208333333333333	0.00354609929078014	0.0045045045045045	NA	0	0.140786749482402	0.00740740740740741	0.107787698412698	0.0143892339544513	0	0	0	0.00680272108843537	0.00142450142450142	0.175668934240363	0.00617283950617284	0.0907021044992743	0	0	0	0	0	0.00609756097560976	0.0884057971014493	NA	NA	0	NA	0	0.00980392156862745	NA	0	NA	NA
chr4:30724207-30724213	NA	NA	0	NA	0	0	0.037037037037037	0	0.0277777777777778	NA	NA	NA	0	0	NA	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0.277777777777778	NA	0	0	NA	0.0277777777777778	NA	0	0	NA	0.0555555555555556	NA	0	0.277777777777778	NA	NA	NA	NA	NA	0.0138888888888889	0	0.0277777777777778	0.0185185185185185	0	0	NA	NA	NA	0	NA	1	0.896231234322225	0.320629159104658	0	0	0	0.0043859649122807	0.073415292042743	0.00584795321637427	0	0	0	0	0.0138888888888889	0	0	NA	0.00216450216450216	0	0.0072463768115942	0	0	0	0.00995246583481878	0	0	0	0	0.00952380952380952	0.00980392156862745	0.00396825396825397	NA	0	0	0.00505050505050505	0.00256410256410256	0	0.0832556922982455	0.00308641975308642	0.0045045045045045	0	0.00245098039215686	0.0128801431127013	0.00205761316872428	0.0135135135135135	0.0401194635217192	0.0183574879227053	0	NA	0	0	0.0037037037037037	0	NA	NA	NA	NA
chr10:22765009-22765017	NA	0.025	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	1	1	0.391363636363636	0.0472222222222222	0	0	0.011771823681936	0	0	0	0	0	0	0	0	0.005	NA	0	0	0	0	0	0	0	0	0	0	0.00588235294117647	NA	0	0	0	0	0	0	0.00609756097560976	0.00078740157480315	0.0285721549144368	0	0	0	0	0.00548201798201798	0	0	0	0.0182941176470588	0	0	NA	0	NA	NA	0	0	NA	NA
chr1:154474880-154474894	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	0	0	0	NA	0	0	0.0555555555555556	NA	0	NA	0	NA	0	0.138888888888889	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0.681578947368421	1	0	0	0	0	0.00203252032520325	0.0155038759689922	0.0336538461538462	0	0	0	0	0	0	0	NA	0	0	0	0.00555555555555556	0	0	0.00462962962962963	0	0.00396825396825397	0	0	NA	0.0133333333333333	0	NA	0	0	0	0	0.00173611111111111	0.00936329588014981	0	0.00740740740740741	0.0375288291954959	0	0.00264550264550265	0.00680272108843537	0	NA	0.239928698752228	0.0477777777777778	0.0111111111111111	0	NA	0	NA	0	0	NA	NA
chr16:67035159-67035171	NA	NA	0.0555555555555556	NA	0.0555555555555556	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0.0555555555555556	0	0	0.0277777777777778	NA	0.0277777777777778	0	NA	0	NA	0.037037037037037	0	0.0185185185185185	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	0.5	NA	0	0	0	0	NA	NA	NA	NA	NA	0.731454248366013	0.840357598978289	0.00555555555555556	NA	0.0592592592592593	0	0.0187406296851574	0.025	0.0040650406504065	0	0	0	0	0.0185185185185185	0	NA	NA	0.0176971326164875	0	0	0.0237520128824477	0	0	0.00219298245614035	0.00757575757575758	0.0158223889931207	NA	0	0.00694444444444444	0	0	0	0	0.0138888888888889	0	0.00347222222222222	0	0.0087719298245614	0	0.0710598633392751	0	0.00347222222222222	0.00231481481481481	0.00347222222222222	0.103703703703704	NA	0.188762626262626	0	0.0138888888888889	0.00347222222222222	NA	NA	0	NA	0	NA	NA
chr7:155250712-155250718	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0555555555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74093567251462	0.819444444444444	0	0.0925925925925926	0.0238095238095238	0.00757575757575758	0.00588235294117647	0.0764332879153129	0	0	NA	0	NA	0.0185185185185185	0	0	NA	0.00416666666666667	0	0	0.00396825396825397	0	NA	0.00273224043715847	0	0	0	0	0	0.0222222222222222	0	NA	0.0166666666666667	0	0.0333333333333333	0	0.00515463917525773	0.00347222222222222	0.0087719298245614	0.0685748058088484	0.00649350649350649	0.00354609929078014	0.0119047619047619	0.00694444444444444	0	0.0352144442006193	0.103486279802069	0.0666666666666667	0.0238095238095238	NA	NA	NA	NA	NA	NA	NA	0
chr1:31846536-31846548	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0555555555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0.540740740740741	1	0.00497512437810945	0	0	0	0.00252525252525253	0.0228978978978979	0	0	0	0	0	0	0	0	0.5	0	0	0	0.00219298245614035	0	0	0.0119412124923454	0	0	0.00555555555555556	0	NA	0	0	NA	0	0	0.120234204793028	0.00277777777777778	0	0	0.0036231884057971	0	0	0.00476190476190476	0.00245098039215686	0	0	NA	0	0	0	0	NA	0	NA	0	0	0	NA
chr10:22765031-22765113	NA	0	NA	0.000404040404040404	NA	0.00101010101010101	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	NA	NA	NA	NA	0	NA	0	0	0	0	NA	0	0	NA	0	NA	0	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0.645983171614137	0.87227218718043	0.182047694904726	0.000493827160493827	0.000336700336700337	0	0.00156596915217605	0	0.000189933523266857	0.000213675213675214	0	0.0142857142857143	0	0	0	0	NA	0.000666666666666667	0.000404040404040404	0	0.000148148148148148	0	0	0	0	0	0	0.00056980056980057	NA	0	0	0.00022002200220022	0.000288600288600289	0	0.000871459694989107	0	0.000380517503805175	0.000224466891133558	0.000341880341880342	0.000129954515919428	0.000364298724954463	0.000278940027894003	0.000221116639027087	0.0003003003003003	0.000625978090766823	0.00011883541295306	0.00183982683982684	0	0.0101010101010101	NA	0	NA	NA	0	0	NA	0
chr5:40680745-40680880	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	0	0	NA	0	0	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.745968041620216	0.881996124031008	0.0617021276595745	0.0185185185185185	0.00595238095238095	0	0.014336917562724	0	0	0	0	0	0	0.0277777777777778	0	0	0.5	0.0155038759689922	0.0104166666666667	0.00833333333333333	0.0111111111111111	0	0	0.00749063670411985	0	0	0.0469483568075117	0.0238095238095238	NA	0.0138888888888889	0	0.116625310173697	0	0	0	0.0952380952380952	0.0774961597542243	0.0253571086185409	0	0.00254452926208651	0.0351120351120351	0.00709219858156028	0.0142857142857143	0	0.0114942528735632	0.0286482194123755	0.0840579710144927	NA	0.0277777777777778	0.00420168067226891	0	0.0141843971631206	NA	0.0256410256410256	0.0196078431372549	NA	NA
chr12:93966682-93966721	NA	0	0	0	NA	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	0.81142138261013	1	0.159534807534808	0	0.00277777777777778	0	0.0151987567081907	0.0140070921985816	0.00116959064327485	0.00451977401129944	0	0	0	0	0	0	NA	0	0.00222222222222222	0.0244585601935874	0	0.290767401300143	0	0.000938967136150235	0	0	0	0	0	0	0.00138888888888889	NA	0.0119558154645874	0	0.00809523809523809	0	0	0.000849256900212314	0.0136726936726937	0.0836652847115624	0	0.00202020202020202	0	0.00256410256410256	0.00138888888888889	0.000516795865633075	0	NA	0	0	0	NA	0	0	0	NA	0
chr12:75728395-75728432	NA	0	NA	0	NA	NA	NA	0	NA	NA	NA	0	0	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.559428236083166	0.99811320754717	0.078475935828877	0	0	0	0	0	0	0	0.065	0	0.0111111111111111	0	NA	0.0776942355889724	NA	0	0	0	0	0.0326569264069264	0.0027027027027027	0	0	0	0	0	0.00344827586206897	0.003125	0.0255434782608696	NA	0	0.00645161290322581	0.00212765957446809	0.00285714285714286	0	0	0	0	0.00112359550561798	0.020296238153381	0	0	0.214524886877828	0	0	NA	0.00454545454545455	0.003125	0	NA	0	0	0	NA	0
chr8:23560510-23560520	NA	NA	0	0	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	NA	0	0	NA	0	NA	0	0	0	NA	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0.037037037037037	NA	NA	0	0	0	NA	0	NA	0	NA	0	0.0555555555555556	NA	1	NA	NA	NA	0.658874458874459	1	0	0	0	0	0.00222222222222222	0.023709315375982	0	0	0	0	NA	0	0.0277777777777778	NA	0	0	0.0128205128205128	0	0.00354609929078014	0	0	0.00317460317460318	0.0123456790123457	0.00574712643678161	0	0.00980392156862745	0	0	0	NA	0	0	0	0.00666666666666667	0.00462962962962963	0.00666666666666667	0.0190631808278867	0	0.097492784992785	0	0.0545898002535375	0.0040650406504065	0.00505050505050505	NA	0.00396825396825397	NA	NA	0.0558007566204288	NA	0.0111111111111111	0.0072463768115942	NA	NA	0	NA
chr19:18811592-18811642	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	NA	NA	0.805863258267397	0.73531746031746	0	0	0	0.00925925925925926	0.00555555555555556	0	0	0.0045045045045045	0	0	0	0.0256410256410256	0	0	0	0.0174129353233831	0.00757575757575758	0	0.00943396226415094	0.0053763440860215	0.00617283950617284	0.0159574468085106	0	0	NA	0	NA	0	0.00595238095238095	0	0	0.0119047619047619	0	0.0128205128205128	0.0010752688172043	0.0727196039384888	0.00793650793650794	0.199259259259259	0.02	0.0964285714285714	0.00234741784037559	0.0713293650793651	0.0114942528735632	NA	0.0087719298245614	NA	NA	0.00606060606060606	0.00462962962962963	0.017156862745098	0.03125	0.0294117647058824	0.0333333333333333	NA	0.0833333333333333
chr10:125425505-125425512	NA	NA	NA	NA	NA	NA	NA	0.0555555555555556	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0.0555555555555556	NA	NA	NA	0.0555555555555556	NA	NA	0	NA	0	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0.0416666666666667	NA	NA	NA	NA	0	NA	NA	NA	0	0	NA	1	NA	NA	NA	0.693517430473952	0.84230691671708	0.00833333333333333	0	0.0238095238095238	0.0196078431372549	0.0551602292293064	0.0486111111111111	0.0761153054221002	0.00617283950617284	0	0	0	0	0	0	0.138888888888889	0	0	0	0.052133655394525	0	0	0.0251661918328585	0.115770609318996	0.0151515151515152	0	0	NA	0.0138888888888889	0.0138888888888889	0	0	0.0104166666666667	0.0175438596491228	0.02375	0.00352112676056338	0.0387667887667888	0.0321331784746419	0.0845127865961199	0.00716845878136201	0	0.0036231884057971	0.0394518272425249	0	0.0700747651967164	0.0240165631469979	0.111111111111111	0	NA	0.00813008130081301	NA	NA	0	0	NA	0
chr10:16563495-16563508	NA	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	NA	0	0	NA	0	NA	NA	0	NA	NA	0	0	0	0	NA	0	NA	NA	0	NA	0	NA	NA	NA	0	NA	NA	0	NA	0.0416666666666667	0	0	0	0	0	0	NA	0	0	NA	NA	NA	NA	NA	0.761904761904762	0.819444444444445	0	0	0.0111111111111111	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0.00617283950617284	0	0	0	0	0.00546448087431694	0	0.00205761316872428	0	0	0.00282485875706215	0	0.00303030303030303	0.00238095238095238	0	0	0.00347222222222222	0	0	NA	0	NA	NA	0	0	NA	0
chr6:3229127-3229141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.795710784313725	0.786752136752137	0	0	0	0	0.00129032258064516	0.005	0	0	0	0	0	0	0	0	0	0.00690331010452962	0.00185185185185185	0	0	0	0	0.00138888888888889	0	0.00169491525423729	NA	0	0.0032258064516129	0	0.00303030303030303	0.00148148148148148	0	0	0.00169491525423729	0	0.0400939254471863	0.0329222582797138	0.00120481927710843	0.0136483467831197	0.00161290322580645	0.0018018018018018	0	0	0	0.00451837140019861	0.0032258064516129	NA	NA	0.00166666666666667	NA	0	0	NA	0.00625	NA	NA
chr17:46724131-46724137	NA	0	0	0	0	0	0	0.0277777777777778	0	0	0	NA	0	0	NA	0.0185185185185185	0	0	0	0	0	NA	0	0	0	NA	0	0	NA	0	0	NA	NA	NA	NA	NA	0	NA	NA	0	0	NA	0	NA	NA	0	0	0	NA	0	0	0	NA	0	0	NA	NA	NA	NA	NA	0.776886881234707	0.895833333333333	0	0	0.00476190476190476	0	0.00213675213675214	0	0	0.00396825396825397	0	NA	0	0	0	0	NA	0.00628930817610063	0	0.0973710317460317	0.00225225225225225	0	0	0.00387596899224806	0	0	NA	0	NA	0	0.00793650793650794	0	0	0	0	0.0261437908496732	0.00254452926208651	0.0545595991088654	0	0.0043859649122807	0.00543478260869565	0	0.00264550264550265	0.00308641975308642	0	NA	0	0	0	0	0	NA	NA	NA	0	NA	0
chr18:24130687-24130705	NA	0	0	0	NA	0	0	0	NA	NA	NA	0	NA	0	NA	NA	0	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	0	0	NA	NA	0	NA	0	NA	0	0	0	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	0.839506172839506	0.89746933256061	0	0	0	0.00595238095238095	0.00187265917602996	0.0040650406504065	0	0	0.0111111111111111	NA	0	NA	0	0	NA	0	0.0555555555555556	0	0.0065359477124183	0	0	0	0.0200976169968418	0	0	0	0	0	0	NA	0.00641025641025641	0	0.0087719298245614	0	0.00119047619047619	0.00275482093663912	0	0.00392156862745098	0	0.00177304964539007	0	0	0	NA	0	0	0.0128205128205128	NA	0.00641025641025641	0.00476190476190476	0.00793650793650794	NA	NA	0	0
chr13:53422779-53422786	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0	0	0	NA	0	0	0	0	NA	NA	0	NA	NA	NA	0	0	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	0	NA	0	NA	NA	0	0.0185185185185185	NA	0	NA	0	NA	NA	NA	NA	NA	0.822548466026727	0.864166666666667	0.00161812297734628	NA	0.00387596899224806	0.0045045045045045	0.00366300366300366	0.0111111111111111	0.0114942528735632	0	0	0	0	0	0	0	0	0	0.00314465408805031	0.0298573975044563	0.00213675213675214	0	0	0.00357142857142857	0	0.00222222222222222	0	0	NA	0	0.0141242937853107	0	0	0.0341666666666667	0.0135135135135135	0.00234741784037559	0	0.031509441248021	0.00497512437810945	0.0137234413096482	0	0.00205761316872428	0	0	0	0.0509240826759075	0.00529100529100529	0	NA	0	0	NA	0	NA	0	0	NA
