ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-1852241	R-HSA-1852241	Organelle biogenesis and maintenance	222/7057	296/10619	0.000782956488695968	0.0314793142281791	0.0273692063039503	NPHP4/ATP5PB/CCT3/KIFAP3/TUBB8/TUBAL3/TWNK/GBF1/BBS1/C2CD3/DYNC2H1/CEP164/TUBA1C/TCTN1/PRKAB1/TCTN2/TUBA3C/TTC8/DYNC1H1/CRTC3/CREBBP/NDE1/PLK1/CNGB1/TUBB3/PAFAH1B1/NCOR1/IFT20/DYNLL2/CRTC1/CYS1/KIF3C/ALMS1/DCTN1/IMMT/CLASP1/TRAF3IP1/NINL/KIF3B/DYNLRB1/NCOA6/CEP250/TUBA8/PPARA/MAPK12/MAPK11/ALAS1/IFT122/RHO/HAUS3/PPARGC1A/PKD2/EXOC3/CAMK4/PPARGC1B/CEP162/PRKAR2B/SMO/NRF1/CEP41/EXOC4/WDR60/PCM1/ASAP1/KIF24/CDK5RAP2/RXRA/INPP5E/TBL1X/OFD1/CNGA2/DNAJC11/MICOS10/KIF17/HSPB11/PRKAB2/CRTC2/MEF2D/SDCCAG8/TFB2M/ATP5F1C/GLUD1/EXOC6/TCTN3/ARL3/BBIP1/SIRT3/CKAP5/CEP57/IFT46/PRKAG1/ATP5F1B/CCT2/RAB3IP/CEP290/CEP83/NEDD1/IFT81/SIRT4/DYNLL1/UNC119B/IFT88/CENPJ/HAUS4/DMAC2L/EXOC5/IFT43/TRIP11/HSP90AA1/TTBK2/CEP152/GABPB1/BBS4/IDH2/RAB11FIP3/PKD1/CHD9/RPGRIP1L/BBS2/DYNLRB2/YWHAE/B9D1/TMEM11/MED1/POLG2/CEP131/CSNK1D/TUBB6/CEP192/HAUS1/POLRMT/TUBB4A/CEP89/CALM3/PPP2R1A/WDR35/NCOA1/DYNC2LI1/CCT4/NPHP1/TTC21B/DYNC1I2/ATF2/MTX2/CREB1/PDE6D/MAPRE1/ACSS2/IFT52/ATP5PF/CCT8/PCNT/SFI1/IFT27/CSNK1E/SAMM50/LZTFL1/ARF4/ARL13B/ARL6/CEP97/IFT57/IQCB1/CHCHD6/NPHP3/CEP63/CEP70/IFT80/TBL1XR1/CC2D2A/WDR19/EXOC1/CEP135/BBS7/PLK4/SCLT1/CCT5/TNPO1/MEF2C/KIF3A/HSPA9/HDAC3/EXOC2/SIRT5/MAPK14/AHI1/SOD2/FGFR1OP/BBS9/YWHAG/MTERF1/AKAP9/CHCHD3/TTC26/SMARCD3/PRKAG2/TGS1/NCOA2/TMEM67/HAUS6/IFT74/CEP78/CNTRL/ODF2/WDR34/APOO/RP2/HDAC6/APOOL/HAUS7/TUBA3E/ATP5PO/ESRRA/TUBA1B/TUBG1/ATP5MC1/B9D2/TUBA3D/ATP5MC3/SSTR3/TUBB2A/ATP5MF	222
R-HSA-194840	R-HSA-194840	Rho GTPase cycle	109/7057	138/10619	0.000806737878336159	0.0314793142281791	0.0273692063039503	ARHGEF16/PLEKHG5/INPP5B/RHOC/ARHGEF11/ARHGAP30/SRGAP2/OBSCN/ARAP1/ARHGEF12/RACGAP1/SRGAP1/STARD13/ARHGEF7/MCF2L/ARHGAP5/RHOV/MYO9A/AKAP13/ARHGAP17/ARHGAP44/TRIP10/MYO9B/PIK3R2/GMIP/ARHGAP35/ARHGAP25/PREX1/TIAM1/ITSN1/RAC2/SRGAP3/ARHGEF3/ARHGAP31/KALRN/ARHGEF26/ARAP2/ARHGAP24/FAM13A/ARHGAP10/TRIO/ARAP3/FGD2/CHN2/ARHGEF5/ARHGEF10/DLC1/FGD3/VAV2/ARHGAP4/ARHGEF10L/ARHGAP29/VAV3/RHOU/NET1/GDI2/ARHGAP21/ARHGAP12/ARHGAP22/RHOBTB1/RHOD/ARHGEF17/ARHGAP42/ARHGAP32/A2M/FGD4/ARHGAP9/SOS2/ARHGAP11B/ARHGAP11A/ABR/RHOT1/ARHGAP23/RALBP1/VAV1/ARHGEF18/ARHGEF1/ARHGEF33/SOS1/RHOQ/ARHGEF4/ARHGAP15/CHN1/NGEF/BCR/RHOA/ECT2/RHOH/ARHGEF38/DEPDC1B/RASGRF2/FAM13B/ARHGAP26/ARHGEF37/ARHGAP18/TIAM2/RAC1/RHOBTB2/ARHGAP39/ARHGAP6/FGD1/ARHGEF9/OPHN1/STARD8/ARHGEF6/MCF2/ARHGEF2/DEPDC7/SYDE1	109
R-HSA-69618	R-HSA-69618	Mitotic Spindle Checkpoint	90/7057	112/10619	0.000808313346800605	0.0314793142281791	0.0273692063039503	RCC2/ITGB3BP/NUF2/PPP2R5A/NSL1/CENPF/AHCTF1/INCENP/CLIP1/DYNC1H1/NDE1/PLK1/CENPT/PAFAH1B1/AURKB/NDEL1/DYNLL2/NUP85/SEH1L/CLASP1/SPC25/SGO2/SGO1/CENPH/CDC23/PPP2R5D/DYNC1I1/CENPS/KIF2C/PMF1/CENPL/NUP133/UBE2D1/ANAPC16/NUP98/KIF18A/CKAP5/NUP160/PPP2R1B/ZW10/NUP107/NUP37/ANAPC7/DYNLL1/ANAPC5/KNTC1/CDC16/PPP2R5E/PPP2R5C/BUB1B/KNL1/ZWILCH/DYNC1LI2/CENPN/TAOK1/CDC27/NDC80/SPC24/PPP2R1A/CENPO/XPO1/RANBP2/BUB1/ANAPC1/DYNC1I2/MAPRE1/DSN1/UBE2E1/DYNC1LI1/CLASP2/ANAPC4/CENPE/MAD2L1/ANAPC10/CENPU/KIF2A/CENPK/PPP2CA/SPDL1/CENPQ/NUP43/MAD1L1/PPP2CB/CENPP/CENPI/NUDC/ZWINT/SKA1/B9D2/CENPA	90
R-HSA-5663202	R-HSA-5663202	Diseases of signal transduction	287/7057	389/10619	0.000914891774180508	0.034200646994551	0.0297352272840979	MTOR/CNKSR1/LCK/PSMB2/PIK3R3/ABCA4/LMNA/NCSTN/RASAL2/HHAT/PPP2R5A/PSEN2/AKT3/CAMK2G/VCL/PIK3AP1/TCF7L2/FGFR2/CTBP2/POLR2G/MAP3K11/LRP5/GAB2/MAML2/CBL/FGF6/VWF/NR4A1/NCOR2/KL/FOXO1/GTF2F2/PSMC6/ESR2/SNW1/MARK3/APH1B/MAP2K1/STRA6/CSK/RLBP1/PDPK1/CREBBP/PSMB10/PSMD7/NCOR1/KSR1/MYO18A/NF1/ERBB2/PSMD3/STAT5B/HDAC5/ITGA2B/ITGB3/PHB/PSMC5/PSMA8/TTR/SMAD2/SMAD4/CDC37/PIK3R2/UBA52/AKT2/GSK3A/AKT1S1/STRN/FN1/HDAC4/PLCG1/PSMA7/KREMEN1/RAC2/POLR2F/PDGFB/PRR5/TGFBR2/CTNNB1/TRAK1/FXR1/CTBP1/FGFR3/KIT/EGF/MAML3/GAB1/AGGF1/APC/NRG2/SYNGAP1/PPP2R5D/CCNC/FOXO3/FYN/HDAC2/ESR1/QKI/EGFR/CUX1/NAPEPLD/KIAA1549/ZC3HAV1/FAM131B/CUL1/TNKS/NRG1/ERLIN2/FGFR1/DKK4/TLN1/DAB2IP/MAPKAP1/TBL1X/ARAF/PIK3CD/AGTRAP/HDAC1/HEYL/ZFYVE9/PSMA5/RAP1A/NRAS/WNT3A/APBB1IP/NRG3/PTEN/TNKS2/CHUK/NEURL1/PSMA1/PSMC3/BAD/ARRB1/PPP2R1B/LRP6/KRAS/HDAC7/OS9/RAP1B/MDM2/FRS2/KITLG/BRAP/PTPN11/RASAL1/KSR2/PSMD9/ZMYM2/FGF9/CDK8/IRS2/RASA3/PSMA3/PPP2R5E/PSEN1/SEL1L/PSMC1/PPP2R5C/HSP90AA1/JAG2/SPRED1/DLL4/FGF7/ADAM10/SMAD3/NRG4/IQGAP1/TSC2/ARRB2/DERL2/MPRIP/PSMB3/STAT3/PSME3/RNF43/PSMD12/GRB2/MIB1/POLR2E/VAV1/PSMC4/TGFB1/CALM3/PPP2R1A/ADAM17/SOS1/PSME4/SPRED2/TGFA/BCL2L11/PSMD14/CREB1/ERBB4/IRS1/PSMD1/LRRFIP1/JAG1/SRC/MAPK1/BCR/EP300/ATG7/RAF1/HDAC11/KAT2B/TRAT1/CD80/GSK3B/CD86/PIK3CB/RASA2/TBL1XR1/PIK3CA/RBPJ/KLB/PDGFRA/POLR2B/EREG/AREG/BTC/DKK2/PAPSS1/CAMK2D/FGF2/FBXW7/TENT4A/RICTOR/PIK3R1/AP3B1/RASA1/SKP1/PPP2CA/HBEGF/HDAC3/FGF1/CSNK1A1/CAMK2A/FAM114A2/FGF18/NEURL1B/MAML1/FGFR1OP/PSMB1/PDGFA/RAC1/HDAC9/CAMK2B/AKAP9/SEM1/RASA4/PSMC2/MET/SND1/TRIM24/KDM7A/BRAF/AGK/FGF20/PPP2CB/ESRP1/JAK2/NCBP1/PSMD5/CNTRL/PSMB7/NOTCH1/CNKSR2/HDAC6/HDAC8/MAMLD1/MLST8/UBB/PSMD11/PSMB4/SYVN1/FGF3/AXIN1/MAPK3/MAP2K2/RPS27A/HDAC10/PSMD6/RBP1/FGA/POLR2J/BAG4	287
R-HSA-1257604	R-HSA-1257604	PIP3 activates AKT signaling	199/7057	264/10619	0.000926979019823778	0.034200646994551	0.0297352272840979	MTOR/OTUD3/KDM1A/LCK/PHC2/PSMB2/AGO1/PIK3R3/MOV10/PPP2R5A/AKT3/PIP4K2A/PIK3AP1/FGFR2/FGF6/CHD4/ATN1/PHC1/NR4A1/KL/FOXO1/PSMC6/ESR2/RCOR1/MTA1/PML/PDPK1/PSMB10/WWP2/PSMD7/CHD3/ERBB2/PSMD3/HDAC5/PSMC5/TNRC6C/CBX4/RPTOR/PSMA8/PIP5K1C/INSR/PIK3R2/UBA52/AKT2/GSK3A/AKT1S1/STRN/MTA3/TRIB3/PSMA7/RAC2/PDGFB/TNRC6B/PRR5/PPARG/MECOM/PHC3/IL1RAP/FGFR3/KIT/EGF/GAB1/NRG2/PPP2R5D/FOXO3/FYN/HDAC2/ESR1/EGFR/MKRN1/EZH2/RHEB/TNKS/NRG1/FGFR1/PREX2/MAF1/MAPKAP1/PIK3CD/HDAC1/RBBP4/AGO4/AGO3/RRAGC/SCMH1/PSMA5/PIP5K1A/THEM4/GATAD2B/NRG3/PTEN/TNKS2/CHUK/PSMA1/PSMC3/BAD/EED/PPP2R1B/IRAK4/HDAC7/MDM2/FRS2/KITLG/PTPN11/PSMD9/FGF9/IRS2/PSMA3/PPP2R5E/PSMC1/PPP2R5C/FGF7/NEDD4/NRG4/TSC2/USP7/TNRC6A/CSNK2A2/PHLPP2/SUZ12/PSMB3/PIP4K2B/PSME3/PSMD12/GRB2/PHLPP1/VAV1/GATAD2A/PSMC4/PPP2R1A/PSME4/TGFA/IL1RL1/PSMD14/ATF2/CREB1/ERBB4/IRS1/PSMD1/CSNK2A1/SRC/SALL4/MAPK1/TRAT1/CD80/GSK3B/CD86/PIK3CB/PIK3CA/USP13/KLB/PDGFRA/EREG/AREG/BTC/FGF2/RICTOR/SLC38A9/PIK3R1/PPP2CA/HBEGF/HDAC3/FGF1/FGF18/RRAGD/NR2E1/FRK/PSMB1/PDGFA/RAC1/SEM1/LAMTOR4/PSMC2/MET/FGF20/PPP2CB/AGO2/IL33/PIP5K1B/PSMD5/PSMB7/RBBP7/RRAGB/XIAP/MLST8/UBB/PSMD11/SNAI1/LAMTOR5/PSMB4/RNF2/MTA2/FGF3/PIP4K2C/MAPK3/RPS27A/CBX6/PSMD6/RNF146	199
R-HSA-6794361	R-HSA-6794361	Neurexins and neuroligins	48/7057	56/10619	0.000968899534089352	0.0348306960716223	0.0302830137780154	SYT2/NRXN2/SYT12/SHANK2/DLG2/SYT1/SIPA1L1/APBA2/GRIN2A/GRIN2C/DLGAP1/SHANK1/NRXN1/LRRTM4/DLGAP4/PDLIM5/GRM1/DBNL/STX1A/APBA1/STXBP1/GRIN1/NLGN4X/EPB41/DLGAP3/LRRTM3/SYT9/LIN7C/GRM5/GRIN2B/SYT10/LIN7A/NRXN3/BEGAIN/HOMER2/NLGN2/EPB41L3/GRIN2D/EPB41L5/EPB41L1/SHANK3/NLGN1/HOMER1/EPB41L2/CASK/DLG3/NLGN3/NLGN4Y	48
R-HSA-5617833	R-HSA-5617833	Cilium Assembly	154/7057	201/10619	0.00101782803847312	0.0354665822910115	0.0308358752856756	NPHP4/CCT3/KIFAP3/TUBB8/TUBAL3/GBF1/BBS1/C2CD3/DYNC2H1/CEP164/TUBA1C/TCTN1/TCTN2/TUBA3C/TTC8/DYNC1H1/NDE1/PLK1/CNGB1/TUBB3/PAFAH1B1/IFT20/DYNLL2/CYS1/KIF3C/ALMS1/DCTN1/CLASP1/TRAF3IP1/NINL/KIF3B/DYNLRB1/CEP250/TUBA8/IFT122/RHO/HAUS3/PKD2/EXOC3/CEP162/PRKAR2B/SMO/CEP41/EXOC4/WDR60/PCM1/ASAP1/KIF24/CDK5RAP2/INPP5E/OFD1/CNGA2/KIF17/HSPB11/SDCCAG8/EXOC6/TCTN3/ARL3/BBIP1/CKAP5/CEP57/IFT46/CCT2/RAB3IP/CEP290/CEP83/NEDD1/IFT81/DYNLL1/UNC119B/IFT88/CENPJ/HAUS4/EXOC5/IFT43/TRIP11/HSP90AA1/TTBK2/CEP152/BBS4/RAB11FIP3/PKD1/RPGRIP1L/BBS2/DYNLRB2/YWHAE/B9D1/CEP131/CSNK1D/TUBB6/CEP192/HAUS1/TUBB4A/CEP89/PPP2R1A/WDR35/DYNC2LI1/CCT4/NPHP1/TTC21B/DYNC1I2/PDE6D/MAPRE1/IFT52/CCT8/PCNT/SFI1/IFT27/CSNK1E/LZTFL1/ARF4/ARL13B/ARL6/CEP97/IFT57/IQCB1/NPHP3/CEP63/CEP70/IFT80/CC2D2A/WDR19/EXOC1/CEP135/BBS7/PLK4/SCLT1/CCT5/TNPO1/KIF3A/EXOC2/AHI1/FGFR1OP/BBS9/YWHAG/AKAP9/TTC26/TMEM67/HAUS6/IFT74/CEP78/CNTRL/ODF2/WDR34/RP2/HDAC6/HAUS7/TUBA3E/TUBA1B/TUBG1/B9D2/TUBA3D/SSTR3/TUBB2A	154
R-HSA-194138	R-HSA-194138	Signaling by VEGF	86/7057	107/10619	0.00103718250637052	0.0354665822910115	0.0308358752856756	MTOR/WASF2/AKT3/NRP1/DOCK1/PAK1/NCKAP1L/WASF3/FLT1/CYFIP1/PDPK1/PRKCB/CDH5/ITGB3/PRKCA/ROCK1/PIK3R2/AKT2/NCK2/NRP2/TRIB3/PLCG1/NCF4/PRR5/MAPK12/MAPK11/ITPR1/CTNNB1/KDR/CYFIP2/VEGFA/FYN/ELMO1/PTK2B/SHB/MAPKAP1/VAV2/PRKCZ/PRKACB/VAV3/NRAS/THEM4/ABI1/KRAS/ITPR2/PXN/HSP90AA1/BCAR1/CRK/JUP/BAIAP2/VAV1/AXL/CALM3/ROCK2/NCKAP1/ITGAV/ABI2/SRC/ELMO2/BRK1/RHOA/PRKCD/NCK1/PIK3CB/PIK3CA/PAK2/VEGFC/RICTOR/PIK3R1/RASA1/CTNNA1/FLT4/ITPR3/MAPK14/MAPK13/WASF1/RAC1/CAV1/NOS3/PTK2/PAK3/MLST8/SPHK1/NCF1/VEGFD	86
R-HSA-1296071	R-HSA-1296071	Potassium Channels	80/7057	99/10619	0.00113423262384536	0.0361407758779817	0.0314220425457638	KCNAB2/KCNA10/KCNA2/KCNA3/KCNN3/KCNJ10/KCNK2/KCNK1/GNG4/KCNMA1/KCNK18/KCNQ1/ABCC8/KCNH5/HCN4/KCNG4/KCNAB3/KCNH4/GNGT2/KCNH6/KCNJ16/KCNJ2/KCNK6/KCNN4/KCNJ14/KCNA7/KCNJ3/KCNH2/KCNB2/KCNQ3/KCNK9/KCNV2/GABBR2/GNB1/KCNQ4/GNG12/GNG5/KCNC4/KCND3/HCN3/KCNH1/KCNC1/KCNK4/KCNJ1/KCNJ5/KCNA6/GNB3/ABCC9/KCNMB4/KCNC2/GNG2/KCNK10/KCNK13/KCNJ12/KCNG2/HCN2/GNG7/KCNN1/KCNK3/KCNG3/KCNH7/KCNB1/KCNG1/KCNQ2/KCNJ6/KCNJ15/KCNJ4/KCNH8/KCNAB1/KCNMB2/KCNMB3/HCN1/KCNN2/KCNQ5/GNGT1/KCND2/KCNV1/KCND1/KCNA4/KCNF1	80
R-HSA-166520	R-HSA-166520	Signaling by NTRKs	80/7057	99/10619	0.00113423262384536	0.0361407758779817	0.0314220425457638	NTRK1/DNM3/PTPRO/MAP2K5/NTRK3/PCSK6/CDK5R1/DUSP3/PTPRS/DNM2/PIK3R2/PLCG1/TIAM1/CRKL/MAPK12/MAPK11/DOCK3/GAB1/PPP2R5D/FYN/RPS6KA2/DUSP4/CLTA/PCSK5/NTRK2/SHC3/RAPGEF1/RPS6KA1/RAP1A/NRAS/NGF/PPP2R1B/NTF3/GRIN2B/KRAS/ATF1/FRS2/PTPN11/IRS2/RPS6KA5/MEF2A/CRK/AP2B1/STAT3/CLTC/GRB2/RIT2/AP2S1/AP2A1/VRK3/PPP2R1A/KIDINS220/SOS1/RALB/CREB1/IRS1/SRC/MAPK1/RHOA/PIK3CB/PIK3CA/PIK3R1/MEF2C/PPP2CA/MAPK14/MAPK13/FRS3/RAC1/ADCYAP1R1/RALA/BRAF/CDK5/PPP2CB/SH3GL2/DNM1/RALGDS/RPS6KA3/MAPK3/BAX/DNAL4	80
R-HSA-4420097	R-HSA-4420097	VEGFA-VEGFR2 Pathway	80/7057	99/10619	0.00113423262384536	0.0361407758779817	0.0314220425457638	MTOR/WASF2/AKT3/DOCK1/PAK1/NCKAP1L/WASF3/CYFIP1/PDPK1/PRKCB/CDH5/ITGB3/PRKCA/ROCK1/PIK3R2/AKT2/NCK2/TRIB3/PLCG1/NCF4/PRR5/MAPK12/MAPK11/ITPR1/CTNNB1/KDR/CYFIP2/VEGFA/FYN/ELMO1/PTK2B/SHB/MAPKAP1/VAV2/PRKCZ/PRKACB/VAV3/NRAS/THEM4/ABI1/KRAS/ITPR2/PXN/HSP90AA1/BCAR1/CRK/JUP/BAIAP2/VAV1/AXL/CALM3/ROCK2/NCKAP1/ITGAV/ABI2/SRC/ELMO2/BRK1/RHOA/PRKCD/NCK1/PIK3CB/PIK3CA/PAK2/RICTOR/PIK3R1/RASA1/CTNNA1/ITPR3/MAPK14/MAPK13/WASF1/RAC1/CAV1/NOS3/PTK2/PAK3/MLST8/SPHK1/NCF1	80
R-HSA-112310	R-HSA-112310	Neurotransmitter release cycle	44/7057	51/10619	0.00118462176252544	0.0369075491346814	0.032088701777882	SLC1A7/PPFIA4/CHAT/SLC18A2/SYT1/VAMP2/TSPOAP1/SLC1A6/PPFIA3/DNAJC5/SLC6A1/SYN2/CPLX1/RIMS1/STX1A/UNC13B/APBA1/STXBP1/GAD2/LIN7C/SLC1A2/PPFIA1/SLC6A12/SLC6A13/GLS2/LIN7A/PPFIA2/ABAT/GAD1/GLS/SNAP25/SYN3/SLC6A11/ARL6IP5/NAAA/SLC1A3/ALDH5A1/SLC22A1/SLC22A2/SLC1A1/CASK/MAOA/SYN1/SLC5A7	44
R-HSA-375165	R-HSA-375165	NCAM signaling for neurite out-growth	53/7057	63/10619	0.00134932895300228	0.0411251998284608	0.0357556733999231	SPTA1/CACNA1S/GFRA1/NCAM1/CACNA1C/COL4A1/COL4A2/SPTB/ST8SIA2/CACNB1/CACNA1G/NRTN/COL5A3/NCAN/SPTBN1/CACNB4/COL5A2/COL6A3/PTPRA/COL6A1/CACNA1D/COL6A5/COL6A6/ST8SIA4/FYN/FGFR1/SPTAN1/COL5A1/NRAS/CACNB2/KRAS/COL2A1/RPS6KA5/CACNA1H/GRB2/SPTBN4/SOS1/CREB1/COL4A4/COL4A3/PRNP/SRC/MAPK1/CACNA1I/COL9A1/GFRA2/PTK2/COL4A5/COL9A2/CACNB3/AGRN/SPTBN5/MAPK3	53
R-HSA-5083635	R-HSA-5083635	Defective B3GALTL causes Peters-plus syndrome (PpS)	33/7057	37/10619	0.0014649493996369	0.0419697466167483	0.0364899516346531	ADAMTS14/SPON1/ADAMTS8/THSD1/THSD4/ADAMTS18/ADAMTSL5/ADAMTS1/ADAMTS5/SEMA5B/ADAMTS16/SEMA5A/ADAMTS12/ADAMTS6/SBSPON/ADAMTSL1/ADAMTS15/ADAMTS20/B3GLCT/ADAMTS7/ADAMTSL3/ADAMTS17/ADAMTS10/ADAMTS9/SPON2/ADAMTS3/ADAMTS19/ADAMTS2/THBS2/THSD7A/ADAMTS13/ADAMTSL2/CFP	33
R-HSA-3296482	R-HSA-3296482	Defects in vitamin and cofactor metabolism	21/7057	22/10619	0.00149678126307947	0.0419697466167483	0.0364899516346531	MMACHC/MTR/CUBN/MMAB/ABCD4/ACACA/CD320/MTRR/CBLIF/PC/PCCA/MMADHC/HLCS/BTD/PCCB/MCCC1/MMAA/MCCC2/MMUT/LMBRD1/AMN	21
R-HSA-392154	R-HSA-392154	Nitric oxide stimulates guanylate cyclase	21/7057	22/10619	0.00149678126307947	0.0419697466167483	0.0364899516346531	KCNMA1/MRVI1/NOS1/PDE11A/PDE9A/ITPR1/PRKG1/PDE2A/GUCY1A2/PDE1B/KCNMB4/NOS2/PDE1A/KCNMB2/KCNMB3/PRKG2/PDE5A/GUCY1A1/GUCY1B1/PDE10A/NOS3	21
R-HSA-912631	R-HSA-912631	Regulation of signaling by CBL	21/7057	22/10619	0.00149678126307947	0.0419697466167483	0.0364899516346531	PIK3R3/CBL/YES1/PIK3R2/UBA52/CRKL/FYN/RAPGEF1/PIK3CD/BLNK/CRK/GRB2/VAV1/HCK/PIK3CB/PIK3CA/PIK3R1/LYN/SYK/UBB/RPS27A	21
R-HSA-400253	R-HSA-400253	Circadian Clock	58/7057	70/10619	0.00172616998075741	0.0448717909594516	0.0390130895195172	CREM/SIRT1/CPT1A/RORA/CRTC3/CREBBP/PER1/NCOR1/UBA52/CRTC1/NPAS2/NCOA6/PPARA/KLF15/PPARGC1A/CUL1/NFIL3/RXRA/TBL1X/CRTC2/MEF2D/BTRC/ARNTL/CRY2/RBM4/ARNTL2/CRY1/FBXL3/F7/HIF1A/CHD9/RAI1/SREBF1/MED1/CSNK1D/NCOA1/PPP1CB/ATF2/CREB1/PER2/NRIP1/SIK1/CSNK1E/EP300/TBL1XR1/CLOCK/NOCT/MEF2C/SKP1/HDAC3/NR3C1/NAMPT/SMARCD3/TGS1/NCOA2/UBB/BHLHE41/RPS27A	58
R-HSA-8986944	R-HSA-8986944	Transcriptional Regulation by MECP2	52/7057	62/10619	0.00172656375119011	0.0448717909594516	0.0390130895195172	AGO1/MOV10/CAMK2G/NCOR2/SIN3A/RBFOX1/GRIN2A/AURKB/NCOR1/TNRC6C/PTPN1/DGCR8/TNRC6B/PPARG/SOX2/HTT/CAMK4/FKBP5/HDAC2/HIPK2/TBL1X/MECP2/HDAC1/AGO4/AGO3/LBR/GAD2/PTEN/GRIN2B/TNRC6A/CALM3/PTPN4/GAD1/CREB1/PVALB/MOBP/TBL1XR1/CAMK2D/TRPC3/GRIA2/MEF2C/HDAC3/CAMK2A/GPRIN1/SGK1/OPRM1/CAMK2B/MET/OPRK1/AGO2/GPS2/SST	52
R-HSA-5576891	R-HSA-5576891	Cardiac conduction	110/7057	141/10619	0.00172830007975063	0.0448717909594516	0.0390130895195172	HIPK1/ATP1A1/ATP1A2/ATP1A4/CASQ1/ATP1B1/CACNA1S/KCNK2/KCNK1/RYR2/CAMK2G/KCNK18/KCNQ1/FXYD2/SCN4B/SCN2B/SCN3B/CACNA2D4/CACNA1C/SCN8A/TBX5/NOS1/SLC8A3/ATP2A3/CACNB1/CACNG4/KCNJ2/KCNK6/RYR1/KCNJ14/CACNG8/TNNI3/SLC8A1/CACNB4/SCN2A/KCNE4/ITPR1/ATP2B2/SCN5A/SCN10A/SCN11A/CACNA1D/WWTR1/FGF12/KCNIP1/ORAI2/HIPK2/KCNH2/GATA4/ASPH/KCNK9/NPR2/ATP2B3/KCND3/CASQ2/ATP2B4/CACNB2/STIM1/KCNK4/KCNE3/ABCC9/ITPR2/ATP2B1/ATP2A2/FGF14/KCNK10/KCNK13/RYR3/CACNG3/KCNJ12/SCN4A/CACNG5/CALM3/SLC8A2/CACNG7/FKBP1B/KCNK3/KCNIP3/SCN3A/SCN1A/SCN9A/SCN7A/KCNE2/KCNE1/CACNG2/KCNJ4/KAT2B/CACNA2D2/CACNA2D3/ATP1B3/TRPC1/KCNIP4/CORIN/CAMK2D/CAMK2A/ITPR3/KCNK5/PLN/TRDN/CAMK2B/CACNA2D1/AKAP9/KCND2/KCND1/CACNA1F/FGF13/CLIC2/CACNB3/ATP1A3/NPPA	110
R-HSA-73887	R-HSA-73887	Death Receptor Signalling	110/7057	141/10619	0.00172830007975063	0.0448717909594516	0.0390130895195172	ARHGEF16/PLEKHG5/ITGB3BP/OTUD7B/ARHGEF11/NCSTN/PSEN2/OBSCN/MADD/ARHGEF12/ARHGEF7/MCF2L/APH1B/AKAP13/CYLD/UBA52/MAG/CLIP3/CASP8/PREX1/TIAM1/ITSN1/USP4/ARHGEF3/KALRN/ARHGEF26/NFKB1/TRIO/RACK1/RIPK1/FGD2/HDAC2/TNFAIP3/CASP2/ARHGEF5/ARHGEF10/TNFRSF10B/IKBKB/FGD3/TRAF1/VAV2/ARHGEF10L/HDAC1/VAV3/NGF/NET1/MAPK8/CHUK/BAD/ARHGEF17/BIRC3/BIRC2/TNFRSF1A/FGD4/RNF31/SOS2/PSEN1/SPPL2A/LINGO1/SMPD3/ABR/YWHAE/AATF/SPPL2B/VAV1/ARHGEF18/ARHGEF1/ADAM17/ARHGEF33/SOS1/RTN4/BCL2L11/ARHGEF4/CFLAR/CASP10/NGEF/TAB1/RHOA/PRKCI/TNFSF10/ECT2/ARHGEF38/CASP3/RASGRF2/HDAC3/ARHGEF37/SQSTM1/MAP3K7/TAB2/TIAM2/RAC1/TAX1BP1/TNFRSF10D/TNFRSF10A/NSMAF/RIPK2/TRAF2/TAB3/MAGED1/FGD1/ARHGEF9/XIAP/ARHGEF6/MCF2/UBB/BEX3/ARHGEF2/RPS27A/OTULIN/BAG4	110
R-HSA-109581	R-HSA-109581	Apoptosis	135/7057	176/10619	0.00187782904477889	0.0476176561636499	0.0414004398509698	DFFA/PSMB2/LMNA/TP53BP2/AKT3/CASP7/DNM1L/STK24/PSMC6/TJP1/AVEN/BMF/DAPK2/PSMB10/CDH1/PSMD7/PSMD3/DYNLL2/SEPTIN4/PSMC5/ROCK1/PSMA8/DSG2/DAPK3/UBA52/AKT2/CARD8/CASP8/PSMA7/BID/SATB1/CTNNB1/APPL1/TFDP2/TP63/ADD1/ARHGAP10/APC/RIPK1/DSP/BAK1/DBNL/TNFRSF10B/PLEC/DAPK1/SPTAN1/BCAP31/TP73/DFFB/CLSPN/PSMA5/PKP1/PRKCQ/MAPK8/UNC5B/PSMA1/GAS2/APIP/PSMC3/BAD/BIRC2/APAF1/DYNLL1/PSMD9/DIABLO/HMGB1/TFDP1/ACIN1/PSMA3/PSMC1/PPP1R13B/UACA/YWHAE/PSMB3/STAT3/PSME3/MAPT/KPNB1/PSMD12/DSG1/DSG3/DCC/BCL2/TICAM1/PSMC4/YWHAQ/PSME4/PPP3R1/BCL2L11/PSMD14/CFLAR/PSMD1/BCL2L1/MAPK1/PRKCD/KPNA1/TNFSF10/OPA1/PAK2/CASP6/CASP3/OCLN/TICAM2/TMED7-TICAM2/UNC5A/PSMB1/YWHAG/SEM1/PSMC2/PPP3CC/TNFRSF10A/LY96/YWHAZ/PTK2/TJP2/PSMD5/GSN/PSMB7/TRAF2/BMX/MAGED1/XIAP/STK26/UBB/PSMD11/PSMB4/MAPK3/PMAIP1/BAX/RPS27A/PSMD6/LMNB1/HIST1H1E/HIST1H1D/FNTA	135
