ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-112314	R-HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission	128/5101	206/10619	2.78433590554941e-05	0.00174830479488642	0.00145440476967802	CHRNB2/PLCB3/GRIK4/NRGN/ARHGEF7/GABRB3/CHRFAM7A/ADCY9/GRIN2A/TUBB3/TUBB6/PRKACA/GRIK5/CALM3/AP2A1/TUBA3D/CHRNA1/PLCB1/GRIP2/ADCY5/CAMK2A/GLRA1/GRIA1/CAMK2B/ADCY1/PRKAG2/CHRNB3/NCALD/PRKACG/GNB1/GRIK3/PRKAA2/GNG12/LRRC7/PRKACB/PRKAB2/KCNJ10/GNG4/CAMK2G/AP2A2/DLG2/GRIA4/KCNJ5/GRIN2B/TUBA1C/GRIP1/MDM2/ADCY4/GNG2/GABRA5/GABRG3/CHRNA7/RASGRF1/PRKCB/ADCY7/CAMKK1/KCNJ12/GIT1/AP2B1/MAPT/NSF/PPM1E/PRKCA/CACNG4/KPNA2/PRKAR1A/GNAL/GNG7/GRIN2D/ADCY3/ERBB4/PRKAG3/CHRND/EPB41L1/SRC/CHRNA4/GRIK1/KCNJ6/TUBA8/MAPK1/PPM1F/CACNG2/CAMK1/PRKAR2A/GNAI2/GABRR3/HTR3C/DLG1/GABRA2/GABRA4/GABRB1/CAMK2D/GLRB/GRIA2/GLRA3/ADCY2/PRKAA1/RASGRF2/CAMK4/GABRG2/MYO6/GABRR1/GABRR2/GRIK2/RPS6KA2/PRKAR1B/RAC1/GNAI1/GNGT1/PRKAR2B/NRG1/CHRNA6/ADCY8/APBA1/GABBR2/GRIN1/RPS6KA3/CASK/RPS6KA6/GABRA3/ACTN2/GNG3/TUBA3C/GNB3/TUBA1B/PLCB2/CALM2/GRIN3A	128
R-HSA-392154	R-HSA-392154	Nitric oxide stimulates guanylate cyclase	20/5101	22/10619	2.86811770915746e-05	0.00174830479488642	0.00145440476967802	KCNMA1/PDE9A/ITPR1/KCNMB3/NOS3/PRKG1/MRVI1/PDE2A/GUCY1A2/PDE1B/KCNMB4/NOS1/NOS2/PDE11A/PDE1A/KCNMB2/PDE5A/GUCY1A1/GUCY1B1/PDE10A	20
R-HSA-111885	R-HSA-111885	Opioid Signalling	63/5101	91/10619	3.26171252727407e-05	0.0018291683852953	0.00152167472851354	PDE4B/PPP3CB/PLCB3/ADCY9/GNAO1/PRKACA/CALM3/PPP2R1A/PLCB1/ITPR1/ADCY5/PDE4D/CAMK2A/ITPR3/CAMK2B/ADCY1/PRKACG/GNB1/GNG12/PRKACB/AHCYL1/GNG4/CAMK2G/PPP1CA/ITPR2/PDE1B/ADCY4/GNG2/ADCY7/CAMKK1/PRKCA/KPNA2/PRKAR1A/GNAL/GNG7/PDE4A/PDE4C/ADCY3/PPP3R1/PDE1A/PLCB4/MAPK1/GNAZ/PRKAR2A/GNAI2/PRKCD/PPP3CA/CAMK2D/ADCY2/CAMK4/OPRM1/PRKAR1B/PDE1C/GNAI1/GNGT1/PRKAR2B/PPP3CC/PPP2CB/ADCY8/GNG3/GNB3/PLCB2/CALM2	63
R-HSA-446728	R-HSA-446728	Cell junction organization	63/5101	91/10619	3.26171252727407e-05	0.0018291683852953	0.00152167472851354	CLDN19/CADM3/LAMB3/NECTIN1/KRT5/PXN/ACTN1/CDH5/PARD6A/CDH15/KRT14/SDK2/VASP/LIMS2/CDH4/CLDN18/CLDN11/CLDN16/CDH6/DST/SDK1/FLNC/PLEC/FLNA/NECTIN4/LAMC2/RSU1/ITGB1/PARD3/ILK/PARVA/CADM1/CLDN10/FERMT2/MPP5/CLDN6/CDH8/CDH3/CDH1/CDH13/JUP/LAMA3/CDH2/CDH7/PARD6G/NECTIN2/LIMS1/ITGA6/PARD6B/CLDN14/PARVB/CTNNB1/CADM2/NECTIN3/PRKCI/CDH18/CDH12/CDH10/CDH9/CTNNA1/AFDN/CDH17/ARHGEF6	63
R-HSA-418885	R-HSA-418885	DCC mediated attractive signaling	14/5101	14/10619	3.45121981913577e-05	0.00186100391785706	0.00154815852615483	DOCK1/TRIO/CDC42/ABLIM1/NTN1/DCC/SRC/NCK1/ABLIM2/ABLIM3/FYN/RAC1/WASL/PTK2	14
R-HSA-397014	R-HSA-397014	Muscle contraction	129/5101	209/10619	4.09014588825847e-05	0.00208089715168952	0.0017310864509888	HIPK1/ATP1A1/ATP1A2/TNNT2/SORBS1/KCNJ11/ACTN3/SCN2B/CACNA1C/PXN/MYH11/TRIM72/CACNG5/PRKACA/TPM4/KCNK6/RYR1/DMPK/CALM3/DYSF/NEB/SCN3A/SCN9A/TTN/ITPR1/ATP2B2/SCN10A/CACNA1D/CAMK2A/ITPR3/CAMK2B/AKAP9/ORAI2/TPM2/TLN1/AHCYL1/KCND3/CASQ2/TMOD4/ATP1A4/CACNA1S/LMOD1/ATP2B4/KCNK2/KCNK1/RYR2/CACNB2/CAMK2G/VCL/KCNIP2/KCNQ1/STIM1/KCNE3/PAK1/GUCY1A2/SCN4B/SCN3B/CACNA2D4/ABCC9/ITPR2/CACNB3/SCN8A/ATP2B1/MYBPC1/ATP2A2/NOS1/FGF14/SLC8A3/KCNK10/RYR3/TMOD2/ANXA2/TPM1/MYH3/KCNJ12/CACNG4/MYBPC2/CACNG7/FKBP1B/SLC8A1/KCNIP3/CACNB4/SCN7A/KCNE1/CACNG2/KAT2B/SCN5A/SCN11A/CACNA2D2/CACNA2D3/MYLK/ITGB5/ATP1B3/TRPC1/WWTR1/FGF12/KCNIP4/CORIN/CAMK2D/GUCY1A1/GUCY1B1/ITGA1/ANXA6/KCNIP1/KCNK5/KCNK17/TRDN/CACNA2D1/MYL10/KCND2/CALD1/HIPK2/GATA4/SORBS3/ASPH/KCNK9/NPR2/ANXA1/DMD/FGF13/ATP2B3/ACTN2/PAK2/NPPA/FXYD2/ORAI1/ATP1A3/CALM2/KCNK15	129
R-HSA-1852241	R-HSA-1852241	Organelle biogenesis and maintenance	176/5101	296/10619	4.1558573642872e-05	0.00208089715168952	0.0017310864509888	PPRC1/DYNC2H1/CEP164/ATP5F1B/IFT43/GABPB1/CRTC3/CNGB1/TUBB3/PAFAH1B1/NR1D1/TUBG1/MKS1/EXOC7/CSNK1D/TUBB6/PRKACA/CALM3/PPP2R1A/NCOA1/ALMS1/CLASP1/TUBA3D/NCOA6/HELZ2/MCHR1/RHO/PPARGC1A/CEP135/CEP72/MEF2C/KIF3A/EXOC2/AKAP9/EXOC4/PRKAG2/RXRA/NPHP4/DNAJC11/PRKAA2/PRKAB2/CRTC2/KIFAP3/SDCCAG8/TFB2M/GLUD1/EXOC6/GBF1/ARL3/CKAP5/C2CD3/CEP57/IFT46/TUBA1C/ATP5MC2/DCTN2/RAB3IP/CEP83/IFT81/DYNLL1/TCTN2/IFT88/CENPJ/EXOC5/TTC8/TRIP11/DYNC1H1/HSP90AA1/TTBK2/IDH2/RAB11FIP3/IFT140/CLUAP1/CREBBP/NDE1/CHD9/RPGRIP1L/BBS2/DYNLRB2/YWHAE/NCOR1/B9D1/POLG2/CEP131/CEP192/ATP5F1A/CARM1/HAUS8/CRTC1/CEP89/MARK4/WDR35/KIF3C/IFT172/NPHP1/TTC21B/DYNC1I2/ATF2/PRKAG3/TRAF3IP1/ACSS2/IFT52/ATP5PF/GABPA/PCNT/TUBA8/SFI1/CSNK1E/SAMM50/PPARA/LZTFL1/ALAS1/ARF4/ARL13B/CEP97/IQCB1/CHCHD6/IFT122/CEP63/CEP70/IFT80/TBL1XR1/CC2D2A/WDR19/EXOC1/PKD2/BBS7/SCLT1/TNPO1/CAMK4/PPARGC1B/SIRT5/CEP162/AHI1/TFB1M/SOD2/TCP1/FGFR1OP/BBS9/YWHAG/MTERF1/PRKAR2B/SMO/NRF1/CHCHD3/TTC26/WDR60/PCM1/TGS1/NCOA2/TMEM67/ASAP1/IFT74/CEP78/CDK5RAP2/CNTRL/TBL1X/APOO/HDAC6/CDK1/TUBA3C/DCTN1/CEP250/HAUS3/ATP5MF/PERM1/BBS1/TUBA1B/UNC119B/B9D2/CALM2/MTX2/TTC30B/NINL/SSTR3/RP2	176
R-HSA-111933	R-HSA-111933	Calmodulin induced events	29/5101	36/10619	6.1178323605609e-05	0.00285906698983546	0.00237844149315841	ADCY9/PRKACA/CALM3/ADCY5/CAMK2A/CAMK2B/ADCY1/PRKACG/PRKACB/CAMK2G/PDE1B/ADCY4/ADCY7/CAMKK1/PRKCA/KPNA2/PRKAR1A/ADCY3/PDE1A/PRKAR2A/PRKCD/CAMK2D/ADCY2/CAMK4/PRKAR1B/PDE1C/PRKAR2B/ADCY8/CALM2	29
R-HSA-111997	R-HSA-111997	CaM pathway	29/5101	36/10619	6.1178323605609e-05	0.00285906698983546	0.00237844149315841	ADCY9/PRKACA/CALM3/ADCY5/CAMK2A/CAMK2B/ADCY1/PRKACG/PRKACB/CAMK2G/PDE1B/ADCY4/ADCY7/CAMKK1/PRKCA/KPNA2/PRKAR1A/ADCY3/PDE1A/PRKAR2A/PRKCD/CAMK2D/ADCY2/CAMK4/PRKAR1B/PDE1C/PRKAR2B/ADCY8/CALM2	29
R-HSA-1650814	R-HSA-1650814	Collagen biosynthesis and modifying enzymes	48/5101	67/10619	7.25017182170873e-05	0.00324456415404727	0.00269913438147336	COL8A2/COL9A2/COLGALT2/ADAMTS14/P3H3/COL4A1/PPIB/COL6A3/COL6A1/COL7A1/COL21A1/BMP1/COL15A1/COL27A1/COL5A1/PLOD1/COL16A1/COL24A1/COL11A1/COL13A1/P4HA1/TLL2/COL4A2/COL5A3/COLGALT1/COL4A4/COL4A3/COL9A3/COL20A1/COL18A1/COL8A1/COL6A5/COL6A6/PCOLCE2/PLOD2/P3H2/ADAMTS3/COL25A1/TLL1/COL23A1/ADAMTS2/COL19A1/COL11A2/COL28A1/COL26A1/COL14A1/COL22A1/P4HA2	48
R-HSA-164378	R-HSA-164378	PKA activation in glucagon signalling	16/5101	17/10619	7.405567256028e-05	0.00324456415404727	0.00269913438147336	ADCY9/PRKACA/GNAS/ADCY5/ADCY1/PRKACG/PRKACB/ADCY4/ADCY7/PRKAR1A/ADCY3/PRKAR2A/ADCY2/PRKAR1B/PRKAR2B/ADCY8	16
R-HSA-2029480	R-HSA-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	59/5101	86/10619	8.69627419039867e-05	0.00368389391911242	0.003064610302858	PLPP4/DOCK1/WASF3/MYO1C/BAIAP2/YES1/PLD3/PLCG1/NF2/MYH9/ITPR1/PLD1/ITPR3/WASF1/ELMO1/VAV2/CDC42/WASF2/VAV3/AHCYL1/CD247/ABI1/PAK1/ITPR2/NCKAP1L/HSP90AA1/CYFIP1/MYO5A/PLCG2/CRK/GRB2/VAV1/MYO9B/PRKCE/ACTR3/NCKAP1/ABI2/ARPC2/HCK/SRC/ELMO2/MAPK1/PLA2G6/PRKCD/NCK1/PIK3CB/MYO10/CYFIP2/FYN/RAC1/WIPF3/LIMK1/ARPC1A/WASL/LYN/PTK2/SYK/ABL1/BTK	59
R-HSA-193648	R-HSA-193648	NRAGE signals death through JNK	43/5101	59/10619	8.9377452832951e-05	0.00368389391911242	0.003064610302858	ARHGEF16/OBSCN/ARHGEF17/ARHGEF7/ARHGEF40/ABR/PLEKHG2/ARHGEF4/NGEF/PREX1/TIAM1/ARHGEF3/KALRN/TRIO/ARHGEF5/FGD3/VAV2/PLEKHG5/ARHGEF19/ARHGEF10L/VAV3/NGF/MAPK8/BAD/ARHGEF12/FGD4/MCF2L/SOS2/AKAP13/AATF/VAV1/ARHGEF1/SOS1/ITSN1/ARHGEF26/ECT2/RASGRF2/ARHGEF37/TIAM2/RAC1/ARHGEF10/ARHGEF6/MCF2	43
R-HSA-111996	R-HSA-111996	Ca-dependent events	30/5101	38/10619	9.19659680234913e-05	0.00368389391911242	0.003064610302858	ADCY9/PRKACA/CALM3/ADCY5/CAMK2A/CAMK2B/ADCY1/PRKACG/PRKACB/CAMK2G/PDE1B/ADCY4/ADCY7/CAMKK1/PRKCA/KPNA2/PRKAR1A/ADCY3/PDE1A/MAPK1/PRKAR2A/PRKCD/CAMK2D/ADCY2/CAMK4/PRKAR1B/PDE1C/PRKAR2B/ADCY8/CALM2	30
R-HSA-6794361	R-HSA-6794361	Neurexins and neuroligins	41/5101	56/10619	0.000109769487825923	0.00427491172033177	0.00355627463482814	EPB41/NRXN2/SHANK2/APBA2/GRIN2A/DLGAP1/SHANK1/DLGAP4/STX1A/NLGN4X/NLGN3/DLGAP3/LRRTM3/SYT9/SYT12/DLG2/GRM5/GRIN2B/SYT10/SYT1/SIPA1L1/NRXN3/BEGAIN/HOMER2/EPB41L3/GRIN2D/NRXN1/LRRTM4/EPB41L5/EPB41L1/NLGN1/PDLIM5/HOMER1/EPB41L2/GRM1/DBNL/APBA1/STXBP1/GRIN1/CASK/NLGN4Y	41
R-HSA-983695	R-HSA-983695	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	26/5101	32/10619	0.000114315256042518	0.00433162132355705	0.00360345102973287	PIK3CD/CALM3/ITPR1/ITPR3/ORAI2/AHCYL1/BLNK/PIK3AP1/STIM1/PTPN6/ITPR2/PLCG2/GRB2/VAV1/SOS1/NCK1/TRPC1/FYN/BLK/LYN/SYK/SH3KBP1/BTK/CD22/ORAI1/CALM2	26
R-HSA-4420097	R-HSA-4420097	VEGFA-VEGFR2 Pathway	66/5101	99/10619	0.000132113176376117	0.00487428087577149	0.00405488641065756	MTOR/DOCK1/PXN/WASF3/AKT1/CDH5/BCAR1/BAIAP2/PRKACA/CALM3/ROCK2/PLCG1/NCF4/ITPR1/ITPR3/WASF1/ELMO1/NOS3/PTK2B/PRKACG/MAPKAP1/VAV2/PRKCZ/CDC42/WASF2/PRKACB/VAV3/AHCYL1/AKT3/ABI1/PAK1/ITPR2/NCKAP1L/HSP90AA1/CYFIP1/PRKCB/CYBA/CRK/JUP/PRKCA/SPHK1/ROCK1/VAV1/NCK2/NCKAP1/ABI2/SRC/ELMO2/PRR5/CTNNB1/RHOA/PRKCD/NCK1/PIK3CB/RICTOR/RASA1/CTNNA1/CYFIP2/FYN/RAC1/PTK2/SHB/PAK2/MAPK13/NCF2/CALM2	66
R-HSA-4641265	R-HSA-4641265	Repression of WNT target genes	12/5101	12/10619	0.000149946820000379	0.00531164625650841	0.00441872817194333	TLE3/TCF7/HDAC1/TCF7L2/CTBP2/TLE2/TCF7L1/CTBP1/LEF1/TLE4/TLE1/TLE5	12
R-HSA-3108232	R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	112/5101	182/10619	0.000152758928528019	0.00531164625650841	0.00441872817194333	PHC2/IKBKE/INCENP/RAD52/HDAC7/VDR/NCOR2/HERC2/PML/NUP93/CHD3/NUP85/BIRC5/CBX2/MBD1/NR1H2/NCOA1/DNMT3A/SATB2/SP100/HDAC4/RANGAP1/XPC/MITF/NR1I2/RNF168/PPARGC1A/TOPORS/NUP188/RXRA/HDAC1/SCMH1/RNF2/NR5A2/PARP1/NUP133/NSMCE4A/NUP98/NUP160/PHC1/NUP107/MDM2/NR1H4/TDG/NUP58/HNRNPC/TP53BP1/RORA/PIAS1/SIN3A/BLM/CREBBP/NSMCE1/RPA1/NUP88/TP53/SUZ12/PCGF2/RARA/BRCA1/SEH1L/PIAS2/DNMT1/RANBP2/NUP35/SUMO1/NOP58/DNMT3B/TOP1/NRIP1/SUMO3/MRTFA/EP300/L3MBTL2/PPARA/SEC13/PPARG/NUP210/SATB1/THRB/TOP2B/STAG1/PHC3/CTBP1/NUP54/NR3C2/NUP155/ZNF131/XRCC4/NR3C1/NPM1/TFAP2A/NUP153/CASP8AP2/HDAC2/ESR1/POM121/NUP205/HIPK2/WRN/NCOA2/NSMCE2/UHRF2/SMC5/NUP214/AR/STAG2/ZNF350/HIST1H4K/EID3/SMC6/HIST1H4L	112
R-HSA-9006925	R-HSA-9006925	Intracellular signaling by second messengers	178/5101	305/10619	0.000155333449726708	0.00531164625650841	0.00441872817194333	PIK3CD/MTOR/LCK/PHC2/HDAC7/NR4A1/KL/PPP2R5C/AKT1/NEDD4/PML/ADCY9/TNRC6A/WWP2/PHLPP2/CHD3/PSME3/HDAC5/CBX2/RPTOR/PRKACA/GATAD2A/CALM3/PPP2R1A/PLCG1/PSMA7/ITPR1/ADCY5/USP13/FGFR3/KLB/CAMK2A/FGFR4/ITPR3/CDKN1A/PSMA2/CAMK2B/ADCY1/EGFR/TNKS/FGFR1/AGO2/PRKACG/MAPKAP1/XIAP/CASP9/OTUD3/HDAC1/RBBP4/PSMB2/AGO4/AGO1/RRAGC/SCMH1/PIK3R3/PRKACB/AHCYL1/GATAD2B/RNF2/PPP2R5A/AKT3/PIP4K2A/CAMK2G/NRG3/PTEN/PIK3AP1/FGFR2/TRAF6/PSMC3/BAD/RPS6KB2/FGF23/PHC1/ITPR2/IRAK4/PDE1B/MDM2/PTPN11/FOXO1/PSMB5/ADCY4/PSMC6/PSMA3/PPP2R5E/ESR2/PSMC1/RCOR1/NRG4/TSC2/USP7/ADCY7/CSNK2A2/CAMKK1/TP53/SUZ12/PSMD11/PSMB3/PRKCA/PSMD12/KPNA2/PRKAR1A/GRB2/TNRC6C/PHLPP1/FGF22/VAV1/INSR/AKT1S1/ADCY3/STRN/MTA3/PRKCE/PSME4/TGFA/IL1RL1/PSMD14/ATF2/PDE1A/ERBB4/IRS1/PSMD1/CSNK2A1/PSMF1/SRC/MAPK1/RAC2/PDGFB/TNRC6B/PRR5/PPARG/PRKAR2A/PRKCD/GSK3B/PIK3CB/MECOM/PHC3/IL1RAP/PDGFRA/KIT/REST/EREG/EGF/CAMK2D/GAB1/ADCY2/RICTOR/FGF10/SLC38A9/CAMK4/NRG2/PDGFRB/FGF18/RRAGD/FOXO3/FYN/HDAC2/FRK/ESR1/PSMB1/PRKAR1B/RAC1/PDE1C/PSMC2/PRKAR2B/MKRN1/PPP2CB/NRG1/PREX2/ADCY8/PIP5K1B/PSMD5/RRAGB/PIP5K1A/MBD3/CALM2/CBX6/EZH2/RBBP7	178
R-HSA-3108214	R-HSA-3108214	SUMOylation of DNA damage response and repair proteins	53/5101	77/10619	0.000172224819233097	0.00574902848963815	0.00478258395263839	PHC2/RAD52/HDAC7/HERC2/PML/NUP93/NUP85/CBX2/SP100/XPC/RNF168/NUP188/SCMH1/RNF2/PARP1/NUP133/NSMCE4A/NUP98/NUP160/PHC1/NUP107/TDG/NUP58/PIAS1/BLM/NSMCE1/RPA1/NUP88/PCGF2/BRCA1/SEH1L/PIAS2/RANBP2/NUP35/SUMO1/SUMO3/SEC13/NUP210/STAG1/PHC3/NUP54/NUP155/XRCC4/NUP153/POM121/NUP205/WRN/NSMCE2/SMC5/NUP214/STAG2/EID3/SMC6	53
R-HSA-5617833	R-HSA-5617833	Cilium Assembly	122/5101	201/10619	0.000184089460429541	0.00600217264005156	0.00499317312499221	DYNC2H1/CEP164/IFT43/CNGB1/TUBB3/PAFAH1B1/TUBG1/MKS1/EXOC7/CSNK1D/TUBB6/PRKACA/PPP2R1A/ALMS1/CLASP1/TUBA3D/MCHR1/RHO/CEP135/CEP72/KIF3A/EXOC2/AKAP9/EXOC4/NPHP4/KIFAP3/SDCCAG8/EXOC6/GBF1/ARL3/CKAP5/C2CD3/CEP57/IFT46/TUBA1C/DCTN2/RAB3IP/CEP83/IFT81/DYNLL1/TCTN2/IFT88/CENPJ/EXOC5/TTC8/TRIP11/DYNC1H1/HSP90AA1/TTBK2/RAB11FIP3/IFT140/CLUAP1/NDE1/RPGRIP1L/BBS2/DYNLRB2/YWHAE/B9D1/CEP131/CEP192/HAUS8/CEP89/MARK4/WDR35/KIF3C/IFT172/NPHP1/TTC21B/DYNC1I2/TRAF3IP1/IFT52/PCNT/TUBA8/SFI1/CSNK1E/LZTFL1/ARF4/ARL13B/CEP97/IQCB1/IFT122/CEP63/CEP70/IFT80/CC2D2A/WDR19/EXOC1/PKD2/BBS7/SCLT1/TNPO1/CEP162/AHI1/TCP1/FGFR1OP/BBS9/YWHAG/PRKAR2B/SMO/TTC26/WDR60/PCM1/TMEM67/ASAP1/IFT74/CEP78/CDK5RAP2/CNTRL/HDAC6/CDK1/TUBA3C/DCTN1/CEP250/HAUS3/BBS1/TUBA1B/UNC119B/B9D2/TTC30B/NINL/SSTR3/RP2	122
R-HSA-163615	R-HSA-163615	PKA activation	17/5101	19/10619	0.000195310433682897	0.00622330063689595	0.00517712824212081	ADCY9/PRKACA/CALM3/ADCY5/ADCY1/PRKACG/PRKACB/ADCY4/ADCY7/PRKAR1A/ADCY3/PRKAR2A/ADCY2/PRKAR1B/PRKAR2B/ADCY8/CALM2	17
R-HSA-194138	R-HSA-194138	Signaling by VEGF	70/5101	107/10619	0.000202181087968221	0.00629906411847659	0.00524015544956232	MTOR/DOCK1/PXN/WASF3/FLT1/AKT1/CDH5/BCAR1/BAIAP2/PRKACA/CALM3/ROCK2/NRP2/PLCG1/NCF4/ITPR1/ITPR3/WASF1/ELMO1/NOS3/PTK2B/PRKACG/MAPKAP1/VAV2/PRKCZ/CDC42/WASF2/PRKACB/VAV3/AHCYL1/AKT3/ABI1/PAK1/ITPR2/NCKAP1L/HSP90AA1/CYFIP1/PRKCB/CYBA/CRK/JUP/PRKCA/SPHK1/ROCK1/VAV1/NCK2/NCKAP1/ABI2/SRC/ELMO2/PRR5/CTNNB1/RHOA/PRKCD/NCK1/PIK3CB/RICTOR/RASA1/CTNNA1/CYFIP2/FLT4/FYN/RAC1/PTK2/SHB/VEGFD/PAK2/MAPK13/NCF2/CALM2	70
R-HSA-350054	R-HSA-350054	Notch-HLH transcription pathway	23/5101	28/10619	0.000212697517600089	0.00648265042772446	0.00539287985127915	HDAC7/NCOR2/KAT2A/HDAC5/HDAC4/HDAC9/HDAC1/NOTCH2/MAML2/SNW1/CREBBP/NCOR1/HDAC11/KAT2B/TBL1XR1/RBPJ/MAML3/MAML1/HDAC2/TBL1X/HDAC6/HDAC8/MAMLD1	23
R-HSA-438064	R-HSA-438064	Post NMDA receptor activation events	55/5101	81/10619	0.000228473533739394	0.00681531690005597	0.00566962318887455	NRGN/ARHGEF7/GRIN2A/TUBB3/TUBB6/PRKACA/CALM3/TUBA3D/CAMK2A/GRIA1/CAMK2B/ADCY1/PRKAG2/PRKACG/PRKAA2/LRRC7/PRKACB/PRKAB2/CAMK2G/DLG2/GRIN2B/TUBA1C/RASGRF1/CAMKK1/GIT1/MAPT/KPNA2/PRKAR1A/GRIN2D/ERBB4/PRKAG3/SRC/TUBA8/MAPK1/CAMK1/PRKAR2A/DLG1/CAMK2D/GRIA2/PRKAA1/RASGRF2/CAMK4/RPS6KA2/PRKAR1B/RAC1/PRKAR2B/NRG1/ADCY8/GRIN1/RPS6KA3/RPS6KA6/ACTN2/TUBA3C/TUBA1B/CALM2	55
R-HSA-5358351	R-HSA-5358351	Signaling by Hedgehog	93/5101	149/10619	0.000265285205639666	0.00774853871472524	0.0064459650844024	ADCY10/GPR161/DYNC2H1/CDON/TULP3/ADCY9/TUBB3/GAS8/PSME3/MKS1/TUBB6/PRKACA/FUZ/GLI2/TUBA3D/IHH/GNAS/PSMA7/ADCY5/EVC2/KIF3A/IQCE/PSMA2/ADCY1/CUL1/PRKACG/PTCH1/PSMB2/EFCAB7/PRKACB/CDC73/HHAT/BTRC/SUFU/SCUBE2/PSMC3/ARRB1/TUBA1C/GLI1/IFT88/GPC5/PSMB5/ADCY4/PSMC6/PSMA3/NUMB/SEL1L/PSMC1/KIF7/IFT140/ADCY7/RPGRIP1L/PSMD11/PSMB3/SPOP/SMURF2/PSMD12/PRKAR1A/ADAM17/WDR35/ADCY3/IFT172/PSME4/PSMD14/TTC21B/CUL3/PSMD1/PSMF1/ITCH/IFT52/PRKAR2A/GSK3B/IFT122/EVC/WDR19/INTU/HHIP/ADCY2/CSNK1A1/PSMB1/PRKAR1B/GLI3/SMURF1/PSMC2/PRKAR2B/SMO/ADCY8/VCP/PSMD5/TUBA3C/SYVN1/TUBA1B/OS9	93
R-HSA-418990	R-HSA-418990	Adherens junctions interactions	26/5101	33/10619	0.000292181112147615	0.00835995753532565	0.00695460090783154	CADM3/NECTIN1/CDH5/CDH15/CDH4/CDH6/NECTIN4/CADM1/CDH8/CDH3/CDH1/CDH13/JUP/CDH2/CDH7/NECTIN2/CTNNB1/CADM2/NECTIN3/CDH18/CDH12/CDH10/CDH9/CTNNA1/AFDN/CDH17	26
R-HSA-2151201	R-HSA-2151201	Transcriptional activation of mitochondrial biogenesis	40/5101	56/10619	0.000319036172863896	0.00885527486448695	0.00736665256389484	PPRC1/ATP5F1B/GABPB1/CRTC3/NR1D1/CALM3/NCOA1/NCOA6/HELZ2/PPARGC1A/MEF2C/RXRA/CRTC2/TFB2M/GLUD1/IDH2/CREBBP/CHD9/NCOR1/POLG2/CARM1/CRTC1/ATF2/ACSS2/GABPA/PPARA/ALAS1/TBL1XR1/CAMK4/PPARGC1B/SIRT5/TFB1M/SOD2/MTERF1/NRF1/TGS1/NCOA2/TBL1X/PERM1/CALM2	40
R-HSA-109606	R-HSA-109606	Intrinsic Pathway for Apoptosis	37/5101	51/10619	0.000322124834585474	0.00885527486448695	0.00736665256389484	TP73/AKT1/UACA/SEPTIN4/CASP8/YWHAB/YWHAH/XIAP/CASP9/AKT3/MAPK8/CASP7/APIP/BAD/APAF1/DYNLL1/DIABLO/TFDP1/PPP1R13B/AVEN/YWHAE/TP53/STAT3/NMT1/BCL2/YWHAQ/PPP3R1/BCL2L1/BID/MAPK1/TFDP2/TP63/CASP3/YWHAG/PPP3CC/YWHAZ/PMAIP1	37
R-HSA-6794362	R-HSA-6794362	Protein-protein interactions at synapses	58/5101	87/10619	0.000331677667558608	0.00894254019071478	0.00743924809018092	EPB41/PTPRF/PPFIA4/NRXN2/SHANK2/SLITRK5/APBA2/GRIN2A/DLGAP1/PTPRS/SHANK1/DLGAP4/GRIA1/STX1A/NLGN4X/NLGN3/DLGAP3/LRRTM3/SYT9/PPFIBP2/RTN3/SYT12/PPFIA1/DLG2/GRM5/GRIA4/GRIN2B/SYT10/SYT1/PPFIA2/SIPA1L1/NRXN3/BEGAIN/HOMER2/NTRK3/EPB41L3/GRIN2D/NRXN1/LRRTM4/EPB41L5/EPB41L1/NLGN1/IL1RAP/DLG1/PDLIM5/HOMER1/LRFN2/EPB41L2/GRM1/DBNL/PTPRD/APBA1/STXBP1/GRIN1/IL1RAPL1/CASK/IL1RAPL2/NLGN4Y	58
R-HSA-8939243	R-HSA-8939243	RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	29/5101	38/10619	0.000349242348459964	0.00923844853850697	0.00768541255399484	PHC2/SMARCE1/CBX2/SMARCA4/ARID1B/SMARCA2/ARID1A/SCMH1/RNF2/PCGF5/PHC1/YAF2/ARID2/SMARCC2/CSNK2A2/SMARCD2/CSNK2A1/RUNX1/SMARCB1/EP300/SMARCC1/PBRM1/RYBP/PHC3/AUTS2/HIPK2/SMARCD1/CBFB/CBX6	29
R-HSA-114508	R-HSA-114508	Effects of PIP2 hydrolysis	22/5101	27/10619	0.000367721123605368	0.0095471299128653	0.00794220282562862	DGKZ/DAGLA/RASGRP2/TRPC6/DGKD/ITPR1/TRPC7/ITPR3/PRKCQ/ITPR2/DGKH/PRKCH/PRKCE/ABHD12/PRKCD/ABHD6/MGLL/DGKG/DAGLB/DGKB/DGKI/DGKQ	22
