ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-194315	R-HSA-194315	Signaling by Rho GTPases	211/4139	455/10619	0.000615531594895235	0.0307417710106365	0.0266464920087681	PLEKHG5/ARHGEF19/ARHGEF2/IQGAP3/ARHGEF11/NCF2/PPP1R12B/ZWINT/CIT/ARHGEF7/ARHGEF40/DAAM1/EVL/AKAP13/NDE1/CENPN/ABR/NDEL1/MYH10/SEH1L/SPC24/MYO9B/MYH14/PPP2R1A/ROCK2/TIAM1/ITSN1/SRGAP3/SGO1/ARHGAP31/KALRN/ARHGAP26/ABL1/TUBB4B/PRKCZ/ARHGEF16/ARHGEF10L/KDM1A/INPP5B/PKN2/ARHGAP29/VAV3/CENPL/NSL1/CENPF/H3F3A/RHOU/NUP133/AHCTF1/NET1/ABI1/ARHGAP12/KIF5B/ARHGAP22/RHOBTB1/NUP98/KIF18A/CKAP5/NUP160/PAK1/ARHGAP42/ARHGAP20/ARHGEF12/ARHGAP32/A2M/FGD4/FMNL3/SRGAP1/NUP107/PPP1R12A/NUP37/ARPC3/CLIP1/WASF3/STARD13/DIAPH3/ARHGAP5/SOS2/KTN1/PPP2R5E/PPP2R5C/DYNC1H1/KLC1/ARHGAP11B/BUB1B/KNL1/ZWILCH/MYO9A/IQGAP1/PDPK1/MYH11/PRKCB/ARHGAP17/DYNC1LI2/CDH1/YWHAE/PAFAH1B1/ARHGAP44/TAOK1/RHOT1/ARHGAP23/WIPF2/ARHGAP27/GNA13/PRKCA/GRB2/BAIAP2/NDC80/RALBP1/TUBB6/ROCK1/PIK3C3/ARHGEF1/ARHGAP35/KLK2/YWHAQ/PPP1CB/ARHGEF33/SOS1/RHOQ/ACTR2/ARHGAP25/RANBP2/BUB1/CLASP1/ARHGEF4/ARHGAP15/FMNL2/DYNC1I2/CHN1/NCKAP1/SGO2/ABI2/ARPC2/NGEF/DSN1/SRC/PREX1/MAPK1/NF2/MRTFA/DYNC1LI1/CLASP2/ARHGEF3/MYLK/PIK3R4/NCK1/PAK2/ARAP2/CENPC/ARHGAP24/FAM13A/CENPE/ARHGAP10/CENPU/TRIO/DEPDC1B/KIF2A/CENPK/IQGAP2/RASGRF2/FAM13B/CTNNA1/DIAPH1/CYFIP2/MAPK14/PPP2R5D/KLC4/GOPC/ARHGAP18/TIAM2/NOX3/MAD1L1/CHN2/LIMK1/YWHAG/DYNC1I1/ARPC1A/ARHGEF5/ARHGEF10/DLC1/NCOA2/YWHAZ/PTK2/ARHGAP39/KDM4C/CENPP/SCAI/VAV2/ARHGAP6/FGD1/OPHN1/STARD8/DIAPH2/CENPI/BTK/PAK3/ARHGEF6/MCF2/VAV1/KLC3/CDC20/H2AFX/TUBA1A/CALM1/MYL12B/KLK3/HIST1H4B/HIST1H2BN/ARPC1B/NOX1	211
R-HSA-159227	R-HSA-159227	Transport of the SLBP independent Mature mRNA	23/4139	34/10619	0.000660607770972403	0.0307417710106365	0.0266464920087681	SEH1L/NUP214/NDC1/NUP133/NUP98/NUP160/NUP107/NUP37/NUP58/NUP88/RANBP2/NUP35/NUP50/NUP210/NUP54/EIF4E/NUP155/NUP153/NUP42/NUP205/NCBP1/NUP188/RAE1	23
R-HSA-4085377	R-HSA-4085377	SUMOylation of SUMOylation proteins	23/4139	34/10619	0.000660607770972403	0.0307417710106365	0.0266464920087681	SEH1L/NUP214/NDC1/NUP133/NUP98/NUP160/NUP107/NUP37/NUP58/NUP88/PIAS4/RANBP2/NUP35/NUP50/NUP210/NUP54/NUP155/NUP153/NUP42/NUP205/NUP188/SUMO2/RAE1	23
R-HSA-380259	R-HSA-380259	Loss of Nlp from mitotic centrosomes	41/4139	70/10619	0.000681197213244984	0.0307417710106365	0.0266464920087681	CEP164/CENPJ/NDE1/PPP2R1A/CEP41/TUBB4B/SDCCAG8/CKAP5/CEP290/DYNC1H1/HSP90AA1/HAUS2/CEP152/CCP110/YWHAE/PAFAH1B1/CEP192/HAUS1/PRKACA/ALMS1/CLASP1/DYNC1I2/NINL/CEP250/PCNT/SFI1/CSNK1E/PLK4/CEP72/FGFR1OP/YWHAG/AKAP9/PCM1/CEP78/CDK5RAP2/CNTRL/HAUS7/HAUS3/TUBA1A/CEP135/DCTN3	41
R-HSA-380284	R-HSA-380284	Loss of proteins required for interphase microtubule organization from the centrosome	41/4139	70/10619	0.000681197213244984	0.0307417710106365	0.0266464920087681	CEP164/CENPJ/NDE1/PPP2R1A/CEP41/TUBB4B/SDCCAG8/CKAP5/CEP290/DYNC1H1/HSP90AA1/HAUS2/CEP152/CCP110/YWHAE/PAFAH1B1/CEP192/HAUS1/PRKACA/ALMS1/CLASP1/DYNC1I2/NINL/CEP250/PCNT/SFI1/CSNK1E/PLK4/CEP72/FGFR1OP/YWHAG/AKAP9/PCM1/CEP78/CDK5RAP2/CNTRL/HAUS7/HAUS3/TUBA1A/CEP135/DCTN3	41
R-HSA-3232142	R-HSA-3232142	SUMOylation of ubiquitinylation proteins	25/4139	38/10619	0.000732074424024368	0.0310945697777524	0.0269522925277234	MDM2/SEH1L/PIAS2/NUP214/NDC1/NUP133/NUP98/NUP160/NUP107/NUP37/NUP58/PIAS1/NUP88/PIAS4/RANBP2/NUP35/NUP50/NUP210/NUP54/NUP155/NUP153/NUP42/NUP205/NUP188/RAE1	25
R-HSA-8986944	R-HSA-8986944	Transcriptional Regulation by MECP2	37/4139	62/10619	0.000751479078734458	0.0310945697777524	0.0269522925277234	CAMK2G/RBFOX1/NCOR1/TNRC6C/HTT/CAMK4/TBL1X/AGO4/AGO1/AGO3/LBR/PTEN/GRIN2B/NCOR2/SIN3A/GRIN2A/PRKACA/PTPN4/CREB1/PTPN1/PVALB/TNRC6B/PPARG/MOBP/TBL1XR1/CAMK2D/GRIA2/MEF2C/GPRIN1/FKBP5/SGK1/OPRM1/MET/HIPK2/MECP2/CALM1/HDAC2	37
R-HSA-168276	R-HSA-168276	NS1 Mediated Effects on Host Pathways	26/4139	40/10619	0.000757996861643867	0.0310945697777524	0.0269522925277234	SEH1L/KPNA4/NUP214/NDC1/NUP133/NUP98/NUP160/NUP107/NUP37/NUP58/KPNA3/NUP88/EIF2AK2/RANBP2/NUP35/NUP50/NUP210/KPNA1/NUP54/NUP155/NUP153/KPNA5/NUP42/NUP205/NUP188/RAE1	26
R-HSA-168253	R-HSA-168253	Host Interactions with Influenza Factors	27/4139	42/10619	0.000777919901516321	0.0310945697777524	0.0269522925277234	SEH1L/KPNA4/NUP214/SLC25A6/NDC1/NUP133/NUP98/NUP160/NUP107/NUP37/NUP58/KPNA3/NUP88/EIF2AK2/RANBP2/NUP35/NUP50/NUP210/KPNA1/NUP54/NUP155/NUP153/KPNA5/NUP42/NUP205/NUP188/RAE1	27
R-HSA-383280	R-HSA-383280	Nuclear Receptor transcription pathway	32/4139	52/10619	0.000804595112250569	0.0312674600566263	0.0271021511494929	NR1I3/NCOR1/NRBP1/NR2C2/NR1I2/NR2F1/RXRA/RXRG/NR5A2/ESRRG/NR1H3/RARG/NR2C1/NR1H4/NCOR2/ESR2/RORA/MED1/RARA/NR1H2/HNF4A/PPARA/PPARG/NR1D2/THRB/RARB/NR3C2/NR3C1/PPARD/ESR1/HNF4G/NR6A1	32
R-HSA-5619102	R-HSA-5619102	SLC transporter disorders	54/4139	98/10619	0.000840765029533069	0.0317900074680206	0.0275550871699031	AVPR1B/HK1/SLC24A4/SLC12A6/SEH1L/SLC7A9/NUP214/SLC2A1/NDC1/SLC35A3/SLC16A1/NUP133/SLC29A3/NUP98/NUP160/SLC3A2/SLCO1B3/SLCO1B1/NUP107/SLC17A8/NUP37/NUP58/SLC7A7/SLC24A1/SLC6A2/SLC12A3/NUP88/RANBP2/NUP35/SLC2A10/NUP50/NUP210/SLC6A20/SLCO2A1/SLC9A9/CP/SLC2A2/SLC2A9/SLC4A4/NUP54/SLC1A3/NUP155/SLC26A2/NUP153/NUP42/SLC26A3/NUP205/SLC20A2/SLC27A4/NUP188/SLC9A6/AVPR1A/RAE1/SLC17A5	54
R-HSA-8854518	R-HSA-8854518	AURKA Activation by TPX2	42/4139	73/10619	0.000976385924099754	0.0340231912611088	0.0294907763686824	CEP164/CENPJ/NDE1/PPP2R1A/CEP41/TUBB4B/SDCCAG8/CKAP5/CEP290/DYNC1H1/HSP90AA1/HAUS2/CEP152/CCP110/YWHAE/PAFAH1B1/CEP192/HAUS1/PRKACA/ALMS1/CLASP1/DYNC1I2/NINL/CEP250/PCNT/SFI1/CSNK1E/PLK4/CEP72/HMMR/FGFR1OP/YWHAG/AKAP9/PCM1/CEP78/CDK5RAP2/CNTRL/HAUS7/HAUS3/TUBA1A/CEP135/DCTN3	42
R-HSA-1500931	R-HSA-1500931	Cell-Cell communication	68/4139	129/10619	0.00100394224919413	0.0340231912611088	0.0294907763686824	LAMC2/PARD3/NECTIN1/ACTN1/CDH11/CDH5/PVR/LIMS2/PARD6B/DST/FYN/AFDN/SDK1/CDH17/PLEC/CADM3/F11R/ACTN2/RSU1/SFTPD/COL17A1/PARVA/CADM1/KIRREL3/CLDN10/FERMT2/MPP5/IQGAP1/CDH8/CDH1/CDH13/JUP/SDK2/GRB2/ITGB4/LAMA3/CDH2/CDH7/NECTIN2/SPTBN1/NCK2/LIMS1/ITGA6/SIRPG/SIRPA/SRC/CDH4/CLDN14/PARVB/CADM2/NCK1/PIK3CB/CLDN11/PIK3CA/CDH18/CDH12/CDH10/CDH9/FYB1/CTNNA1/CD2AP/SKAP2/MAGI2/PTK2B/PTK2/SPTAN1/CASK/ARHGEF6	68
R-HSA-2029480	R-HSA-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	48/4139	86/10619	0.00110205071496715	0.0340231912611088	0.0294907763686824	DOCK1/PLCG2/MYO9B/PRKCE/ITPR1/FYN/ELMO1/SYK/ABL1/FGR/VAV3/AHCYL1/FCGR1A/ABI1/PLPP4/PAK1/ITPR2/ARPC3/WASF3/HSP90AA1/MYO5A/WIPF2/GRB2/BAIAP2/ACTR2/NCKAP1/ABI2/ARPC2/HCK/SRC/ELMO2/MAPK1/NF2/PLA2G6/NCK1/PIK3CB/PLD1/PIK3CA/MYO10/CYFIP2/LIMK1/ARPC1A/LYN/PTK2/VAV2/BTK/VAV1/ARPC1B	48
R-HSA-168333	R-HSA-168333	NEP/NS2 Interacts with the Cellular Export Machinery	21/4139	31/10619	0.00110307758615421	0.0340231912611088	0.0294907763686824	SEH1L/NUP214/NDC1/NUP133/NUP98/NUP160/NUP107/NUP37/NUP58/NUP88/RANBP2/NUP35/NUP50/NUP210/NUP54/NUP155/NUP153/NUP42/NUP205/NUP188/RAE1	21
R-HSA-170822	R-HSA-170822	Regulation of Glucokinase by Glucokinase Regulatory Protein	21/4139	31/10619	0.00110307758615421	0.0340231912611088	0.0294907763686824	SEH1L/NUP214/NDC1/NUP133/NUP98/NUP160/NUP107/NUP37/NUP58/NUP88/RANBP2/NUP35/NUP50/NUP210/NUP54/NUP155/NUP153/NUP42/NUP205/NUP188/RAE1	21
R-HSA-5619107	R-HSA-5619107	Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)	21/4139	31/10619	0.00110307758615421	0.0340231912611088	0.0294907763686824	SEH1L/NUP214/NDC1/NUP133/NUP98/NUP160/NUP107/NUP37/NUP58/NUP88/RANBP2/NUP35/NUP50/NUP210/NUP54/NUP155/NUP153/NUP42/NUP205/NUP188/RAE1	21
R-HSA-1483255	R-HSA-1483255	PI Metabolism	47/4139	84/10619	0.00115088125757698	0.0340231912611088	0.0294907763686824	PIK3C2B/PIP4K2A/INPP5K/PIK3R5/INPP4A/TPTE/PI4KA/SYNJ2/PIP5K1B/MTMR1/PIK3CD/PIK3R3/PI4KB/PLEKHA6/PTEN/INPP5F/PLEKHA1/SBF2/PIK3C2A/PIK3C2G/PLEKHA5/TPTE2/MTMR6/MTMR10/PIK3R6/MTMR4/PIK3C3/PIKFYVE/INPP5D/SYNJ1/PITPNB/INPP5J/RAB5A/PIK3R4/PIK3CB/PIK3CA/PTPN13/INPP4B/ENPP6/MTMR12/TNFAIP8/FIG4/PLEKHA8/PLEKHA2/PNPLA7/BMX/MTM1	47
R-HSA-4420097	R-HSA-4420097	VEGFA-VEGFR2 Pathway	54/4139	99/10619	0.00115574926289098	0.0340231912611088	0.0294907763686824	NCF2/DOCK1/CDH5/ITGB3/ROCK2/PRR5/ITPR1/FYN/ELMO1/PRKCZ/MTOR/PRKACB/VAV3/AHCYL1/AKT3/ABI1/PAK1/ITPR2/WASF3/HSP90AA1/PDPK1/PRKCB/BCAR1/JUP/PRKCA/BAIAP2/ROCK1/PRKACA/AKT2/AXL/NCK2/NCKAP1/ITGAV/ABI2/SRC/ELMO2/NCK1/PIK3CB/PIK3CA/PAK2/RICTOR/RASA1/CTNNA1/CYFIP2/MAPK14/MAPK13/CAV1/PTK2B/PTK2/MAPKAP1/VAV2/PAK3/VAV1/CALM1	54
R-HSA-180910	R-HSA-180910	Vpr-mediated nuclear import of PICs	22/4139	33/10619	0.00116734323126034	0.0340231912611088	0.0294907763686824	SEH1L/NUP214/NDC1/NUP133/NUP98/NUP160/NUP107/NUP37/NUP58/NUP88/RANBP2/NUP35/NUP50/NUP210/KPNA1/NUP54/NUP155/NUP153/NUP42/NUP205/NUP188/RAE1	22
R-HSA-2871809	R-HSA-2871809	FCERI mediated Ca+2 mobilization	22/4139	33/10619	0.00116734323126034	0.0340231912611088	0.0294907763686824	MS4A2/PLCG2/NFATC1/ITPR1/SYK/VAV3/AHCYL1/ITPR2/NFATC3/GRB2/SOS1/NFATC2/GRAP2/TXK/PPP3CA/ITK/LCP2/LYN/VAV2/BTK/VAV1/CALM1	22
R-HSA-418990	R-HSA-418990	Adherens junctions interactions	22/4139	33/10619	0.00116734323126034	0.0340231912611088	0.0294907763686824	NECTIN1/CDH11/CDH5/PVR/AFDN/CDH17/CADM3/CADM1/CDH8/CDH1/CDH13/JUP/CDH2/CDH7/NECTIN2/CDH4/CADM2/CDH18/CDH12/CDH10/CDH9/CTNNA1	22
R-HSA-193704	R-HSA-193704	p75 NTR receptor-mediated signalling	53/4139	97/10619	0.00121318581519773	0.0341032130476156	0.029560138016518	PLEKHG5/ARHGEF19/ARHGEF2/ARHGEF11/NCSTN/PRDM4/ARHGEF7/ARHGEF40/AKAP13/ABR/TIAM1/ITSN1/KALRN/ARHGEF16/ARHGEF10L/VAV3/NGF/NET1/MAPK8/RELA/ARHGEF12/FGD4/SOS2/PSEN1/LINGO1/YWHAE/AATF/GNA13/MAG/ARHGEF1/ADAM17/ARHGEF33/SOS1/RTN4/ARHGEF4/NGEF/PREX1/ARHGEF3/CASP3/TRIO/RASGRF2/TIAM2/ARHGEF5/ARHGEF10/IKBKB/RIPK2/VAV2/FGD1/ARHGEF6/MCF2/VAV1/NFKB1/HDAC2	53
R-HSA-159230	R-HSA-159230	Transport of the SLBP Dependant Mature mRNA	23/4139	35/10619	0.0012190380674626	0.0341032130476156	0.029560138016518	SEH1L/NUP214/NDC1/NUP133/NUP98/NUP160/NUP107/NUP37/NUP58/NUP88/RANBP2/NUP35/NUP50/NUP210/NUP54/EIF4E/NUP155/NUP153/NUP42/NUP205/NCBP1/NUP188/RAE1	23
R-HSA-9006925	R-HSA-9006925	Intracellular signaling by second messengers	145/4139	305/10619	0.00124321934626762	0.0341032130476156	0.029560138016518	OTUD3/PSMB2/PSMB4/PIP4K2A/CAMK2G/PIK3AP1/FGFR2/MTA2/HDAC7/MDM2/FOXO1/STUB1/ADCY9/CHD3/PSMD12/TNRC6C/RPTOR/PPP2R1A/PRKCE/PSMA7/PRR5/ITPR1/PHC3/IL1RAP/KLB/CAMK4/FYN/PDE1C/HGF/EZH2/NRG1/PIP5K1B/PRKX/PIK3CD/MTOR/KDM1A/LCK/RBBP4/PHC2/AGO4/AGO1/AGO3/SCMH1/PIK3R3/PRKACB/PSMA5/AHCYL1/GATAD2B/AKT3/NRG3/PTEN/TNKS2/PSMA1/EED/CHD4/ITPR2/IRAK4/FRS2/KITLG/CAMKK2/FGF9/KL/PSMA3/PPP2R5E/ESR2/PSMC1/PPP2R5C/MTA1/NEDD4/PDPK1/WWP2/HDAC5/PRKCA/GRB2/PHLPP1/MBD3/INSR/PRKACA/GATAD2A/AKT2/STRN/MTA3/PSME4/PSMD14/PDE1A/CREB1/ERBB4/IRS1/PSMD1/CSNK2A1/SRC/SALL4/MAPK1/TNRC6B/PPARG/PRKAR2A/CD80/GSK3B/CD86/ADCY5/PIK3CB/MECOM/PIK3CA/USP13/PDGFRA/KIT/REST/AREG/BTC/EGF/CAMK2D/GAB1/ADCY2/RICTOR/FGF10/SLC38A9/NRG2/FGF1/PPP2R5D/RRAGD/FOXO3/ESR1/PDGFA/ADCY1/EGFR/MET/MKRN1/RHEB/TNKS/FGFR1/PREX2/ADCY8/PSMB7/MAPKAP1/RBBP7/XIAP/VAV1/SNAI1/LAMTOR3/RPS6KB2/FGF4/PSMC6/CALM1/EGR1/HDAC2	145
R-HSA-73887	R-HSA-73887	Death Receptor Signalling	73/4139	141/10619	0.00129107286127464	0.0347348256331389	0.0301076100442994	PLEKHG5/ARHGEF19/ARHGEF2/ARHGEF11/NCSTN/USP2/PRDM4/ARHGEF7/ARHGEF40/AKAP13/ABR/CFLAR/TIAM1/ITSN1/KALRN/ARHGEF16/ARHGEF10L/VAV3/NGF/OTUD7B/NET1/MAPK8/RELA/BIRC2/ARHGEF12/FGD4/SOS2/PSEN1/LINGO1/SMPD3/YWHAE/AATF/GNA13/SPPL2B/MAG/ARHGEF1/ADAM17/ARHGEF33/SOS1/RTN4/ARHGEF4/CASP10/CASP8/NGEF/RBCK1/PREX1/USP4/ARHGEF3/TNFSF10/CASP3/TRIO/RASGRF2/RIPK1/MAP3K7/TAB2/TIAM2/TAX1BP1/ARHGEF5/ARHGEF10/BAG4/IKBKB/RIPK2/VAV2/FGD1/XIAP/ARHGEF6/MCF2/IKBKG/VAV1/FASLG/MADD/NFKB1/HDAC2	73
R-HSA-428542	R-HSA-428542	Regulation of commissural axon pathfinding by SLIT and ROBO	9/4139	10/10619	0.00134181266486351	0.0352331527464525	0.0305395522846494	DCC/ROBO1/SLIT3/SLIT1/NELL2/NTN1/SRC/ROBO2/SLIT2	9
R-HSA-204998	R-HSA-204998	Cell death signalling via NRAGE, NRIF and NADE	43/4139	76/10619	0.00135996443767579	0.0352331527464525	0.0305395522846494	PLEKHG5/ARHGEF19/ARHGEF2/ARHGEF11/NCSTN/ARHGEF7/ARHGEF40/AKAP13/ABR/TIAM1/ITSN1/KALRN/ARHGEF16/ARHGEF10L/VAV3/NGF/NET1/MAPK8/ARHGEF12/FGD4/SOS2/PSEN1/YWHAE/AATF/GNA13/ARHGEF1/ARHGEF33/SOS1/ARHGEF4/NGEF/PREX1/ARHGEF3/CASP3/TRIO/RASGRF2/TIAM2/ARHGEF5/ARHGEF10/VAV2/FGD1/ARHGEF6/MCF2/VAV1	43
R-HSA-428157	R-HSA-428157	Sphingolipid metabolism	49/4139	89/10619	0.00146824957757797	0.0373469301642105	0.032371741882676	SGMS1/SGPL1/OSBP/ACER3/ESYT1/GLTP/FA2H/ESYT3/SUMF2/ACER2/PLPP3/PSAP/SAMD8/PRKD1/SPTSSA/SGPP1/SPTLC2/CERS3/SMPD3/ALDH3A2/ARSG/VAPA/KDSR/ACER1/CERS4/PRKD3/CERS6/ORMDL1/SGPP2/SPTLC3/VAPB/SUMF1/PPM1L/ARSJ/PLPP1/HEXB/COL4A3BP/ARSK/GM2A/ESYT2/ASAH1/SPTLC1/UGCG/ARSF/STS/CERS2/ARSB/ARSH/GLA	49
R-HSA-913709	R-HSA-913709	O-linked glycosylation of mucins	37/4139	64/10619	0.00170140121353656	0.0425046481738866	0.0368423721427466	GALNT14/GALNT17/MUC17/ST3GAL1/ST6GALNAC4/ST3GAL3/ST6GALNAC3/GALNT2/GALNT18/B3GNT6/ST3GAL4/GALNT6/GALNT16/B3GNTL1/B4GALT6/GALNT1/MUC16/GALNT13/GALNT5/GALNT3/B4GALT5/GALNT15/B3GNT5/ST6GAL1/MUC4/MUC7/GALNTL6/GALNT7/GALNT10/C1GALT1/GALNTL5/GALNT11/GCNT1/GALNT12/B3GNT9/ST3GAL2/GCNT4	37
R-HSA-6802949	R-HSA-6802949	Signaling by RAS mutants	35/4139	60/10619	0.00181515444787239	0.0445508960100609	0.0386160281431024	RASAL2/CAMK2G/VCL/MAP3K11/ARRB1/CSK/NF1/ITGB3/SPRED3/RAP1A/APBB1IP/VWF/RAP1B/BRAP/KSR2/RASA3/MARK3/SPRED1/MAP2K1/IQGAP1/KSR1/ITGA2B/SPRED2/SRC/MAPK1/RASA2/CAMK2D/RASA1/SYNGAP1/RASA4/BRAF/JAK2/DAB2IP/CNKSR1/CALM1	35
R-HSA-9022699	R-HSA-9022699	MECP2 regulates neuronal receptors and channels	13/4139	17/10619	0.00189587262142944	0.0454727304046461	0.0394150599497026	GRIN2B/SIN3A/GRIN2A/PTPN4/CREB1/PTPN1/GRIA2/GPRIN1/FKBP5/OPRM1/MET/MECP2/HDAC2	13
R-HSA-1852241	R-HSA-1852241	Organelle biogenesis and maintenance	140/4139	296/10619	0.00191772058175419	0.0454727304046461	0.0394150599497026	MICOS10/C2CD3/CEP164/PRKAB1/UNC119B/CENPJ/TTBK2/NDE1/NCOR1/ATP5F1A/PPP2R1A/NCOA1/IFT172/TRAF3IP1/NCOA6/HELZ2/IFT122/CC2D2A/PPARGC1A/CAMK4/PPARGC1B/EXOC2/CEP41/PRKAG2/WDR60/RXRA/TUBB4B/TBL1X/NPHP4/DNAJC11/KIF17/PRKAA2/CCT3/KIFAP3/SDCCAG8/ATP5F1C/TFAM/GLUD1/EXOC6/GBF1/ARL3/CKAP5/DYNC2H1/CCT2/CEP290/CEP83/IFT81/IFT88/EXOC5/IFT43/TRIP11/DYNC1H1/HSP90AA1/HAUS2/CEP152/RAB11A/BBS4/IFT140/CREBBP/CCP110/CHD9/RPGRIP1L/BBS2/CNGB1/YWHAE/PAFAH1B1/MED1/FBF1/TUBB6/CEP192/HAUS1/CARM1/PRKACA/CRTC1/CYS1/DYNC2LI1/CCT4/ALMS1/IMMT/NPHP1/CLASP1/TTC21B/DYNC1I2/CREB1/SEPTIN2/NINL/KIF3B/ACSS2/CEP250/GABPA/PCNT/SFI1/CSNK1E/PPARA/LZTFL1/ARF4/CEP97/CHCHD6/NPHP3/IFT80/TBL1XR1/WDR19/EXOC1/PLK4/SCLT1/CEP72/TNPO1/MEF2C/KIF3A/MAPK14/CEP162/AHI1/TCP1/FGFR1OP/BBS9/YWHAG/MTERF1/AKAP9/NRF1/CHCHD3/EXOC4/SMARCD3/PCM1/NCOA2/ASAP1/IFT74/KIF24/CEP78/CDK5RAP2/CNTRL/APOOL/HAUS7/HAUS3/MEF2D/TUBA1A/CALM1/CRTC3/MTX2/CEP135/DCTN3	140
R-HSA-4090294	R-HSA-4090294	SUMOylation of intracellular receptors	20/4139	30/10619	0.00195381159614148	0.0455563737166989	0.0394875606799121	PIAS2/NR1I2/RXRA/NR5A2/NR1H3/NR2C1/NR1H4/RORA/PIAS1/RARA/PIAS4/NR1H2/HDAC4/PPARA/PPARG/THRB/NR3C2/NR3C1/ESR1/SUMO2	20
R-HSA-5683057	R-HSA-5683057	MAPK family signaling cascades	139/4139	294/10619	0.00202334700642003	0.0460732608647111	0.0399355904715001	PSMB2/PSMB4/RASAL2/DUSP10/RET/CAMK2G/VCL/FGFR2/MAP3K11/ARRB1/NCAM1/MAPKAPK5/FOXO1/SPTB/SPTBN5/CSK/NF1/ITGB3/PSMD12/TNRC6C/MAPK4/SPRED3/SPTBN4/PPP2R1A/PTPRA/PSMA7/KALRN/KLB/FYN/HGF/NRG1/IL3RA/AGO4/AGO1/AGO3/JAK1/LRRC7/PRKACB/CDC14A/PSMA5/RAP1A/IL6R/ACTN2/IL2RA/APBB1IP/RASGEF1A/NRG3/GFRA1/PSMA1/PAK1/DLG2/VWF/DUSP16/GRIN2B/RAP1B/FRS2/KITLG/BRAP/KSR2/FGF9/KL/RASA3/PSMA3/PPP2R5E/PSMC1/PPP2R5C/MARK3/SPRED1/MAPK6/MAP2K1/RASGRF1/IQGAP1/KSR1/ITGA2B/GRB2/PRKACA/DNAJB1/PPP5C/GRIN2D/RASGRP3/SOS1/PSME4/SPTBN1/SPRED2/PSMD14/ERBB4/CUL3/IRS1/PSMD1/SRC/NCOA3/MAPK1/IL2RB/TNRC6B/IL17RD/RASA2/PAK2/DLG1/PDGFRA/KIT/AREG/BTC/EGF/CAMK2D/RAPGEF2/FGF10/IL6ST/RASGRF2/RASA1/GFRA3/NRG2/FGF1/RANBP9/SYNGAP1/PPP2R5D/FOXO3/PDGFA/SEPTIN7/EGFR/RASA4/MET/BRAF/GFRA2/FGFR1/PTK2/JAK2/CDC14B/DAB2IP/PSMB7/SPTAN1/PAK3/CSF2RA/LAMTOR3/CNKSR1/FGF4/PSMC6/CALM1/RBX1/IL5RA	139
R-HSA-165054	R-HSA-165054	Rev-mediated nuclear export of HIV RNA	22/4139	34/10619	0.00209635824178822	0.0460732608647111	0.0399355904715001	SEH1L/NUP214/NDC1/NUP133/NUP98/NUP160/NUP107/NUP37/NUP58/NUP88/RANBP2/NUP35/RANBP1/NUP50/NUP210/NUP54/NUP155/NUP153/NUP42/NUP205/NUP188/RAE1	22
R-HSA-2219528	R-HSA-2219528	PI3K/AKT Signaling in Cancer	54/4139	101/10619	0.00211006027300803	0.0460732608647111	0.0399355904715001	PIK3AP1/FGFR2/MDM2/FOXO1/PRR5/KLB/FYN/HGF/NRG1/PIK3CD/MTOR/LCK/PIK3R3/AKT3/NRG3/PTEN/FRS2/KITLG/FGF9/KL/ESR2/PDPK1/GRB2/AKT2/STRN/CREB1/ERBB4/IRS1/SRC/CD80/GSK3B/CD86/PIK3CB/PIK3CA/PDGFRA/KIT/AREG/BTC/EGF/GAB1/RICTOR/FGF10/NRG2/FGF1/FOXO3/ESR1/PDGFA/EGFR/MET/FGFR1/MAPKAP1/VAV1/RPS6KB2/FGF4	54
R-HSA-176033	R-HSA-176033	Interactions of Vpr with host cellular proteins	23/4139	36/10619	0.00213782295698706	0.0460732608647111	0.0399355904715001	SEH1L/NUP214/SLC25A6/NDC1/NUP133/NUP98/NUP160/NUP107/NUP37/NUP58/NUP88/RANBP2/NUP35/NUP50/NUP210/KPNA1/NUP54/NUP155/NUP153/NUP42/NUP205/NUP188/RAE1	23
R-HSA-69618	R-HSA-69618	Mitotic Spindle Checkpoint	59/4139	112/10619	0.00214064471494369	0.0460732608647111	0.0399355904715001	ZWINT/ANAPC5/NDE1/CENPN/NDEL1/SEH1L/SPC24/PPP2R1A/SGO1/CENPL/NSL1/CENPF/NUP133/AHCTF1/ANAPC16/NUP98/KIF18A/CKAP5/NUP160/NUP107/NUP37/CLIP1/PPP2R5E/PPP2R5C/DYNC1H1/BUB1B/KNL1/ZWILCH/DYNC1LI2/PAFAH1B1/TAOK1/CDC27/NDC80/RANBP2/BUB1/ANAPC1/CLASP1/DYNC1I2/SGO2/DSN1/UBE2E1/DYNC1LI1/CLASP2/ANAPC4/CENPC/CENPE/ANAPC10/CENPU/KIF2A/CENPK/PPP2R5D/MAD1L1/DYNC1I1/CENPP/CENPI/CDC20/ANAPC15/ANAPC7/CDC23	59
