Var1	Freq
472	乌梢祛风片;复方雷公藤逐痛颗粒;	1
473	乌梢祛风片;复方雷公藤逐痛颗粒;尼美舒利;正清风痛片;甲氨蝶呤;	1
474	乌梢祛风片;复方雷公藤逐痛颗粒;尼美舒利;甲氨蝶呤;艾拉莫德;	1
475	乌梢祛风片;奥美拉唑;甲氨蝶呤;益肾蠲痹丸;	1
476	乌梢祛风片;妥抒;尼美舒利;正清风痛宁缓释片;甲氨喋呤;	1
477	乌梢祛风片;妥抒;尼美舒利;甲氨喋啶;青霉胺;	1
478	乌梢祛风片;妥抒;甲氨喋啶;美洛昔康分散片;	1
479	乌梢祛风片;尼美舒利;帕夫林;问荆合剂;	1
480	乌梢祛风片;尼美舒利;强的松;来氟米特;甲氨蝶呤;舒筋合剂;	1
481	乌梢祛风片;尼美舒利;来氟米特;	1
482	乌梢祛风片;尼美舒利;来氟米特;柳氮磺胺吡啶;消炎痛栓;甲氨蝶呤;	1
483	乌梢祛风片;尼美舒利;来氟米特;正清风痛宁;甲氨蝶呤;	1
484	乌梢祛风片;尼美舒利;正清风痛片;	1
485	乌梢祛风片;尼美舒利;洛索洛芬钠;甲基泼尼龙;雷公藤多甙片;	1
486	乌梢祛风片;尼美舒利;甲氨蝶呤;	1
487	乌梢祛风片;尼美舒利;甲氨蝶呤;羟基氯喹;	1
488	乌梢祛风片;尼美舒利;甲氨蝶呤;醋酸泼尼松片;	1
489	乌梢祛风片;尼美舒利;甲氨蝶呤;问荆合剂;	1
490	乌梢祛风片;尼美舒利;甲氨蝶呤;问荆合剂;雷多藤多甙片;青霉胺;	1
491	乌梢祛风片;尼美舒利;甲氨蝶呤;雷公藤多甙片;	1
492	乌梢祛风片;尼美舒利;甲氨蝶呤;雷公藤多苷;	1
493	乌梢祛风片;尼美舒利;白芍总甙;	1
494	乌梢祛风片;尼美舒利;美卓乐;	1
495	乌梢祛风片;尼美舒利分散片;来氟米特;甲氨蝶呤;雷公藤多甙片;	1
496	乌梢祛风片;尼美舒利分散片;洛索洛芬钠片;醋酸泼尼松片;雷公藤多甙片;	1
497	乌梢祛风片;强的松;正清风痛宁;	1
498	乌梢祛风片;强的松;氨糖美辛;甲氨蝶呤;雷公藤多甙片;	1
499	乌梢祛风片;昆仙胶囊;甲氨喋呤;西乐葆;青霉胺;	1
500	乌梢祛风片;昆仙胶囊;甲氨蝶呤;美洛昔康;醋酸泼尼松;青霉胺;	1
501	乌梢祛风片;昆仙胶囊;白芍总甙;	1
502	乌梢祛风片;来氟米特;	1
503	乌梢祛风片;来氟米特;氨糖美辛;甲基泼尼松;青霉胺;	1
504	乌梢祛风片;来氟米特;氨糖美辛;甲氨蝶呤;	1
505	乌梢祛风片;来氟米特;洛素洛芬钠片;甲基泼尼松片;甲氨蝶呤;青霉胺;	1
506	乌梢祛风片;来氟米特;洛索洛芬钠;青霉胺;	1
507	乌梢祛风片;来氟米特;洛索洛芬钠片;	1
508	乌梢祛风片;来氟米特;洛索洛芬钠片;甲氨蝶呤;	1
509	乌梢祛风片;来氟米特;甲氨喋呤;美洛昔康;	1
510	乌梢祛风片;来氟米特;甲氨蝶呤;美洛昔康;舒筋合剂;	1
511	乌梢祛风片;来氟米特;甲氨蝶呤;问荆合剂;	1
512	乌梢祛风片;来氟米特;白芍总苷;美洛昔康;	1
513	乌梢祛风片;来氟米特;美洛昔康;羟基氯喹;	1
514	乌梢祛风片;来氟米特;美洛昔康;舒筋合剂;	1
515	乌梢祛风片;来氟米特片;甲氨喋呤片;问荆合剂;	1
516	乌梢祛风片;柳氮磺嘧啶;正清风痛宁;萘丁美酮胶囊;	1
517	乌梢祛风片;柳氮磺嘧啶;赛来西布;	1
518	乌梢祛风片;柳氮磺胺吡啶;甲氨蝶呤;	1
519	乌梢祛风片;柳氮磺胺吡啶;甲氨蝶呤;美洛昔康;	1
520	乌梢祛风片;洛索洛芬钠片;	1
521	乌梢祛风片;洛索洛芬钠片;甲氨喋呤片;美卓乐;青霉胺;	1
522	乌梢祛风片;洛索洛芬钠片;甲氨蝶呤;艾拉莫德;青霉胺;	1
523	乌梢祛风片;洛索洛芬钠片;甲氨蝶呤;雷公藤多甙;	1
524	乌梢祛风片;洛索洛芬钠片;甲氨蝶呤;青霉胺;	1
525	乌梢祛风片;甲基泼尼松;甲氨蝶呤;美洛昔康;雷公藤多甙片;	1
526	乌梢祛风片;甲基泼尼松龙;甲氨蝶呤;美洛昔康;	1
527	乌梢祛风片;甲基泼尼松龙;甲氨蝶呤;英太青;青霉胺;	1
528	乌梢祛风片;甲基泼尼松龙;羟基氯喹;	1
529	乌梢祛风片;甲基泼尼龙;羟基氯喹;	1
530	乌梢祛风片;甲氨蝶呤;祖师麻;	1
531	乌梢祛风片;甲氨蝶呤;美洛昔康;羟基氯喹;	1
532	乌梢祛风片;甲氨蝶呤;美洛昔康;舒筋合剂;	1
533	乌梢祛风片;甲氨蝶呤;美洛昔康;青霉胺;	1
534	乌梢祛风片;甲氨蝶呤;羟基氯喹;莫比可;	1
535	乌梢祛风片;甲氨蝶呤;莫比可;	1
536	乌梢祛风片;甲氨蝶呤;醋酸甲泼尼松龙;	1
537	乌梢祛风片;甲胺蝶呤;青霉胺;	1
538	乌梢祛风片;白芍总甙;美洛昔康;	1
539	乌梢祛风片;白芍总甙;羟基氯喹;	1
540	乌梢祛风片;美洛昔康;雷公藤多苷片;	1
541	乌梢祛风片;金乌骨通胶囊;	1
542	乌梢祛风片;问荆合剂;	1
543	乌梢祛风片;雷公藤多甙;	1
544	乌梢祛风片片;甲氨蝶呤;	1
545	乌梢蛇祛风片;甲氨喋呤片;美洛昔康片;青霉胺片;	1
546	乌梢袪风片;洛索洛芬钠;甲氨蝶呤;	1
547	乌灵胶囊;云克;正清风痛宁注射液;甲泼尼龙片;白芍总苷;祖师麻片;	1
548	乌灵胶囊;复方夏天无片;正清风痛宁片;甲氨蝶呤片;甲泼尼龙片;祖师麻片;艾拉莫德片;醋氯芬酸分散片;	1
549	乐松;	1
550	乐松;帕夫林;	1
551	乐松;强的松;甲氨蝶呤;	1
552	乐松;昆仙胶囊;来氟米特;	1
553	乐松;昆仙胶囊;美卓乐;	1
554	乐松;来氟米特;	1
555	乐松;来氟米特;甲氨蝶呤;	1
556	乐松;火把花根片;	1
557	乐松;甲氨蝶呤;美卓乐;	1
558	乐松;甲氨蝶呤;羟基氯喹;	1
559	乐松;甲氨蝶呤;雷公藤多甙剂;青霉胺;	1
560	乐松;醋酸泼尼松片;	1
561	乐松片;帕夫林;甲氨蝶呤;艾拉莫德;	1
562	乐松片;来氟米特;甲基泼尼松;	1
563	乐松片;来氟米特;甲基泼尼龙;甲氨蝶呤;	1
564	乐松片;来氟米特;甲氨蝶呤;益赛普;	1
565	乐松片;来氟米特;甲氨蝶呤;羟基氯喹;	1
566	乐松片;沙利度胺;甲氨蝶呤;	1
567	云克;大活络胶囊;白芍总苷胶囊;	1
568	云克;来氟米特;火把花根;甲氨蝶呤;	1
569	云克;来氟米特;甲氨蝶呤;痹祺胶囊;	1
570	云克;来氟米特片;正清风痛宁缓释片;洛索洛芬钠片;白芍总苷胶囊;硫酸羟氯喹片;	1
571	云克;来氟米特片;注射用甲氨蝶呤;	1
572	云克;来氟米特片;注射用甲氨蝶呤;醋酸泼尼松片;	1
573	云克;洛索洛芬钠片;甲强龙;痹祺胶囊;	1
574	他克莫司;来松片;来氟米特;甲氨蝶呤;	1
575	他克莫司;甲氨蝶呤;	1
576	他克莫司;甲氨蝶呤;美洛昔康分散片;	1
577	仙灵骨葆胶囊;大活络胶囊;来氟米特片;甲氨蝶呤片;	1
578	依;来氟米特;	1
579	依托考昔;塞来昔布;强的松;甲氨蝶呤;艾拉莫德;	1
580	依托考昔;来氟米特;甲氨蝶呤;	1
581	依托考昔;甲氨蝶呤;羟基氯喹;艾拉莫德;	1
582	依托考昔;甲氨蝶呤片;醋酸泼尼松片;	1
583	依托考昔片;来氟米特;甲氨蝶呤;白芍总苷;祖师麻片;	1
584	依托考昔片;来氟米特片;	1
585	依托考昔片;甲基泼尼松龙;	1
586	依赛普;来氟米特;甲氨蝶呤;美洛昔康;	1
587	依那西普;双氯芬酸钠;雷公藤多甙片;	1
588	倍他米松;	1
589	倍他米松;扶他林;甲氨蝶呤;益赛普;硫酸羟氯喹;	1
590	六味地黄丸;来氟米特片;甲氨蝶呤片;	1
591	双乌风湿合剂;尼美舒利;强的松;	1
592	双乌风湿合剂;尼美舒利;来氟米特;甲基泼尼松;甲氨蝶呤;	1
593	双乌风湿合剂;强的松;正清风痛宁片;甲氨蝶呤;白芍总甙;雷公藤多甙片;	1
594	双乌风湿合剂;通窍开闭片;	1
595	双氟芬酸钠;舒筋方剂;	1
596	双氯芬酸钠;吲哚美辛;强的松;正清风痛宁;甲氨蝶呤;雷公藤多甙;	1
597	双氯芬酸钠;吲哚美辛栓;强的松;昆仙;来氟米特;柳氮磺嘧啶;甲氨蝶呤;	1
598	双氯芬酸钠;塞来昔布;昆仙胶囊;来氟米特;甲氨蝶呤;	1
599	双氯芬酸钠;复方雷公藤逐瘀颗粒;	1
600	双氯芬酸钠;大活络胶囊;	1
601	双氯芬酸钠;妥抒;甲氨蝶呤;赛能;	1
602	双氯芬酸钠;帕夫林;甲氨蝶呤;醋酸泼尼松片;	1
603	双氯芬酸钠;强的松;	1
604	双氯芬酸钠;强的松;抗肿瘤坏死因子;青霉胺;	1
605	双氯芬酸钠;强的松;来氟米特;甲氨蝶呤;	1
606	双氯芬酸钠;强的松;来氟米特;青霉胺;	1
607	双氯芬酸钠;强的松;柳氮磺嘧啶;甲氨蝶呤;青霉胺;	1
608	双氯芬酸钠;强的松;柳氮磺胺吡啶;正清风痛宁片;甲氨蝶呤;雷公藤;	1
609	双氯芬酸钠;强的松;正清风痛宁;雷公藤多甙;	1
610	双氯芬酸钠;强的松;甲氨喋呤;痹祺胶囊;	1
611	双氯芬酸钠;强的松;甲氨蝶呤;羟基氯喹;	1
612	双氯芬酸钠;强的松;白芍总苷;雷公藤;	1
613	双氯芬酸钠;强的松;艾拉莫德;	1
614	双氯芬酸钠;强的松;青霉胺;	1
615	双氯芬酸钠;昆仙;来氟米特;	1
616	双氯芬酸钠;昆仙;来氟米特;甲基泼尼松;痹祺;	1
617	双氯芬酸钠;昆仙胶囊;柳氮磺嘧啶;甲基泼尼龙;	1
618	双氯芬酸钠;昆仙胶囊;甲基泼尼松龙;甲氨蝶呤;祖师麻;	1
619	双氯芬酸钠;昆仙胶囊;甲基泼尼龙;甲氨蝶呤;	1
620	双氯芬酸钠;昆仙胶囊;甲氨蝶呤;	1
621	双氯芬酸钠;昆仙胶囊;青霉胺;	1
622	双氯芬酸钠;来氟米特;注射用英夫利西单抗;甲氨蝶呤;	1
623	双氯芬酸钠;来氟米特;洛索洛芬钠片;甲氨蝶呤;	1
624	双氯芬酸钠;来氟米特;甲基泼尼松龙;甲氨蝶呤;祖师麻;	1
625	双氯芬酸钠;来氟米特;甲基泼尼松龙;痹祺胶囊;雷公藤;	1
626	双氯芬酸钠;来氟米特;甲基泼尼松龙;雷公藤多甙;	1
627	双氯芬酸钠;来氟米特;甲基泼尼松龙;雷公藤多甙片;	1
628	双氯芬酸钠;来氟米特;甲基泼尼龙;甲氨蝶呤;	1
629	双氯芬酸钠;来氟米特;甲氨喋l呤;	1
630	双氯芬酸钠;来氟米特;甲氨喋呤;盘龙七片;	1
631	双氯芬酸钠;来氟米特;甲氨蝶呤;白芍总甙;	1
632	双氯芬酸钠;来氟米特;甲氨蝶呤;盘龙七片;	1
633	双氯芬酸钠;来氟米特;甲氨蝶呤;舒筋合剂;	1
634	双氯芬酸钠;来氟米特;甲氨蝶呤;青霉胺;	1
635	双氯芬酸钠;来氟米特;硫酸羟基氯喹;硫酸钙D3片;青霉胺;	1
636	双氯芬酸钠;来氟米特;雷公藤多甙片;	1
637	双氯芬酸钠;来氟米特;青霉胺;	1
638	双氯芬酸钠;柳氮磺吡啶;	1
639	双氯芬酸钠;柳氮磺嘧啶;	1
640	双氯芬酸钠;柳氮磺嘧啶;甲基泼尼松龙;甲氨蝶呤;硫酸羟氯喹;	1
641	双氯芬酸钠;柳氮磺嘧啶;甲基泼尼松龙;雷公藤甙;	1
642	双氯芬酸钠;柳氮磺嘧啶;甲氨蝶呤;	1
643	双氯芬酸钠;柳氮磺胺吡啶;甲基泼尼松;甲氨蝶呤;青霉胺;	1
644	双氯芬酸钠;柳氮磺胺吡啶;甲氨蝶呤;	1
645	双氯芬酸钠;柳氮磺胺吡啶;甲氨蝶呤;硫酸羟氯喹;美卓乐;	1
646	双氯芬酸钠;柳氮磺胺吡啶;甲氨蝶呤;美卓乐;羟基氯喹;	1
647	双氯芬酸钠;柳氮磺胺吡啶;甲氨蝶呤;羟基氯喹;	1
648	双氯芬酸钠;正清风痛宁;甲氨蝶呤;青霉胺;	1
649	双氯芬酸钠;正清风痛片;甲氨蝶呤;	1
650	双氯芬酸钠;沙利度胺;甲基泼尼松龙;甲氨蝶呤;白芍总甙;	1
651	双氯芬酸钠;甲基泼尼松;白芍总甙;	1
652	双氯芬酸钠;甲基泼尼松龙;甲氨喋呤;	1
653	双氯芬酸钠;甲基泼尼松龙;甲氨蝶呤;白芍总甙;	1
654	双氯芬酸钠;甲基泼尼松龙;白芍总甙;	1
655	双氯芬酸钠;甲基泼尼松龙;白芍总苷;雷公藤;	1
656	双氯芬酸钠;甲基泼尼松龙;盘尼七片;	1
657	双氯芬酸钠;甲氨喋呤;盘龙七片;	1
658	双氯芬酸钠;甲氨蝶呤;白芍总苷;	1
659	双氯芬酸钠;甲氨蝶呤;益普赛;	1
660	双氯芬酸钠;甲氨蝶呤;美卓乐;	1
661	双氯芬酸钠;甲氨蝶呤;羟基氯喹;艾拉莫德;	1
662	双氯芬酸钠;甲氨蝶呤;雷公藤多甙;	1
663	双氯芬酸钠;甲氯蝶呤;雷公藤多甙;	1
664	双氯芬酸钠;白芍总甙;	1
665	双氯芬酸钠;盐酸西替利嗪片;醋酸泼尼松;	1
666	双氯芬酸钠;羟基氯喹;雷公藤;青霉胺;	1
667	双氯芬酸钠;羟氯喹;	1
668	双氯芬酸钠;肿瘤坏死因子拮抗剂;青霉胺;	1
669	双氯芬酸钠;醋酸泼尼松;	1
670	双氯芬酸钠双缓释胶囊;来氟米特片;甲氨蝶呤片;雷公藤多苷片;	1
671	双氯芬酸钠双释放肠溶胶囊;来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;	1
672	双氯芬酸钠双释放胶囊;来氟米特;甲氨喋呤;雷公藤多甙片;	1
673	双氯芬酸钠双释放胶囊;来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;益肾蠲痹丸;	1
674	双氯芬酸钠双释放胶囊;来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;益肾蠲痹丸;硫酸羟氯喹片;	1
675	双氯芬酸钠双释放胶囊;来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;硫酸羟氯喹片;醋酸泼尼松片;	1
676	双氯芬酸钠双释放胶囊;来氟米特片;甲氨蝶呤片;益肾蠲痹丸;	1
677	双氯芬酸钠缓释片;强的松;甲氨蝶呤;白芍总甙;羟基氯喹;	1
678	双氯芬酸钠缓释片;甲基泼尼松;甲氨蝶呤;	1
679	双氯芬酸钠缓释片;甲氨蝶呤;甲泼尼龙;	1
680	双氯芬酸钠缓释片;甲氨蝶呤片;白芍总苷胶囊;	1
681	双氯芬酸钠缓释片;白芍总苷;硫酸羟基喹;雷公藤多苷;	1
682	双氯芬酸钠缓释胶囊;甲氨喋呤;青霉胺;	1
683	双氯苔酸钠;来氟米特;甲基酸尼龙;甲氨蝶呤;	1
684	双氯酚酸钠;甲氨蝶呤;	1
685	双路芬酸钠;强的松;正清风痛宁;	1
686	叶酸片;甲氨蝶呤;羟基氯喹;醋酸泼尼松;雷公藤多苷;	1
687	吲哚美辛;尼美舒利;强的松;甲氨蝶呤;羟基氯喹;雷公藤多甙;	1
688	吲哚美辛;强的松;昆仙胶囊;柳氮磺嘧啶;正清风痛宁;洛索洛芬钠片;	1
689	吲哚美辛;强的松;柳氮磺吡啶;沙利度胺;美洛昔康;雷公藤多疳;	1
690	吲哚美辛;来氟米特;甲基波尼龙;青霉胺;	1
691	吲哚美辛;来氟米特;甲氨蝶呤;	1
692	吲哚美辛栓;强的松;来氟米特;甲氨喋呤;美洛昔康;	1
693	垂盆草;复方倍他米松注射液;白芍总苷;益肝灵;醋酸泼尼松;	1
694	垂盆草;白芍总甙;	1
695	垂盆草冲剂;白芍总甙;益肝灵片;	1
696	塞来昔布;复方雷公藤逐痛片;蛇片;	1
697	塞来昔布;复方雷公藤颗粒;甲氨蝶呤;羟基氯喹;	1
698	塞来昔布;尪痹丸;来氟米特;甲氨蝶呤;	1
699	塞来昔布;尪痹片;柳氮磺吡啶肠溶片;甲氨蝶呤;甲泼尼龙;	1
700	塞来昔布;尪痹片;甲基泼尼松龙;甲氨蝶呤;	1
701	塞来昔布;强的松;昆仙胶囊;来氟米特;甲氨蝶呤片;美洛昔康;	1
702	塞来昔布;强的松;正清风痛宁;青霉胺;	1
703	塞来昔布;强的松;甲氨喋呤;羟基氯喹;	1
704	塞来昔布;强的松;甲氨喋呤;雷公藤多甙片;	1
705	塞来昔布;强的松;甲氨蝶呤;白芍总甙;硫酸羟基氯喹;雷公藤总甙;	1
706	塞来昔布;强的松;甲氨蝶呤;益赛普;青霉胺;	1
707	塞来昔布;强的松龙;来氟米特;雷公藤多苷;	1
708	塞来昔布;强的松龙;白芍总苷;	1
709	塞来昔布;昆仙胶囊;来氟米特;甲氨喋呤;	1
710	塞来昔布;昆仙胶囊;甲基泼尼松龙;甲氨蝶呤;	1
711	塞来昔布;昆仙胶囊;甲基泼尼松龙;艾拉莫德;	1
712	塞来昔布;昆仙胶囊;甲氨蝶呤;	1
713	塞来昔布;昆仙胶囊;甲氨蝶呤;白芍总甙;	1
714	塞来昔布;昆仙胶囊;白芍总甙;	1
715	塞来昔布;来氟米特;甲基泼尼松;甲氨蝶呤;羟基氯喹;	1
716	塞来昔布;来氟米特;甲基泼尼松龙;甲氨蝶呤;艾拉莫德;	1
717	塞来昔布;来氟米特;甲基泼尼龙;	1
718	塞来昔布;来氟米特;甲基泼尼龙;甲氨喋呤;	1
719	塞来昔布;来氟米特;甲氨喋呤;	1
720	塞来昔布;来氟米特;甲氨喋呤;痹祺胶囊;英夫利西单抗;	1
721	塞来昔布;来氟米特;甲氨喋呤注射液;白芍总苷胶囊;青霉胺;	1
722	塞来昔布;来氟米特;甲氨喋啶;羟基氯喹;	1
723	塞来昔布;来氟米特;甲氨蝶呤;甲泼尼龙;白芍总苷;	1
724	塞来昔布;来氟米特;甲氨蝶呤;白芍总苷胶囊;	1
725	塞来昔布;来氟米特;甲氨蝶呤;美卓乐;	1
726	塞来昔布;来氟米特;白芍总苷;	1
727	塞来昔布;来氟米特;白芍总苷;硫酸羟氯喹;	1
728	塞来昔布;来氟米特;美卓乐;	1
729	塞来昔布;来氟米特;青霉胺;	1
730	塞来昔布;柳氮磺吡啶;甲基泼尼松龙;羟基氯喹;	1
731	塞来昔布;柳氮磺吡啶;甲泼尼龙;	1
732	塞来昔布;柳氮磺嘧啶;甲基泼尼松龙;甲氨蝶呤;羟基氯喹;	1
733	塞来昔布;柳氮磺嘧啶;甲氨蝶呤;	1
734	塞来昔布;柳氮磺嘧啶;甲氨蝶呤;羟基氯喹;	1
735	塞来昔布;柳氮磺嘧啶;甲氨蝶呤;舒筋合剂;青霉胺片;	1
736	塞来昔布;柳氮磺胺吡啶;甲氨蝶呤;	1
737	塞来昔布;柳氮磺胺吡啶;甲氨蝶呤;舒筋合剂;青霉胺;	1
738	塞来昔布;柳氮磺胺吡啶;甲氨蝶呤;青霉胺;	1
739	塞来昔布;柳氮磺胺吡啶;羟基氯喹;	1
740	塞来昔布;正清风痛宁;	1
741	塞来昔布;正清风痛宁;甲基泼尼松;甲氨蝶呤;	1
742	塞来昔布;正清风痛宁;甲基泼尼龙;甲氨喋呤;	1
743	塞来昔布;正清风痛宁;甲基泼尼龙;甲氨蝶呤;羟基氯喹;	1
744	塞来昔布;正清风痛宁;甲氨蝶呤;醋酸泼尼松;	1
745	塞来昔布;甲基泼尼松;甲氨喋呤;	1
746	塞来昔布;甲基泼尼松龙;甲氨蝶呤;	1
747	塞来昔布;甲基泼尼松龙;甲氨蝶呤;羟基氯喹;	1
748	塞来昔布;甲基泼尼松龙;甲氨蝶呤;逐痛冲剂;	1
749	塞来昔布;甲基泼尼松龙;甲氨蝶呤;雷公藤;	1
750	塞来昔布;甲基泼尼松龙;甲氨蝶呤;青霉胺;	1
751	塞来昔布;甲基泼尼松龙;白芍总甙;类克;	1
752	塞来昔布;甲氨蝶呤;痹祺胶囊;	1
753	塞来昔布;甲氨蝶呤;白芍总甙;艾拉莫德;	1
754	塞来昔布;甲氨蝶呤;白芍总甙;雷公藤多甙片;	1
755	塞来昔布;甲氨蝶呤;益赛普;	1
756	塞来昔布;甲氨蝶呤;硫酸羟氯喹;	1
757	塞来昔布;甲氨蝶呤;羟基氯喹;雷公藤多甙片;	1
758	塞来昔布;甲氨蝶呤;羟基氯喹;青霉胺;	1
759	塞来昔布;甲氨蝶呤;雷公藤多甙;	1
760	塞来昔布;甲氨蝶呤;雷公藤多甙片;	1
761	塞来昔布;甲泼尼龙;雷公藤多甙片;	1
762	塞来昔布;硫酸羟氯喹;美卓乐;	1
763	塞来昔布;肿瘤坏死因子拮抗剂;	1
764	塞来昔布;肿节风片;问荆合剂;	1
765	塞来昔布;问荆合剂;	1
766	塞来昔布;雷公藤;	1
767	塞来昔布;雷公藤多甙片;	1
768	塞来昔布胶囊;尪痹片;硫酸羟氯喹片;美洛昔康胶囊;	1
769	塞来昔布胶囊;来氟米特;甲氨喋啶;青霉胺;	1
770	塞来昔布胶囊;来氟米特;甲氨蝶呤注射液;白芍总甙;	1
771	塞来昔布胶囊;来氟米特片;正清风痛宁缓释片;雷公藤多苷片;	1
772	塞来昔布胶囊;甲氨蝶呤;	1
773	塞来昔布胶囊;益赛普;羟基氯喹;	1
774	塞来昔布胶囊;硫酸羟氯喹片;	1
775	塞来昔布胶囊;雷公藤多苷片;	1
776	塞来西布;来氟米特;甲基泼尼松龙;甲氨蝶呤;	1
777	塞来西布;来氟米特;甲氨蝶呤;	1
778	塞来西布;来氟米特;甲氨蝶呤;老公要懂得;	1
779	塞米昔布;来氟米特;甲基泼尼龙;甲氨蝶呤;	1
780	塞米昔布;甲氨蝶呤;	1
781	复方倍他来松;甲氨蝶呤;艾拉莫德;金骨通胶囊;青霉胺;	1
782	复方倍他米松;尼美舒利分散片;金骨莲胶囊;	1
783	复方倍他米松注射液;	1
784	复方倍他米松注射液;注射用英夫利昔单抗;甲氨蝶呤;白芍总苷胶囊;盐酸氨基葡萄糖胶囊奥泰灵（）;醋氯芬酸分散片莱亿芬（）;	1
785	复方倍他米松注射液;甲氨蝶呤;益赛普;美洛昔康针;青霉胺;	1
786	复方倍他米松注射液;甲氨蝶呤片;祖师麻片;醋氯芬酸片;	1
787	复方倍他米松针;尼美舒利;来氟米特;甲氨蝶呤;	1
788	复方南星止痛膏;正清风;甲氨蝶呤;	1
789	复方水杨酸喷雾;甲氨喋呤;	1
790	复方水杨酸甲酯苯海拉明;	1
791	复方水杨酸甲酯苯海拉明喷雾剂;甲氨喋啶片;痛血康胶囊;	1
792	复方水杨酸苯海拉明喷雾;美洛昔康;	1
793	复方环磷酰胺;洛索洛芬钠片;甲泼尼龙片;雷公藤多苷片;	1
794	复方环磷酰胺片;尪痹片;甲泼尼龙片;祖师麻膏;肿瘤坏死因子拮抗剂;锝亚甲基二膦酸盐注射液;雷公藤多苷片;	1
795	复方环磷酰胺片;白芍总苷;美洛昔康胶囊;	1
796	复方环磷酰胺片;美洛昔康胶囊;雷公藤多甙片;	1
797	复方雪莲胶囊;	1
798	复方雷公滕止痛颗粒;甲基泼尼龙;	1
799	复方雷公藤逐痛颗粒;尼美舒利;	1
800	复方雷公藤逐痛颗粒;尼美舒利;强的松;	1
801	复方雷公藤逐痛颗粒;尼美舒利;甲氨蝶呤;青霉胺;	1
802	复方雷公藤逐痛颗粒;尼美舒利;问荆合剂;	1
803	复方雷公藤逐痛颗粒;来氟米特;甲氨喋啶片;美洛昔康;	1
804	复方雷公藤逐痛颗粒;来氟米特;痹祺胶囊;	1
805	复方雷公藤逐痛颗粒;洛索洛芬钠片;甲基泼尼松龙;甲氨蝶呤;	1
806	复方雷公藤逐痛颗粒;洛索洛芬钠片;甲氨蝶呤;	1
807	复方雷公藤逐痛颗粒;甲基泼尼松龙;甲氨蝶呤;美洛昔康;	1
808	复方雷公藤逐痛颗粒;甲氨喋呤;金乌骨通胶囊;青霉胺;	1
809	复方雷公藤逐痛颗粒;甲氨喋呤片;祖师麻片;	1
810	复方雷公藤逐痛颗粒;甲氨蝶呤;美洛昔康;	1
811	复方雷公藤逐痛颗粒;甲氨蝶呤;金乌骨通胶囊;青霉胺;	1
812	复方雷公藤逐痛颗粒;甲氨蝶呤;青霉胺;	1
813	复方雷公藤逐痛颗粒;美洛昔康片;	1
814	复方雷公藤颗粒;扶他林;来氟米特;	1
815	复方雷公藤颗粒;洛索洛芬钠;甲氨蝶呤;	1
816	复方雷公藤颗粒;甲氨蝶呤;	1
817	复方雷公藤颗粒;甲氨蝶呤;萘丁美酮;	1
818	复方雷公藤颗粒;祖师麻;	1
819	复方骨肽注射液;注射用血栓通;甲氨蝶呤片;美洛昔康胶囊;	1
820	大活络胶囊;正清风痛宁;	1
821	大活络胶囊;正清风痛宁缓释片;白芍总苷胶囊;	1
822	奈丁美酮;来氟米特;甲基泼尼松;	1
823	奈丁美酮;来氟米特;甲氨蝶呤;	1
824	奈丁美酮;甲氨蝶呤;金乌骨通胶囊;	1
825	奈丁美酮;青霉胺;	1
826	奥美拉唑;妥抒;甲氨蝶呤;	1
827	妥抒;	1
828	妥抒;尼美舒利;舒荆合剂;青霉胺;	1
829	妥抒;尼美舒利;青霉胺;	1
830	妥抒;强的松;甲氨蝶呤;英太清;	1
831	妥抒;正清风痛宁;甲氨喋啶;美卓乐;莫比可;	1
832	妥珠单抗;	1
833	妥珠单抗;甲基泼尼松龙;甲氨蝶呤;	1
834	尪痹片;	1
835	尪痹片;布洛芬胶囊;来氟米特片;甲氨蝶呤片;	1
836	尪痹片;强的松;火把花根;甲氨蝶呤;艾拉莫德;	1
837	尪痹片;来氟米特;柳氮磺吡啶;	1
838	尪痹片;来氟米特;柳氮磺吡啶;洛索洛芬钠;白芍总甙;硫酸羟氯喹片;	1
839	尪痹片;来氟米特;火把花根片;甲基泼尼龙;硫酸氨基葡萄糖胶囊;醋氯芬酸分散片;	1
840	尪痹片;来氟米特;甲泼尼龙;醋氯芬酸;	1
841	尪痹片;来氟米特;美洛昔康胶囊;血栓通注射液;	1
842	尪痹片;来氟米特片;甲泼尼龙片;美洛昔康胶囊;	1
843	尪痹片;来氟米特片;痹祺胶囊;白芍总苷胶囊;美洛昔康胶囊;	1
844	尪痹片;来氟米特片;美洛昔康胶囊;	1
845	尪痹片;柳氮磺吡啶;醋氯芬酸;	1
846	尪痹片;柳氮磺吡啶片;洛索洛芬钠片;甲氨蝶呤;	1
847	尪痹片;柳氮磺吡啶片;洛索洛芬钠片;甲氨蝶呤片;硫酸羟氯喹片;	1
848	尪痹片;正清风痛宁注射液;醋氯芬酸分散片;	1
849	尪痹片;正清风痛宁片;火把花根片;	1
850	尪痹片;活力苏口服液;血府逐淤口服液;	1
851	尪痹片;火把花根片;甲氨喋呤片;	1
852	尪痹片;火把花根片;甲氨蝶呤;甲泼尼龙;醋氯芬酸分散片;	1
