chr2	87018100	87018127	chr2	87011727	87018837	CD8A	NM_001768	27
chr2	87018100	87018127	chr2	87011727	87018837	CD8A	NM_171827	27
chr2	87018100	87018127	chr2	87011727	87018837	CD8A	NR_027353	27
chr2	87018100	87018127	chr2	87011727	87035519	CD8A	NM_001145873	27
chr1	156470337	156470481	chr1	156433512	156470634	MEF2D	NM_005920	144
chr4	2264307	2264531	.	-1	-1	.	-1	0
chr1	224371519	224371626	chr1	224370909	224381142	DEGS1	NM_003676	107
chr1	47900264	47900305	chr1	47897806	47900313	FOXD2-AS1	NR_026878	41
chr1	47900264	47900305	chr1	47846467	47902989	LINC01389	NR_126355	41
chr9	89560457	89560587	chr9	89559276	89562104	GAS1	NM_002048	130
chr16	56892415	56892469	chr16	56892429	56892513	MIR138-2	NR_029680	40
chr1	220267552	220267633	chr1	220267454	220321383	IARS2	NM_018060	81
chr1	220267552	220267633	chr1	220046618	220292777	RNU5F-1	NR_002753	81
chr7	72568706	72568800	.	-1	-1	.	-1	0
chr2	130986725	130986739	.	-1	-1	.	-1	0
chr17	40684177	40684318	.	-1	-1	.	-1	0
chr16	30103001	30103498	chr16	30097114	30103205	TBX6	NM_004608	204
chr11	74109549	74109728	.	-1	-1	.	-1	0
chr1	156186608	156186628	chr1	156182778	156209868	PMF1	NM_007221	20
chr1	156186608	156186628	chr1	156182778	156209868	PMF1	NM_001199654	20
chr1	156186608	156186628	chr1	156182778	156209868	PMF1	NM_001199653	20
chr1	156186608	156186628	chr1	156182778	156213123	PMF1-BGLAP	NM_001199664	20
chr1	156186608	156186628	chr1	156182778	156213123	PMF1-BGLAP	NM_001199663	20
chr1	156186608	156186628	chr1	156182778	156213123	PMF1-BGLAP	NM_001199662	20
chr1	156186608	156186628	chr1	156182778	156213123	PMF1-BGLAP	NM_001199661	20
chr12	45269999	45270055	chr12	44902057	45270247	NELL2	NM_006159	56
chr12	45269999	45270055	chr12	44902057	45307711	NELL2	NM_001145110	56
chr12	45269999	45270055	chr12	44902057	45270633	NELL2	NM_001145107	56
chr12	45269999	45270055	chr12	44902057	45270247	NELL2	NM_001145108	56
chr1	45111370	45111430	chr1	44870959	45117396	RNF220	NM_018150	60
chr1	26146843	26147098	chr1	26146683	26159433	MTFR1L	NM_019557	255
chr1	26146843	26147098	chr1	26146396	26159433	MTFR1L	NM_001099627	255
chr1	26146843	26147098	chr1	26146396	26159433	MTFR1L	NM_001099625	255
chr1	26146843	26147098	chr1	26146444	26150097	LOC646471	NR_024498	255
chr19	49242827	49242844	chr19	49223841	49243970	RASIP1	NM_017805	17
chr8	9008511	9008680	chr8	8993763	9009152	PPP1R3B	NM_001201329	169
chr11	67195687	67196188	chr11	67195934	67202879	RPS6KB2	NM_003952	254
chr14	77843127	77843239	chr14	77808113	77843396	TMED8	NM_213601	112
chr1	50884383	50884483	chr1	50883222	50889119	DMRTA2	NM_032110	100
chr17	48070698	48070996	chr17	48067368	48072588	DLX3	NM_005220	298
chr1	160085994	160086202	chr1	160085519	160113374	ATP1A2	NM_000702	208
chr10	70480780	70481337	chr10	70480900	70552134	CCAR1	NR_104262	437
chr10	70480780	70481337	chr10	70480900	70552134	CCAR1	NM_001282959	437
chr10	70480780	70481337	chr10	70480900	70552134	CCAR1	NM_001282960	437
chr10	70480780	70481337	chr10	70480900	70552134	CCAR1	NM_018237	437
chr7	45002247	45002387	chr7	45002259	45018704	MYO1G	NM_033054	128
chr16	85045309	85045644	.	-1	-1	.	-1	0
chr15	78799771	78800005	chr15	78799905	78829715	HYKK	NM_001083612	100
chr15	78799771	78800005	chr15	78799905	78826012	HYKK	NM_001013619	100
chr10	125851499	125851534	chr10	125779168	125853123	CHST15	NM_001270765	35
chr10	125851499	125851534	chr10	125767181	125853123	CHST15	NM_001270764	35
chr10	125851499	125851534	chr10	125779168	125851940	CHST15	NM_014863	35
chr10	125851499	125851534	chr10	125767181	125851940	CHST15	NM_015892	35
chr1	64936301	64936389	.	-1	-1	.	-1	0
chr4	190861930	190861958	.	-1	-1	.	-1	0
chr16	30389711	30389774	chr16	30389453	30394171	SEPT1	NM_052838	63
chr16	30389711	30389774	chr16	30389632	30411429	ZNF48	NM_001214906	63
chr16	30389711	30389774	chr16	30389634	30411429	ZNF48	NM_001214907	63
chr5	132947833	132947969	chr5	132532151	132948223	FSTL4	NM_015082	136
chr4	4389223	4389340	chr4	4388689	4420785	NSG1	NM_014392	117
chr4	4389223	4389340	chr4	4387982	4420785	NSG1	NM_001040101	117
chr4	4389223	4389340	chr4	4387982	4420785	NSG1	NM_001287763	117
chr4	4389223	4389340	chr4	4387982	4420785	NSG1	NM_001287764	117
chr1	200005206	200005259	chr1	199996729	200146550	NR5A2	NM_003822	53
chr1	200005206	200005259	chr1	199996729	200146550	NR5A2	NM_205860	53
chr3	136581308	136581433	chr3	136581049	136670452	NCK1	NM_006153	125
chr3	136581308	136581433	chr3	136581049	136670452	NCK1	NM_001291999	125
chr2	231921753	231921970	chr2	231921577	232037540	PSMD1	NM_002807	217
chr2	231921753	231921970	chr2	231921577	232037540	PSMD1	NM_001191037	217
chr2	231921753	231921970	chr2	231921577	232037540	PSMD1	NR_034059	217
chr12	32552551	32552844	.	-1	-1	.	-1	0
chr10	133999286	133999401	.	-1	-1	.	-1	0
chr13	31480994	31481037	chr13	31480311	31499709	MEDAG	NM_032849	43
chr13	31480994	31481037	chr13	31456971	31506745	TEX26-AS1	NR_038287	43
chr6	29974867	29974903	chr6	29973747	29977733	HLA-J	NR_024240	36
chr6	29974867	29974903	chr6	29968787	30028961	ZNRD1-AS1	NR_026751	36
chr7	151145598	151145672	.	-1	-1	.	-1	0
chr6	33048543	33048557	chr6	33043702	33057473	HLA-DPB1	NM_002121	14
chr6	33048543	33048557	chr6	33032345	33048555	HLA-DPA1	NM_001242525	12
chr6	33048543	33048557	chr6	33032345	33048555	HLA-DPA1	NM_001242524	12
chr16	4421712	4421866	chr16	4421848	4433529	VASN	NM_138440	18
chr16	4421712	4421866	chr16	4404542	4466962	CORO7	NM_024535	154
chr16	4421712	4421866	chr16	4404542	4466962	CORO7	NM_001201473	154
chr16	4421712	4421866	chr16	4404542	4466962	CORO7	NM_001201472	154
chr16	4421712	4421866	chr16	4390251	4466962	CORO7-PAM16	NM_001201479	154
chr19	53636076	53636308	chr19	53611131	53636171	ZNF415	NM_001136038	95
chr19	53636076	53636308	chr19	53611131	53636171	ZNF415	NM_001164309	95
chr19	53636076	53636308	chr19	53611131	53636173	ZNF415	NM_018355	97
chr19	53636076	53636308	chr19	53611131	53636173	ZNF415	NR_028343	97
chr11	129765405	129765437	chr11	129733669	129765490	NFRKB	NM_001143835	32
chr20	57429258	57429276	chr20	57428035	57486250	GNAS	NM_001077490	18
chr20	57429258	57429276	chr20	57414794	57486250	GNAS	NM_016592	18
chr20	57429258	57429276	chr20	57428035	57486250	GNAS	NM_080425	18
chr17	6899250	6899296	chr17	6888441	6915653	ALOX12-AS1	NR_040089	46
chr9	89560806	89560838	chr9	89559276	89562104	GAS1	NM_002048	32
chr11	46259400	46259505	.	-1	-1	.	-1	0
chr3	128764788	128764856	.	-1	-1	.	-1	0
chr14	37641599	37641769	chr14	37641230	37642998	SLC25A21-AS1	NR_033240	170
chr14	37641599	37641769	chr14	37147125	37641865	SLC25A21	NM_030631	170
chr14	37641599	37641769	chr14	37147125	37641865	SLC25A21	NM_001171170	170
chr11	123301222	123301386	.	-1	-1	.	-1	0
chr13	37393461	37393661	chr13	37393338	37403740	RFXAP	NM_000538	200
chr11	56457742	56457819	.	-1	-1	.	-1	0
chr4	829458	829472	.	-1	-1	.	-1	0
chr3	128274230	128274252	.	-1	-1	.	-1	0
chr9	136344121	136344408	chr9	136336215	136344276	SLC2A6	NM_017585	155
chr9	136344121	136344408	chr9	136336215	136344276	SLC2A6	NM_001145099	155
chr13	43148166	43148365	chr13	43148290	43182149	TNFSF11	NM_003701	75
chr13	43148166	43148365	chr13	43136871	43182149	TNFSF11	NM_033012	199
chr2	119916314	119916360	chr2	119913818	119916471	C1QL2	NM_182528	46
chr3	9595498	9595559	.	-1	-1	.	-1	0
chr22	39572314	39572398	.	-1	-1	.	-1	0
chr2	45878386	45878651	.	-1	-1	.	-1	0
chr12	107713613	107713663	chr12	107712196	108053419	BTBD11	NM_001018072	50
chr17	80840779	80840850	chr17	80709939	80901062	TBCD	NM_005993	71
chr22	46731357	46731776	chr22	46731297	46753237	TRMU	NR_104240	419
chr22	46731357	46731776	chr22	46731297	46753237	TRMU	NR_104241	419
chr22	46731357	46731776	chr22	46731297	46753237	TRMU	NM_001282785	419
chr22	46731357	46731776	chr22	46731297	46753237	TRMU	NM_001282784	419
chr22	46731357	46731776	chr22	46731297	46753237	TRMU	NM_001282783	419
chr22	46731357	46731776	chr22	46731297	46753237	TRMU	NM_001282782	419
chr22	46731357	46731776	chr22	46731297	46753237	TRMU	NM_018006	419
chr19	50931458	50931505	chr19	50922194	50934309	SPIB	NM_001244000	47
chr19	50931458	50931505	chr19	50922194	50934309	SPIB	NM_001243999	47
chr19	50931458	50931505	chr19	50922194	50934309	SPIB	NM_001243998	47
chr19	50931458	50931505	chr19	50922194	50934309	SPIB	NM_003121	47
chr3	140770590	140770643	chr3	140770243	140867453	SPSB4	NM_080862	53
chr1	14219468	14219530	.	-1	-1	.	-1	0
chr15	58357820	58357873	chr15	58245621	58358121	ALDH1A2	NM_003888	53
chr15	58357820	58357873	chr15	58245621	58358121	ALDH1A2	NM_001206897	53
chr15	58357820	58357873	chr15	58245621	58358121	ALDH1A2	NM_170696	53
chr5	1883779	1883805	chr5	1877540	1887098	IRX4	NM_001278635	26
chr5	1883779	1883805	chr5	1877540	1887098	IRX4	NM_001278634	26
chr5	1883779	1883805	chr5	1877540	1887293	IRX4	NM_001278633	26
chr5	1883779	1883805	chr5	1877540	1887293	IRX4	NM_001278632	26
chr9	5086189	5086269	chr9	4985244	5128183	JAK2	NM_004972	80
chr12	27933171	27933859	chr12	27933186	27955973	KLHL42	NM_020782	673
chr1	101004817	101004858	chr1	101003727	101007583	GPR88	NM_022049	41
chr19	1169083	1169137	chr19	1107632	1174282	SBNO2	NM_014963	54
chr11	76495364	76495490	chr11	76494284	76509198	TSKU	NM_015516	126
chr11	76495364	76495490	chr11	76493356	76509198	TSKU	NM_001258210	126
chr12	133656485	133657683	chr12	133656788	133684258	ZNF140	NM_003440	895
chr12	133656485	133657683	chr12	133656788	133684258	ZNF140	NM_001300776	895
chr12	133656485	133657683	chr12	133656788	133684258	ZNF140	NM_001300777	895
chr12	133656485	133657683	chr12	133656788	133684258	ZNF140	NM_001300778	895
chr9	124855036	124855179	chr9	124584203	124855885	TTLL11	NM_001139442	143
chr9	124855036	124855179	chr9	124751189	124855885	TTLL11	NM_194252	143
chr17	7287301	7287324	chr17	7284292	7293092	TNK1	NM_003985	23
chr17	7287301	7287324	chr17	7284292	7293092	TNK1	NM_001251902	23
chr6	79577328	79577404	chr6	79577260	79610683	IRAK1BP1	NM_001010844	76
chr1	21044505	21044581	chr1	20990506	21044510	KIF17	NM_020816	5
chr1	21044505	21044581	chr1	20990506	21044510	KIF17	NM_001122819	5
chr1	21044505	21044581	chr1	20990506	21044510	KIF17	NM_001287212	5
chr16	67683438	67683473	chr16	67679029	67691472	RLTPR	NM_001013838	35
chr6	128841392	128841628	chr6	128289923	128841819	PTPRK	NM_001135648	236
chr6	128841392	128841628	chr6	128289923	128841819	PTPRK	NM_002844	236
chr6	128841392	128841628	chr6	128289923	128841819	PTPRK	NM_001291984	236
chr6	128841392	128841628	chr6	128321131	128841819	PTPRK	NM_001291983	236
chr6	128841392	128841628	chr6	128321131	128841819	PTPRK	NM_001291982	236
chr6	128841392	128841628	chr6	128289923	128841819	PTPRK	NM_001291981	236
chr12	127211261	127211339	.	-1	-1	.	-1	0
chr18	32820619	32821002	chr18	32820993	32827153	ZNF397	NM_001135178	9
chr18	32820619	32821002	chr18	32820993	32838397	ZNF397	NM_032347	9
chr19	4182623	4182690	.	-1	-1	.	-1	0
chr4	83351325	83351404	chr4	83343716	83351378	HNRNPDL	NM_001207000	53
chr4	83351325	83351404	chr4	83343716	83351378	HNRNPDL	NM_031372	53
chr4	83351325	83351404	chr4	83343716	83351378	HNRNPDL	NR_003249	53
chr14	23305804	23306011	chr14	23305741	23316808	MMP14	NM_004995	207
chr13	41240144	41240373	chr13	41129800	41240734	FOXO1	NM_002015	229
chr10	131005686	131005736	.	-1	-1	.	-1	0
chr17	79486038	79486213	.	-1	-1	.	-1	0
chr5	132158710	132158750	chr5	132157832	132162002	SHROOM1	NM_133456	40
chr5	132158710	132158750	chr5	132157832	132166590	SHROOM1	NM_001172700	40
chr11	10293739	10293787	chr11	9800213	10315754	SBF2	NM_030962	48
chr7	101458073	101458618	.	-1	-1	.	-1	0
chr11	6651799	6651816	chr11	6642554	6677080	DCHS1	NM_003737	17
chr5	2752475	2752487	chr5	2752244	2755511	C5orf38	NM_001294337	12
chr5	2752475	2752487	chr5	2752244	2755511	C5orf38	NM_178569	12
chr5	2752475	2752487	chr5	2752244	2754489	C5orf38	NM_001306150	12
chr5	2752475	2752487	chr5	2752244	2755511	C5orf38	NM_001306149	12
chr5	2752475	2752487	chr5	2752244	2755511	C5orf38	NR_122125	12
chr5	2752475	2752487	chr5	2752244	2755511	C5orf38	NR_122126	12
chr15	85197624	85197693	.	-1	-1	.	-1	0
chr2	26569026	26569294	chr2	26531040	26569685	ADGRF3	NM_153835	268
chr2	26569026	26569294	chr2	26568953	26618759	EPT1	NM_033505	268
chr17	15466796	15466820	chr17	15339331	15466945	TVP23C-CDRT4	NM_001204478	24
chr17	15466796	15466820	chr17	15440293	15466945	TVP23C	NM_001135036	24
chr17	15466796	15466820	chr17	15405577	15466945	TVP23C	NM_145301	24
chr17	15466796	15466820	chr17	15339331	15466945	TVP23C-CDRT4	NR_037924	24
chr8	9912555	9912935	chr8	9911778	10286401	MSRA	NM_001135670	380
chr8	9912555	9912935	chr8	9911778	10286401	MSRA	NM_012331	380
chr17	5341986	5342561	chr17	5336098	5342471	C1QBP	NM_001212	485
chr9	116225985	116226000	chr9	116225979	116304371	RGS3	NM_017790	15
chr9	116225985	116226000	chr9	116225979	116360023	RGS3	NM_001282923	15
chr9	116225985	116226000	chr9	116207008	116360023	RGS3	NM_144488	15
chr2	220159209	220159613	chr2	220154344	220174295	PTPRN	NM_002846	404
chr2	220159209	220159613	chr2	220154344	220173729	PTPRN	NM_001199764	404
chr2	220159209	220159613	chr2	220154344	220174295	PTPRN	NM_001199763	404
chr15	29561680	29562360	chr15	29560352	29562020	NDNL2	NM_138704	340
chr15	29561680	29562360	chr15	29412454	29862927	FAM189A1	NM_015307	680
chr10	75490066	75490552	chr10	75458908	75490272	BMS1P4	NR_026592	206
chr11	12695504	12695593	.	-1	-1	.	-1	0
chr15	89942770	89942815	.	-1	-1	.	-1	0
chr7	27155189	27155286	chr7	27145808	27166639	HOXA3	NM_153631	97
chr7	27155189	27155286	chr7	27145808	27159214	HOXA3	NM_030661	97
chr15	99993068	99993142	.	-1	-1	.	-1	0
chr5	170737148	170737160	chr5	170736287	170739138	TLX3	NM_021025	12
chr4	8160045	8160256	chr4	7967036	8160559	ABLIM2	NM_001130085	211
chr4	8160045	8160256	chr4	7967036	8160559	ABLIM2	NM_001130084	211
chr4	8160045	8160256	chr4	8008747	8160559	ABLIM2	NM_001130088	211
chr4	8160045	8160256	chr4	7967036	8160559	ABLIM2	NM_001130087	211
chr4	8160045	8160256	chr4	7967036	8160559	ABLIM2	NM_032432	211
chr4	8160045	8160256	chr4	7967036	8160559	ABLIM2	NM_001130083	211
chr4	8160045	8160256	chr4	7967036	8160559	ABLIM2	NM_001130086	211
chr1	29460841	29460877	.	-1	-1	.	-1	0
chr6	30653706	30653735	chr6	30644165	30655672	PPP1R18	NM_133471	29
chr6	30653706	30653735	chr6	30644165	30655093	PPP1R18	NM_001134870	29
chr19	2291510	2291558	chr19	2289773	2308156	LINGO3	NM_001101391	48
chr17	17604038	17604094	chr17	17584786	17714765	RAI1	NM_030665	56
chr9	124988449	124988506	chr9	124964855	124991091	LHX6	NM_199160	57
chr9	124988449	124988506	chr9	124964855	124991091	LHX6	NM_014368	57
chr9	124988449	124988506	chr9	124964855	124989865	LHX6	NM_001242334	57
chr9	124988449	124988506	chr9	124964855	124990707	LHX6	NM_001242333	57
chr2	111180849	111180921	chr2	111160495	111230652	LIMS3-LOC440895	NR_027145	72
chr2	111180849	111180921	chr2	111160495	111181393	LOC440895	NR_027143	72
chr2	111180849	111180921	chr2	111160495	111181393	LOC440895	NR_027142	72
chr2	111180849	111180921	chr2	111160495	111181393	LOC100288570	NR_037627	72
chr16	56669436	56669518	.	-1	-1	.	-1	0
chr12	125002338	125002358	chr12	124808956	125052010	NCOR2	NM_001206654	20
chr12	125002338	125002358	chr12	124808956	125052010	NCOR2	NM_006312	20
chr12	125002338	125002358	chr12	124808956	125052010	NCOR2	NM_001077261	20
chr16	46918615	46918830	chr16	46918291	46965209	GPT2	NM_133443	215
chr12	121734765	121735138	chr12	121675494	121736111	CAMKK2	NM_153499	373
chr12	121734765	121735138	chr12	121675494	121736111	CAMKK2	NM_153500	373
chr12	121734765	121735138	chr12	121675494	121736111	CAMKK2	NM_006549	373
chr12	121734765	121735138	chr12	121675494	121736111	CAMKK2	NM_172216	373
chr12	121734765	121735138	chr12	121681390	121736111	CAMKK2	NM_172214	373
chr12	121734765	121735138	chr12	121681390	121736111	CAMKK2	NM_172215	373
chr17	81009488	81009614	chr17	80901666	81009686	B3GNTL1	NM_001009905	126
chr2	159825451	159825561	chr2	159825145	160089170	TANC1	NM_001145909	110
chr2	159825451	159825561	chr2	159825145	160089170	TANC1	NM_033394	110
chr19	12035839	12036021	chr19	12035882	12061588	ZNF700	NM_144566	139
chr19	12035839	12036021	chr19	12035882	12061588	ZNF700	NM_001271848	139
chr22	19435195	19435502	chr22	19430672	19435755	C22orf39	NM_173793	307
chr22	19435195	19435502	chr22	19428409	19435755	C22orf39	NM_001166242	307
chr11	44971991	44972226	chr11	44953898	44972608	TP53I11	NM_001258323	235
chr11	44971991	44972226	chr11	44953898	44972608	TP53I11	NM_006034	235
chr11	44971991	44972226	chr11	44953898	44972857	TP53I11	NM_001258324	235
chr11	44971991	44972226	chr11	44953898	44972857	TP53I11	NM_001258322	235
chr11	44971991	44972226	chr11	44953898	44972857	TP53I11	NM_001258321	235
chr7	134143522	134143714	chr7	134127106	134143888	AKR1B1	NM_001628	192
chr17	40718807	40718829	.	-1	-1	.	-1	0
chr4	24801824	24801867	chr4	24797084	24802467	SOD3	NM_003102	43
chr10	94834303	94834494	chr10	94833646	94837641	CYP26A1	NM_000783	191
chr10	94834303	94834494	chr10	94833231	94837641	CYP26A1	NM_057157	191
chr11	824616	824641	chr11	818900	825571	PNPLA2	NM_020376	25
chr17	8130324	8130341	chr17	8128138	8151413	CTC1	NR_046431	17
chr17	8130324	8130341	chr17	8128138	8151413	CTC1	NM_025099	17
chr7	65540943	65541170	chr7	65540775	65558329	ASL	NM_000048	227
chr7	65540943	65541170	chr7	65540833	65558329	ASL	NM_001024946	227
chr7	65540943	65541170	chr7	65540833	65558329	ASL	NM_001024944	227
chr7	65540943	65541170	chr7	65540833	65558329	ASL	NM_001024943	227
chr17	45331181	45331555	chr17	45331207	45390077	ITGB3	NM_000212	348
chr8	24813464	24813709	chr8	24808468	24814383	NEFL	NM_006158	245
chr11	133939132	133939231	chr11	133938819	134021652	JAM3	NM_032801	99
chr11	133939132	133939231	chr11	133938819	134021652	JAM3	NM_001205329	99
chr11	67070912	67071302	chr11	67070918	67080078	SSH3	NM_017857	384
chr10	15130647	15130741	chr10	15117473	15130775	ACBD7	NM_001039844	94
chr7	27219343	27219638	chr7	27202056	27219880	HOXA10-HOXA9	NR_037940	295
chr7	27219343	27219638	chr7	27210209	27219880	HOXA10	NR_037939	295
chr4	77342244	77342280	.	-1	-1	.	-1	0
chr13	67804556	67804576	.	-1	-1	.	-1	0
chr8	27491112	27491222	.	-1	-1	.	-1	0
chr11	64126641	64126749	chr11	64126624	64139687	RPS6KA4	NM_001006944	108
chr11	64126641	64126749	chr11	64126624	64139687	RPS6KA4	NM_003942	108
chr11	64126641	64126749	chr11	64126624	64139687	RPS6KA4	NM_001300802	108
chr8	90914580	90914633	chr8	90914095	90940095	OSGIN2	NM_004337	53
chr17	42440950	42441119	chr17	42431100	42441235	FAM171A2	NM_198475	169
chr9	139414759	139414803	chr9	139388895	139440238	NOTCH1	NM_017617	44
chr7	21985293	21985885	chr7	21940516	21985542	CDCA7L	NM_018719	249
chr7	21985293	21985885	chr7	21940516	21985542	CDCA7L	NM_001127371	249
chr7	21985293	21985885	chr7	21940516	21985542	CDCA7L	NM_001127370	249
chr12	10183171	10183207	chr12	10167950	10183205	LOC102724020	NR_120484	34
chr3	123167721	123167808	.	-1	-1	.	-1	0
chr8	144853846	144853944	.	-1	-1	.	-1	0
chr4	8863337	8863357	chr4	8847801	8873543	HMX1	NM_001306142	20
chr12	58119909	58119968	chr12	58118075	58132029	AGAP2	NM_001122772	59
chr12	58119909	58119968	chr12	58118075	58135944	AGAP2	NM_014770	59
chr12	114029505	114029576	.	-1	-1	.	-1	0
chr19	54057979	54058031	chr19	54041539	54083523	ZNF331	NM_001253799	52
chr19	54057979	54058031	chr19	54041539	54083523	ZNF331	NM_001253798	52
chr19	54057979	54058031	chr19	54057898	54083523	ZNF331	NM_001253801	52
chr19	54057979	54058031	chr19	54042041	54083523	ZNF331	NM_001253800	52
chr19	54057979	54058031	chr19	54024176	54083523	ZNF331	NM_018555	52
chr19	54057979	54058031	chr19	54041332	54083523	ZNF331	NM_001079906	52
chr2	25438999	25439045	.	-1	-1	.	-1	0
chr11	60619942	60619974	chr11	60618397	60623444	PTGDR2	NM_004778	32
chr14	64216135	64216194	.	-1	-1	.	-1	0
chr1	205600225	205600353	chr1	205588395	205602000	ELK4	NM_021795	128
chr1	205600225	205600353	chr1	205577070	205602000	ELK4	NM_001973	128
chr10	31892311	31892483	.	-1	-1	.	-1	0
chr12	133264619	133264733	chr12	133264191	133281577	PXMP2	NM_018663	114
chr1	246729924	246730011	chr1	246729638	246831884	CNST	NM_152609	87
chr1	246729924	246730011	chr1	246729638	246811544	CNST	NM_001139459	87
chr5	179507594	179507640	.	-1	-1	.	-1	0
chr20	37101344	37101673	chr20	37101448	37207504	RALGAPB	NM_001282917	225
chr20	37101344	37101673	chr20	37101448	37207504	RALGAPB	NM_020336	225
chr20	37101344	37101673	chr20	37101448	37207504	RALGAPB	NM_001282918	225
chr3	15373908	15374123	chr3	15295862	15374136	SH3BP5	NM_004844	215
chr3	15373908	15374123	chr3	15295862	15382901	SH3BP5	NM_001018009	215
chr19	1754605	1754731	chr19	1753661	1775444	ONECUT3	NM_001080488	126
chr7	150069614	150069672	chr7	150065878	150071133	REPIN1	NM_013400	58
chr7	150069614	150069672	chr7	150065878	150071133	REPIN1	NM_001099696	58
chr7	150069614	150069672	chr7	150065878	150071133	REPIN1	NM_001099695	58
chr7	150069614	150069672	chr7	150068257	150071133	REPIN1	NM_014374	58
chr16	83932860	83933239	chr16	83932729	83949787	MLYCD	NM_012213	379
chr16	31084485	31084931	chr16	31072168	31084823	ZNF668	NM_001172668	338
chr16	31084485	31084931	chr16	31072163	31085641	ZNF668	NM_024706	446
chr16	68563911	68564176	.	-1	-1	.	-1	0
chr21	48087109	48087309	.	-1	-1	.	-1	0
chr4	5710228	5710285	chr4	5564145	5710294	EVC2	NM_147127	57
chr4	5710228	5710285	chr4	5564145	5711275	EVC2	NM_001166136	57
chr5	132158664	132158686	chr5	132157832	132162002	SHROOM1	NM_133456	22
chr5	132158664	132158686	chr5	132157832	132166590	SHROOM1	NM_001172700	22
chr9	23821896	23822009	chr9	23690102	23826063	ELAVL2	NM_004432	113
chr11	72532683	72532740	chr11	72525450	72540680	ATG16L2	NM_033388	57
chr9	14993376	14993390	chr9	14993324	15019722	LOC389705	NR_003920	14
chr3	49711750	49712042	chr3	49711434	49720934	APEH	NM_001640	292
chr15	40616577	40616599	chr15	40616256	40618916	INAFM2	NM_001301268	22
chr14	101290807	101290838	.	-1	-1	.	-1	0
chr4	141294521	141294976	chr4	141204879	141294546	SCOC-AS1	NR_033939	25
chr4	141294521	141294976	chr4	141294663	141303710	SCOC	NM_001153484	313
chr4	141294521	141294976	chr4	141294663	141303710	SCOC	NM_001153663	313
chr4	141294521	141294976	chr4	141264596	141303710	SCOC	NM_001153635	455
chr4	141294521	141294976	chr4	141178439	141303710	SCOC	NM_032547	455
chr4	141294521	141294976	chr4	141294663	141303710	SCOC	NM_001153552	313
chr4	141294521	141294976	chr4	141264614	141303710	SCOC	NM_001153690	455
chr4	141294521	141294976	chr4	141264596	141303710	SCOC	NM_001153446	455
chr4	141294521	141294976	chr4	141264614	141303710	SCOC	NM_001153585	455
chr10	71077946	71078173	chr10	71075609	71161637	HK1	NM_033496	227
chr10	71077946	71078173	chr10	71029755	71161637	HK1	NM_033497	227
chr10	71077946	71078173	chr10	71029755	71161637	HK1	NM_033500	227
chr10	71077946	71078173	chr10	71029755	71161637	HK1	NM_033498	227
chr3	133380099	133381297	chr3	133319448	133380737	TOPBP1	NM_007027	638
chr2	232545979	232546126	.	-1	-1	.	-1	0
chr13	111213349	111213767	chr13	111175412	111214084	RAB20	NM_017817	418
chr17	43862826	43862878	chr17	43861645	43913194	CRHR1	NM_001145147	52
chr17	43862826	43862878	chr17	43861645	43913194	CRHR1	NM_004382	52
chr17	43862826	43862878	chr17	43861645	43913194	CRHR1	NM_001145146	52
chr17	43862826	43862878	chr17	43861645	43913194	CRHR1	NM_001145148	52
chr17	43862826	43862878	chr17	43697694	43913194	MGC57346-CRHR1	NM_001256299	52
chr17	43862826	43862878	chr17	43861645	43913194	CRHR1	NM_001303020	52
chr17	43862826	43862878	chr17	43861645	43913194	CRHR1	NM_001303018	52
chr17	43862826	43862878	chr17	43699273	43913194	MGC57346-CRHR1	NM_001303016	52
chr5	34839167	34839264	.	-1	-1	.	-1	0
chr10	6244696	6244788	chr10	6186842	6277507	PFKFB3	NM_001145443	92
chr10	6244696	6244788	chr10	6188278	6277507	PFKFB3	NM_001282630	92
chr17	66192555	66192567	.	-1	-1	.	-1	0
chr18	47018562	47018636	chr18	47007547	47018935	RPL17-C18orf32	NM_001199356	74
chr18	47018562	47018636	chr18	47014850	47018935	RPL17	NM_001199345	74
chr18	47018562	47018636	chr18	47014850	47018834	RPL17	NM_001199344	74
chr18	47018562	47018636	chr18	47014850	47018834	RPL17	NM_001199343	74
chr18	47018562	47018636	chr18	47014850	47018834	RPL17	NM_001199342	74
chr18	47018562	47018636	chr18	47014850	47018834	RPL17	NM_001199341	74
chr18	47018562	47018636	chr18	47014850	47018935	RPL17	NM_001199340	74
chr18	47018562	47018636	chr18	47014850	47018935	RPL17	NM_000985	74
chr18	47018562	47018636	chr18	47014850	47018935	RPL17	NM_001035006	74
chr6	33359279	33359769	chr6	33359312	33377699	KIFC1	NM_002263	457
chr1	36554445	36554699	chr1	36554452	36559533	ADPRHL2	NM_017825	247
chr7	27146419	27146541	chr7	27145808	27166639	HOXA3	NM_153631	122
chr7	27146419	27146541	chr7	27145808	27159214	HOXA3	NM_030661	122
chr8	95908463	95909252	.	-1	-1	.	-1	0
chr2	242211842	242211954	chr2	242166681	242212246	HDLBP	NM_001243900	112
chr2	242211842	242211954	chr2	242166681	242212246	HDLBP	NM_203346	112
chr2	242211842	242211954	chr2	242166681	242255115	HDLBP	NM_005336	112
chr7	27155309	27155366	chr7	27145808	27166639	HOXA3	NM_153631	57
chr7	27155309	27155366	chr7	27145808	27159214	HOXA3	NM_030661	57
