	Brain	Brain	Heart	Heart	Heart	Heart	Heart	Heart	muscle	muscle	muscle	muscle	Vessel	Vessel	Spleen	Spleen	Kidney	Kidney	Ovary	Esophagus	Esophagus	Thymus	Lung	Lung	Lung	Liver	Pancreas	Pancreas	Pancreas	Stomach	Stomach	Gastric	Gastric	Intestine	Intestine	Intestine	Intestine	Colon	Colon	Colon	Bladder
chr22:46476250-46476464	0.366779029743569	0.00333333333333333	0.00222222222222222	0.28786801182682	0.194026427192377	0.00465116279069767	0.177566137566138	0.154400492200426	0.0964479097740774	0.00246913580246914	0.0619047619047619	0.143206325474487	0.0780735327163899	0.133064941669061	1	0.446370892086818	0.112565138565139	0.249372849372849	0.0860119111206068	0.285185185185185	0.252685142081804	0.648615072528116	0.460834781775958	0.822782450196638	0.346408300694015	0.311247266665223	0.00476190476190476	0.0752586155536178	0.0439506172839506	0.318293998886104	0.00256410256410256	0.220260761609399	0.266142361035379	0.361318681318681	0.451022607022607	0.452946169979027	0.475913636109715	0.203055555555556	0.365857644773926	0.477807422890602	0.192136752136752
chr1:168054693-168054752	0.195138888888889	0.107724867724868	0.360929070929071	0.663585858585859	0.723516483516483	0.560476190476191	0.559334700387332	0.72649580905159	0.0125	0.479995045212436	0.194578754578755	0.125078569439472	0.144071770334928	0.0301605186082917	1	1	0.12	0.711075036075036	0.0593862433862434	1	0.350937950937951	1	0.678009259259259	1	0.579242424242424	0.674875137933961	0.465776014109347	0.688852813852814	0.346002124987926	0.358333333333333	0.545182400445558	0.5	0.31241341991342	0.820507617382618	0.652094447664587	0.666666666666667	0.42538961038961	1	0.952464679461646	0.460253508529371	0.253703703703704
chr22:29319990-29320016	0.358333333333333	0.232651171579743	1	0.659848484848485	1	0.663095238095238	0.6875	0.618939393939394	0.670833333333333	0.43478503127057	0.297916666666667	0.2625	0.403165525469447	0.327479369842461	1	1	0.417482338630941	0.457407407407407	0.135833333333333	0.570833333333333	0.471666666666667	0.928472222222222	0.620277777777778	0.675	0.483333333333333	0.395074555074555	0.436060606060606	0.508226740191026	0.353897637694724	0.358333333333333	0.259460892834621	0.339583333333333	0.226388888888889	0.908592032967033	0.8375	0.666666666666667	0.5	0.719259259259259	0.889583333333333	0.190277777777778	0.694444444444444
chr21:40275842-40275902	0.209833333333333	0.306203703703704	0.901736411736412	0.428333333333333	0.327051561935904	0.269871794871795	0.253787878787879	0.01	0.362777777777778	0.349683311321485	0.00714285714285714	0.125	0.115681312447123	0.0488095238095238	1	1	0.5	0.623333333333333	0.835606060606061	0.380555555555556	0.149537037037037	0.855128205128205	0.025	0.141666666666667	0.575	0.754887676735503	1	0.5	0.318939393939394	0.929654304029304	0.25	0.2625	0.190909090909091	0.89748778998779	0.372916666666667	0.779166666666667	0.7	0.892500515357658	0.751754385964912	0.7	0.205
chr7:27163152-27163185	0.0596070333129156	0.161111111111111	0.397343073593074	0.230555555555556	0.137881948170933	0.351851851851852	0.411666666666667	0.142708333333333	0.48248255935098	1	0.833333333333333	0.90462962962963	0.570833333333333	0.816666666666667	1	1	1	0.69537037037037	0.365277777777778	0.205	0.559722222222222	0.935833333333333	0.025	0.575330416607939	0.346296296296296	0.601296296296296	0.0174603174603175	0.0125	0.589583333333333	0.454091464091464	0.25	0.272604085599881	0.435833333333333	1	0.00625	0.0766666666666667	0.244596786056698	0.612692615152605	0.5625	0.311666666666667	0.893055555555555
chr7:27147986-27148068	0.210411903260946	0.0701462854254232	0.310056581976225	0.318924340977268	0.155588045636084	0.0723656585725551	0.327166811682941	0.120897680709711	0.190512128825123	0.393054353054353	0.575247715247715	0.634658473445659	0.150047475230745	0.192367058661566	0.613495276653171	1	0.0925879675879676	0.480124777183601	0.090058682058682	0.536108014368884	0.265624271780019	0.629605931105931	0.245955910457158	0.316940836940837	0.297722126078568	0.00701754385964912	0.481666626764666	0.0766573932285194	0.208	1	0.00512820512820513	0.645	0.466563980205019	0.657976010917187	0.136486457629456	0.5125	0.574497354497355	0.311981224777662	0.271971518305888	0.272846307232003	0.494051099972153
chr9:129784077-129784163	0.56378160041446	0.521137180471858	0.475858906525573	0.451889293763843	0.0793795299058457	0.116666666666667	0.157939944756304	0.500139592480018	0.135236659142189	0.407838827838828	0.155870986958303	0.461160305200317	0.0646777296777298	0.0436886102403344	1	0.868254963427377	0.423333333333333	0.559235988081094	0.0455515693805484	0.416666666666667	0.354223020711373	0.914433776749566	1	0.688824476650564	0.721807568438003	0.186666666666667	0.39329011946659	0.20657616892911	0.29448275862069	1	0.288466566113625	0.32911972238288	0.100933140121086	0.606705516705517	0.361111111111111	0.593058901171424	0.855766716943188	0.141666666666667	0.726004277834065	0.75	0.0997474747474748
chr7:105706454-105706506	0.194578754578755	0.0141923436041083	0.463333333333333	0.445462053114529	0.438377943160552	0.433978218533382	0.237837519623234	0.351120604095432	0.253993424280844	0.147106850199358	0.052099591230026	0.134074626223637	0.467119313435103	0.525825253974465	1	0.681178432560723	0.413205696616932	0.423375249058705	0.281382783882784	0.455009928190985	0.243565789518086	0.772465623895369	0.474732285258601	0.642315055411074	0.291721680377826	0.51410107913165	0.173333333333333	0.220660800552105	0.260511783539253	0.895	0.230186577554999	0.270457356731867	0.193948590426578	0.5	0.226236141914021	0.5975	0.118346141875554	0.321333333333333	0.440392164812554	0.0336719058628483	0.406302138576244
chr2:201732422-201732438	0.543693528693529	0.360656325156325	0.179166666666667	0.745416666666667	0.765476190476191	0.562698412698413	0.4075	0.642013888888889	0.762574307047363	0.657291666666667	0.65	0.736458333333333	0.197651179349747	0.0409523809523809	1	0.928703703703703	0.13030303030303	0.621527777777778	0.0875	0.0716666666666667	0.368010752688172	0.857083333333333	1	0.141666666666667	0.443269230769231	0.465170489303349	0.442910270517911	0.5	0.166666666666667	0.490714285714286	0.277777777777778	0.375	0.107408650997432	0.597038517038517	0.959126984126984	0.190277777777778	0.194047619047619	1	0.964351851851852	0.571726190476191	0.686274509803922
chr8:11331664-11331704	0.239603174603175	0.148994708994709	0.686666666666667	0.650395473757525	0.789481863166074	0.78160552897395	0.66149127930482	0.74816435234468	0.00666666666666667	0.556569900687548	0.00350877192982456	0.167722858410095	0.0975130616509927	0.147407063239693	1	0.738116883116883	0.664550264550264	0.707833294595422	0.425799176612694	0.105075757575758	0.378511597948218	0.610514408215219	0.107724867724868	0.710313852813853	0.444760277802898	0.5757208994709	0.442910270517911	0.0808130006567507	0.190767255892256	0.471778083028083	0.205829152398333	0.0628097715847958	0.190886976011748	0.446892551892552	0.37692346428632	0.0500752188987483	0.131534391534392	0.42	0.605059865806788	0.0960560990115254	0.676060197112829
chr16:85548151-85548224	0.032658313908314	0.314763440860215	0.305515873015873	0.0797659709044908	0.149997824547861	0.0831271995977878	0.144233283056812	0.12968253968254	0.256180555555556	0.156504596419754	0.0579161391161603	0.311058776167472	0.111550882213408	0.0614407814407814	1	0.488279024715356	0.118506493506493	0.276222943722944	0.0043010752688172	0.184322344322344	0.163064308438115	0.614947797300738	0.413011946659005	0.87957671957672	0.264338624338624	0.452777777777778	0.256666666666667	0.134810504399045	0.184322344322344	1	0.164624261966214	0.5	0.155441057286804	0.0125	0.291037851037851	0.552967032967033	0.184322344322344	0.390597572362278	0.486664899257688	0.475354722503659	0.144233283056812
chr1:33415216-33415256	0.524166666666667	0.400298120089787	1	0.453508771929824	0.0177083333333333	0.39625	0.422222222222222	0.396759259259259	0.5	0.231818181818182	0.00277777777777778	0.346739130434783	0.00227272727272727	0.0508064516129032	1	1	0.90462962962963	0.932051282051282	0.824621212121212	0.575	0.749275362318841	0.843421052631579	0.463098290598291	0.757843137254902	0.572463768115942	0.503703703703704	0.179166666666667	0.25	0.0620833333333333	0.718617216117216	0.333333333333333	0.571296296296296	0.349074074074074	0.640091991341991	0.456862745098039	0.205	0.0909090909090909	1	0.449305555555556	0.087719298245614	0.591666666666667
chr13:44793248-44793303	1	0.121102843915344	1	0.670530090679421	0.850989010989011	0.476885865457294	0.449650109041273	0.637534001122577	0.127830687830688	0.314727822144702	0.154952996443128	0.0550474531609388	0.136002612330198	0.0127627627627628	0.74659977703456	1	0.358583638583639	0.544189808606183	0.45465130682522	0.258465608465608	0.204705744514509	0.532077389095173	0.666666666666667	1	0.621327561327561	0.682407407407407	0.442910270517911	0.00303030303030303	0.26860610460206	0.0757509157509157	0.06448770388325	0.273851108633717	0.182986498203889	0.717343073593073	0.278699494949495	0.148154851684263	0.25	0.466406926406926	0.311780052674902	0.16229587388093	0.369661295652624
chr9:90873676-90873709	0.237213418027144	0.206666666666667	0.0425	0.178472222222222	0.00625	0.00416666666666667	0.0385416666666667	0.00555555555555555	0.5	0.116885083379788	0.25	0.258333333333333	0.180336257309942	0.0036144578313253	0.75	0.8	0.476515151515152	0.561309523809524	0.00227272727272727	0.504166666666667	0.2234375	0.591025641025641	0.0833333333333333	0.00833333333333333	0.153125	0.169608650523982	0.442910270517911	0.136111111111111	0.015	1	0.361111111111111	0.233333333333333	0.250980392156863	0.570833333333333	0.466666666666667	0.418463846128628	0.679166666666667	1	0.488095238095238	0.27	0.1025
chr19:18979996-18980020	0.440333333333333	1	0.158744588744589	0.0740740740740741	0.234576077491337	0.00784313725490196	0.104255123195543	0.404696853797024	0.50375	0.270591756516126	0.0133333333333333	0.305223761745501	0.346193581322892	0.183420428548676	0.00606060606060606	0.00666666666666667	1	0.757115376245811	0.351451437451437	0.00740740740740741	0.240661424705843	0.00555555555555555	0.13	0.136666666666667	0.386603755045181	0.321003919827212	0.442910270517911	1	0.788210772524498	0.0111111111111111	0.02	0.180827524461168	0.0134615384615385	0.227611111111111	0.14274821337034	0.149840010483807	0.125719378660555	0.399054232804233	0.180587378268538	0.0287179487179487	0.0287179487179487
chr20:10651407-10651505	0.385474934167745	0.163506493506493	0.5	0.194047619047619	0.292857142857143	0.0521611165041714	0.0964285714285714	0.111666666666667	0.0125	0.172179032301422	0.213888888888889	0.0970588235294118	0.0739713727728931	0.0751239789967002	0.395833333333333	0.197619047619048	0.591666666666667	1	0.0600651905136563	0.125	0.0032520325203252	0.7	0.252777777777778	0.305952380952381	0.156499900970489	0.358333333333333	0.0153549382716049	0.248990061237151	0.203436945485531	0.5	0.0816666666666667	0.0597222222222222	0.0133333333333333	0.453727465310503	0.12962962962963	0.530952380952381	0.628333333333333	0.5	0.0788573691430834	0.05421596205727	0.119642857142857
chr11:2813122-2813143	0.31125757856408	0.0217044603442504	0.0179487179487179	0.0414256186805206	0.0525225565718142	0.234846326836582	0.113775238483561	0.053733698130415	0.028863534126692	0.0449874686716792	0.00701754385964912	0.0199822472848789	0.0120017279629067	0.0108346387694728	0.0881627227016125	0.0504892853606088	0.449490705373058	0.864542163489532	0.115361170394332	0.031812865497076	0.00160642570281125	0.0978407557354926	0.11731376031376	0.00512820512820513	0.00153256704980843	0.376805149850531	0.378562663101429	0.025	0.0623625520177244	0.407402970743223	0.017965367965368	0.139712622321318	0.0116117698726394	0.00740740740740741	0.121154404801067	0.166666666666667	0.68	0.1354791763222	0.126780917102962	0.11356794611762	0.00579710144927536
chr12:3239374-3239430	0.734426406926407	0.519878011810785	0.473670033670034	0.125	0.0708333333333333	0.6	0.591666666666667	0.6025	0.37771164021164	0.318627391092704	0.339583333333333	0.169791666666667	0.333333333333333	0.23974358974359	0.142857142857143	0.296819290333393	1	1	0.398958333333333	0.5	0.11547619047619	0.0511904761904762	0.10601461038961	0.311058310317321	0.1875	0.548434343434343	1	1	0.8	0.141666666666667	0.218055555555556	0.105	0.5625	0.771666666666667	0.238333333333333	0.454767712782261	0.5	1	0.369444444444444	0.648958333333333	0.754761904761905
chr3:195634084-195634144	0.0964605329311213	0.0133333333333333	0.5	0.106190476190476	0.153437125013935	0.0926984126984127	0.139570108280997	0.40219298245614	0.744338624338624	0.230186577554999	0.193649638898468	0.182178172704488	0.549312523225567	0.144876585402901	0.029680464778504	0.0037037037037037	0.892920804685511	0.666666666666667	0.238349206349206	0.10034800481143	0.0675421963657258	0.00256410256410256	1	0.222739859889038	0.0576552667578659	0.0266666666666667	0.442910270517911	0.097918989223337	0.100909090909091	0.689457601222307	0.107605583780964	0.37255543351319	0.0693038740097564	0.115160628844839	0.409866522366522	0.397342338058585	0.314440543540853	0.635	0.126243386243386	0.0136580086580087	0.737875457875458
chr10:13760433-13760530	0.641706371001097	0.511322751322751	0.543232600732601	0.184322344322344	0.184322344322344	0.144395604395604	0.368433204222678	0.441128747795414	1	0.00476190476190476	0.00350877192982456	0.0153508771929825	0.232466158353527	0.0021505376344086	0.416307189542484	0.0955958132045089	1	0.52034632034632	0.0169312169312169	0.0997826572725875	0.494712121212121	0.00277777777777778	0.679166666666666	0.184322344322344	0.074563359345968	0.170354892021559	1	0.0125	0.00512820512820513	0.585956360585516	0.0629358242210534	0.00512820512820513	0.0220211161387632	0.303463750402064	0.320805860805861	0.236164342629651	0.209029865315545	1	0.144761904761905	0.0199643493761141	0.309847640282423
chr1:27730023-27730077	0.05	0.525	0.165308823529412	0.523611111111111	0.333333333333333	0.0472222222222222	0.0708333333333333	0.0716666666666667	0.118248677248677	0.293836056154703	0.184929787913511	0.35	0.149211731681618	0.267592592592593	0.537969990565285	0.333333333333333	1	1	0.2375	0.141666666666667	0.259375	0.719278791585574	0.42571164021164	0.629797549212854	0.551041666666667	0.673015873015873	1	0.721190240250169	0.823333333333333	0.833250879839115	0.5	0.675	0.482291666666667	0.678249875530577	0.00416666666666667	1	1	0.735599647266314	0.01875	1	0.219343220249546
chr10:105423655-105423726	0.679166666666667	0.25	0.213040293040293	0.286770497672753	0.720206264323911	0.404278633633151	0.308607705326327	0.481597941502182	0.395156159405413	0.144233283056812	0.415531135531136	0.10210396508652	0.356359806956971	0.0582522805329823	0.165396825396825	0.684322344322344	1	0.809175177442004	0.520094043887147	0.588672146566883	0.249293748648064	0.746206786808291	0.593372959309903	0.579372294372294	0.308131868131868	0.499750657838893	0.358333333333333	0.00833333333333333	0.490398911223988	0.75	0.152857369291655	0.0287179487179487	0.0896760710553814	0.0338624338624339	0.169862077904594	0.107079195314489	0.320607461031035	0.025	0.292270755089091	0.302493147796753	0.704178412132025
chr9:110501967-110502021	0.269735930735931	0.608333333333333	0.737250881834215	0.354166666666667	0.529166666666667	0.568055555555556	0.3475	0.705909090909091	0.278611111111111	0.0125	0.115275146992101	0.0425925925925926	0.300738040387163	0.0885693098579657	0.812739688552188	1	1	1	0.00625	0.549082552596569	0.104166666666667	0.828333333333333	1	0.889066445971533	0.581481481481482	0.451041666666667	0.15	1	0.839583333333333	0.683333333333333	0.339583333333333	0.560932201813781	0.285416666666667	0.625	0.407291666666667	0.429166666666667	1	0.735416666666667	0.701923076923077	0.615	0.0125
chr22:43659975-43660020	0.025	0.246071428571428	0.0631699219819571	0.00105820105820106	0.00270124328764702	0.000888888888888889	0.0044513868685981	0.0166648945596314	0.0264069264069264	0.0564474173169825	0.00377358490566038	0.00173160173160173	0.00185185185185185	0.00855599899327653	0.000843881856540084	0.041527823694638	0.469243296470232	0.442068106074897	0.00155038759689922	0.00642796578698751	0.0234928295003389	0.00760992576311134	0.0412698412698413	0.0131439710387079	0.101917929923927	0.0189473881255189	0.442910270517911	0.00337250160891927	0.000647249190938511	0.0366666666666667	0.0147186714122198	0.0543805704748931	0.0111547026770907	0.209982080277473	0.00169491525423729	0.147148583948774	0.0036036036036036	0.0267432851996242	0.0122910691111944	0.0632306591859087	0.0037037037037037
chr14:98444455-98444479	0.206173093427995	0.171487114250272	0.0492091515894193	0.420555555555556	0.292857142857143	0.428703703703704	0.0931818181818182	0.184722222222222	0.112626885842056	0.00625	0.0283333333333333	0.0640625	0.135835830604291	0.00185185185185185	0.543055555555556	0.637962962962963	0.8	0.513888888888889	0.1480579469443	0.285714285714286	0.0693247126436782	0.436904761904762	0.120602011849031	0.25	0.302450980392157	0.333333333333333	0.25489417989418	0.190277777777778	0.0769230769230769	0.624432395853964	0.0597222222222222	0.005	0.227777777777778	0.01	0.23	0.333333333333333	0.142857142857143	0.025	0.492628205128205	0.0135416666666667	0.160119047619048
chr6:158705504-158705576	0.641934996220711	0.754920634920635	0.609206540979996	0.318181818181818	0.341666666666667	0.75	0.240740740740741	0.166666666666667	0.05	0.0604166666666667	0.00625	0.140625	0.0958577574192077	0.00277777777777778	1	0.25625	1	1	0.206157823416256	0.25	0.111111111111111	0.828333333333333	0.5125	0.602083333333333	0.461666666666667	0.66962962962963	1	1	0.589583333333333	0.632777777777778	0.333333333333333	1	0.646428571428571	0.731333333333333	0.446875	1	0.5	1	0.22	0.714583333333333	0.0430555555555556
chr17:81067219-81067241	0.198189670920008	0.0133333333333333	0.390792297979798	0.348627980206928	0.243287863692835	0.419710768028142	0.0190016103059581	0.185128291469239	0.0657292421840753	0.137916984975809	0.227408799777221	0.239119769119769	0.206546201022725	0.0927669858641131	0.739756492948056	0.397685956673231	0.58468959676894	1	0.200534501362866	0.420627705627706	0.217943722943723	0.751047440949264	0.258480427715308	1	0.651565003623827	0.18	0.713888888888889	0.557755499860763	0.209141414141414	0.338403747638892	0.00555555555555555	0.00579710144927536	0.490914771503007	0.430689570415207	0.538139025725233	0.357980364656381	0.0366666666666667	0.268357914247479	0.54640623312746	0.262633857370699	0.389347442680776
chr1:151103967-151104009	0.03	0.108148148148148	0.00155038759689922	0.322016317016317	0.00196078431372549	0.00238095238095238	0.344217148138717	0.315667175961294	0.0733333333333333	0.67079316156396	0.291221741221741	0.279297888479332	0.0482075818917924	0.0264402264402264	0.0552650835587817	0.203830989139454	0.558775669477184	0.469406289979533	0.00256410256410256	0.07275418514292	0.00790123456790123	0.0322291235334714	0.101005446680369	0.0781169628826704	0.0018018018018018	0.205683906736538	0.0371211504544838	0.127016499064037	0.257140773032887	0.06	0.0153929564106613	0.065149398287979	0.00091324200913242	0.0651821671429514	0.0122222222222222	0.290000259000259	0.171064404849622	0.421666666666667	0.0824732365218001	0.0837657481253288	0.00229885057471264
chr1:153584919-153584963	0.480258938592272	0.630891812865497	0.702777777777778	0.428571428571429	0.5	0.452777777777778	0.46547619047619	0.585714285714286	0.833333333333333	0.308333333333333	1	0.075	0.373232187173459	0.258687436294907	0.358333333333333	0.341666666666667	1	0.755729166666667	0.385551012136404	0.290138676852039	0.428571428571429	0.875	0.821389129389129	1	0.666666666666667	0.5	0.141666666666667	0.025	0.495	1	0.00833333333333333	0.290700844598871	0.00833333333333333	0.162222222222222	0.489814814814815	0.5125	0.35912680813235	0.619725274725275	0.690600150037509	0.117307692307692	0.230555555555556
chr2:159992563-159992569	0.5	0.10962962962963	0.4968746993747	0.126851851851852	0.615876070073103	0.30597243807522	0.111111111111111	0.211666666666667	0.0152777777777778	0.541666666666667	0.0125	0.361111111111111	0.224039252995853	0.163617277063801	1	1	1	1	0.211053931512949	0.0866666666666667	0.0472222222222222	0.857142857142857	0.418516714766715	0.75	0.256481481481481	0.919791666666667	0.413003663003663	0.5	0.61875	0.705555555555556	0.341666666666667	0.666666666666667	0.457826086956522	0.650667989417989	0.50625	1	1	0.87026455026455	0.688194444444444	0.888888888888889	0.4
chr12:115103886-115103899	0.524252044252044	0.025	1	0.403696399959439	0.333333333333333	0.155	0.00625	0.333333333333333	1	0.25625	0.119444444444444	0.416666666666667	0.285126606198035	0.352314814814815	0.333333333333333	0.00357142857142857	1	0.666666666666667	0.589583333333333	0.00833333333333333	0.125694444444444	0.721346146959801	0.374257025654085	0.025	0.552442002442002	0.709444444444445	0.0554734848484848	0.0333333333333333	0.25625	0.491666666666667	0.280223471009888	0.3375	0.003125	0.587654413487747	0.508928571428571	1	0.666666666666667	0.506154923507865	0.547916666666667	0.866025641025641	0.528333333333333
chr21:30527910-30527964	0.147031158142269	0.208637988369191	0.204371502031789	0.0689393939393939	0.21	0.160831438078178	0.166666666666667	0.111111111111111	0.180753968253968	0.5	0.339583333333333	0.210416666666667	0.306589507342811	0.00104166666666667	0.2	0.375	1	0.344047619047619	0.25	0.0416666666666667	0.257222222222222	0.248611111111111	0.05	0.271666666666667	0.539285714285714	0.511066992098984	0.00740740740740741	0.0354166666666667	0.780555555555556	0.44395061728395	0.0866666666666667	0.166666666666667	0.309523809523809	1	0.3475	0.2625	0.471666666666667	0.570833333333333	0.428571428571429	0.364814814814815	0.213020833333333
chr1:2232595-2232679	0.255661375661376	0.025	0.00512820512820513	0.067728918255234	0.176935024851692	0.0896760710553814	0.0878036601779455	0.0645911949686607	0.5	0.122323487506383	0.127620828245828	0.0472222222222222	0.0125	0.00121212121212121	0.209132626674961	0.115322796593385	0.820805860805861	0.5	0.00512820512820513	0.0958333333333333	0.219444444444444	0.281907012264197	0.119444444444444	0.179638888888889	0.124326018808777	0.455956265956266	0.442910270517911	0.350804249006864	0.501657848324515	0.2375	0.405634499690762	0.815677655677656	0.367063740856844	0.418267195767196	0.30883655394525	0.429539267869752	0.5	0.0895833333333333	0.471084634663582	0.644233283056812	0.148670136880663
chr4:177266864-177266935	0.0182409526231036	0.570833333333333	0.0157738095238095	0.779166666666667	0.375308193564336	0.166666666666667	0.352083333333333	0.432142857142857	0.5	0.333906585234682	0.233333333333333	0.295	0.0719287802840434	0.125	0.666666666666667	0.833333333333333	1	1	0.7	1	0.666666666666667	0.839583333333333	0.116666666666667	0.666666666666667	0.8	0.5	0.358333333333333	1	0.666666666666667	1	0.356944444444444	0.5	0.61	0.894189857761286	0.543333333333333	0.789149598651112	0.675	0.952380952380952	0.626190476190476	1	0.447222222222222
chr1:12600359-12600407	0.463333814333814	0.332014776889777	0.247340468173801	0.0802862374792199	0.731945992815558	0.56574568432024	0.205332590115199	0.284785050302292	0.310824657529025	0.5	0.0037037037037037	0.193773968630658	0.242515078790767	0.0229116308726777	0.453691467726555	0.5125	0.815677655677656	0.638148148148148	0.149227614490772	0.165155312523734	0.456750183195196	0.52782233987903	0.529666814666815	0.141666666666667	0.218292165350989	0.186666666666667	0.300783044841869	0.184322344322344	0.570793650793651	0.8025	0.333333333333333	0.172910052910053	0.0570577716654011	0.435176956797736	0.427146464646465	1	0.872169312169312	0.305547833075983	0.279268525592055	0.325553800072414	0.107032967032967
chr22:19710946-19710956	0.759153439153439	0.0733333333333333	0.0264069264069264	0.100663205734238	0.0153508771929825	0.217991781694141	0.00814814814814815	0.00116959064327485	0.44383194291089	0.368233602706673	0.662297728141277	0.284689706428837	0.487199597787833	0.433589946105591	0.00740740740740741	0.22267354682973	0.734339826839827	0.513203463203463	0.616926406926407	0.097918989223337	0.134019827366683	0.00222222222222222	0.282883597883598	0.158744588744589	0.0918373395869976	0.0396130747620687	0.119444444444444	0.260042857773414	0.224773304321902	0.407402970743223	0.00444444444444444	0.0366666666666667	0.0241354095491543	0.501190476190476	0.314871708530761	0.496122550655658	0.164962521855096	0.261230436230436	0.123419913419913	0.0341547261547262	0.203484250024686
chr14:64579819-64579893	0.642222222222222	1	0.634714590964591	1	0.82521645021645	0.6032944041433	0.496972624798712	0.78166841019133	0.420627705627706	0.358694083694084	0.384977375565611	0.274897564151112	0.0472222222222222	0.0202930402930403	0.811705225498329	1	0.93436465495289	0.923714142067083	0.781995977878331	0.203405895180089	0.315139176574513	0.523809523809524	1	0.801443001443001	0.660347709234579	0.321003919827212	0.5	0.136296296296296	0.192298194165766	1	0.115601310969732	0.226394686907021	0.405844696969697	0.744338624338624	0.34459261668564	0.100583767110083	0.156138204569577	0.0220211161387632	0.440816326530612	0.25	0.655746929301916
chr10:77156689-77156729	0.75597225819448	0.141666666666667	0.566408045977011	0.0319456706281834	0.196283284940244	0.612155356164573	0.259899314612985	0.362755154631585	0.215579254059779	0.179163059163059	0.0899029982363316	0.412222222222222	0.662222222222222	0.258304983459686	0.0159371492704826	0.151118808727504	0.630267658963311	0.499132084029109	0.316146990264637	0.0212885154061625	0.0676190476190476	0.00289855072463768	0.234480447838291	0.206387695687568	0.104736919459142	0.025	0.0893550893550893	0.202222222222222	0.201072631072631	0.407402970743223	0.0959976679593334	0.0595879571278447	0.00687436009945883	0.0188492063492063	0.138080155138979	0.139396195576892	0.0776136637407602	0.378396995192972	0.109669258567882	0.109394150077341	0.0544444444444444
chr16:29675927-29676002	1	0.803036293280654	1	1	0.732094266779952	0.815662699873226	0.441916808681515	0.863107890499195	0.829611187608899	0.5	1	0.738116883116883	1	0.75540233187292	0.00833333333333333	0.148888888888889	1	1	0.75153945469735	1	0.464078144078144	0.0963159195428256	0.611047168971066	0.511322751322751	0.431330808080808	0.692447682928527	1	0.705555555555555	0.431353805388893	0.671212522045855	1	0.5	0.549695019532316	0.5	0.391380471380471	0.0677248677248677	1	1	0.11953823953824	0.457365636313005	0.298412698412698
chr12:7061128-7061322	0.358333333333333	0.757960927960928	0.511388888888889	0.30018740663506	0.785326278659612	1	0.59002619640268	0.88107000842295	0.122539682539683	0.588896103896104	0.886300366300366	0.654607256476291	0.755048226627174	0.347120291947878	0.499216931216931	0.163379661274398	1	0.826696110906637	0.671448527017989	1	0.723773755656108	0.00833333333333333	0.81	0.284190659591155	0.536302580417109	0.5	0.876666666666667	0.815677655677656	0.460101769575454	0.216666666666667	0.886300366300366	0.476661995657224	0.672740943267259	0.606945646945647	0.371357805675701	0.227408799777221	0.666666666666667	0.917777777777778	0.72605291005291	0.616603945264771	0.397154316271963
chr19:18526355-18526540	0.5	0.425476597476598	0.767708333333333	0.401388888888889	0.25	0.571428571428571	0.285714285714286	0.857142857142857	1	0.128992906104707	0.105	0.150925925925926	0.193262127286727	0.265094892021985	0.00833333333333333	0.197352917760436	0.75	0.503142857142857	0.259896183659163	0.705555555555555	0.2	0.0277777777777778	0.200814494147827	0.2002332909953	0.125	0.219506854800972	0.422954144620811	0.141666666666667	0.532291666666667	0.00888888888888887	0.200026739556489	0.214285714285714	0.391666666666667	0.351111111111111	0.559722222222222	0.0616666666666667	0.0125	0.0125	0.19047619047619	0.461666666666667	0.271451819691456
chr2:238624316-238624422	0.166254399195576	0.0463645905751168	0.00278050765855644	0.0654072047423621	0.0597210197210197	0.162201674381454	0.052904744209092	0.0423111678849384	0.0557244965412352	0.0123809523809524	0.00303030303030303	0.00277777777777778	0.212	0.0809787394455587	0.375463102619965	0.253253179568969	0.618461538461539	0.574864468864469	0.454078097267691	0.422074175824176	0.253854968303989	0.167794616430167	0.297836134094873	0.292961189732059	0.241180180571859	0.330199230364502	0.0893550893550893	0.115160628844839	0.0905308726361358	0.689457601222307	0.143333333333333	0.340918803418803	0.179687882633184	0.115160628844839	0.262536359773834	0.513119161540214	0.0687777777777778	0.04	0.200173537031984	0.156467025077857	0.4875
chr12:51717909-51717967	0.850728610014324	0.709171250289671	0.657760141093474	0.621023576310503	1	0.841255411255411	0.388228590581532	0.600638511814983	0.724651913324277	0.561349326055208	0.5	0.793333333333333	1	0.58380407718643	0.570833333333333	0.333333333333333	1	0.884444444444444	0.601904761904762	1	0.499108467156796	0.316533284906267	0.620416666666667	0.369873304894507	0.513203463203463	0.656666666666667	0.186666666666667	0.358333333333333	0.909635199108883	0.765986852653519	0.135	0.686217824752101	0.629743417061523	0.785416666666667	0.370666666666667	1	0.393054353054353	0.686201058201058	0.210419144336541	0.491276676539834	0.562765567765568
chr19:1908310-1908387	0.175	0.504166666666667	1	1	1	0.683333333333333	0.675	1	0.461111111111111	0.408333333333333	0.05	0.025	0.141666666666667	0.793518518518519	1	1	1	1	0.0285714285714286	0.393906325156325	0.388888888888889	1	0.508333333333333	0.815888888888889	0.658883891828336	0.455555555555556	0.570833333333334	0.600347222222222	1	0.275	1	1	0.628805471666244	0.679166666666666	0.50625	0.75026455026455	0.712486111111111	0.358333333333333	0.871666666666667	0.2	0.666666666666667
