""	"phen"	"cg06830064"	"cg08165221"	"cg08432727"	"cg08526991"	"cg11716272"	"cg12312988"	"cg14776201"	"cg15989068"	"cg16330247"	"cg18863333"	"cg18897632"	"cg19958021"	"cg20008332"	"cg20401252"	"cg20927661"	"cg26659079"
"jhu-usc.edu_ESCA.HumanMethylation450.5.lvl-3.TCGA-JY-A6F8-01A-11D-A33F-05.gdc_hg38.txt"	1	0.32129576094947	0.560748339972892	0.685595227545953	0.877824145432686	0.649802098166239	0.69595342754691	0.867670985936606	0.623928449735385	0.751363836786711	0.525907550422129	0.868154341364476	0.790661049863408	0.421313551577181	0.618942592515564	0.815784053288124	0.658250460512664
"jhu-usc.edu_ESCA.HumanMethylation450.10.lvl-3.TCGA-V5-AASW-01A-11D-A409-05.gdc_hg38.txt"	1	0.406849832108312	0.55651669251707	0.615529840308231	0.848418543048521	0.605641309270822	0.538455018712737	0.726573207988704	0.587421338765916	0.526128593194935	0.33069045832948	0.803656937687969	0.720136815164017	0.410455444238209	0.479473111218699	0.753490837116431	0.642787419084592
"jhu-usc.edu_ESCA.HumanMethylation450.8.lvl-3.TCGA-L5-A8NF-01A-11D-A37D-05.gdc_hg38.txt"	1	0.429354390600057	0.605803730664612	0.748098022420881	0.881678527845235	0.572181370038907	0.556509110775812	0.71175543633657	0.629523334127575	0.643536500657423	0.517602170172584	0.855257882802177	0.464777505000832	0.576783044089153	0.595466975518143	0.865523222271206	0.732806563673679
"jhu-usc.edu_ESCA.HumanMethylation450.8.lvl-3.TCGA-L5-A8NL-01A-12D-A37D-05.gdc_hg38.txt"	1	0.738117966164094	0.418633219409113	0.469576549344799	0.573801327767782	0.455384132056965	0.28204227193679	0.578793378694164	0.439017087904549	0.498660445241041	0.193006326043065	0.639992784516215	0.85172279444133	0.286608688172509	0.460940940499707	0.554116556673158	0.453741589474891
"jhu-usc.edu_ESCA.HumanMethylation450.8.lvl-3.TCGA-L5-A8NK-01A-21D-A37D-05.gdc_hg38.txt"	1	0.687182435878043	0.368762054057756	0.384341170893597	0.670460896001304	0.313522576832912	0.0900267297527732	0.337955814019402	0.397166698413789	0.4974309167462	0.210304895592335	0.55239031239501	0.585279069077992	0.303361140313052	0.430170858516729	0.441649354809793	0.368071227159177
"jhu-usc.edu_ESCA.HumanMethylation450.5.lvl-3.TCGA-IC-A6RE-01A-11D-A33F-05.gdc_hg38.txt"	1	0.522891353908251	0.463740829713459	0.545552757829007	0.788044739514526	0.551143288121943	0.194954089842447	0.50514304506465	0.544034434852101	0.504651931274274	0.335032029682452	0.782304462207844	0.38610356145006	0.434213800583991	0.289273398084229	0.746144753851624	0.574106239447621
"jhu-usc.edu_ESCA.HumanMethylation450.3.lvl-3.TCGA-M9-A5M8-01A-11D-A28C-05.gdc_hg38.txt"	1	0.841703982892457	0.524896715848843	0.546432364391454	0.785504014909487	0.543415067168544	0.565458103435841	0.733615484851758	0.54029340600266	0.657046329176315	0.366517405841449	0.748047767160081	0.789398877584356	0.491722123891402	0.544821633596125	0.743009886816472	0.589847623529662
"jhu-usc.edu_ESCA.HumanMethylation450.4.lvl-3.TCGA-R6-A6L4-01A-11D-A31V-05.gdc_hg38.txt"	1	0.863868099937586	0.433260029752489	0.549593000954971	0.724258233663558	0.474508137813675	0.342803976155168	0.707477459895127	0.444342882231337	0.610855048199447	0.271949363871345	0.748369802499331	0.635720840009234	0.415814235617865	0.510678281849732	0.693931282695729	0.500424356927348
"jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-L5-A4OM-11A-11D-A265-05.gdc_hg38.txt"	0	0.901948416655849	0.1145361347983	0.10066457955174	0.296170568894669	0.104333452766426	0.043363350660203	0.0533357871681524	0.224863773053962	0.386913582095136	0.0650478966087739	0.0422824453856153	0.871995132555912	0.0774379703014913	0.139491687084425	0.0794384554553845	0.215328694393077
"jhu-usc.edu_ESCA.HumanMethylation450.5.lvl-3.TCGA-IC-A6RE-11A-12D-A33F-05.gdc_hg38.txt"	0	0.911114599333405	0.194289800975155	0.165406923067655	0.33489717694383	0.113094944978047	0.0466542563205829	0.0731573976988122	0.233328616107243	0.447774691217029	0.147636606879466	0.0757237309306139	0.805499870688383	0.194986981118539	0.240627375014545	0.0582333028455864	0.212423911549777
"jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-L5-A4OE-11A-11D-A265-05.gdc_hg38.txt"	0	0.895579415228505	0.16317173153796	0.183038209341413	0.376574475254345	0.125048863357999	0.056373355004256	0.0822191267350887	0.281207949293427	0.390352482192787	0.0781679137408045	0.0880463408413853	0.683516104368739	0.0659081804139774	0.205356095211175	0.18986852854001	0.25747608650858
"jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-L7-A56G-01A-21D-A265-05.gdc_hg38.txt"	1	0.901545485786155	0.0613485982971176	0.0813867821484555	0.168413099771604	0.0724868486234061	0.0332622741123033	0.0411051093967821	0.16234877720152	0.151715639564946	0.0215404085163293	0.0316159416314194	0.807699465958587	0.0314942476317423	0.104389089599933	0.0233309510070053	0.101448624916509
"jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-LN-A49W-01A-11D-A265-05.gdc_hg38.txt"	1	0.686728002665763	0.381455993961876	0.388794723024719	0.671573195910468	0.378981903371613	0.0640445219816486	0.204946643588318	0.412074402648972	0.426049980237581	0.209234632460822	0.458170653086476	0.736639070699175	0.283837182811203	0.364851286073681	0.54838046498401	0.326022827740631
"jhu-usc.edu_ESCA.HumanMethylation450.8.lvl-3.TCGA-L5-A8NV-01A-11D-A37D-05.gdc_hg38.txt"	1	0.776059405986438	0.317583889740645	0.409948165331623	0.643582072088711	0.355325667725218	0.310082909527839	0.54755060939886	0.376750701705557	0.475414576892774	0.104804496804317	0.632262130950062	0.865022007322327	0.297423681116715	0.40369565160447	0.553671141266107	0.435716493701424
"jhu-usc.edu_ESCA.HumanMethylation450.5.lvl-3.TCGA-JY-A6FB-01A-11D-A33F-05.gdc_hg38.txt"	1	0.687652310681826	0.568384426361916	0.627365970469871	0.7970848596725	0.640867799327391	0.0607941106378171	0.69572552252047	0.61900898674184	0.700817665093584	0.437575594845525	0.825882883420483	0.866950992790561	0.508220628633233	0.632859060431692	0.770510494848701	0.638385397538035
"jhu-usc.edu_ESCA.HumanMethylation450.8.lvl-3.TCGA-JY-A938-01A-11D-A37D-05.gdc_hg38.txt"	1	0.855042829570058	0.376102108624361	0.394439364626624	0.665046649630908	0.369190240079601	0.266993994843099	0.431102212278209	0.388577463674815	0.450349384001658	0.210616773867334	0.636043055929146	0.790805616919203	0.334923941265579	0.42576389053185	0.574145908800388	0.394869826768257
"jhu-usc.edu_ESCA.HumanMethylation450.8.lvl-3.TCGA-L5-A8NE-01A-11D-A37D-05.gdc_hg38.txt"	1	0.33184991265472	0.45979805043592	0.541286308291453	0.78922905114271	0.54039659841278	0.0711611404706976	0.512387874823938	0.576600150485476	0.360320363479953	0.340611578911922	0.816500146303412	0.338095597495804	0.46178228725635	0.175287713241345	0.778934328423161	0.65924796203815
"jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-LN-A4A6-01A-11D-A265-05.gdc_hg38.txt"	1	0.591456910143764	0.271438245120842	0.338714582388966	0.639263546050685	0.283843297984692	0.0460374230406551	0.0913543486594275	0.474845868177024	0.123251579301566	0.368568828313151	0.257957004836293	0.358511552592129	0.401643955443518	0.20852130508719	0.720259884464608	0.452037183598395
"jhu-usc.edu_ESCA.HumanMethylation450.6.lvl-3.TCGA-L5-A88V-01A-11D-A357-05.gdc_hg38.txt"	1	0.688703526024404	0.657167874561497	0.707840357965749	0.891832332485243	0.729630798795182	0.770043328960994	0.904556542815694	0.688370150450182	0.825389722808522	0.572249806833006	0.850928060541287	0.894841117294188	0.579111508658588	0.617659679924821	0.849541167612165	0.728303411623888
"jhu-usc.edu_ESCA.HumanMethylation450.4.lvl-3.TCGA-R6-A6KZ-01A-11D-A31V-05.gdc_hg38.txt"	1	0.592655700121864	0.369764259554321	0.346252881483557	0.649499098261255	0.219746532082451	0.0333816898074005	0.150907297215157	0.308105289900423	0.172974735243395	0.37592806440897	0.384177869653217	0.390845666253021	0.298804404758802	0.173258171877001	0.356901509051785	0.328002868675252
"jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-L5-A4OO-01A-11D-A265-05.gdc_hg38.txt"	1	0.827776636596685	0.345300351638666	0.342851581816019	0.564076066230311	0.342331611053996	0.0880991754840055	0.302249653852804	0.422248834997031	0.4037683246487	0.168309339843861	0.563351491924118	0.722867846315804	0.281673257095861	0.347807762954138	0.518005478116734	0.400733803536425
"jhu-usc.edu_ESCA.HumanMethylation450.8.lvl-3.TCGA-2H-A9GL-01A-12D-A37D-05.gdc_hg38.txt"	1	0.330404957758112	0.52927717119993	0.684807244051276	0.896153784299528	0.672211276059477	0.450209385444128	0.808975140529429	0.579443774811463	0.732665127488605	0.362567809320031	0.84945596159683	0.573404928125755	0.552237959916943	0.621289671246379	0.80978653781772	0.677155189423716
"jhu-usc.edu_ESCA.HumanMethylation450.1.lvl-3.TCGA-L5-A43J-01A-12D-A249-05.gdc_hg38.txt"	1	0.702306359545615	0.61709663541077	0.649487342310721	0.847306245063851	0.656578441013239	0.59729768288053	0.132395853025169	0.623454674483736	0.329409715590541	0.599453252231642	0.638569738144053	0.291688000425874	0.613835299023795	0.450066707744602	0.822516398430082	0.679670129144457
"jhu-usc.edu_ESCA.HumanMethylation450.5.lvl-3.TCGA-KH-A6WC-01A-11D-A33F-05.gdc_hg38.txt"	1	0.881292269826969	0.239501117567067	0.255630194495768	0.51205635008798	0.257794786848525	0.0967773673779047	0.304865444507584	0.350313375050471	0.453017925599341	0.131778474029943	0.483379493418151	0.771073713651673	0.184051635198618	0.284916569931208	0.320691142061945	0.30108302315304
"jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-IG-A50L-01A-11D-A265-05.gdc_hg38.txt"	1	0.691015239677485	0.36691960810766	0.14744552367179	0.527417614340239	0.291994456072213	0.0369509727399592	0.0693985862039828	0.465635592884928	0.326213237233283	0.135012363834328	0.314573670645483	0.526036719532896	0.236366027420529	0.235642150653604	0.483509447246558	0.313169528672107
"jhu-usc.edu_ESCA.HumanMethylation450.8.lvl-3.TCGA-2H-A9GI-01A-11D-A37D-05.gdc_hg38.txt"	1	0.64562745801959	0.506538595647208	0.548228805124744	0.833134110952409	0.569201669411923	0.323033123892755	0.813233548204938	0.486220659057739	0.594212346723962	0.358018864117843	0.798772501242945	0.528531179198908	0.541827791828926	0.459538973102994	0.722318568946221	0.555239913197571
"jhu-usc.edu_ESCA.HumanMethylation450.5.lvl-3.TCGA-L7-A6VZ-01A-12D-A33F-05.gdc_hg38.txt"	1	0.382965874576589	0.588930602177562	0.648423138599094	0.876498900355149	0.674065080038712	0.334836121871742	0.751459471573283	0.619996880896909	0.585216150274595	0.481117296546211	0.857262657376753	0.441032955259911	0.533457176844338	0.537337683519451	0.837771778498271	0.671668397828963
"jhu-usc.edu_ESCA.HumanMethylation450.1.lvl-3.TCGA-LN-A49L-01A-11D-A249-05.gdc_hg38.txt"	1	0.905494100224431	0.599331995623288	0.559906737529933	0.854244236773255	0.648141388684692	0.123969584604132	0.828017258047861	0.6114864347361	0.703792892695318	0.529926450623152	0.829301698301245	0.85373717267812	0.607739328647124	0.540030622537231	0.819281619166665	0.635821115769056
"jhu-usc.edu_ESCA.HumanMethylation450.8.lvl-3.TCGA-VR-AA4D-01A-11D-A37D-05.gdc_hg38.txt"	1	0.479299194683408	0.657262252909782	0.760765894697702	0.91448187577861	0.717914394756109	0.796087894992061	0.758707320378079	0.625504103941614	0.769084294876829	0.571946744886558	0.872817507084345	0.791888907581388	0.64408159480353	0.680005906193751	0.892993905279985	0.679789421900665
"jhu-usc.edu_ESCA.HumanMethylation450.1.lvl-3.TCGA-IG-A3Y9-01A-12D-A249-05.gdc_hg38.txt"	1	0.847198253758083	0.359135578187454	0.0984231661779975	0.248432748132972	0.112421683035366	0.03556310319381	0.0750133169320886	0.200281526097333	0.262668042943228	0.218682134428351	0.0403218352280433	0.611806267502327	0.284410343008714	0.338193558413815	0.0718929596896058	0.153841401181644
"jhu-usc.edu_ESCA.HumanMethylation450.10.lvl-3.TCGA-Z6-AAPN-01A-11D-A409-05.gdc_hg38.txt"	1	0.825222045997591	0.357625089127103	0.289583875908507	0.611950701852482	0.213538011651902	0.0519447695789302	0.240628633913881	0.33443243219089	0.458274195722152	0.165295827644634	0.31420729338705	0.78712304915209	0.265482946628637	0.341646978923979	0.291275791949395	0.280061212850282
"jhu-usc.edu_ESCA.HumanMethylation450.5.lvl-3.TCGA-IG-A6QS-01A-12D-A33F-05.gdc_hg38.txt"	1	0.446264476610397	0.322191736644115	0.580369189732794	0.791214202533961	0.598693439620007	0.0421549473829285	0.784381790499356	0.537387853594752	0.633944412499132	0.408040154779406	0.762214896548591	0.560106928649654	0.497572840873093	0.397363143514584	0.770838912702113	0.590904653807319
"jhu-usc.edu_ESCA.HumanMethylation450.3.lvl-3.TCGA-LN-A4A9-01A-11D-A28C-05.gdc_hg38.txt"	1	0.359718775843021	0.0868585954085039	0.377089104535348	0.499671419508373	0.0709827592595866	0.0412760267737018	0.0414637584304679	0.177428246564039	0.423015836147068	0.356086491463361	0.0322103534746171	0.337327065720709	0.0784660667470579	0.558026419722241	0.029343245118713	0.120415163256415
"jhu-usc.edu_ESCA.HumanMethylation450.9.lvl-3.TCGA-V5-AASX-01A-11D-A388-05.gdc_hg38.txt"	1	0.636212769572852	0.553543229198509	0.681308556434459	0.748006474640946	0.570805142590634	0.452422823572136	0.836246482689488	0.544969986300324	0.666168233276243	0.347901148996444	0.779478862665029	0.817679320179435	0.429127497976064	0.651469992240779	0.744440810575124	0.549914602559051
"jhu-usc.edu_ESCA.HumanMethylation450.3.lvl-3.TCGA-L5-A4OT-01A-11D-A28C-05.gdc_hg38.txt"	1	0.597369476792379	0.423036073068541	0.479235332855044	0.758144344384907	0.514817057489894	0.117850685379412	0.631405189127559	0.429501277648064	0.328879714514432	0.241330162770009	0.686932594936583	0.572595572965175	0.347939332288344	0.292294456709974	0.658128452260207	0.493741911116034
"jhu-usc.edu_ESCA.HumanMethylation450.5.lvl-3.TCGA-R6-A6XQ-01B-11D-A33F-05.gdc_hg38.txt"	1	0.550426396065388	0.673565859017259	0.557083489729609	0.861727008450789	0.720770740349266	0.429362550678359	0.814284970934259	0.700923804929602	0.612586934279469	0.667302828594513	0.918907539578008	0.173688381719409	0.71122891793814	0.71155809199697	0.911613291419027	0.766121821392356
"jhu-usc.edu_ESCA.HumanMethylation450.8.lvl-3.TCGA-L5-A8NR-01A-11D-A37D-05.gdc_hg38.txt"	1	0.420495454484109	0.530549272990591	0.609381319230229	0.805436718634134	0.606293681978235	0.0755117024124127	0.510083550857574	0.536605648949707	0.363663129913824	0.35894844866878	0.798309290774114	0.361481871780131	0.487015643938124	0.407033046516346	0.725431616170981	0.598904582145474
"jhu-usc.edu_ESCA.HumanMethylation450.9.lvl-3.TCGA-LN-A9FP-01A-31D-A388-05.gdc_hg38.txt"	1	0.86137722740775	0.220424670126489	0.0999577862155133	0.249374597409817	0.0936143729004185	0.0435018063090024	0.0583368845670942	0.242973477466138	0.161050887141486	0.0584733006739034	0.0480616669119347	0.692223133624146	0.112317872855493	0.213378423815994	0.0338075680797084	0.169947195309429
"jhu-usc.edu_ESCA.HumanMethylation450.1.lvl-3.TCGA-L5-A43H-01A-11D-A249-05.gdc_hg38.txt"	1	0.602043407178863	0.468058527552556	0.409538048755232	0.733905329120918	0.415828431725115	0.205725422775993	0.534837157412882	0.513402781168424	0.35158850934216	0.404566787267911	0.701146578587142	0.478710252818343	0.47459901885959	0.41713041722567	0.725638114194193	0.527010733966881
"jhu-usc.edu_ESCA.HumanMethylation450.5.lvl-3.TCGA-IC-A6RF-01A-13D-A33F-05.gdc_hg38.txt"	1	0.524636377434298	0.495909027529014	0.568787630490933	0.809267533899031	0.556359888736826	0.123168127037399	0.715351023646355	0.539759128237064	0.566637923506718	0.458947751287695	0.761757981287558	0.507897602868039	0.49229798966554	0.482752074088403	0.766123982385004	0.562456077346399
"jhu-usc.edu_ESCA.HumanMethylation450.8.lvl-3.TCGA-2H-A9GG-01A-11D-A37D-05.gdc_hg38.txt"	1	0.307690606193497	0.564039498884743	0.696012922308824	0.884882295965692	0.667945988736116	0.074356346577326	0.545613259782679	0.476344297032599	0.388876902008506	0.472627821408958	0.847132375076509	0.293738240860234	0.454736402609571	0.440719124162664	0.83824535586657	0.634536712078147
"jhu-usc.edu_ESCA.HumanMethylation450.1.lvl-3.TCGA-LN-A49P-01A-11D-A249-05.gdc_hg38.txt"	1	0.900086278405557	0.461362782015485	0.495706775558051	0.681679698628737	0.481165258512147	0.340196300460333	0.67011164159088	0.523550328358887	0.503950153789199	0.305637297636065	0.655640106728368	0.811497188769908	0.376654679885785	0.453981141075603	0.656837061667302	0.51604728287918
"jhu-usc.edu_ESCA.HumanMethylation450.1.lvl-3.TCGA-IG-A3I8-11A-11D-A249-05.gdc_hg38.txt"	0	0.920194550437555	0.0546828282042065	0.0558819787641886	0.218312394552031	0.0843027321749293	0.0445853084966553	0.0661105774931054	0.160293584568813	0.183205568122698	0.0174883130223061	0.0409290282396661	0.786130891217098	0.0231861328697751	0.0643807760273273	0.023309951703474	0.117511141425688
"jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-L5-A4OQ-11A-12D-A265-05.gdc_hg38.txt"	0	0.925664617895555	0.0405936338292222	0.0328278456354713	0.153604735547546	0.076669482086438	0.0313575828034565	0.0510546677651748	0.11583353914072	0.161173342752669	0.0187032234604314	0.0308974490711085	0.78368653040408	0.0163994026764845	0.0433028907262961	0.0186391433892125	0.118758308801638
"jhu-usc.edu_ESCA.HumanMethylation450.10.lvl-3.TCGA-VR-A8EP-01A-31D-A409-05.gdc_hg38.txt"	1	0.74265600489441	0.295310386340951	0.0900755983168433	0.27782391074315	0.0912177292995753	0.0287402059836939	0.0473930775253233	0.237315691281989	0.22563423955602	0.199589049161999	0.0528714137588184	0.560619370075937	0.223073494041264	0.103045941246543	0.0772419499341662	0.165380307264462
"jhu-usc.edu_ESCA.HumanMethylation450.9.lvl-3.TCGA-ZR-A9CJ-01B-11D-A388-05.gdc_hg38.txt"	1	0.764203248593454	0.455918870777669	0.621550066522296	0.667959168931797	0.480037790636385	0.0450968988361386	0.551222199362653	0.514516845934283	0.355218009993692	0.262166859057652	0.671016940420026	0.526620633901943	0.386219955353813	0.377621956861791	0.605855846888532	0.497691286646262
"jhu-usc.edu_ESCA.HumanMethylation450.3.lvl-3.TCGA-LN-A4MQ-01A-11D-A28C-05.gdc_hg38.txt"	1	0.729632890951662	0.125667117645795	0.255227391324714	0.607322764823901	0.0954869747890904	0.043210446156419	0.0435316385148985	0.161914738792185	0.283937064110875	0.186354246968281	0.0320999472909567	0.50802760536998	0.221995125348191	0.0900062229915657	0.0261032417513468	0.155007189332163
"jhu-usc.edu_ESCA.HumanMethylation450.1.lvl-3.TCGA-LN-A49O-01A-11D-A249-05.gdc_hg38.txt"	1	0.419947619828083	0.55147196994655	0.639295652301348	0.826755245406882	0.221328199681261	0.139473352935028	0.0589352350648879	0.288542156175731	0.57239106858923	0.271902439859231	0.0406844495900458	0.59183628251726	0.371016716432869	0.372157909083385	0.521902386215547	0.175526713061698
"jhu-usc.edu_ESCA.HumanMethylation450.8.lvl-3.TCGA-L5-A8NI-01A-11D-A37D-05.gdc_hg38.txt"	1	0.570501678641466	0.427544665629799	0.457641579363832	0.701522606292265	0.49284180425719	0.0472217696012268	0.602341354736966	0.452663572925774	0.586098263659198	0.185190955134957	0.753036659545583	0.751265798490028	0.327725798888224	0.495379600917234	0.670776420656759	0.479809867792662
"jhu-usc.edu_ESCA.HumanMethylation450.4.lvl-3.TCGA-S8-A6BW-01A-11D-A31V-05.gdc_hg38.txt"	1	0.899469620129501	0.272661474362195	0.493474898378578	0.814595946431208	0.0969067354174008	0.0942311849582905	0.240879950139533	0.339572160744536	0.663022249231363	0.116169721722029	0.632893206966542	0.853256014739211	0.225431698857544	0.336501552466768	0.0801313463044185	0.492485955562008
"jhu-usc.edu_ESCA.HumanMethylation450.1.lvl-3.TCGA-LN-A49N-01A-11D-A249-05.gdc_hg38.txt"	1	0.786549632482286	0.470151392235228	0.517659670043374	0.702038743100803	0.297830602172007	0.135468494587481	0.490870736030497	0.454139755670224	0.544736295432126	0.300823527785313	0.623922080418245	0.501424467379928	0.415860823695753	0.3405395969782	0.586223757345657	0.41067389356305
"jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-L5-A4OP-11A-11D-A265-05.gdc_hg38.txt"	0	0.918773315233609	0.0959271660046737	0.0783426953711253	0.22805830331574	0.0733121241470513	0.0432651362988779	0.0510812847550988	0.169367145775171	0.366800176143245	0.0375729992671366	0.0364584662851967	0.855432746368142	0.0251625681277536	0.101292151315896	0.0326221322303897	0.175186649400064
"jhu-usc.edu_ESCA.HumanMethylation450.9.lvl-3.TCGA-LN-A9FO-01A-11D-A388-05.gdc_hg38.txt"	1	0.909528420574222	0.405880537671117	0.582230928111825	0.812207332891812	0.0655610761264655	0.0404823060923121	0.509333798752463	0.200152190961901	0.298352229768681	0.424225947581028	0.65498840391134	0.511348969392295	0.473589642701477	0.386436442871113	0.0464703679801839	0.338491574939649
"jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-LN-A4A2-01A-31D-A265-05.gdc_hg38.txt"	1	0.437771949046634	0.47413061041095	0.404325046438816	0.741247308507572	0.567128125933369	0.0702289486807868	0.439242193055575	0.49311694805062	0.396609966394126	0.341090772661264	0.636617512957787	0.572477916709223	0.455833392189611	0.355861947246466	0.607123233729593	0.419758574474378
"jhu-usc.edu_ESCA.HumanMethylation450.8.lvl-3.TCGA-R6-A8WG-01A-11D-A37D-05.gdc_hg38.txt"	1	0.314822288411482	0.396045082360174	0.518004664852341	0.707842478218824	0.344995099939928	0.0506293545411236	0.135735255978885	0.486118113850583	0.0978622611181187	0.390420939878201	0.491820142197579	0.216329587899191	0.401496913135249	0.1375035364837	0.762574970753367	0.484958990440934
"jhu-usc.edu_ESCA.HumanMethylation450.6.lvl-3.TCGA-LN-A7HV-01A-21D-A357-05.gdc_hg38.txt"	1	0.468889855668833	0.452998405699267	0.268490169528249	0.519777916006818	0.102460526575216	0.0453726410393972	0.0502701516390396	0.203171658367189	0.304973196387345	0.35565844333093	0.0320441128946517	0.315877556249291	0.404777340881665	0.15967598967265	0.0375961168617935	0.133622907701999
"jhu-usc.edu_ESCA.HumanMethylation450.1.lvl-3.TCGA-L5-A43I-01A-11D-A249-05.gdc_hg38.txt"	1	0.457253904779396	0.619070242681128	0.685790952166404	0.867476922267818	0.677663878161726	0.260500011266465	0.759955397634488	0.636220934809595	0.603214193965663	0.515422166670204	0.848125681074249	0.369943634082754	0.594638907861022	0.505909447189356	0.840160514082345	0.677440241223412
"jhu-usc.edu_ESCA.HumanMethylation450.3.lvl-3.TCGA-L5-A4OS-01A-11D-A28C-05.gdc_hg38.txt"	1	0.622468495593815	0.299454253299204	0.151697672329832	0.363390694977728	0.08134214757274	0.0628341398838735	0.048469191976699	0.162404741631692	0.155558859308697	0.134999944920685	0.0452492181813284	0.461907138929448	0.11755953467052	0.104603031991119	0.0277158644386561	0.161742341244289
"jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-LN-A4A3-01A-11D-A265-05.gdc_hg38.txt"	1	0.831176339237084	0.303100201531436	0.221233416250674	0.461820662254752	0.204713057156396	0.0521342497224705	0.220577095843731	0.422732619526735	0.39498611052959	0.17789133487886	0.44258138234897	0.573037336639421	0.287179836934209	0.352187137291098	0.419766986819012	0.2787631612691
"jhu-usc.edu_ESCA.HumanMethylation450.6.lvl-3.TCGA-L5-A88W-01A-11D-A357-05.gdc_hg38.txt"	1	0.611874062161946	0.490942259870824	0.537560119201742	0.78443075458647	0.59665890909772	0.0332835429675159	0.771874231630745	0.524893671814915	0.224994132039201	0.331517859383291	0.745843487579511	0.333137388669508	0.389710758642526	0.350246233233503	0.7369916708409	0.572710270565059
"jhu-usc.edu_ESCA.HumanMethylation450.10.lvl-3.TCGA-VR-AA7D-01A-11D-A409-05.gdc_hg38.txt"	1	0.73781472782075	0.467361979720046	0.531227885497293	0.765568618365171	0.347924399911889	0.464265079186354	0.300067976227394	0.506362458890266	0.633902607103575	0.295753550822298	0.723364262274923	0.341814869601077	0.404414286244885	0.495954108633271	0.656568238583706	0.551987919005784
"jhu-usc.edu_ESCA.HumanMethylation450.4.lvl-3.TCGA-R6-A6DN-01B-11D-A31V-05.gdc_hg38.txt"	1	0.588063080436224	0.610860954778786	0.787464969827754	0.909661256412759	0.683977174824455	0.507998299548085	0.880842611006759	0.59685318127475	0.767140326821909	0.648351493503052	0.905802521343526	0.77121233856384	0.708411396281547	0.678601382624912	0.878922342447149	0.707474779879781
"jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-LN-A4A4-01A-11D-A265-05.gdc_hg38.txt"	1	0.401106071292089	0.399534532556361	0.374174467486516	0.796474964028268	0.32580366468383	0.145500629575431	0.101267373513224	0.539756644224698	0.364916878541149	0.39745277777971	0.526713668948793	0.324249557881011	0.438622959704748	0.235442647714264	0.723916834386995	0.603772036902887
"jhu-usc.edu_ESCA.HumanMethylation450.5.lvl-3.TCGA-RE-A7BO-01A-11D-A33F-05.gdc_hg38.txt"	1	0.564671423973069	0.417345330764203	0.483109379944596	0.704969568819107	0.519402003045888	0.265429680164977	0.698947453523711	0.489318615923519	0.528291118914931	0.305916020250738	0.750890189157325	0.663049305757568	0.420925202908686	0.423458199168754	0.693105869876285	0.522118026257791
"jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-IG-A4P3-01A-11D-A265-05.gdc_hg38.txt"	1	0.761452344455322	0.36433879511268	0.439667849311083	0.733035451988093	0.28924746322854	0.118248294201391	0.180686478436677	0.392328321404454	0.469074787403129	0.262807612975392	0.493749773368697	0.478309465628344	0.339630306619924	0.398924093815372	0.550935341389756	0.383208735406038
"jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-LN-A4A5-01A-21D-A265-05.gdc_hg38.txt"	1	0.87835924950576	0.31474093482681	0.319106345197562	0.522436283887993	0.380239156410784	0.0349198176185745	0.387370662820947	0.393380759788112	0.389382870859751	0.14394419464066	0.587766923528175	0.618364096665007	0.213616382286795	0.292101037006973	0.531986087720815	0.357454219136771
"jhu-usc.edu_ESCA.HumanMethylation450.9.lvl-3.TCGA-LN-A9FQ-01A-31D-A388-05.gdc_hg38.txt"	1	0.652427735434476	0.358199813135372	0.783160151386271	0.779044586286086	0.302147707380969	0.0986845701120345	0.216079361711573	0.604737365883361	0.068634798717408	0.431186680115311	0.493371142226019	0.780114804380855	0.464527471630694	0.718652032542801	0.825706080315068	0.441808071899672
"jhu-usc.edu_ESCA.HumanMethylation450.8.lvl-3.TCGA-L5-A8NW-01A-11D-A37D-05.gdc_hg38.txt"	1	0.588523015020545	0.39189719506252	0.490450712012303	0.756277452315574	0.500762896104294	0.245646507074966	0.724379789906538	0.440301867069163	0.468312782659282	0.296326214481957	0.737388487764316	0.401275478497953	0.394184099160814	0.511554707214914	0.688656889599581	0.506693218656874
