	Symbol	cor	pval	absCOR
20898	MIR3945	-0.011623289718933	0.233903425622931	0.011623289718933
20935	MIR4450	0.0076554269192228	0.433044662282081	0.0076554269192228
21054	MIR766	0.00318960981057807	0.743937180092635	0.00318960981057807
21120	MIR4436B2	-0.00675753831195219	0.488913946308958	0.00675753831195219
21361	MIR5579	0.0302727336356344	0.00192936200002668	0.0302727336356344
21371	MIR548I4	0.00709440107297745	0.467510194717536	0.00709440107297745
21495	MIR4772	-0.0102920274206216	0.291874236733214	0.0102920274206216
21612	MIR3691	0.0248678634238197	0.0108630287254903	0.0248678634238197
21640	MIR1224	-0.00362725928794804	0.710292419399697	0.00362725928794804
21650	MIR4717	0.0199273662891178	0.0412573633242244	0.0199273662891178
21654	MIR1295A	-0.029759342632921	0.00230151844643705	0.029759342632921
21665	MIR4291	-0.0044567044654347	0.648097572506277	0.0044567044654347
21728	MIR3613	0.0230494289510548	0.0182369904262261	0.0230494289510548
21747	MIR4274	0.0519326629545275	1.026680916632e-07	0.0519326629545275
21759	MIR645	-0.0177049563322428	0.0697886370701277	0.0177049563322428
21831	MIR5002	0.0411797875358786	2.4544313140835e-05	0.0411797875358786
21930	MIR4424	0.0294671813550146	0.00254159289649553	0.0294671813550146
21938	MIR513B	-0.00995107413237019	0.308155606580611	0.00995107413237019
22025	MIR584	-0.00185468276940236	0.849359724010333	0.00185468276940236
22081	MIR455	-0.0109297272921145	0.262999227741885	0.0109297272921145
22152	MIR1976	-0.0205362669249999	0.0354386802462315	0.0205362669249999
22241	MIR4648	0.181991715803115	8.35228902671995e-79	0.181991715803115
22245	MIR4799	0.00923226444261703	0.34441262033655	0.00923226444261703
22265	MIR3915	0.000166309025431273	0.986411520151645	0.000166309025431273
22339	MIR647	0.0560782861624134	9.06177515783441e-09	0.0560782861624134
22374	MIR31	-0.0269353958609243	0.00579938138008001	0.0269353958609243
22625	MIR5089	0.0906411685566244	1.38377946860346e-20	0.0906411685566244
22702	MIR4782	0.00335641845758306	0.731051804335338	0.00335641845758306
22739	MIR1200	0.00689190659797925	0.480313660815877	0.00689190659797925
22827	MIR4435-1	0.0229368476388613	0.0188119236511508	0.0229368476388613
22997	MIR520H	-0.00200763641803713	0.837103976815315	0.00200763641803713
23012	MIR1471	0.0021462553108381	0.826030789619046	0.0021462553108381
23015	MIR518F	0.00596448985304858	0.54131883966375	0.00596448985304858
23046	MIR3141	0.00048022385304465	0.960776642383317	0.00048022385304465
23048	MIR3692	0.0216242251438033	0.0267763143146148	0.0216242251438033
23058	MIR124-3	0.00444918447685699	0.648651359398751	0.00444918447685699
23145	MIR196A1	-0.0521035214077259	9.32186810152778e-08	0.0521035214077259
23321	MIR206	0.0510843848695906	1.65080551314188e-07	0.0510843848695906
23356	MIR4645	-0.0201944656706588	0.0386122210930418	0.0201944656706588
23409	MIR624	-0.000825101222875838	0.932660978298888	0.000825101222875838
23456	MIR506	-0.00819514198174863	0.401319915056189	0.00819514198174863
23466	MIR1277	-0.00587500836404623	0.547403170116791	0.00587500836404623
23656	MIR4748	-0.00481508004780609	0.621936304597535	0.00481508004780609
23776	MIR543	0.0210349388161008	0.0312092248844599	0.0210349388161008
23784	MIR4267	-0.0065185958248653	0.504410229605961	0.0065185958248653
23944	MIR617	-0.000952795207212375	0.922270296108192	0.000952795207212375
23981	MIR1185-1	0.0102531371113287	0.293701586101892	0.0102531371113287
24022	MIR520A	-0.00434856277484708	0.65607993386955	0.00434856277484708
24110	MIR548H4	-0.0119526105463045	0.220917301411121	0.0119526105463045
24155	MIR548A3	0.0423616736786634	1.42389748025434e-05	0.0423616736786634
24159	MIR4530	-0.00405217918070666	0.678157072670391	0.00405217918070666
24164	MIR3161	-0.00377268271264939	0.699232930850901	0.00377268271264939
24218	MIR651	-0.00351022589753598	0.719237486944404	0.00351022589753598
24269	MIR483	0.0151058795739441	0.121849099739069	0.0151058795739441
24271	MIR3937	-0.0049704063402613	0.610741723597401	0.0049704063402613
24289	MIR548I1	0.0388024492999103	7.03208954517386e-05	0.0388024492999103
24332	MIR519E	-0.00315276687599858	0.746793003535751	0.00315276687599858
24339	MIR548AK	0.0627122962906362	1.28784605630907e-10	0.0627122962906362
24363	MIR512-1	-0.00457586226096206	0.639348696803982	0.00457586226096206
24434	MIR4466	-0.00155539661278207	0.873443610329613	0.00155539661278207
24453	MIR9-1	0.114251632979498	8.0628966535044e-32	0.114251632979498
24506	MIR5696	-0.0115607283407038	0.236430337912385	0.0115607283407038
24547	MIR4443	-0.0116702154287853	0.232020654846201	0.0116702154287853
24649	MIR4324	0.079074040474448	5.03890457765677e-16	0.079074040474448
24725	MIR2392	0.0178261722855431	0.0678959841758578	0.0178261722855431
24756	MIR4667	-0.0217868642563165	0.025653001529863	0.0217868642563165
24787	MIR5697	0.00958473572373686	0.326306354687014	0.00958473572373686
24832	MIR1261	-0.00574976159315012	0.555975786833558	0.00574976159315012
24855	MIR4439	0.00317766084456731	0.744863002232258	0.00317766084456731
24936	MIR1285-1	0.0479808897640523	8.81131551100529e-07	0.0479808897640523
24990	MIR4644	0.0144078072497265	0.140062466460982	0.0144078072497265
25075	MIR130A	0.100668541124414	4.8647304303193e-25	0.100668541124414
25115	MIR411	0.0631471531601635	9.59070971790043e-11	0.0631471531601635
25127	MIR362	0.00843967727035187	0.387417593230646	0.00843967727035187
25146	MIR616	0.019232433581736	0.0488674009716549	0.019232433581736
25186	MIR3928	-0.0202031387607618	0.0385288028464652	0.0202031387607618
25270	MIR576	0.00188277050256396	0.847106310160358	0.00188277050256396
25281	MIR3609	0.0164484075255002	0.0920714431520408	0.0164484075255002
25299	MIR93	0.124502512544961	1.64069181687321e-37	0.124502512544961
25308	MIR5682	-0.000538597243152421	0.956013435564835	0.000538597243152421
25590	MIR4471	0.0341581836218969	0.000466815296735408	0.0341581836218969
25601	MIR1208	0.0151870299827961	0.119857834771528	0.0151870299827961
25751	MIR548F5	0.0103370867594354	0.289766593225103	0.0103370867594354
25825	MIR4749	0.00825969304198886	0.397621270988364	0.00825969304198886
25941	MIR1468	0.00202440022268383	0.835763083991094	0.00202440022268383
25966	MIR548AV	0.0417193304119555	1.91760515490883e-05	0.0417193304119555
25999	MIR4634	0.0355302477328269	0.000272904605404526	0.0355302477328269
26045	MIR300	0.0402553458026998	3.72088552964707e-05	0.0402553458026998
26095	MIR2355	0.00917772871544184	0.347270301264896	0.00917772871544184
26112	MIR676	0.0145394816217569	0.13647548173251	0.0145394816217569
26113	MIR3649	-0.00993664256656692	0.308857752369571	0.00993664256656692
26130	MIR181B2	0.0151464714390054	0.120849849599021	0.0151464714390054
26353	MIR370	0.0397589858058237	4.63579447273926e-05	0.0397589858058237
26398	MIR4281	0.0128324486776389	0.188776932750196	0.0128324486776389
26468	MIR3976	0.0116737017509034	0.231881205850246	0.0116737017509034
26492	MIR4529	0.0148468125514489	0.128379447484896	0.0148468125514489
26582	MIR4463	0.00766481565390023	0.432480673759503	0.00766481565390023
26589	MIR4510	0.0164793209003194	0.0914617145383234	0.0164793209003194
26634	MIR3182	0.00657492438593168	0.500733940540976	0.00657492438593168
26675	MIR513A1	-0.0174789322720518	0.0734333521488364	0.0174789322720518
26757	MIR4753	0.00210380371060777	0.82941835257283	0.00210380371060777
26808	MIR526A2	0.00604069225692885	0.536164185553259	0.00604069225692885
26815	MIR1269B	0.0452112175342571	3.61483383314396e-06	0.0452112175342571
26854	MIR301B	0.0111974576509332	0.251484652428893	0.0111974576509332
27035	MIR367	0.0373754564696068	0.000128716243355988	0.0373754564696068
27050	MIR133B	0.0733443064192195	5.42711929854831e-14	0.0733443064192195
27061	MIR124-2	0.28968248916454	6.57734790438417e-202	0.28968248916454
27114	MIR3670-2	-0.00730004535576494	0.454703501452272	0.00730004535576494
27177	MIR17HG	0.00187952289555339	0.847366794628195	0.00187952289555339
27189	MIR661	-0.0039696169475433	0.684357551434848	0.0039696169475433
27202	MIR4263	-0.102308576838832	8.20611985961398e-26	0.102308576838832
27239	MIR5093	0.0532149507693511	4.93804014941203e-08	0.0532149507693511
27303	MIR659	0.033802269959017	0.000534925316330639	0.033802269959017
27317	MIR3660	0.0247010350541772	0.0114068434361303	0.0247010350541772
27319	MIR103A1	0.0176716600577903	0.0703160364525105	0.0176716600577903
27496	MIR3925	-0.00118506848190631	0.903405008363774	0.00118506848190631
27518	MIR4662B	-0.00477370928480327	0.624932905946197	0.00477370928480327
27705	MIR500B	0.00124821164854843	0.898285465241316	0.00124821164854843
27723	MIR374B	0.00810655464482495	0.406429272681502	0.00810655464482495
27792	MIR135A1	-0.072195757772845	1.33021012108207e-13	0.072195757772845
27858	MIR549	0.00543089231853408	0.578092175048169	0.00543089231853408
27882	MIR652	0.00284854118017059	0.770504226550509	0.00284854118017059
27960	MIR4736	0.00442090910356092	0.650735350917857	0.00442090910356092
28043	MIR518A1	0.0011521019122616	0.906079493214965	0.0011521019122616
28058	MIR4771-1	-0.0081760835240009	0.402415862123973	0.0081760835240009
28059	MIR27B	-0.0291493726266538	0.00282858081546869	0.0291493726266538
28094	MIR1537	-0.000413451756116358	0.966226881838561	0.000413451756116358
28111	MIR3689A	0.0103601542374183	0.288691590506566	0.0103601542374183
28175	MIR516B2	-0.00515184713785486	0.597779480501461	0.00515184713785486
28190	MIR5094	-0.018653081030866	0.0560817098207161	0.018653081030866
28440	MIR5699	0.0449631439973457	4.08642211162377e-06	0.0449631439973457
28516	MIR4303	0.00290211140167899	0.766312685094354	0.00290211140167899
28670	MIR382	0.024418488986426	0.0123831424815865	0.024418488986426
28683	MIR4698	-0.00163654197886584	0.866901185427873	0.00163654197886584
28810	MIR3908	-0.00589333770206649	0.546154109471877	0.00589333770206649
28870	MIR3682	0.279761913175722	6.82835254513053e-188	0.279761913175722
29030	MIR95	-0.0143752202261514	0.140961277759651	0.0143752202261514
29049	MIR590	0.0229543723693028	0.018721399181369	0.0229543723693028
29284	MIR513C	-0.0267355368226679	0.00617322556880474	0.0267355368226679
29305	MIR3912	0.0297949345915721	0.00227373646255524	0.0297949345915721
29325	MIR4742	-0.005886126397167	0.546645358380959	0.005886126397167
29360	MIR155HG	-0.0245053011706753	0.0120755810905392	0.0245053011706753
29461	MIR3138	-0.0296340359469549	0.00240182111736615	0.0296340359469549
29556	MIR548W	-4.49111087496966e-05	0.996330319157712	4.49111087496966e-05
29565	MIR501	-0.00106154632152119	0.913431405398317	0.00106154632152119
29567	MIR4445	-0.00224459924544169	0.818195646814846	0.00224459924544169
29643	MIR4747	0.0356733957781549	0.000257762120506728	0.0356733957781549
29731	MIR4719	-0.000132933386146745	0.989138327502896	0.000132933386146745
29735	MIR99B	0.0139352507427667	0.153534542872822	0.0139352507427667
29737	MIR4420	-0.0240617976117278	0.0137208668183903	0.0240617976117278
29777	MIR4689	-0.0277543654495303	0.00447148568488433	0.0277543654495303
29830	MIR3168	0.0318935325169824	0.00108693780207439	0.0318935325169824
29848	MIRLET7G	-0.00799565826043973	0.412879747135096	0.00799565826043973
29872	MIR222	-0.0213543831433927	0.0287337920816234	0.0213543831433927
29873	MIR450B	0.0973453999426441	1.63993281707514e-23	0.0973453999426441
29926	MIR218-2	0.00320005283825183	0.743128342997555	0.00320005283825183
29932	MIR3670-1	-0.00861501301801542	0.377632494272423	0.00861501301801542
29984	MIR548AG2	-0.00560270306106725	0.566124199618722	0.00560270306106725
29998	MIR548AG1	-0.00463607537808167	0.634946600425066	0.00463607537808167
30008	MIRLET7DHG	-0.0391539530477242	6.04018282963414e-05	0.0391539530477242
30065	MIR887	0.0433590733020833	8.89499858342419e-06	0.0433590733020833
30071	MIR1-1	-0.00327820475344792	0.737084345550583	0.00327820475344792
30164	MIR5700	0.00279931492905848	0.774361799742659	0.00279931492905848
30257	MIR148B	0.00628110279811825	0.520065375586182	0.00628110279811825
30303	MIR1249	0.135531408874176	3.42460443410094e-44	0.135531408874176
30400	MIR199A1	-0.0164749021418367	0.0915486698640738	0.0164749021418367
30636	MIR4769	0.0255126466695719	0.0089715312140126	0.0255126466695719
30678	MIR1303	-0.0100070218250132	0.305443545130054	0.0100070218250132
30693	MIR3167	0.0339240582460829	0.000510640205659999	0.0339240582460829
30746	MIR33B	-0.0201879206473098	0.038675273033377	0.0201879206473098
30766	MIR518B	-0.00100320511194174	0.918171903812868	0.00100320511194174
30793	MIR4787	0.00817352583056759	0.40256307743866	0.00817352583056759
30816	MIR105-2	-0.00030192881744347	0.975333278656046	0.00030192881744347
30857	MIR186	0.0152326769457589	0.118749002610202	0.0152326769457589
30873	MIR4540	0.00988082949672992	0.311583198549194	0.00988082949672992
30911	MIR520D	0.00656391333836011	0.501451459211443	0.00656391333836011
30999	MIR3201	0.0264847626280476	0.00667293374463235	0.0264847626280476
31022	MIR3938	0.0107673657237329	0.270156732821934	0.0107673657237329
31046	MIR26A2	0.129005671838595	3.60918387716961e-40	0.129005671838595
31105	MIR1263	0.0488485088804508	5.57199849766192e-07	0.0488485088804508
31189	MIR7-3HG	-0.00288909719667035	0.767330343376146	0.00288909719667035
31191	MIR302C	0.0327432136264011	0.000796286070459292	0.0327432136264011
31254	MIR4780	-0.0042711276569423	0.661820012624106	0.0042711276569423
31309	MIR3944	-0.049880348295361	3.19859497529101e-07	0.049880348295361
31356	MIR548AO	0.0381115153399953	9.44745428907972e-05	0.0381115153399953
31441	MIR4688	-0.0234707414393442	0.0162196813995707	0.0234707414393442
31451	MIR3186	0.211173923710295	4.68522028703194e-106	0.211173923710295
31545	MIR326	-0.0134130585681007	0.169543241267992	0.0134130585681007
31665	MIR106B	0.0976833151171755	1.15297114468822e-23	0.0976833151171755
31672	MIR4425	-0.0170787766248096	0.0802669286395888	0.0170787766248096
31706	MIR1296	0.0227520016089846	0.0197903070441192	0.0227520016089846
31776	MIR4655	-0.00803292965510208	0.410705057404948	0.00803292965510208
31801	MIR514A2	0.00663308776461362	0.496952856450112	0.00663308776461362
31838	MIR4276	0.000402107597511264	0.967153007000701	0.000402107597511264
31849	MIR147A	-0.000120410579075469	0.990161481893717	0.000120410579075469
31874	MIR129-1	0.00689744073883543	0.479961222813882	0.00689744073883543
31918	MIR1302-6	0.00763484073436277	0.434282778434226	0.00763484073436277
31923	MIR302A	0.0299122375262847	0.00218433372041848	0.0299122375262847
31943	MIR3159	0.0110989294213553	0.255680583495222	0.0110989294213553
32033	MIR1972-1	0.0332672322574171	0.000654911832610897	0.0332672322574171
32114	MIR4319	0.0223238379745231	0.0222287891327343	0.0223238379745231
32135	MIR4757	0.0202186530090236	0.0383799679368763	0.0202186530090236
32189	MIR5587	0.00317512434860535	0.745059580871146	0.00317512434860535
32216	MIR4513	0.00167082622920124	0.864139694514035	0.00167082622920124
32300	MIR1255B2	0.00207571167787825	0.831661796225719	0.00207571167787825
32383	MIR4307	0.00160462146127694	0.8694737466011	0.00160462146127694
32486	MIR4441	0.0253262136338328	0.0094856695220535	0.0253262136338328
32511	MIR4735	0.0194722626936319	0.0461177283555415	0.0194722626936319
32546	MIR3677	0.0431149406971468	9.98997787324089e-06	0.0431149406971468
32601	MIR503	0.0812972576884267	7.47089673316179e-17	0.0812972576884267
32653	MIR4661	0.0053688728502471	0.582441361293106	0.0053688728502471
32725	MIR2467	0.0318185313108791	0.00111682328475248	0.0318185313108791
32793	MIR1972-2	-0.00316563565334409	0.745795102631847	0.00316563565334409
33066	MIR4452	-0.000409440625672881	0.966554341162974	0.000409440625672881
33098	MIR1255A	-0.00115088353556702	0.906178357280658	0.00115088353556702
33100	MIR548AT	0.00270871490650524	0.781476108017272	0.00270871490650524
33114	MIR5011	0.00555916814145689	0.569145479113873	0.00555916814145689
33120	MIR4308	-0.00283791774310291	0.771336246602697	0.00283791774310291
33128	MIR5009	-0.00657918770230237	0.50045627402309	0.00657918770230237
33170	MIR410	0.0278863099229519	0.00428541779819539	0.0278863099229519
33206	MIR4478	0.0175388281788623	0.0724526735123342	0.0175388281788623
33277	MIR4776-2	-0.00464055786375296	0.634619405193801	0.00464055786375296
33281	MIR449B	0.00628538524594289	0.519780882261941	0.00628538524594289
33427	MIR381	0.0183767765112822	0.0598228526137378	0.0183767765112822
33575	MIR5692B	-0.0223876389648676	0.021849629219497	0.0223876389648676
33610	MIR422A	-0.014848396047415	0.128338721778584	0.014848396047415
33638	MIR3148	0.00387836978018344	0.69123509160808	0.00387836978018344
33641	MIR759	0.00373289080515992	0.702252898703087	0.00373289080515992
33642	MIRLET7C	0.0137165628563921	0.160093059416408	0.0137165628563921
33777	MIR4428	-0.0204895950644236	0.0358584504401137	0.0204895950644236
33892	MIR3136	-0.00249247913260729	0.798528906823195	0.00249247913260729
33917	MIR1278	0.0133348329575411	0.172045422659831	0.0133348329575411
33935	MIR627	-0.00155808814933872	0.873226461186214	0.00155808814933872
33936	MIR4714	0.00268989360499574	0.782956356955505	0.00268989360499574
33977	MIR3179-2	0.0181685266815545	0.0627773613994124	0.0181685266815545
34119	MIR1302-3	0.176637150274321	2.84052328350603e-74	0.176637150274321
34161	MIR885	-0.0125569980115108	0.198445164694846	0.0125569980115108
34182	MIR553	-0.00269865280544758	0.782267369352186	0.00269865280544758
34224	MIR4314	-0.00125341524282785	0.897863752216619	0.00125341524282785
34270	MIR511-2	-0.00371618692892345	0.703522028348744	0.00371618692892345
34304	MIR4685	-0.0643578848148419	4.17770343186778e-11	0.0643578848148419
34484	MIR4318	0.0135218498928882	0.166108855940702	0.0135218498928882
34527	MIR4295	0.00366233244945576	0.707619403192167	0.00366233244945576
34561	MIRLET7A1	-0.0419718449699157	1.70668423049359e-05	0.0419718449699157
34641	MIR146B	-0.036734717311736	0.000167741385843026	0.036734717311736
34644	MIR548O	0.0107320748469587	0.271729992942211	0.0107320748469587
34711	MIR32	-0.0269630891164569	0.00574922247293764	0.0269630891164569
34731	MIR5189	-0.0284936773246417	0.00351621546414337	0.0284936773246417
34733	MIR454	0.0294443209568148	0.00256131161634413	0.0294443209568148
34777	MIR3154	0.021030075038108	0.0312482870339175	0.021030075038108
34912	MIR548H5	-0.00412347983004914	0.672819806603375	0.00412347983004914
34933	MIR4436B1	-0.0154610866454377	0.113320924441714	0.0154610866454377
34959	MIR4457	-0.0137907701211093	0.157844229045378	0.0137907701211093
34968	MIR4456	-0.0145177858138967	0.137061576848848	0.0145177858138967
34969	MIR346	0.0263121204189128	0.00703778082575703	0.0263121204189128
34985	MIR429	-0.105953363440538	1.41741732378123e-27	0.105953363440538
35029	MIR1286	0.0314790861582115	0.00126181873186268	0.0314790861582115
35077	MIR1912	0.0216690740498598	0.0264623894470655	0.0216690740498598
35086	MIR4783	-0.05275900303631	6.41837616194911e-08	0.05275900303631
35101	MIR3118-6	-0.0108116136124279	0.268193011033651	0.0108116136124279
35158	MIR138-2	0.013814953921406	0.157116538927538	0.013814953921406
35215	MIR4330	0.010994112928116	0.26019743918235	0.010994112928116
35246	MIR4455	-0.000577762697853742	0.952818445615613	0.000577762697853742
35342	MIR4641	0.0404082379930241	3.47551779235812e-05	0.0404082379930241
35370	MIR23C	-0.0137795928557918	0.158181414064972	0.0137795928557918
35467	MIR1233-2	0.00286324103064102	0.769353380233529	0.00286324103064102
35497	MIR4326	0.037243249968651	0.000135990714263425	0.037243249968651
35522	MIR3683	-0.0011390545393832	0.907138285727488	0.0011390545393832
35621	MIR3145	0.0153442408085625	0.116072791784915	0.0153442408085625
35681	MIR4436A	-0.0238542998709445	0.014556433085479	0.0238542998709445
35734	MIR5003	0.0112387020108932	0.249742556143659	0.0112387020108932
35760	MIR4744	0.00711608096448187	0.466150702219061	0.00711608096448187
35773	MIR4511	-0.00655011310135329	0.502351499422731	0.00655011310135329
35991	MIR200B	-0.0671217968627899	5.9182548053044e-12	0.0671217968627899
36305	MIR4754	-0.0137406427504344	0.159360685886981	0.0137406427504344
36320	MIR4760	0.0111522792723317	0.253402622468608	0.0111522792723317
36360	MIR96	0.187929974716985	5.34372738127013e-84	0.187929974716985
36541	MIR99A	0.00996175682214318	0.307636537213662	0.00996175682214318
36612	MIR3164	0.00891129789541237	0.361447308195735	0.00891129789541237
36653	MIR1301	0.0432195627161644	9.50582750618333e-06	0.0432195627161644
36677	MIR577	-0.00244653569767895	0.802164814505466	0.00244653569767895
36770	MIR3663	0.0612526126246973	3.41451544672062e-10	0.0612526126246973
36777	MIR3978	0.0156640601488194	0.108663088757176	0.0156640601488194
36796	MIR4715	0.0183095425214909	0.0607638546512664	0.0183095425214909
36811	MIR1237	-0.00719746843935741	0.461066730574638	0.00719746843935741
36815	MIR1193	0.0116059434852477	0.234602130847823	0.0116059434852477
36923	MIR34B	-0.0248734080894068	0.0108453570801705	0.0248734080894068
37049	MIR33A	0.0184552824245743	0.0587394159440256	0.0184552824245743
37051	MIR4660	-0.00310209744064285	0.750726244508448	0.00310209744064285
37242	MIR1203	-0.0218964228655143	0.0249194849022784	0.0218964228655143
37395	MIR338	0.0552676233018858	1.47709109705352e-08	0.0552676233018858
37404	MIR556	0.00731110500151526	0.454020397261066	0.00731110500151526
37510	MIR5705	-0.000819606333006422	0.933108377468692	0.000819606333006422
37544	MIR128-1	0.0089001148706728	0.362050194152381	0.0089001148706728
37563	MIR4293	-0.00448892160963717	0.645727243842716	0.00448892160963717
37570	MIR450A2	0.0428175634436455	1.14980773294337e-05	0.0428175634436455
37578	MIR325HG	0.354418092244929	4.34576434289094e-308	0.354418092244929
37602	MIR345	-0.01286748481495	0.18757251146552	0.01286748481495
37645	MIR5694	0.0286928266705351	0.00329279159227053	0.0286928266705351
37727	MIR653	0.00371779229589231	0.70340001958896	0.00371779229589231
37899	MIR27A	-0.0478346125586635	9.51190568664873e-07	0.0478346125586635
37921	MIR325	0.0382255814329077	9.00095552570335e-05	0.0382255814329077
37934	MIR493	0.0189761591738459	0.0519563913159076	0.0189761591738459
37960	MIR580	-0.00325245734063013	0.739073786648075	0.00325245734063013
37962	MIR498	-0.0027515871455945	0.778107273684691	0.0027515871455945
37974	MIR378E	0.0031343183026022	0.748224326416121	0.0031343183026022
38064	MIR4301	0.0183244201771893	0.0605545783329915	0.0183244201771893
38105	MIR298	0.0903424841157221	1.84755256193917e-20	0.0903424841157221
38114	MIR648	0.0125251970257896	0.199584267911991	0.0125251970257896
38122	MIR5692C1	-0.0020531811317158	0.833462089234998	0.0020531811317158
38265	MIR1305	0.0193984043492301	0.0469502925897647	0.0193984043492301
38402	MIR378F	0.00124973616428996	0.898161911478779	0.00124973616428996
38471	MIR328	-0.0250804351320602	0.0102035529446419	0.0250804351320602
38731	MIR548AN	0.0268291116233288	0.0059955696974372	0.0268291116233288
38769	MIR320C1	-0.00610522164359757	0.531818545640979	0.00610522164359757
38810	MIR30E	0.0305011747604812	0.00178224833082871	0.0305011747604812
38834	MIR657	0.127582473329891	2.55715442547214e-39	0.127582473329891
38845	MIR5581	0.0588536059875444	1.61604105725697e-09	0.0588536059875444
38994	MIR3661	-0.00938705046576002	0.336383807218004	0.00938705046576002
39029	MIR4504	0.00322825137621611	0.740945717870113	0.00322825137621611
39130	MIR137HG	0.0458078270682152	2.68472295929393e-06	0.0458078270682152
39148	MIR4636	7.59936423155927e-05	0.993790610173094	7.59936423155927e-05
39216	MIR3936	0.0315388510295892	0.0012350911560376	0.0315388510295892
39564	MIR5091	0.0340706419862959	0.000482774082949171	0.0340706419862959
39596	MIR34AHG	-0.102535106205444	6.40314533094483e-26	0.102535106205444
39624	MIR1258	-0.0106385477771312	0.275929706846151	0.0106385477771312
39655	MIR548S	0.0209140337802969	0.0321927578696913	0.0209140337802969
39669	MIR378B	0.116628606677115	4.27502394916205e-33	0.116628606677115
39878	MIR218-1	0.00106637108035006	0.913039506481517	0.00106637108035006
39899	MIR1269A	0.0220914616989678	0.0236585403055298	0.0220914616989678
39912	MIR4650-2	0.0338238093020083	0.000530553419723893	0.0338238093020083
39918	MIR3666	0.027957713990863	0.00418767799052488	0.027957713990863
39943	MIR548A2	-0.00973307626914396	0.318874557226535	0.00973307626914396
40005	MIR1267	0.0119198833074915	0.222184218735531	0.0119198833074915
40006	MIR3126	0.0474968535498714	1.13403648421753e-06	0.0474968535498714
40034	MIR573	0.130076780733582	8.14833189202608e-41	0.130076780733582
40099	MIR640	0.00126358582402476	0.897039584835429	0.00126358582402476
40160	MIR1285-2	-0.00022427962315823	0.981675687528646	0.00022427962315823
40338	MIR3135B	-0.0457606288525928	2.74901410656551e-06	0.0457606288525928
40339	MIR1231	0.0340735396778743	0.000482237793009001	0.0340735396778743
40374	MIR3180-5	0.0226308349941552	0.0204554850982655	0.0226308349941552
40414	MIR5192	0.00320206779140351	0.742972312718199	0.00320206779140351
40547	MIR941-3	-0.0203651066756108	0.036998897377836	0.0203651066756108
40710	MIR934	0.0123425186522276	0.206220367762336	0.0123425186522276
40714	MIR3135A	0.0440474061747944	6.39113308857194e-06	0.0440474061747944
40765	MIR4287	-0.0054442960575447	0.577154233494461	0.0054442960575447
40779	MIR4637	0.0154746210657297	0.113005520840767	0.0154746210657297
40784	MIR646	-0.00998621453079187	0.306450323035712	0.00998621453079187
40789	MIR4759	0.00330965827081028	0.73465639696098	0.00330965827081028
40819	MIR605	0.0298406925591924	0.00223847056113874	0.0298406925591924
40839	MIR4794	0.0124044683178435	0.203952218951161	0.0124044683178435
40874	MIR4255	0.00318675746823847	0.744158149889816	0.00318675746823847
40964	MIR603	0.023220683247783	0.0173919194655509	0.023220683247783
40969	MIR1229	0.00318639795583927	0.744186002663739	0.00318639795583927
41138	MIR3972	-0.0388800769868374	6.80060335905884e-05	0.0388800769868374
41146	MIR874	-0.00790153114864733	0.418402098974327	0.00790153114864733
41205	MIR3667	-0.0122222471022367	0.210676032581766	0.0122222471022367
41243	MIR938	0.0471507513466789	1.35627721673812e-06	0.0471507513466789
41247	MIR3920	0.00191291232648402	0.844689491465133	0.00191291232648402
41334	MIR5583-1	0.00612558892117757	0.530450654592153	0.00612558892117757
41350	MIR1226	-0.000235233721300393	0.980780874179082	0.000235233721300393
41366	MIR3675	0.00826099282475666	0.397547007735176	0.00826099282475666
41395	MIR513A2	-0.02245937852227	0.0214300238027825	0.02245937852227
41422	MIR4503	0.00496093790579286	0.611421564572892	0.00496093790579286
41429	MIR621	-0.0446775761443266	4.70230695708199e-06	0.0446775761443266
41435	MIR495	0.00535775185959704	0.583222845520675	0.00535775185959704
41534	MIR4285	0.036317387309124	0.000198878934926443	0.036317387309124
41535	MIR4284	-0.00145735486679821	0.881359840083216	0.00145735486679821
41757	MIR5685	-0.0383061251858446	8.69776330317028e-05	0.0383061251858446
41760	MIR518E	-0.00408260974779658	0.675877174032665	0.00408260974779658
41796	MIR889	0.00210154876190166	0.829598382823497	0.00210154876190166
41825	MIR4710	-0.00709627952140658	0.467392314973741	0.00709627952140658
41899	MIR4699	-0.0026920200203763	0.782789080149726	0.0026920200203763
41914	MIR188	0.0309303093232578	0.00153341419291034	0.0309303093232578
41928	MIR3621	-0.0217461451989661	0.0259303449261594	0.0217461451989661
41962	MIR150	-0.0160775496579352	0.0996435626835863	0.0160775496579352
42045	MIR4327	-0.00245442019273317	0.801540538245017	0.00245442019273317
42063	MIR5681A	0.0252277615368282	0.00976764283259901	0.0252277615368282
42072	MIR4756	-0.0333405278428683	0.000637111607086672	0.0333405278428683
42087	MIR1302-5	0.00359499563171757	0.712754467641637	0.00359499563171757
42120	MIR4294	0.00717157759475043	0.462680665846995	0.00717157759475043
42381	MIR4801	0.0144991465765959	0.137566649782311	0.0144991465765959
42393	MIR1302-4	-0.0162328002052092	0.0964153323167711	0.0162328002052092
42448	MIR377	0.0240731216789614	0.0136765102865363	0.0240731216789614
42578	MIR331	0.0472016876935335	1.32112339702352e-06	0.0472016876935335
42665	MIR520C	-0.00546411979533197	0.575768360965496	0.00546411979533197
42778	MIR4733	0.062255390053222	1.75165610907859e-10	0.062255390053222
