	idx	beta	pval	cilb	ciub	i2	tau2	V1	V2
ENSG00000180628	1538	-0.570678861165228	5.80796388385794e-29	-0.670826466760813	-0.470531255569644	90.9462720312614	0.0490809714055956	PCGF5	261
ENSG00000122756	1944	-3.27517738273699	3.54953771895327e-18	-4.01366748537203	-2.53668728010194	97.1985732764861	2.87934356135192	CNTFR	261
ENSG00000164209	3880	-0.31623589008888	6.47977215929828e-12	-0.406473135913548	-0.225998644264211	91.8577619979003	0.0400469609726053	SLC25A46	261
ENSG00000186479	24389	-2.61599410543365	5.16098639358024e-14	-3.29710507867051	-1.93488313219679	97.376939048076	2.46322390984294	RGS7BP	262
ENSG00000185010	29161	-1.16915451321163	6.17199061551716e-11	-1.51956303789785	-0.818745988525407	97.7749953832918	0.672254275238124	F8	267
ENSG00000168546	30060	-2.01148875381288	8.34390926833616e-12	-2.58850116049525	-1.43447634713051	98.0109338154003	1.81755070126214	GFRA2	269
ENSG00000197561	24348	-3.64830125270359	7.13628988254693e-16	-4.53456715925052	-2.76203534615666	96.5365542678891	4.24589082388895	ELANE	272
ENSG00000106809	29123	-4.23389170199854	1.01326305770831e-16	-5.23329608246915	-3.23448732152793	98.3040552773944	5.60033646827431	OGN	273
ENSG00000171303	13706	-2.49365125571734	1.49969690764826e-11	-3.21794254960972	-1.76935996182496	98.3217687544341	2.87088359299151	KCNK3	276
ENSG00000143028	6471	-1.99900253505752	5.84832123009195e-14	-2.52060374212345	-1.47740132799158	98.0288681710658	1.48240461439882	SYPL2	277
ENSG00000146374	14940	-2.8251717044031	6.43261944122635e-15	-3.53551424801742	-2.11482916078877	97.8126045520952	2.67051717650833	RSPO3	277
ENSG00000115137	12624	-0.615332670109062	1.7707463449669e-11	-0.79470061440848	-0.435964725809643	96.8788335616162	0.174154529606598	DNAJC27	278
ENSG00000164442	30311	-1.11802761187824	7.24197527581775e-11	-1.45434473580254	-0.781710487953947	97.843636589448	0.604753470581823	CITED2	280
ENSG00000141469	1218	-1.75563391791524	9.38226986926098e-11	-2.28692935214639	-1.22433848368409	96.6313154694515	1.52074393645084	SLC14A1	286
ENSG00000174080	30226	-0.959306911254995	2.53907493897754e-11	-1.24115088519139	-0.677462937318596	97.31957932434	0.410207394363973	CTSF	287
ENSG00000183287	26292	-3.2919517819983	8.59760405174804e-11	-4.2861506196522	-2.29775294434439	99.0165089790638	5.63062443246542	CCBE1	292
ENSG00000153993	26942	-2.49935266959747	6.35907936527136e-16	-3.10545254897369	-1.89325279022126	97.5693327127973	1.97160986725479	SEMA3D	299
ENSG00000112964	27655	-2.1722738891359	2.39649584391009e-14	-2.73047365178905	-1.61407412648274	98.3640854053728	1.70673238933251	GHR	300
ENSG00000130988	13713	-2.44858400298861	1.29137118232348e-13	-3.09649844733013	-1.80066955864708	98.9925019223468	2.362964877858	RGN	304
ENSG00000162407	8295	-1.27763844608734	3.37640928439159e-13	-1.621684270929	-0.933592621245676	98.2468273442241	0.664120872173377	PLPP3	317
ENSG00000160339	9648	-3.98105732046209	3.36848206963608e-12	-5.10190960623853	-2.86020503468565	96.7956160842479	6.58091502835224	FCN2	319
ENSG00000238243	14341	-3.08367020927515	1.00147039857049e-11	-3.97165494969221	-2.19568546885809	97.0150399609524	4.01840868490526	OR2W3	320
ENSG00000112425	10711	-1.14980623484222	4.11058810033456e-25	-1.36750726035912	-0.932105209325329	96.8215749451688	0.242806910415139	EPM2A	323
ENSG00000120057	28180	-3.85588174085626	1.70190976666529e-13	-4.88126013332557	-2.83050334838695	96.2330762080901	5.63132859314664	SFRP5	323
ENSG00000000005	29584	-3.33796613087517	5.787607637112e-11	-4.33692335387075	-2.33900890787959	95.9930280569548	4.90865850860662	TNMD	323
ENSG00000182836	27756	-3.55472942772807	1.21669888056438e-11	-4.58260208784395	-2.52685676761218	98.793852495344	5.99930193119818	PLCXD3	327
ENSG00000185129	17345	-0.503036861154596	2.68796681536137e-15	-0.627766032691861	-0.378307689617331	94.0888568717913	0.0803792438461775	PURA	328
ENSG00000136100	18711	-0.383146595590439	3.64448541663234e-15	-0.478607761747438	-0.287685429433439	93.8745690866956	0.0448825526155254	VPS36	330
ENSG00000091181	20256	-2.1500360264885	3.05295708387075e-11	-2.78429207666906	-1.51577997630793	96.1883849151463	2.09795978877951	IL5RA	331
ENSG00000134352	27346	-0.893306700009928	4.99029894542375e-12	-1.14683790058203	-0.639775499437832	97.753365409643	0.35591431743339	IL6ST	339
ENSG00000132975	26982	-3.65452558327533	3.88149790053674e-14	-4.60136351943486	-2.70768764711581	94.7942587072379	4.45835383758063	GPR12	340
ENSG00000196616	7198	-5.87907530032069	3.24975884899928e-32	-6.85430848500393	-4.90384211563745	98.535082362994	5.32154920505036	ADH1B	341
ENSG00000168309	18011	-2.74806545629919	3.88764069495238e-13	-3.49001343783977	-2.00611747475861	99.0594211488299	3.1679878095662	FAM107A	343
ENSG00000180481	24261	-1.25217929386821	9.82099209295233e-15	-1.56919919828863	-0.935159389447786	93.2879674864737	0.499871879499744	GLIPR1L2	350
ENSG00000115310	23693	-0.446195456975905	4.66163439628524e-11	-0.579074829630398	-0.313316084321413	95.2999490461179	0.0883154869926207	RTN4	351
ENSG00000171819	11887	-4.23270179081522	1.40567420566308e-16	-5.23653589368715	-3.22886768794329	96.9221644961993	5.51952266054523	ANGPTL7	352
ENSG00000112232	9199	-3.59693490415986	3.09078081831995e-11	-4.65831284415085	-2.53555696416886	98.2002470556046	6.0011239939023	KHDRBS2	355
ENSG00000258484	3115	-1.3751108063298	6.76801712659552e-14	-1.73483610554616	-1.01538550711344	91.9167945056672	0.637150927684033	SPESP1	356
ENSG00000172260	21775	-2.45134370856631	8.08409345302423e-11	-3.1906151535318	-1.71207226360082	98.4914512146857	3.05519143905695	NEGR1	360
ENSG00000159307	26650	-2.05336378588462	4.90192716245467e-12	-2.63591925726074	-1.4708083145085	97.7309203210592	1.82064648939389	SCUBE1	370
ENSG00000120129	13714	-1.56883740543444	9.52529076136224e-12	-2.02012751862685	-1.11754729224203	97.5042440326207	1.10149441694058	DUSP1	374
ENSG00000180929	12153	-1.62375690968071	4.9383790057247e-18	-1.99147311995256	-1.25604069940886	90.4652267437146	0.63019273771572	GPR62	375
ENSG00000163827	10237	-2.60243859950279	8.75813919223485e-12	-3.34973024656388	-1.85514695244171	98.9375051066706	3.19301464853038	LRRC2	378
ENSG00000065325	30547	-3.59045821695997	5.79069696704263e-13	-4.56712089522959	-2.61379553869034	97.3911721378141	5.08256955112373	GLP2R	380
ENSG00000144410	18612	-1.61188328989658	2.31122283150667e-11	-2.08447751631214	-1.13928906348102	96.8801497469445	1.21135398108205	CPO	381
ENSG00000187758	3389	-4.11028383712549	5.73327431631169e-16	-5.10548493465499	-3.11508273959598	97.5937684677529	5.40992290816419	ADH1A	382
ENSG00000188783	13155	-2.43424861280154	1.63849194611224e-15	-3.03317151534567	-1.8353257102574	97.8144564926779	1.91861261101022	PRELP	389
ENSG00000269964	29464	-2.58883041160217	3.22978326952684e-14	-3.25745263149076	-1.92020819171359	94.2211921629652	2.18960976683441	MEI4	392
ENSG00000104938	10535	-4.8277325212344	9.02562083364179e-11	-6.28739811356586	-3.36806692890294	97.753791651062	11.9619202951318	CLEC4M	394
ENSG00000144891	22600	-3.14358842795384	7.040427146486e-13	-4.00187264847179	-2.28530420743589	98.8094361073043	4.15035862514393	AGTR1	401
ENSG00000077092	2466	-0.789107152343416	7.51907824768545e-14	-0.995916947280154	-0.582297357406679	92.2453274408642	0.19784376506964	RARB	409
ENSG00000189134	19232	-2.35468647828413	2.79748042333206e-14	-2.96134894495577	-1.74802401161249	98.4790962891422	2.02637421389123	NKAPL	409
ENSG00000136546	23459	-4.1009988513383	2.42713615256407e-14	-5.15504110422764	-3.04695659844897	98.8336815776012	6.46802924780415	SCN7A	409
ENSG00000111405	11875	-1.57113894594984	4.37723678566689e-15	-1.96373494941012	-1.17854294248956	95.1838626267913	0.775815388039531	ENDOU	417
ENSG00000004799	19444	-2.85379320790319	9.38138026818789e-18	-3.50559858032103	-2.20198783548536	97.5254504624129	2.28236146353026	PDK4	418
ENSG00000005249	5109	-1.86915920637759	2.57041095513262e-26	-2.21432119430445	-1.52399721845074	97.0884686413335	0.634221029690321	PRKAR2B	425
ENSG00000127083	25988	-3.33787896960751	9.6251079580802e-13	-4.25468656436471	-2.42107137485031	98.2754118830817	4.72742242203666	OMD	429
ENSG00000120907	17617	-4.10953648783787	9.51438716275233e-19	-5.02061459780514	-3.19845837787061	97.6604449228935	4.40076523730936	ADRA1A	435
ENSG00000071991	25662	-4.77839052799307	8.21052525460348e-21	-5.77930607251959	-3.77747498346656	97.8951636412979	5.61632315024761	CDH19	442
ENSG00000189241	22223	-0.674272274398366	4.04473315721623e-12	-0.864817800960573	-0.48372674783616	98.2610142100587	0.204745403348145	TSPYL1	445
ENSG00000164129	29893	-4.75404940278824	3.27350483550312e-38	-5.47498670407259	-4.03311210150389	95.5662570259216	2.64970159768095	NPY5R	453
ENSG00000184845	8347	-2.83985743574357	2.93594321005493e-12	-3.63719481800189	-2.04252005348526	97.5990992900461	3.56522320930352	DRD1	454
ENSG00000101938	17044	-4.39638340592315	3.25949596675324e-20	-5.33196420200376	-3.46080260984254	98.3798062412013	4.89742720197693	CHRDL1	458
ENSG00000155313	19235	-0.50605008907209	2.68310914537027e-18	-0.619739774893665	-0.392360403250515	93.2031138743564	0.0639902847082046	USP25	458
ENSG00000124440	19261	-2.38178459495316	1.1019592424459e-14	-2.98593518236861	-1.7776340075377	97.5506764948635	1.93278127335122	HIF3A	458
ENSG00000143869	22226	-1.66156439914936	1.58262148646918e-11	-2.14473223056119	-1.17839656773752	96.8114254905705	1.20447902886351	GDF7	458
ENSG00000096717	1601	-0.468435023898024	2.60255663645532e-11	-0.606135855918509	-0.330734191877539	95.2711834590132	0.0976748254128699	SIRT1	460
ENSG00000112175	4131	-3.40495796897927	3.03109713671393e-12	-4.36157095211774	-2.44834498584081	98.0755875900672	4.90906489702012	BMP5	462
ENSG00000164530	12547	-4.6552754834841	3.56142740796162e-24	-5.55483267487111	-3.75571829209709	96.65533263902	4.23856697622433	PI16	471
ENSG00000151892	3969	-2.70735725697647	9.30763402323346e-12	-3.48577314674926	-1.92894136720368	98.3516523759486	3.38845310568285	GFRA1	473
ENSG00000181072	13109	-4.47381679069119	4.1728565695209e-13	-5.68329564645075	-3.26433793493163	96.9459220223168	7.68886396683403	CHRM2	474
ENSG00000120156	26661	-1.87236515462479	2.95174998750588e-12	-2.39811973938408	-1.3466105698655	98.6433060476405	1.52955529764685	TEK	476
ENSG00000178385	1157	-0.74429868529165	1.52711349394226e-11	-0.960567591967385	-0.528029778615915	92.8896105108712	0.219400148280111	PLEKHM3	477
ENSG00000175084	7148	-3.98233978679392	6.42344387678911e-13	-5.06773108385141	-2.89694848973642	98.1832838394068	6.34082288846977	DES	478
ENSG00000198963	20624	-2.30488420140253	1.69609880691843e-18	-2.81964770837021	-1.79012069443485	95.5107848325043	1.36984736153464	RORB	478
ENSG00000266524	9847	-3.09581263701853	2.52834679682392e-11	-4.00527641113611	-2.18634886290094	97.9991715185429	4.61581868544612	GDF10	486
ENSG00000103647	10688	-1.68468997873382	2.72594250278368e-11	-2.1804261343454	-1.18895382312225	98.1848235499857	1.33816489166423	CORO2B	488
ENSG00000155090	29158	-0.757698712161824	1.54867479762783e-11	-0.977927698529557	-0.537469725794091	92.9337009380064	0.234249201743369	KLF10	488
ENSG00000173714	4644	-3.08175299287004	1.40718795169821e-15	-3.83820324499015	-2.32530274074992	97.1052011133813	3.11964708298317	WFIKKN2	492
ENSG00000185739	17301	-1.85925221999281	1.3049042336033e-11	-2.39767081455522	-1.3208336254304	97.8519129567831	1.62309096030081	SRL	495
ENSG00000140092	2572	-1.81848429372558	7.07264435210974e-13	-2.31502261773544	-1.32194596971572	98.4957848261705	1.40824621155566	FBLN5	498
ENSG00000168079	8761	-4.61726332368686	7.5140161794291e-46	-5.2539415225507	-3.98058512482301	95.0243223426794	1.94851440463672	SCARA5	504
ENSG00000136014	19634	-1.72167968018797	9.39404339553648e-15	-2.15724735246255	-1.28611200791338	97.54130702798	1.04795750891359	USP44	505
ENSG00000132970	19663	-1.52205760497533	1.15172409782764e-19	-1.85083401195993	-1.19328119799073	97.138449709849	0.569894179118097	WASF3	511
ENSG00000171408	26996	-1.4892299344822	6.62905740352896e-15	-1.86385467327353	-1.11460519569087	97.8438792997254	0.777085514957952	PDE7B	511
ENSG00000184481	17334	-0.820922161022361	1.44230687623495e-13	-1.03857591837397	-0.603268403670754	98.1428523599665	0.264863243610371	FOXO4	514
ENSG00000172817	2193	-1.09780443865518	1.94742242535832e-12	-1.40351582262851	-0.792093054681839	96.1629457545266	0.483285172529654	CYP7B1	515
ENSG00000266412	25848	-0.523030052452266	3.55649183463238e-14	-0.658336865494601	-0.38772323940993	95.380883906422	0.0971258215971303	NCOA4	523
ENSG00000069535	18060	-2.39932565151372	2.76008158464443e-12	-3.0721405803896	-1.72651072263784	99.0783926616911	2.5830666977485	MAOB	529
ENSG00000120915	3965	-1.36511245300081	5.23717206260964e-12	-1.75293288903541	-0.977292016966216	98.6328527595275	0.839212314057629	EPHX2	532
ENSG00000120738	20406	-1.65202735060322	2.00169253263924e-12	-2.11232671079565	-1.19172799041078	95.5064441489095	1.13218787170384	EGR1	553
ENSG00000069667	12864	-0.954873506746626	3.9537027765516e-13	-1.21276002270734	-0.696986990785915	96.3429943236446	0.352373520617297	RORA	558
ENSG00000165072	3964	-2.9963743077069	9.21658802958443e-11	-3.90277015246272	-2.08997846295108	99.1754295571992	4.64759738935731	MAMDC2	559
ENSG00000150672	4242	-1.79921357859187	2.09674732378417e-11	-2.32560995353039	-1.27281720365335	98.7069840307583	1.59445673027749	DLG2	562
ENSG00000164512	19871	-1.70180081237875	6.89090776042472e-11	-2.21313943954456	-1.19046218521294	95.6056172521669	1.40350520861703	ANKRD55	581
ENSG00000106018	11250	-1.90271979725361	4.94947012699696e-13	-2.41876072254643	-1.38667887196079	96.0880379009641	1.42039077378491	VIPR2	589
ENSG00000115665	24507	-5.20811751613375	1.53333116508172e-25	-6.18533595484389	-4.23089907742362	96.2060128549748	5.17695144098176	SLC5A7	590
ENSG00000158828	21161	-0.949717276555038	1.48358797430375e-15	-1.18302649652193	-0.716408056588148	97.8400599035486	0.299020909834935	PINK1	591
ENSG00000172869	3010	-0.571049088039648	1.42245392396008e-12	-0.72909198344984	-0.413006192629456	95.2530616497631	0.12822166356267	DMXL1	599
ENSG00000144655	17247	-1.32789114063664	8.68092126184334e-13	-1.69189629274467	-0.963885988528614	96.527361360802	0.719932210063681	CSRNP1	599
ENSG00000139505	12043	-0.423051107469183	1.49468572210472e-11	-0.545919202076202	-0.300183012862164	94.5057357212292	0.0785380802104268	MTMR6	632
ENSG00000138639	22210	-1.10108387968114	9.84959145638229e-12	-1.41804453075961	-0.784123228602683	97.6713924509141	0.521453973558988	ARHGAP24	633
ENSG00000119508	17631	-2.11639050456782	1.13454296627578e-19	-2.5734650320424	-1.65931597709325	90.5981389109716	1.00766178595766	NR4A3	637
ENSG00000205221	26234	-3.86614718506027	9.3435896818175e-13	-4.92744595790113	-2.80484841221942	98.3037415576966	6.0851422935206	VIT	641
ENSG00000111885	8343	-1.23165416102582	1.16124068542173e-13	-1.55694119325908	-0.906367128792546	97.9139611443489	0.569572201943594	MAN1A1	664
ENSG00000171385	14501	-1.82212322543425	2.74813899789135e-13	-2.31092704824503	-1.33331940262348	97.7655046306967	1.28568850319153	KCND3	666
ENSG00000164161	18609	-2.88649019591116	7.90655826830937e-13	-3.67632715052408	-2.09665324129824	98.1120148847402	3.47595696055296	HHIP	712
ENSG00000113742	23938	-0.90543024375726	4.69010568024134e-13	-1.15074589522585	-0.660114592288674	96.9027867702694	0.315008485562972	CPEB4	716
ENSG00000151623	21032	-1.93967649182341	8.76398787752138e-12	-2.49666346226996	-1.38268952137686	99.2839938387355	1.79918496466432	NR3C2	718
ENSG00000077616	11812	-1.2958625919504	1.90381403808903e-11	-1.67419752646579	-0.917527657435017	97.0600935086874	0.791860172666432	NAALAD2	719
ENSG00000019995	20620	-0.593106649745571	2.66011362301366e-12	-0.759301599749149	-0.426911699741993	96.3710876824558	0.145858584532205	ZRANB1	720
ENSG00000163833	8119	-3.30078416029297	1.63286437910897e-13	-4.17789100485243	-2.42367731573351	94.1271296440053	4.08475928749745	FBXO40	721
ENSG00000165966	15481	-3.28948303518484	1.01317591156597e-11	-4.23696724527398	-2.3419988250957	98.4797768049659	4.98905528787706	PDZRN4	726
ENSG00000150995	1999	-1.3657671937563	6.29115989119455e-11	-1.77528186598178	-0.95625252153081	98.2154983127466	0.926025016721063	ITPR1	734
ENSG00000137727	22899	-2.08675071040554	2.25222063842424e-15	-2.60272915653292	-1.57077226427817	97.6777378363013	1.41383615872986	ARHGAP20	744
ENSG00000081019	14564	-0.353971766909332	1.66855797702443e-12	-0.452243842199454	-0.255699691619209	93.5121641550278	0.0481271349181487	RSBN1	767
ENSG00000168702	29039	-2.61850626872932	1.0273951274745e-11	-3.37294859657538	-1.86406394088327	97.103049564249	2.99805180618957	LRP1B	795
ENSG00000030304	207	-2.64598446914059	2.02235356870672e-12	-3.38337720195296	-1.90859173632822	96.1090202888191	2.87147481707105	MUSK	797
ENSG00000174175	30614	-1.97420497790029	3.65105989070507e-13	-2.50659646779726	-1.44181348800331	97.9783735137599	1.56562147861939	SELP	803
ENSG00000185271	1963	-3.35814495514775	1.81702461406943e-15	-4.18571295069515	-2.53057695960034	96.3823551737416	3.45901393040955	KLHL33	811
ENSG00000114166	13152	-1.13517509204085	1.37086658058247e-15	-1.41370383135387	-0.856646352727829	98.2280595136428	0.437368424818387	KAT2B	846
ENSG00000068976	11499	-2.19246615573877	1.69481743138895e-11	-2.83095877846629	-1.55397353301124	98.3706763634129	2.18710817858592	PYGM	857
ENSG00000112936	17522	-4.3459801420586	6.67916750358652e-21	-5.25420466610055	-3.43775561801665	98.3254543582606	4.66804584691284	C7	858
ENSG00000076555	7119	-1.67182413351073	6.76213613586207e-17	-2.06419269352109	-1.27945557350036	97.8863995638629	0.839403976991593	ACACB	873
ENSG00000036448	85	-1.45841083712883	9.96617495443028e-14	-1.84253909877294	-1.07428257548473	95.4312050774873	0.754484550166923	MYOM2	905
ENSG00000253953	1832	-1.4834006270874	2.88044495202152e-12	-1.89973026145717	-1.06707099271763	96.1858582057183	0.886006093654028	PCDHGB4	939
ENSG00000141161	6181	-1.87907023341188	3.27158730347054e-11	-2.43424395062135	-1.3238965162024	91.7897616496706	1.32517296041335	UNC45B	947
ENSG00000112584	24531	-0.282786816164488	9.28917140288253e-20	-0.343713950229233	-0.221859682099744	89.9793208955571	0.0176068015479886	FAM120B	949
ENSG00000198010	17883	-2.49603081737704	1.3276324198998e-11	-3.21912038062204	-1.77294125413203	97.9811018442935	2.86875890511828	DLGAP2	995
ENSG00000197579	30248	-0.314871378646571	2.25884186677512e-17	-0.387649972658296	-0.242092784634847	88.025212930141	0.023708366227373	TOPORS	1063
ENSG00000158077	24929	-2.05060108876583	1.19127503155435e-12	-2.6161640300111	-1.48503814752056	93.5388088709711	1.46877644083548	NLRP14	1112
ENSG00000181234	27493	-4.72118176907087	1.61246900407263e-27	-5.57250207851254	-3.8698614596292	97.1667917735034	4.00323824501877	TMEM132C	1127
ENSG00000145362	21239	-2.39550902774012	1.13757595581684e-11	-3.08719481939247	-1.70382323608776	98.6425326511625	2.66828549697146	ANK2	1133
ENSG00000171495	10476	-2.62054813321109	7.18481188693867e-11	-3.40869893984968	-1.8323973265725	91.2312077409172	2.96746248592606	MROH2B	1159
ENSG00000172403	7192	-2.39130189153997	7.69999986963633e-12	-3.07611346423808	-1.70649031884186	98.6303349946825	2.55801286914679	SYNPO2	1175
ENSG00000116678	17339	-1.76699531092195	3.67072058200884e-12	-2.26535359372306	-1.26863702812084	98.1327442630753	1.36835584200745	LEPR	1185
ENSG00000107854	24419	-0.226754569127392	6.38665177226055e-12	-0.291439061279021	-0.162070076975763	82.0413228322354	0.0167985444151153	TNKS2	1186
ENSG00000205038	21927	-3.40388982298948	3.05467878189392e-30	-3.98771127282645	-2.8200683731525	96.105302385495	1.83266820371255	PKHD1L1	1191
ENSG00000141431	24799	-2.17424543032132	2.58520700968496e-11	-2.81329098373461	-1.53519987690804	98.2225904630573	2.29469932030626	ASXL3	1211
ENSG00000097096	10609	-1.09946750214564	2.82026285533751e-14	-1.38277385168493	-0.816161152606354	95.9725725597956	0.407372634804564	SYDE2	1214
ENSG00000084676	27841	-0.55007827632588	4.99565887258288e-24	-0.656720090829257	-0.443436461822503	93.0179695527095	0.0580573038082593	NCOA1	1269
ENSG00000117114	1712	-0.921914123260072	5.39352252595309e-11	-1.19737382713528	-0.646454419384859	96.504164434401	0.397722433006026	ADGRL2	1374
ENSG00000157077	23982	-0.611511849846443	5.92218901922687e-13	-0.777923631757292	-0.445100067935593	96.2446950122287	0.142439823171118	ZFYVE9	1449
ENSG00000198300	22803	-2.57998321334523	3.92328822970259e-20	-3.13021138608161	-2.02975504060885	98.0940085929228	1.66332916900225	PEG3	1457
ENSG00000089250	28338	-3.16360147013916	9.34061729163942e-18	-3.88612477486548	-2.44107816541284	96.445651847563	2.81696569201789	NOS1	1457
ENSG00000196914	11923	-0.430379684817199	5.37294830097527e-12	-0.552712525927989	-0.308046843706409	91.9630426574402	0.0690697024935099	ARHGEF12	1466
ENSG00000101605	25894	-1.97513990735599	6.58122788638085e-14	-2.49157815212821	-1.45870166258377	98.0574750826226	1.40010791469988	MYOM1	1477
ENSG00000083067	3812	-2.12456129405563	6.9830788645567e-13	-2.7045333387874	-1.54458924932386	97.0437470078806	1.79830316816262	TRPM3	1593
ENSG00000154262	13866	-2.16870847980918	4.32449309811275e-14	-2.73163773341336	-1.60577922620499	98.2142166700878	1.75477072736784	ABCA6	1644
ENSG00000156218	11830	-2.21354054978515	2.89523087215514e-18	-2.71132822672832	-1.71575287284198	97.5345315594704	1.34708427834163	ADAMTSL3	1720
ENSG00000153820	18299	-3.90068181742038	1.32462360893821e-17	-4.7957440238174	-3.00561961102335	91.5166146714532	3.75819361756466	SPHKAP	1729
ENSG00000168356	27644	-2.0544810473563	3.62154747840609e-15	-2.56630461762771	-1.54265747708489	97.2014870043325	1.38746835253705	SCN11A	1821
ENSG00000139304	18200	-3.29122828780366	1.13061788571674e-12	-4.19804016518809	-2.38441641041924	96.5054171936719	4.25431093414168	PTPRQ	2338
ENSG00000165124	21493	-1.90375863906304	8.98357015306624e-14	-2.40426498000365	-1.40325229812242	96.7579107663849	1.33936546202481	SVEP1	3634
ENSG00000168477	27832	-2.85104564242425	3.85822456271617e-14	-3.58963651695874	-2.11245476788975	98.5668333196724	3.02108441466683	TNXB	4313
ENSG00000196159	17058	-1.39231309519294	1.95927275915574e-11	-1.79906116488474	-0.985565025501135	97.4744444840609	0.901047378214771	FAT4	5065
ENSG00000131018	14978	-1.68946158476498	9.13411400776499e-16	-2.10141697287643	-1.27750619665353	98.4260967313081	0.949330664059557	SYNE1	8532
ENSG00000249741	341	-2.05933475205737	8.96396951422522e-12	-2.6509629374523	-1.46770656666245	96.4350512272347	1.81331150782526	NA	NA
ENSG00000256508	626	-3.9574706542163	2.47308313914905e-13	-5.01704981931506	-2.89789148911753	97.5626124683051	5.97752288555012	NA	NA
ENSG00000226342	1092	-2.02375201487667	1.68550042332012e-11	-2.61304127775582	-1.43446275199752	92.0582583572665	1.61071157694766	NA	NA
ENSG00000226413	1251	-2.00594746226483	4.49078219123351e-15	-2.50739889822548	-1.50449602630417	95.5536859976605	1.2012955313324	NA	NA
ENSG00000174403	2098	-3.11689473235052	1.95016641717563e-13	-3.94780623299541	-2.28598323170563	94.8585082218274	3.5888110928411	NA	NA
ENSG00000226237	2134	-2.35988271131386	3.77871645591826e-12	-3.02584941723849	-1.69391600538923	98.4499012003745	2.47203256058155	NA	NA
ENSG00000256552	2297	-2.07068127391744	1.76354226487641e-11	-2.67422642973151	-1.46713611810337	94.8101579256308	1.73681406949675	NA	NA
ENSG00000238099	2458	-4.57765650908987	8.74075249035472e-17	-5.65592956796501	-3.49938345021474	97.7828393486314	6.15163707002747	NA	NA
ENSG00000250722	2740	-1.78168076442609	6.13853804479792e-14	-2.24696886985644	-1.31639265899574	98.2042194860776	1.16279237955965	NA	NA
ENSG00000242611	3296	-3.33576417222519	8.32600237824048e-11	-4.34244480411057	-2.32908354033982	90.5546808014884	4.79138732446955	NA	NA
ENSG00000237461	3795	-1.33350464627912	1.96776677035128e-11	-1.72310917586467	-0.943900116693565	91.8726411889543	0.672355748282459	NA	NA
ENSG00000249834	3862	-2.64858539269536	3.65170801498826e-14	-3.33407941849187	-1.96309136689886	93.9578923087495	2.33416241543297	NA	NA
ENSG00000267784	3945	-2.491967959555	4.10998914761493e-11	-3.23198690692438	-1.75194901218563	91.7553681785192	2.65212255635977	NA	NA
ENSG00000266601	4020	-1.19501157164222	3.79319813110043e-23	-1.43137349774132	-0.95864964554312	92.5914896379266	0.269393496651142	NA	NA
ENSG00000243384	4446	-5.59031860496562	3.7645996300913e-26	-6.62611980917572	-4.55451740075552	94.3099676058513	5.48771410088213	NA	NA
ENSG00000249159	4463	-2.11212294608736	2.16630672436945e-11	-2.73050773307149	-1.49373815910322	90.5785547322931	1.74170765994647	NA	NA
ENSG00000235902	4528	-3.00423824468342	4.45205044468618e-13	-3.81740677863776	-2.19106971072908	90.7021094254288	3.18292867876458	NA	NA
ENSG00000185345	4733	-1.59496994762107	2.37247525793676e-14	-2.00475263975447	-1.18518725548766	98.7035591803315	0.944926147265257	NA	NA
ENSG00000224460	4769	-1.49831488653569	4.61044546945683e-13	-1.90413522180848	-1.0924945512629	69.5305693016084	0.52927386373543	NA	NA
ENSG00000157502	4936	-2.70198520625614	6.12294599236534e-11	-3.51165229948972	-1.89231811302257	97.507376837121	3.32182534099674	NA	NA
ENSG00000260105	5445	-2.33545499326505	5.38832054276228e-11	-3.03325277333041	-1.6376572131997	97.4154738399811	2.56014524950847	NA	NA
ENSG00000267640	5669	-2.38573347624831	9.12038917001343e-12	-3.07138278749631	-1.70008416500031	98.1626728233912	2.53670031912427	NA	NA
ENSG00000278934	5891	-2.4002309221843	7.7211445157814e-11	-3.12331929169726	-1.67714255267133	98.3880882357746	2.75762245070679	NA	NA
ENSG00000267581	5998	-1.83523203627418	5.62561520592474e-11	-2.38410893819367	-1.28635513435468	89.2223058253405	1.23752004711772	NA	NA
ENSG00000228452	6043	-0.603811308368775	7.52484446572667e-18	-0.741315793541754	-0.466306823195796	92.409468998619	0.0948907094101429	NA	NA
ENSG00000184139	6396	-3.84138445251115	8.45481568046705e-22	-4.62612457585351	-3.05664432916878	92.4831583680567	3.05685602410241	NA	NA
ENSG00000257052	6434	-1.1141205291816	7.17816635069103e-12	-1.43271057577965	-0.795530482583545	93.7978429571932	0.518807365753981	NA	NA
ENSG00000250934	6545	-3.19764506431118	6.27481336319103e-11	-4.15637697458053	-2.23891315404183	97.7767006180323	5.00579255067204	NA	NA
ENSG00000253177	6571	-4.31197230454385	3.99334804118476e-13	-5.47674066148737	-3.14720394760033	97.5370780811485	7.31238311222253	NA	NA
ENSG00000258998	7010	-2.96117714394695	9.59626907247823e-14	-3.74059330835031	-2.1817609795436	91.2101701716359	2.85178057526144	NA	NA
ENSG00000214553	7085	-1.78505137121821	1.85637889863634e-12	-2.28167339155258	-1.28842935088384	90.8846593530382	1.0679771875809	NA	NA
ENSG00000180015	7344	-0.803596770278297	2.95026971418917e-16	-0.996251788398915	-0.610941752157679	47.8045159883493	0.0815223156960486	NA	NA
