cp	tt	nt	np
NA	NA	1	NA	0.0074074074074074
NA	0.0111111111111111	0.84962962962963	0.00350877192982456	NA
NA	NA	1	NA	0.0555555555555556
NA	0.0048670465337132	0.97037037037037	NA	0.0058080808080808
NA	0.433641975308642	1	0.00888888888888888	0.111111111111111
NA	NA	1	NA	0.0666666666666667
NA	0.0277777777777778	0.520833333333333	NA	0.0416666666666667
NA	NA	0.588888888888889	0.0151515151515152	0.0388888888888889
NA	0.0321428571428572	0.679166666666666	NA	0.0285884353741497
NA	0.0297916666666667	1	NA	0.0541666666666667
NA	0.0555555555555556	1	0.0101010101010101	0.0555555555555556
NA	0.01875	0.50625	NA	0.025
NA	0.00866182139319511	1	NA	0.00343915343915343
NA	NA	1	0.00980392156862745	0.0277777777777778
NA	1	0.527777777777778	NA	0.0277777777777778
NA	0.00833333333333333	1	0.00277777777777778	NA
NA	0.0555555555555556	0.75	0.0277777777777778	0.0555555555555556
NA	0.0324074074074074	1	0.0128205128205128	NA
